SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S|Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS7d|AATS6s|AATS8s|AATS3p|AATS1i|AATS3i|AATS4i|AATS6i|ATSC1d|AATSC0c|MATS1c|MATS5s|MATS6s|MATS7s|GATS1c|GATS6c|GATS7c|GATS1dv|GATS3dv|GATS5dv|GATS6dv|GATS3d|GATS4d|GATS6d|GATS1s|GATS2s|GATS8s|GATS2v|GATS3v|GATS7v|GATS4p|GATS8i|BCUTc-1l|BCUTd-1l|BCUTs-1h|BCUTs-1l|RNCG|RPCG|Xc-5dv|Xc-6dv|SsCH3|SdCH2|SdsCH|SsssCH|SaaaC|SssssC|SssNH|SsssN|SsOH|SssO|SdS|SsCl|MAXaasC|MINaaCH|ETA_shape_y|AETA_beta_s|AETA_eta_L|ETA_dEpsilon_D|fMF|ZMIC2|PEOE_VSA3|PEOE_VSA4|PEOE_VSA6|PEOE_VSA7|PEOE_VSA8|PEOE_VSA10|SMR_VSA1|SMR_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA4|SlogP_VSA5|SlogP_VSA10|EState_VSA1|VSA_EState1|VSA_EState8|VSA_EState9|MDEC-22|MDEC-23|TopoPSA(NO)|GGI3|GGI4|GGI6|GGI8|GGI9|GGI10|JGI2|FNSA1|RASA|Mor02m|Mor08m|Mor10m|Mor12m|Mor23m|Mor24m|MOMI-Z|Silicos-IT_Log_P|ESOL_Solubility_(mg/ml)|pIC50|Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS7d|AATS6s|AATS8s|AATS3p|AATS1i|AATS3i|AATS4i|AATS6i|ATSC1d|AATSC0c|MATS1c|MATS5s|MATS6s|MATS7s|GATS1c|GATS6c|GATS7c|GATS1dv|GATS3dv|GATS5dv|GATS6dv|GATS3d|GATS4d|GATS6d|GATS1s|GATS2s|GATS8s|GATS2v|GATS3v|GATS7v|GATS4p|GATS8i|BCUTc-1l|BCUTd-1l|BCUTs-1h|BCUTs-1l|RNCG|RPCG|Xc-5dv|Xc-6dv|SsCH3|SdCH2|SdsCH|SsssCH|SaaaC|SssssC|SssNH|SsssN|SsOH|SssO|SdS|SsCl|MAXaasC|MINaaCH|ETA_shape_y|AETA_beta_s|AETA_eta_L|ETA_dEpsilon_D|fMF|ZMIC2|PEOE_VSA3|PEOE_VSA4|PEOE_VSA6|PEOE_VSA7|PEOE_VSA8|PEOE_VSA10|SMR_VSA1|SMR_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA4|SlogP_VSA5|SlogP_VSA10|EState_VSA1|VSA_EState1|VSA_EState8|VSA_EState9|MDEC-22|MDEC-23|TopoPSA(NO)|GGI3|GGI4|GGI6|GGI8|GGI9|GGI10|JGI2|FNSA1|RASA|Mor02m|Mor08m|Mor10m|Mor12m|Mor23m|Mor24m|MOMI-Z|Silicos-IT_Log_P|ESOL_Solubility_(mg/ml)|pIC50
4.876664293,3.446428571,2.713833492,2.589976983,145.560325,150.7520497,156.5390026,155.8494569,157.8136342,56.75805391,0.8027613412,9.136094675,-6.461538462,50.40263578,-0.03525356625,0.09928470844,-0.0421398553,1.307613246,1.182502241,1.179218062,0.5338529013,1.102882377,1.046089306,1.07260214,1.033053036,0.9775824878,0.7010103383,1.131203008,1.113827538,0.8845624423,1.21797018,0.9211550059,1.058993957,0.8105966151,0.8869107625,1.108727882,0.9473605507,0.9889785624,1.106744432,1.255474299,0.9948518972,1.041741393,1.142098622,0.9807791387,1.024371889,0.1626234389,0.0779721243,0.915641771,0.07129411522,0.0,0.6848636974,0.6790551438,0.0,0.0,0.0,0.0,0.0,0.0,2.03988502,0.4916666667,0.015625,0.008333333333,0.7686868687,0.01464646465,3.475031166,2.225408552,1.169396833,36.57587505,5.316788604,5.098681808,42.54970879,23.27208584,0.0,24.73242031,0.0,22.51475897,29.72092241,6.544756406,6.9237372,5.687386275,44.92947468,0.0,2.431664893,0.0,1.63637924,68.52,0.7413151927,0.474029195,0.0381678487,21.57365644,28.00048187,-3.436424346,-1.251029408,-0.348939037,0.5026020939,-0.3174309568,3201.186331,2.13,0.00305,-5.59|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.500016345479442|4.469039850931511|2.914108638886644|2.9691006436563727|2.5827912268125406|1.4868741800087533|150.35687242563117|154.80061049355487|159.4865403859456|163.5501739908077|4.629358311064808|0.015345211833361697|-0.470918478997142|-0.06563607274123828|0.11360392909430964|0.12613142782953757|1.6150245306148137|0.8945655532463779|0.9708878771858936|0.4043249519577006|0.9517689065348298|1.089618129975156|1.1986456473809686|1.1072170828186436|0.8578658604171067|1.0445892982673963|0.8869556998562166|0.7223101425836674|0.340735540742959|0.9184658688003997|0.8943800236136991|1.1595765665730398|0.9097693673050433|0.7668022155238478|-0.43206045128977844|1.087199716200372|5.885698570942581|1.4001093592571179|0.1820813266088839|0.12617410993140568|0.02692600250833546|0.01837698000146948|3.76383156315572|-0.003098481314973603|-3.5646173317128422|0.09257096454830571|2.4838729440885157|2.108071282925202|4.285101149538306|0.3365147105935191|0.22122098421269376|2.768686411556938|-0.571952830435819|0.46742098681031363|0.9971725855389162|1.6454888067003952|0.3970364027140534|0.6798140405742449|0.24522051975537593|0.04014574468061943|0.6374157574262809|31.725397003740433|5.860460327758813|3.161374643193051|30.121065666534747|34.509782108841215|18.736390180427765|11.865648047249783|11.836483642713265|16.786456859739495|5.75764098989301|28.19097606235515|24.69686198012595|14.994029240314823|8.623058199473364|10.85848679205797|8.754093899186335|2.738783518935949|-0.7321403397844997|13.551266727742755|19.46187696462213|83.87090802372725|2.551624471884773|1.1703113071873237|0.7657535759600234|0.12484689769404325|0.08358245887638478|0.12715073231771412|0.07226509114307386|0.40933446916459765|0.7580748220878759|23.256202115433993|-2.7405716618592857|1.0943187498075015|2.5305463309374865|-0.5852173974586079|0.297251981005551|2261.834203196308|3.346921053001604|-0.00590776550050303|5.897466468569775|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.500016345479442|4.469039850931511|2.914108638886644|2.9691006436563727|2.5827912268125406|1.4868741800087533|150.35687242563117|154.80061049355487|159.4865403859456|163.5501739908077|4.629358311064808|0.015345211833361697|-0.470918478997142|-0.06563607274123828|0.11360392909430964|0.12613142782953757|1.6150245306148137|0.8945655532463779|0.9708878771858936|0.4043249519577006|0.9517689065348298|1.089618129975156|1.1986456473809686|1.1072170828186436|0.8578658604171067|1.0445892982673963|0.8869556998562166|0.7223101425836674|0.340735540742959|0.9184658688003997|0.8943800236136991|1.1595765665730398|0.9097693673050433|0.7668022155238478|-0.43206045128977844|1.087199716200372|5.885698570942581|1.4001093592571179|0.1820813266088839|0.12617410993140568|0.02692600250833546|0.01837698000146948|3.76383156315572|-0.003098481314973603|-3.5646173317128422|0.09257096454830571|2.4838729440885157|2.108071282925202|4.285101149538306|0.3365147105935191|0.22122098421269376|2.768686411556938|-0.571952830435819|0.46742098681031363|0.9971725855389162|1.6454888067003952|0.3970364027140534|0.6798140405742449|0.24522051975537593|0.04014574468061943|0.6374157574262809|31.725397003740433|5.860460327758813|3.161374643193051|30.121065666534747|34.509782108841215|18.736390180427765|11.865648047249783|11.836483642713265|16.786456859739495|5.75764098989301|28.19097606235515|24.69686198012595|14.994029240314823|8.623058199473364|10.85848679205797|8.754093899186335|2.738783518935949|-0.7321403397844997|13.551266727742755|19.46187696462213|83.87090802372725|2.551624471884773|1.1703113071873237|0.7657535759600234|0.12484689769404325|0.08358245887638478|0.12715073231771412|0.07226509114307386|0.40933446916459765|0.7580748220878759|23.256202115433993|-2.7405716618592857|1.0943187498075015|2.5305463309374865|-0.5852173974586079|0.297251981005551|2261.834203196308|3.346921053001604|-0.00590776550050303|5.897466468569775
4.903407469,3.638554217,2.775983348,2.513594118,143.9205754,148.497033,155.7072841,157.6903983,156.1471078,47.5648778,-49.07432603,8.611111111,-11.11111111,49.36971113,-0.3256048181,0.007166955336,-0.2231714005,0.928830155,1.359112878,0.8892957006,0.4925806497,1.046212291,1.096330246,1.262825586,1.087030257,1.06378838,0.6357555488,1.046116046,1.09849187,0.806176138,1.059650804,1.134986036,1.36756626,0.7586816813,0.8736319481,0.9087220074,0.7062011674,0.9363242298,1.097914098,1.162316982,1.069299139,1.153244123,1.001694662,0.9636005185,0.945521376,0.1884334693,0.1109721935,0.7609291239,0.09332482137,0.0,0.6747025075,0.6099706843,0.0,0.0,0.0,0.0,1.623420283,0.0,2.091736636,0.4938271605,0.01851851852,0.006172839506,0.7666666667,0.01728395062,3.421298286,1.971019137,1.017358475,31.3110809,5.316788604,0.0,24.26546827,21.41454618,0.0,15.28474565,4.992404733,0.0,15.80357683,0.0,13.08951281,11.37477255,44.70847628,0.0,1.966259719,0.0,1.645994822,64.27,0.4734240363,0.3871527778,0.03834795322,20.66219208,30.25372769,-4.349804826,-1.364894195,-0.2638964467,0.3145197949,-0.1177401881,2341.143937,2.83,0.00211,-5.7|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5090689385533915|4.3347086137182425|3.1619098259179523|3.028899212937021|1.9861885049521457|1.2526315816266809|149.4990393388|155.4209774958349|160.93383924391918|155.78428010110332|8.198679724751273|0.029277564472025924|-0.5746792478226046|0.05767114491394537|0.05990996747273653|0.005200572734097995|1.559266365973989|1.0240873501626375|0.8456859034155275|0.5595155616824589|1.036022672450013|1.0560115516948765|1.2008932117383735|1.2243426332260143|1.47151586163048|0.8891119209461811|0.5922005845819791|0.8078917655949299|0.9563474280685437|0.928500531938728|1.0761675851396746|0.9452380813837241|1.1412148720024469|0.9973876409926099|-0.3703207009885767|1.1077364933723124|6.61853189959393|1.4529756815032808|0.20720840671221652|0.054835072319973054|0.06937242950716291|0.02943310793434304|1.1316282191699572|-0.015237427632083633|-4.247033363555614|-0.09420676779792787|0.9177067411369607|0.16688739660382348|3.6489839008748164|0.7458769946518199|-3.4568255640121937|2.9268512758146183|-2.8987920496269624|-1.3516001463107306|1.0158563695055487|1.545147214077033|0.3025116502471154|0.6563131884358229|0.22001763389695603|0.03197879788392105|0.6542945212285886|35.983315439346086|8.18024002321638|6.472615530797961|37.58906491087575|25.64646421334471|25.171065479932828|17.31212130322327|3.4595079878677|16.94151111643005|24.073872746952194|30.187671838116792|-3.357289241906532|29.175656172370665|11.494900952323174|1.95951400197527|5.618480233524142|-3.506099457293348|1.2054311239426305|5.999263161572663|22.270679582172235|87.7217325824963|1.9226405616235418|1.3807873477113959|0.6234192006925953|0.4337249669102823|0.15173109275235655|0.3059200677571975|0.07652595943373945|0.42119505708391786|0.9710317339399003|25.153964798387594|-2.258455116327754|0.38001238032502416|1.7386130475607138|-0.4342004418953777|0.15733661757492567|2223.3464196217597|2.7579584554698684|0.04918100109053894|6.459790224909291|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5090689385533915|4.3347086137182425|3.1619098259179523|3.028899212937021|1.9861885049521457|1.2526315816266809|149.4990393388|155.4209774958349|160.93383924391918|155.78428010110332|8.198679724751273|0.029277564472025924|-0.5746792478226046|0.05767114491394537|0.05990996747273653|0.005200572734097995|1.559266365973989|1.0240873501626375|0.8456859034155275|0.5595155616824589|1.036022672450013|1.0560115516948765|1.2008932117383735|1.2243426332260143|1.47151586163048|0.8891119209461811|0.5922005845819791|0.8078917655949299|0.9563474280685437|0.928500531938728|1.0761675851396746|0.9452380813837241|1.1412148720024469|0.9973876409926099|-0.3703207009885767|1.1077364933723124|6.61853189959393|1.4529756815032808|0.20720840671221652|0.054835072319973054|0.06937242950716291|0.02943310793434304|1.1316282191699572|-0.015237427632083633|-4.247033363555614|-0.09420676779792787|0.9177067411369607|0.16688739660382348|3.6489839008748164|0.7458769946518199|-3.4568255640121937|2.9268512758146183|-2.8987920496269624|-1.3516001463107306|1.0158563695055487|1.545147214077033|0.3025116502471154|0.6563131884358229|0.22001763389695603|0.03197879788392105|0.6542945212285886|35.983315439346086|8.18024002321638|6.472615530797961|37.58906491087575|25.64646421334471|25.171065479932828|17.31212130322327|3.4595079878677|16.94151111643005|24.073872746952194|30.187671838116792|-3.357289241906532|29.175656172370665|11.494900952323174|1.95951400197527|5.618480233524142|-3.506099457293348|1.2054311239426305|5.999263161572663|22.270679582172235|87.7217325824963|1.9226405616235418|1.3807873477113959|0.6234192006925953|0.4337249669102823|0.15173109275235655|0.3059200677571975|0.07652595943373945|0.42119505708391786|0.9710317339399003|25.153964798387594|-2.258455116327754|0.38001238032502416|1.7386130475607138|-0.4342004418953777|0.15733661757492567|2223.3464196217597|2.7579584554698684|0.04918100109053894|6.459790224909291
4.853464981,4.1,5.453186535,4.534979424,147.4612651,157.7221058,159.9476082,159.1225334,162.9607215,40.2265075,-81.96755433,3.752066116,-11.12396694,43.86052541,-0.02532760127,-0.2289025083,-0.337053202,1.066337923,0.6916775797,0.8996855229,0.3964611406,0.7824128347,0.8466251836,1.087901579,1.329232471,1.56203012,0.9346405229,0.9322033898,1.175490196,0.3591895554,0.4570906609,0.8341697233,1.049784255,0.7117645346,0.7793836392,0.9520079746,1.339381988,0.9366503436,0.8505278771,0.7492637709,0.5185500431,0.9734528773,0.9434064182,1.424684863,1.45619129,0.1746651557,0.2350145504,0.8991335537,0.1350287976,0.003018408053,0.7040406978,0.0,0.0,0.0,0.0,0.0,2.703659126,0.0,1.810150227,0.4843253968,0.0,0.01567460317,0.903047619,0.02512698413,3.995024711,1.049369409,0.4928685608,36.71808007,4.983978521,13.17124514,6.066367068,21.4210879,13.17124514,19.93591408,0.0,21.95893118,19.93591408,6.176298517,6.9237372,13.17124514,15.91054863,22.67357176,1.792035689,0.0,1.332445565,54.46,0.7413151927,0.5721017574,0.05052380952,31.96666154,30.5186832,-6.198717848,-0.5802035465,-0.309865363,0.155164361,0.1592967637,2275.114305,2.09,0.00251,-6.27|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.558628613835365|4.6350754040444775|3.1175355751237994|3.1609003867704266|2.9659692191427314|1.7487951366421273|146.20985360838628|163.47866325409223|158.77119678887792|158.91764067632874|9.773394935848522|0.021155312168207152|-0.40364975220825006|-0.017285780116173245|-0.06933001451145956|-0.04780865444399934|1.5689015798414934|1.0072672810160377|1.1300946278716517|0.47228646354555304|1.0083209825419894|1.133409808186969|0.9746886242374067|1.1323434676779682|1.070560470439588|1.483776047812159|0.7069429130391109|0.8151060261392288|1.1392012298690968|0.8019648550734405|0.8459385730502801|1.2718499236241059|1.1678283382139907|0.9124912229163544|-0.41051676551317373|1.360286873404555|6.325789369114238|0.6199780468274174|0.13362866715543942|0.11195883596235087|0.23084831579124107|-0.0031903127815486494|0.8635172975089007|-0.8889055109376582|2.106082104699331|0.07973341639121617|0.16885111017052468|-0.38528227388175273|-1.0633584821817192|1.4447789807610867|-1.7963634277359166|-0.35981527798402624|2.7867809665094145|1.306239785399451|0.9629170717802163|2.000860992762593|0.4054027949284486|0.6659949966974061|0.20356984530845434|0.030549512544661393|0.523033600142517|33.791229579203836|1.9158210841770975|10.390402446298262|6.962285556902385|62.0267898882165|19.19768362900896|8.017442912436993|7.751899802591288|30.71629820939058|13.814348424414273|38.58692187261188|3.054349276479371|31.344996070300226|-2.675548140742121|8.700537220904781|16.714904072657724|3.720481880375378|-0.96651932207956|6.677582622221107|21.021957367948712|62.47346292086903|1.6169486692411015|1.6433546472848102|0.6458292415461535|0.43012258859415176|0.17439206124327644|0.10057647992594003|0.08204132726216586|0.4347485482261057|0.8503982943255116|23.222191786127812|-2.6363662225089284|0.9082203348873827|1.4007880535245574|-0.4066014587199908|0.11519965680035936|1890.1096712226524|5.204426211073001|0.031779521291021434|4.035494880756316|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.558628613835365|4.6350754040444775|3.1175355751237994|3.1609003867704266|2.9659692191427314|1.7487951366421273|146.20985360838628|163.47866325409223|158.77119678887792|158.91764067632874|9.773394935848522|0.021155312168207152|-0.40364975220825006|-0.017285780116173245|-0.06933001451145956|-0.04780865444399934|1.5689015798414934|1.0072672810160377|1.1300946278716517|0.47228646354555304|1.0083209825419894|1.133409808186969|0.9746886242374067|1.1323434676779682|1.070560470439588|1.483776047812159|0.7069429130391109|0.8151060261392288|1.1392012298690968|0.8019648550734405|0.8459385730502801|1.2718499236241059|1.1678283382139907|0.9124912229163544|-0.41051676551317373|1.360286873404555|6.325789369114238|0.6199780468274174|0.13362866715543942|0.11195883596235087|0.23084831579124107|-0.0031903127815486494|0.8635172975089007|-0.8889055109376582|2.106082104699331|0.07973341639121617|0.16885111017052468|-0.38528227388175273|-1.0633584821817192|1.4447789807610867|-1.7963634277359166|-0.35981527798402624|2.7867809665094145|1.306239785399451|0.9629170717802163|2.000860992762593|0.4054027949284486|0.6659949966974061|0.20356984530845434|0.030549512544661393|0.523033600142517|33.791229579203836|1.9158210841770975|10.390402446298262|6.962285556902385|62.0267898882165|19.19768362900896|8.017442912436993|7.751899802591288|30.71629820939058|13.814348424414273|38.58692187261188|3.054349276479371|31.344996070300226|-2.675548140742121|8.700537220904781|16.714904072657724|3.720481880375378|-0.96651932207956|6.677582622221107|21.021957367948712|62.47346292086903|1.6169486692411015|1.6433546472848102|0.6458292415461535|0.43012258859415176|0.17439206124327644|0.10057647992594003|0.08204132726216586|0.4347485482261057|0.8503982943255116|23.222191786127812|-2.6363662225089284|0.9082203348873827|1.4007880535245574|-0.4066014587199908|0.11519965680035936|1890.1096712226524|5.204426211073001|0.031779521291021434|4.035494880756316
5.000147947,3.865979381,2.356688122,2.087254445,144.0134583,150.126197,156.8461685,153.5723163,156.7137158,67.91639792,-38.35570779,12.73336939,-20.64196863,51.04803271,-0.1398244797,-0.1165371515,-0.1514373106,1.314057055,1.162451852,0.7989429637,0.4318447912,1.122979597,1.142759713,1.240392507,1.226162045,1.006643446,0.5602350279,0.9656629185,1.277430991,0.802777227,1.07024599,1.104286557,1.264429857,0.8150876153,0.8248936248,0.9894774431,0.9625365914,1.045596152,1.098254068,1.20195393,0.9005178782,1.026477864,1.254770926,1.006670644,0.9886050964,0.1910926599,0.08464523789,0.8170731478,0.2038753515,0.0,0.679730678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125990226,0.4928571429,0.01923076923,0.007142857143,0.7879120879,0.0,3.544039244,1.882225511,0.7536365571,27.68479521,0.0,5.098681808,29.8000411,21.92719002,0.0,19.74844179,0.0,22.51475897,19.74844179,12.96557803,6.9237372,0.0,47.37110857,16.82083098,2.883960967,0.0,1.710001269,43.6,0.6131972789,0.4288548753,0.04044973545,9.627587987,20.78246748,-2.909144122,-1.147689069,-0.4462850492,0.3119019792,-0.02368572528,2177.837598,3.15,0.00255,-4.76|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5489754728114296|4.04548345630431|3.090854522259741|4.517152227643017|2.8764582300393853|1.6764808815903567|147.68061134014854|154.69171462796643|155.62579242052868|160.74119212341347|11.505032190894584|0.030674201391033933|-0.12420915301688235|-0.1353719697824335|0.015976554401804337|-0.046079712162456044|1.3582059648177165|0.9904738413182966|1.1691706401543533|0.4275732286803977|1.1049883747657114|0.8842277912065258|1.2167770872076429|1.1048140600808365|1.2153809564157287|0.8580603854813191|0.7106636631663233|0.6829174545672233|0.8969165865798103|0.8748265762997773|0.7957575800455176|1.1139568161811106|0.9232240711310264|0.9128662567897196|-0.4703785186646639|1.1737490026414235|5.350301484494864|1.7462545522275479|0.1529755825315777|0.09211834881451503|0.07851479036709441|0.026505969065878196|3.7673656625993495|-0.12631163528298062|2.338207968605828|-0.07037616470464529|0.6144033065948169|-1.0546642122329615|1.1412803740483461|0.6245436581233208|2.2491623905509828|4.984260342079486|-3.14312983326357|3.986190824865247|1.0558479160290766|1.5105415837834641|0.3763591384513672|0.6841746562574624|0.20421037307315254|0.03731027358541594|0.4691453159090262|28.779927846077985|15.843797856187141|5.462565045563972|16.47197957363736|40.08010300917807|43.85281082827427|4.674691970779911|-1.6051936265430022|32.01448967014126|14.23498569653579|23.26371400481761|8.3253804906894|-2.4072241040634808|2.797854860786451|6.507732820343174|29.344490983803475|2.3658399573093605|-0.07379145733049136|16.540591707199013|23.35941078294439|59.88082137773418|2.5195058353501376|1.71870030495509|0.5526065647588897|0.2159618143298332|0.4328889802844313|0.3008220819015622|0.06139364413641956|0.3190280014389169|0.7990759385305458|25.301029087793808|-4.0935568067840755|0.8290231697926426|0.9075906027498513|-0.8102514003436871|0.24019420264081145|1479.341731506834|4.90632722159627|0.009868884708045299|6.683969573799807|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5489754728114296|4.04548345630431|3.090854522259741|4.517152227643017|2.8764582300393853|1.6764808815903567|147.68061134014854|154.69171462796643|155.62579242052868|160.74119212341347|11.505032190894584|0.030674201391033933|-0.12420915301688235|-0.1353719697824335|0.015976554401804337|-0.046079712162456044|1.3582059648177165|0.9904738413182966|1.1691706401543533|0.4275732286803977|1.1049883747657114|0.8842277912065258|1.2167770872076429|1.1048140600808365|1.2153809564157287|0.8580603854813191|0.7106636631663233|0.6829174545672233|0.8969165865798103|0.8748265762997773|0.7957575800455176|1.1139568161811106|0.9232240711310264|0.9128662567897196|-0.4703785186646639|1.1737490026414235|5.350301484494864|1.7462545522275479|0.1529755825315777|0.09211834881451503|0.07851479036709441|0.026505969065878196|3.7673656625993495|-0.12631163528298062|2.338207968605828|-0.07037616470464529|0.6144033065948169|-1.0546642122329615|1.1412803740483461|0.6245436581233208|2.2491623905509828|4.984260342079486|-3.14312983326357|3.986190824865247|1.0558479160290766|1.5105415837834641|0.3763591384513672|0.6841746562574624|0.20421037307315254|0.03731027358541594|0.4691453159090262|28.779927846077985|15.843797856187141|5.462565045563972|16.47197957363736|40.08010300917807|43.85281082827427|4.674691970779911|-1.6051936265430022|32.01448967014126|14.23498569653579|23.26371400481761|8.3253804906894|-2.4072241040634808|2.797854860786451|6.507732820343174|29.344490983803475|2.3658399573093605|-0.07379145733049136|16.540591707199013|23.35941078294439|59.88082137773418|2.5195058353501376|1.71870030495509|0.5526065647588897|0.2159618143298332|0.4328889802844313|0.3008220819015622|0.06139364413641956|0.3190280014389169|0.7990759385305458|25.301029087793808|-4.0935568067840755|0.8290231697926426|0.9075906027498513|-0.8102514003436871|0.24019420264081145|1479.341731506834|4.90632722159627|0.009868884708045299|6.683969573799807
