sample,strategy,imputation,best,worst,mean,std,mode,median,count
5,FS,Not Used,0.9918223526299398,1.2801155167474518,1.1472760407795464,0.1003661197666319,1.239295661507666,1.1451732717513345,10
5,LH,Gaussian,1.2180353490292841,1.3562412594134479,1.2901486635737485,0.041038381672441136,1.3035092199677747,1.297657330446531,10
5,LH-E2E,Gaussian,1.087852264577586,1.38085827593095,1.1663802482697427,0.09169154185317291,1.1806610547019039,1.1427779634945272,10
5,MLP,Gaussian,1.2788541964341964,1.3266197697641842,1.293566715270251,0.014701216455536471,1.3266197697641842,1.2883079157793984,10
5,MLP-E2E,Gaussian,1.0618087901018554,1.107116948537402,1.0889438411885313,0.013544437920027425,1.0782789035779234,1.0925633951224203,10
10,FS,Not Used,0.9209356116224601,1.2544676314601384,1.059377275870546,0.10181299438329086,1.0786894935798925,1.064552162786656,10
10,LH,Gaussian,1.1931876309730065,1.264785527820133,1.2310935287523028,0.02094520237897173,1.2365351001175493,1.2324460050956207,10
10,LH-E2E,Gaussian,1.1779095352213067,1.5668359987604792,1.3251334789659628,0.16424165607126878,1.2182343382937597,1.2402145464589887,10
10,MLP,Gaussian,1.193229004585466,1.2277488174911344,1.2103473683516728,0.01135844012493133,1.2277488174911344,1.2085231151716451,10
10,MLP-E2E,Gaussian,1.1926270762000086,1.5221555898649421,1.3638190317529706,0.15174652083801657,1.5221555898649421,1.3808646745708217,10
20,FS,Not Used,0.6209567032453921,0.9001542411611807,0.7399376166773011,0.09616839693148464,0.9001542411611807,0.7171381281867709,10
20,LH,Gaussian,0.8717882596988782,0.924935937510722,0.8875321878669956,0.01608756962328936,0.8789925377712241,0.8832547042714501,10
20,LH-E2E,Gaussian,0.8259276620058633,0.868315066928849,0.8496823049756976,0.011678271532428678,0.8617915504444045,0.849440374036615,10
20,MLP,Gaussian,0.930844113181633,0.9459876295347807,0.941356539772551,0.004105092062105463,0.9430357480789607,0.9421744870781992,10
20,MLP-E2E,Gaussian,0.7785260125894127,0.8022647421769838,0.7907180829741554,0.007211216058579134,0.7948971615929054,0.7926180216783452,10
50,FS,Not Used,1.0400223120133323,1.1532490486110676,1.1061510149105014,0.03359638916686558,1.1267366842082795,1.1047603426574455,10
50,LH,Gaussian,1.0923114165689387,1.1116826191062654,1.10024016826869,0.006922632348872815,1.0923114165689387,1.0985148470390902,10
50,LH-E2E,Gaussian,0.9436043863210153,1.1305926492833416,0.9896125110877776,0.0700943109072795,0.9738239651113436,0.9591874705305367,10
50,MLP,Gaussian,1.1231690173675601,1.1331847199365719,1.128411669143561,0.0031277015723918853,1.1301691698387604,1.1288316957158955,10
50,MLP-E2E,Gaussian,0.9068876710145433,1.132809261983999,0.9657622923214093,0.0881850625777861,1.131937406390224,0.9291070542417923,10
75,FS,Not Used,0.8878050224292255,1.0016810843396922,0.9487474791318636,0.041599236702871786,0.9200749723846655,0.9497623247571187,10
75,LH,Gaussian,1.0686252163054257,1.1054088565069,1.085395623594232,0.011853168570373064,1.0705753349877423,1.0857594698748874,10
75,LH-E2E,Gaussian,0.9301566680984633,0.9641453109869159,0.9464173273537453,0.010429297522022452,0.9388418455433185,0.9465762684982174,10
75,MLP,Gaussian,1.1166726275079981,1.1414223132680739,1.1315301747712356,0.008047726531812469,1.1166726275079981,1.134387642994517,10
75,MLP-E2E,Gaussian,0.9232808743251939,0.9422139025417599,0.9336605424038431,0.007106241943369007,0.9410981579263626,0.9340748056175165,10
