,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.48684850692380577,2.0,7.698628751836131,0.0004647943727519487,0.005315078031877515,0.006406455468649771
C(imputation),12.718547201163124,3.0,134.08054972876621,2.8070003971601078e-80,0.13885237371566825,0.1441601480300468
C(upstream):C(imputation),2.8856473625305155,6.0,15.210431607159999,3.605005107189989e-17,0.03150351841734542,0.03681037661125793
Residual,75.50657863952513,2388.0,,,0.8243290298351088,
