,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),2.162080205843114,2.0,10.523250884020301,3.233707035315112e-05,0.002127236911740735,0.034556477554576456
C(strategy),942.8984561489458,3.0,3059.5093821820847,0.0,0.9277030493700998,0.9397943679496858
C(upstream):C(strategy),10.914577822141958,6.0,17.707767486324546,6.574514625960729e-19,0.01073868247652415,0.15303871011440456
Residual,60.40448788340883,588.0,,,0.05943103124163522,
