,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),51.321363919654814,2.0,44.425477249100965,1.1390217645514806e-19,0.016307508600353182,0.03587254789669114
C(strategy),1695.414950915287,3.0,978.4049965051319,0.0,0.5387228978657348,0.5513989187542858
C(upstream):C(strategy),21.02681592355956,6.0,6.0671700898644145,2.5677638045532326e-06,0.006681330255530689,0.01501525127249283
Residual,1379.3370902123042,2388.0,,,0.4382882632783812,
