,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),151.6471718313729,2.0,44.710290577379254,8.655458031465818e-20,0.01579032485077963,0.0360942271308162
C(strategy),5359.422348450598,3.0,1053.4159770662843,0.0,0.558052081503148,0.5695938556437209
C(upstream):C(strategy),42.95627404757855,6.0,4.221614052309106,0.00031121401253417257,0.004472839904621642,0.0104957414142346
Residual,4049.777374031835,2388.0,,,0.42168475374145076,
