,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),28.655398056656217,2.0,15.141765110862323,3.8704062012924376e-07,0.011858849796032047,0.048980004708947325
C(strategy),1781.25729903019,3.0,627.4880465360033,8.88024186822507e-183,0.7371617283249728,0.7619880448484072
C(upstream):C(strategy),50.07238243904656,6.0,8.819562861352932,3.1878076274054367e-09,0.020722129251182917,0.08256505292762088
Residual,556.3873806636499,588.0,,,0.23025729262781214,
