sample,strategy,imputation,upstream,rmse_test,best_st_rmse,abs_gain,pct_gain
10,MLP,Gaussian,3,1.8189737796783447,1.4194787740707397,-0.399495005607605,-0.2814378157004383
10,MLP,Gaussian,3,1.8189737796783447,1.6209832429885864,-0.1979905366897583,-0.12214224764268732
10,MLP,Gaussian,3,1.8189737796783447,1.1769287586212158,-0.6420450210571289,-0.5455258156910799
10,MLP,Gaussian,3,1.8189737796783447,1.156961441040039,-0.6620123386383057,-0.5721991374606195
10,MLP,Gaussian,3,1.8189737796783447,0.9696575999259949,-0.8493161797523499,-0.8758928716870474
20,LH-E2E,Gaussian,3,1.572986125946045,1.07426917552948,-0.49871695041656494,-0.4642383508497859
20,LH-E2E,Gaussian,3,1.572986125946045,0.9178025722503662,-0.6551835536956787,-0.7138610998760112
20,LH-E2E,Gaussian,3,1.572986125946045,0.7884331345558167,-0.7845529913902283,-0.9950786655259303
20,LH-E2E,Gaussian,3,1.572986125946045,0.8281973600387573,-0.7447887659072876,-0.8992889881615097
20,LH-E2E,Gaussian,3,1.572986125946045,0.9748454093933105,-0.5981407165527344,-0.6135749430517232
20,LH-E2E,Gaussian,3,1.572986125946045,0.9623938798904419,-0.610592246055603,-0.6344515055780616
20,LH-E2E,Gaussian,3,1.572986125946045,1.8160083293914795,0.24302220344543457,0.13382218545598198
20,LH-E2E,Gaussian,3,1.572986125946045,1.2324029207229614,-0.3405832052230835,-0.27635702536576917
20,LH-E2E,Gaussian,3,1.572986125946045,1.0552637577056885,-0.5177223682403564,-0.4906094466524344
20,LH-E2E,Gaussian,3,1.572986125946045,0.8216739296913147,-0.7513121962547302,-0.9143678156333646
20,LH-E2E,Gaussian,3,1.572986125946045,0.7803165316581726,-0.7926695942878723,-1.0158308354732015
20,LH-E2E,Gaussian,3,1.572986125946045,0.7637892365455627,-0.8091968894004822,-1.0594505011098185
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.6535065174102783,-0.4565269947052002,-0.27609627775777545
10,MLP-E2E,Gaussian,3,2.1100335121154785,1.2574301958084106,-0.8526033163070679,-0.6780522045272845
