,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),11.116100403591865,2.0,23.4709414304291,1.5600735177426547e-10,0.016000935176782628,0.07393099136782742
C(strategy),528.0441202639104,3.0,743.2877939456788,1.4355840214650193e-199,0.7600866699705151,0.7913312604897588
C(upstream):C(strategy),16.31376079789094,6.0,11.481823969900004,3.634525518903334e-12,0.02348264405134772,0.1048742481040206
Residual,139.24168863627298,588.0,,,0.20042975080135453,
