,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),51.01166370449157,2.0,22.251510418856494,2.662167720922696e-10,0.01447057862583106,0.01829515542487873
C(imputation),540.6018100637136,3.0,157.2085798360429,5.50115783290051e-93,0.15335357503944258,0.16492568694994714
C(upstream):C(imputation),196.33605764527277,6.0,28.54754850837722,3.932391714393605e-33,0.055695034290588356,0.06692700170990798
Residual,2737.2490818217902,2388.0,,,0.776480812044138,
