,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),51.01166370449222,2.0,34.426439722501115,1.8208524949860773e-15,0.014470578625831234,0.028024828031443193
C(strategy),1684.241815298762,3.0,757.7672127220139,0.0,0.47777217685701956,0.4876967453795711
C(upstream):C(strategy),20.725692601684944,6.0,4.662409569651422,0.00010092307073202056,0.005879297842643771,0.011578954128433318
Residual,1769.2194416303323,2388.0,,,0.5018779466745055,
