Molecule|SMILES|Formula_x|ABCGG|SpMax_A|SpDiam_A|SpMAD_A|VE1_A|VE2_A|VE3_A|VR3_A|nH|ATS0dv|ATS1dv|ATS2dv|ATS3dv|ATS4dv|ATS5dv|ATS6dv|ATS7dv|ATS8dv|ATS2d|ATS3d|ATS7d|ATS8d|ATS0s|ATS1s|ATS2s|ATS3s|ATS4s|ATS5s|ATS6s|ATS7s|ATS8s|ATS2v|ATS3v|ATS4v|ATS5v|ATS7v|ATS8v|ATS0p|ATS1p|ATS2p|ATS3p|ATS4p|ATS5p|ATS6p|ATS7p|ATS8p|AATS0dv|AATS1dv|AATS2dv|AATS3dv|AATS4dv|AATS5dv|AATS6dv|AATS7dv|AATS8dv|AATS0d|AATS1d|AATS2d|AATS3d|AATS4d|AATS5d|AATS6d|AATS7d|AATS8d|AATS0s|AATS1s|AATS2s|AATS3s|AATS4s|AATS5s|AATS6s|AATS7s|AATS8s|AATS1v|AATS2v|AATS3v|AATS4v|AATS5v|AATS6v|AATS7v|AATS8v|AATS1se|AATS2se|AATS3se|AATS4se|AATS5se|AATS6se|AATS7se|AATS8se|AATS3pe|AATS4pe|AATS3are|AATS4are|AATS0p|AATS1p|AATS2p|AATS3p|AATS4p|AATS5p|AATS6p|AATS7p|AATS8p|AATS1i|AATS2i|AATS3i|AATS4i|AATS5i|AATS6i|AATS7i|AATS8i|ATSC0c|ATSC1c|ATSC2c|ATSC3c|ATSC4c|ATSC5c|ATSC6c|ATSC7c|ATSC8c|ATSC0dv|ATSC1dv|ATSC2dv|ATSC3dv|ATSC4dv|ATSC5dv|ATSC6dv|ATSC7dv|ATSC8dv|ATSC0d|ATSC1d|ATSC2d|ATSC3d|ATSC4d|ATSC5d|ATSC6d|ATSC7d|ATSC8d|ATSC0s|ATSC1s|ATSC2s|ATSC3s|ATSC4s|ATSC5s|ATSC6s|ATSC7s|ATSC8s|ATSC0v|ATSC1v|ATSC2v|ATSC3v|ATSC4v|ATSC5v|ATSC6v|ATSC7v|ATSC8v|ATSC0se|ATSC1se|ATSC3se|ATSC4se|ATSC5se|ATSC6se|ATSC7se|ATSC8se|ATSC1pe|ATSC3pe|ATSC5pe|ATSC7pe|ATSC8pe|ATSC1are|ATSC3are|ATSC5are|ATSC7are|ATSC8are|ATSC0p|ATSC1p|ATSC2p|ATSC3p|ATSC4p|ATSC5p|ATSC6p|ATSC7p|ATSC8p|ATSC0i|ATSC1i|ATSC2i|ATSC3i|ATSC4i|ATSC5i|ATSC6i|ATSC7i|ATSC8i|AATSC0c|AATSC1c|AATSC0dv|AATSC1dv|AATSC2dv|AATSC0d|AATSC1d|AATSC7d|AATSC0s|AATSC1s|AATSC2s|AATSC3s|AATSC4s|AATSC5s|AATSC6s|AATSC7s|AATSC8s|AATSC0v|AATSC0se|AATSC1se|AATSC3se|AATSC4se|AATSC5se|AATSC6se|AATSC7se|AATSC8se|AATSC1pe|AATSC3pe|AATSC5pe|AATSC6pe|AATSC7pe|AATSC8pe|AATSC1are|AATSC3are|AATSC5are|AATSC6are|AATSC7are|AATSC8are|AATSC0p|AATSC1p|AATSC3p|AATSC4p|AATSC5p|AATSC6p|AATSC7p|AATSC8p|AATSC0i|AATSC1i|AATSC2i|AATSC3i|AATSC4i|AATSC5i|AATSC6i|AATSC7i|AATSC8i|MATS1c|MATS2c|MATS3c|MATS4c|MATS5c|MATS6c|MATS7c|MATS8c|MATS1dv|MATS2dv|MATS1d|MATS7d|MATS1s|MATS2s|MATS3s|MATS4s|MATS5s|MATS6s|MATS7s|MATS8s|MATS1se|MATS2se|MATS3se|MATS4se|MATS5se|MATS6se|MATS7se|MATS8se|MATS1pe|MATS3pe|MATS4pe|MATS5pe|MATS6pe|MATS7pe|MATS8pe|MATS1are|MATS3are|MATS4are|MATS5are|MATS6are|MATS7are|MATS8are|MATS1p|MATS3p|MATS4p|MATS5p|MATS6p|MATS7p|MATS8p|MATS1i|MATS2i|MATS3i|MATS4i|MATS5i|MATS6i|MATS7i|MATS8i|GATS1c|GATS2c|GATS3c|GATS4c|GATS5c|GATS6c|GATS7c|GATS8c|GATS1dv|GATS2dv|GATS3dv|GATS4dv|GATS5dv|GATS6dv|GATS7dv|GATS8dv|GATS1d|GATS2d|GATS3d|GATS4d|GATS5d|GATS6d|GATS7d|GATS8d|GATS1s|GATS2s|GATS3s|GATS4s|GATS5s|GATS6s|GATS7s|GATS8s|GATS1v|GATS2v|GATS3v|GATS4v|GATS5v|GATS6v|GATS7v|GATS8v|GATS1se|GATS2se|GATS3se|GATS4se|GATS5se|GATS6se|GATS7se|GATS8se|GATS1pe|GATS5pe|GATS6pe|GATS8pe|GATS1are|GATS5are|GATS6are|GATS8are|GATS1p|GATS2p|GATS3p|GATS4p|GATS5p|GATS6p|GATS7p|GATS8p|GATS1i|GATS2i|GATS3i|GATS4i|GATS5i|GATS6i|GATS7i|GATS8i|BCUTc-1h|BCUTc-1l|BCUTdv-1h|BCUTdv-1l|BCUTd-1h|BCUTd-1l|BCUTs-1h|BCUTs-1l|BCUTv-1l|BCUTse-1h|BCUTare-1l|BCUTp-1l|BCUTi-1h|BCUTi-1l|BalabanJ|SpMAD_Dzv|SM1_Dzv|SM1_Dzse|SpMAD_Dzp|SM1_Dzp|SM1_Dzi|BertzCT|nBondsS|nBondsM|nBondsKD|RNCG|RPCG|C1SP2|C2SP2|C3SP2|C1SP3|C2SP3|FCSP3|Xch-5d|Xch-6d|Xch-7d|Xch-5dv|Xch-6dv|Xch-7dv|Xc-3d|Xc-4d|Xc-5d|Xc-6d|Xc-3dv|Xc-4dv|Xc-5dv|Xc-6dv|Xpc-4d|Xpc-5d|Xpc-6d|Xpc-4dv|Xpc-5dv|Xpc-6dv|Xp-2d|Xp-3d|Xp-4d|Xp-5d|Xp-6d|Xp-7d|AXp-0d|AXp-1d|AXp-2d|AXp-3d|AXp-4d|AXp-5d|Xp-0dv|Xp-1dv|Xp-2dv|Xp-3dv|Xp-4dv|Xp-5dv|Xp-6dv|Xp-7dv|AXp-0dv|AXp-1dv|AXp-2dv|AXp-3dv|AXp-4dv|AXp-5dv|Mp|SpMAD_D|NssCH2|NaaCH|NaasC|SsCH3|SdCH2|SssCH2|SdsCH|SaaCH|SsssCH|SdssC|SaasC|SaaaC|SssssC|SsNH2|SssNH|SaaNH|SdsN|SsssN|SaasN|SsOH|SdO|SssO|SsF|SdS|SssS|SaaS|SddssS|SsCl|MAXaaCH|MAXaasC|MINaaCH|MINaasC|AETA_alpha|ETA_shape_p|ETA_shape_y|ETA_shape_x|ETA_beta|AETA_beta|ETA_beta_s|AETA_beta_s|ETA_beta_ns|AETA_beta_ns|AETA_beta_ns_d|ETA_eta|AETA_eta|ETA_eta_L|AETA_eta_L|AETA_eta_R|AETA_eta_RL|ETA_eta_F|AETA_eta_F|ETA_eta_FL|AETA_eta_FL|ETA_eta_B|AETA_eta_B|ETA_eta_BR|AETA_eta_BR|ETA_dAlpha_B|ETA_epsilon_2|ETA_epsilon_4|ETA_epsilon_5|ETA_dEpsilon_B|ETA_dEpsilon_C|ETA_dEpsilon_D|ETA_dBeta|AETA_dBeta|ETA_psi_1|ETA_dPsi_A|fragCpx|fMF|nHBAcc|IC0|IC1|IC2|IC3|IC4|IC5|TIC0|TIC1|TIC2|SIC2|SIC3|SIC4|SIC5|BIC2|BIC3|BIC4|BIC5|CIC0|CIC1|CIC2|CIC3|CIC4|CIC5|MIC0|MIC1|MIC2|ZMIC0|ZMIC1|ZMIC2|ZMIC3|ZMIC4|ZMIC5|Kier2|Kier3|FilterItLogS|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA4|PEOE_VSA5|PEOE_VSA6|PEOE_VSA7|PEOE_VSA8|PEOE_VSA9|PEOE_VSA10|PEOE_VSA11|PEOE_VSA12|SMR_VSA1|SMR_VSA3|SMR_VSA4|SMR_VSA5|SMR_VSA6|SMR_VSA7|SMR_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA3|SlogP_VSA4|SlogP_VSA5|SlogP_VSA6|SlogP_VSA8|SlogP_VSA10|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA4|EState_VSA5|EState_VSA6|EState_VSA7|EState_VSA8|EState_VSA9|EState_VSA10|VSA_EState1|VSA_EState2|VSA_EState3|VSA_EState4|VSA_EState5|VSA_EState6|VSA_EState7|VSA_EState8|VSA_EState9|MDEC-22|MDEC-23|MDEC-33|AMID|AMID_h|AMID_C|AMID_N|MID_O|AMID_O|MID_X|AMID_X|MPC3|MPC4|MPC5|MPC10|piPC1|piPC2|piPC3|piPC4|piPC5|piPC6|bpol|nRot|RotRatio|SLogP|TopoPSA(NO)|TopoPSA|GGI1|GGI2|GGI3|GGI4|GGI5|GGI6|GGI7|GGI8|GGI9|GGI10|JGI1|JGI2|JGI3|JGI4|JGI5|JGT10|Diameter|Radius|Vabc|SRW05|SRW08|SRW10|TSRW10|WPath|WPol|mZagreb1|PNSA1|PNSA2|PNSA3|PNSA4|PNSA5|PPSA1|PPSA2|PPSA3|PPSA4|PPSA5|DPSA1|DPSA2|DPSA3|FNSA1|FNSA2|FNSA3|FNSA4|FNSA5|FPSA1|FPSA2|FPSA3|FPSA4|FPSA5|WNSA1|WNSA2|WNSA3|WNSA4|WNSA5|WPSA1|WPSA2|WPSA3|WPSA4|WPSA5|RNCS|RPCS|TASA|TPSA_x|RASA|RPSA|GeomDiameter|GeomRadius|Mor03|Mor08|Mor09|Mor10|Mor11|Mor13|Mor16|Mor23|Mor30|Mor32|Mor02m|Mor03m|Mor04m|Mor05m|Mor06m|Mor07m|Mor08m|Mor09m|Mor10m|Mor11m|Mor12m|Mor13m|Mor14m|Mor15m|Mor16m|Mor17m|Mor18m|Mor19m|Mor20m|Mor21m|Mor22m|Mor23m|Mor24m|Mor25m|Mor26m|Mor27m|Mor28m|Mor29m|Mor30m|Mor31m|Mor32m|Mor02v|Mor03v|Mor04v|Mor05v|Mor06v|Mor07v|Mor08v|Mor09v|Mor10v|Mor11v|Mor12v|Mor13v|Mor14v|Mor16v|Mor17v|Mor18v|Mor19v|Mor21v|Mor22v|Mor23v|Mor24v|Mor25v|Mor26v|Mor28v|Mor29v|Mor30v|Mor31v|Mor32v|Mor03se|Mor08se|Mor09se|Mor10se|Mor11se|Mor13se|Mor16se|Mor23se|Mor30se|Mor32se|Mor02p|Mor03p|Mor04p|Mor05p|Mor06p|Mor07p|Mor08p|Mor09p|Mor10p|Mor11p|Mor12p|Mor13p|Mor14p|Mor16p|Mor17p|Mor18p|Mor19p|Mor21p|Mor22p|Mor23p|Mor24p|Mor25p|Mor26p|Mor28p|Mor29p|Mor30p|Mor31p|Mor32p|MOMI-X|MOMI-Y|MOMI-Z|Rotatable_bonds|H-bond_acceptors|MR|iLOGP|XLOGP3|WLOGP|MLOGP|Silicos-IT_Log_P|Consensus_Log_P|ESOL_Log_S|ESOL_Solubility_(mg/ml)|Ali_Log_S|Ali_Solubility_(mg/ml)|Silicos-IT_LogSw|Silicos-IT_Solubility_(mg/ml)|log_Kp_(cm/s)|Synthetic_Accessibility|pIC50
1_a1 (SKF-104365)|Fc1ccc(cc1)c1c(nc2n1CCS2)c1ccccn1|C16H12FN3S|14.02512869|2.527110816|4.88992845|1.350667168|3.91853569|0.1865969376|2.10765538|5.88263596|12|300.4444444|314.0|447.0|423.3333333|387.3333333|352.3333333|294.0|221.6666667|122.6666667|255|269|171|103|151.5867627|115.3024691|188.1203704|220.0679012|197.7716049|183.6111111|198.5185185|195.6358025|153.0|15869.69947|15996.16584|14874.66095|16016.45127|11923.66852|6733.420675|62.30800386|75.88232172|112.881764|116.6467113|106.4304136|117.4620539|122.3094207|96.86155877|54.54825702|9.104377104|8.722222222|7.45|5.87962963|6.052083333|5.420512821|4.02739726|3.166666667|2.358974359|3.878787879|4.555555556|4.25|3.736111111|3.84375|3.753846154|3.109589041|2.442857143|1.980769231|4.593538263|3.202846365|3.135339506|3.056498628|3.090181327|2.824786325|2.719431761|2.794797178|2.942307692|300.901417|264.4949911|222.1689699|232.4165773|246.4069426|214.1284369|170.3381218|129.4888591|7.766603333|7.816542567|7.728159389|7.82412575|7.711801415|7.652707452|7.528640286|7.519109923|6.357175|6.491173437|6.243776389|6.384873438|1.888121329|2.10784227|1.881362733|1.620093212|1.662975213|1.807108522|1.675471517|1.383736554|1.049004943|144.1027622|150.3402747|157.2832898|158.2228931|152.4925023|154.7643358|159.3004135|167.4695823|0.3949683516|-0.2180144969|0.00806511841|0.0529311912|-0.006728123722|0.0003456922947|-0.02335993438|-0.1154517348|0.09473952343|131.5016835|38.23385369|22.58616468|-12.8050199|-66.38036935|-67.60095909|-51.03907765|27.94929089|35.15559637|18.90909091|6.644628099|4.256198347|-0.2561983471|-7.884297521|-13.85123967|-11.67768595|-3.049586777|5.809917355|50.88042981|-0.7055326932|3.07693187|-0.5931641518|-12.4295458|-3.675278159|-2.980414571|8.241579028|-1.235215668|1650.6623|11.80608784|-232.4732627|103.4610985|-26.91335694|-178.7930189|-810.2650375|-608.4464194|81.9132206|2.475755515|-0.05578565289|-0.3985769421|-0.7876306961|-0.3835805298|-0.08735595776|0.4435662406|0.8513662185|0.08102809917|-0.4111619835|-0.8267083563|0.8718788797|1.325770891|0.02388292011|-0.4648947658|-0.9512367309|1.119616621|1.238713039|10.17263145|0.07816450645|-3.093072179|0.07665050783|1.494856858|0.06347353154|-3.053919869|-4.381240674|-1.18718057|80.14396752|-10.81536214|-22.95851001|-3.294320267|12.73344381|-8.022078571|4.474482217|-15.48500209|-12.92679114|0.01196873793|-0.006055958248|3.9848995|1.062051491|0.376436078|0.5730027548|0.1845730028|-0.04356552538|1.541831206|-0.01959813037|0.05128219784|-0.008238390997|-0.1942116531|-0.0565427409|-0.04082759686|0.1177368433|-0.02375414747|50.02006968|0.0750228944|-0.001549601469|-0.005535790863|-0.01230672963|-0.005901238921|-0.001196656956|0.00633666058|0.01637242728|0.002250780533|-0.005710583104|-0.0127185901|-0.007515803112|0.01245541257|0.02549559405|0.0006634144475|-0.006456871748|-0.01463441125|-0.003338528498|0.01599452315|0.02382140461|0.308261559|0.00217123629|0.001064590386|0.02335713841|0.0009765158698|-0.04183451876|-0.06258915248|-0.02283039558|2.428605076|-0.3004267261|-0.3826418335|-0.04575444816|0.1989600595|-0.1234165934|0.06129427695|-0.2212143155|-0.2485921373|-0.5059813562|0.01123081155|0.06142297023|-0.008783460194|0.0004443528656|-0.02673624429|-0.1378015383|0.1522227258|0.2665190154|0.09446563908|0.3221153846|-0.07603021978|-0.01271094416|0.03326057847|-0.00534325091|-0.1259616827|-0.03667245848|-0.02647993937|0.0763616943|-0.01540645135|-0.02065504779|0.009381123475|-0.07378802041|-0.1640396538|-0.07865917422|-0.01595055703|0.08446302466|0.2182324131|0.01773866248|-0.04500576791|-0.1889320369|-0.100236684|-0.05923291621|0.09816255135|0.2009337344|0.004744232279|-0.04617460395|-0.1779215773|-0.1046541065|-0.02387460014|0.1143805856|0.1703524502|0.007043487022|0.003453529496|0.07577051931|0.003167815906|-0.1357111113|-0.2030391097|-0.07406176641|-0.1237034086|-0.1575562191|-0.01883980586|0.08192359531|-0.0508178932|0.02523847024|-0.09108698556|-0.1023600501|1.494237213|1.176492564|1.021465435|1.269032938|1.164931463|0.9877836656|0.7949580694|0.3819553817|0.449132869|0.7629250307|1.051293869|1.258961491|1.106482211|1.02689219|0.8366360391|0.9559527936|0.6111111111|0.9166666667|1.163461538|1.348557692|1.379881657|1.089567966|0.8340659341|0.650887574|0.508689394|0.5735961645|0.9090066247|0.9275138058|0.4442114046|0.6093650198|0.8783697092|1.668945027|0.7963795128|0.9313135829|0.9112822036|0.8680806018|0.9364741688|1.190508422|1.263085519|1.139466302|0.6015812106|0.722935035|1.011307182|1.091219825|0.6612687248|0.6884559671|0.8066382458|1.186876732|0.5516675062|0.7158360719|0.7637687995|1.20179487|0.5703169702|0.7073274366|0.7098251829|1.225151493|0.8133352937|1.120106934|0.9245811722|0.7088286421|0.8808674439|1.207712225|1.335756738|1.132073508|0.9994501054|1.080802063|0.9801829355|0.8785771904|0.8789046908|0.8382195621|0.999384296|1.171450206|0.3890573599|-0.4305825803|7.004055661|0.65619853|3.282740041|0.9938455052|8.001917412|0.6267693425|13.30412191|4.009933111|2.189529498|0.545867694|17.42477096|10.33812228|1.505354342|6.853808174|-1.347054675|0.8056450835|7.400124484|-3.128612191|0.9425514546|781.2867046|19|17|8|0.2313117594|0.1229123691|1|11|1|2|0|0.125|0.1964185503|0.5386030745|0.7658042757|0.1619306394|0.2556218321|0.3041014317|1.171951773|0.0|0.2823601614|0.0|0.5242119621|0.0|0.1086331621|0.0|3.030863492|5.309234794|8.543313552|1.269551367|2.082646326|2.822411448|9.249787071|8.141735097|7.128085605|5.88273941|4.15456651|3.210656908|0.6778019067|0.4302708267|0.2720525609|0.1696194812|0.1048247883|0.06761769437|11.97736585|7.71988306|5.875633577|4.460369027|3.510702711|2.32555757|1.52694771|1.052887285|0.5703507546|0.3216617942|0.1728127523|0.09292435473|0.05162798105|0.02673054678|0.7526495373|8.141403144|2|8|6|0.0|0.0|1.949969844|0.0|14.1332963|0.0|0.0|4.485542695|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2.196347317|0.0|0.0|0.0|13.18699862|0.0|1.745355463|0.0|0.0|0.0|1.954116119|1.021944444|1.485697279|-0.2280816432|0.49138322|0.02768804799|0.3294877711|0.0|30.5|1.452380952|14.0|0.6666666667|16.5|0.7857142857|0.02380952381|14.13148002|0.6729276198|4.646033505|0.2212396907|1.567039314|0.4917380876|18.77634558|0.8941116944|5.680466335|0.2704983969|0.08771372188|0.004176843899|0.4317137219|0.02055779628|0.008616780045|0.8229024943|0.544021164|0.8229024943|0.08873496873|-0.09665274297|0.0|2.5|0.119047619|0.5971341967|0.1168658033|156.05|0.6060606061|4|1.657289952|3.3579855|4.327682469|4.923181998|4.923181998|4.923181998|54.69056843|110.8135215|142.8135215|0.8579191805|0.9759709257|0.9759709257|0.9759709257|0.7926983561|0.9017755587|0.9017755587|0.9017755587|3.387104167|1.68640862|0.7167116501|0.1212121212|0.1212121212|0.1212121212|18.82792518|35.74742324|44.73182576|65.40610804|43.05559735|26.16116463|23.90952336|23.90952336|23.90952336|6.24567474|2.8125|-4.791877768|4.567099648|4.983978521|9.374393569|0.0|0.0|17.82825202|36.39820241|24.05790508|11.38785599|11.51114884|5.156436482|0.0|4.390415048|14.53505669|0.0|11.70119289|5.752853607|54.47863389|22.64523548|0.0|20.2879103|6.544756406|5.817220841|0.0|53.81784953|22.64523548|4.390415048|0.0|5.817220841|0.0|40.09928197|12.13273414|30.09146266|18.19910121|9.551078169|4.983978521|4.390415048|15.38334594|9.135823098|1.009238946|3.704385393|0.7987301325|12.36804091|1.765255391|0.9231580688|0.0|10.95768879|18.21431392|5.999228805|2.09300926|0.4867205182|1.606288741|0.305122613|0.0|0.0|1.763927266|0.08399653648|48|68|87|112|3.511545439|4.147095128|4.79061187|5.433994892|5.975398679|6.304448802|19.601484|2|0.08333333333|3.8569|30.71|56.01|3.0|2.222222222|1.381944444|1.228333333|0.5980555556|0.2719274376|0.2777777778|0.1128826531|0.03|0.01234567901|0.125|0.06535947712|0.04318576389|0.04094444444|0.01868923611|0.3535706029|10|5|239.6415804|3.044522438|8.371242136|10.04841007|71.27650742|865|32|5.027777778|206.6077138|-283.6222128|-22.26644897|-8.594612509|-23.6351844|288.7526549|396.3872667|18.08214929|12.01173535|18.87558413|82.14494116|680.0094795|40.34859827|0.417085675|-0.5725573355|-0.04495000081|-0.01735022229|-0.04771311129|0.582914325|0.8001997974|0.03650301969|0.02424847871|0.03810475226|102.3452733|-140.4952039|-11.02991637|-4.257430421|-11.70793366|143.0366216|196.3545426|8.957180141|5.950137654|9.350216313|4.069284137|61.1186759|428.3645654|66.99580331|0.8647534047|0.1352465953|10.61827359|6.227205453|-2.563935909|-0.01515526022|-0.9665119508|-0.08729256809|0.3590030678|0.1369489973|0.7349757018|-0.9970043321|-0.1006306225|-0.4147250683|19.98217491|-3.695747383|-2.346430308|-3.292577843|1.299210903|3.622434791|-1.509312248|-1.446254772|0.6744930161|0.9292439811|1.050743735|-0.7633718554|-1.269163769|1.14559206|0.6281940293|-0.06661170334|-0.8695857442|-0.2471772376|0.9002487691|-0.05932224527|-0.2658369899|-0.5107583867|0.07148520855|0.657074372|0.00284819115|-0.5479910054|-0.01992025464|0.1688216647|0.07937513201|0.00896802514|-0.5860593664|16.40409511|-2.191349884|-1.853586692|-2.695501362|0.07235661222|3.529367707|-1.00039901|-1.281343057|0.3719315241|0.6540880809|0.4753038178|-0.57886654|-0.6088100673|0.4793517572|-0.2412751559|-0.8631782502|-0.01861270046|-0.1462221261|-0.2123908961|-0.5026106388|0.08015281725|0.7124287303|-0.07753510389|-0.02081878499|0.06707355664|0.05935668953|0.05779861132|-0.4121735525|-2.88550076|-0.165058021|-1.12630167|-0.008963642818|0.509435807|0.01470254677|0.7776523114|-1.007950246|-0.0875266187|-0.4604311137|17.66015009|-2.32648893|-1.97071374|-2.673588834|-0.3591992639|3.329222109|-0.7874455064|-1.041933042|0.2708476574|0.6306676612|0.202581562|-0.3606044422|-0.4973228506|0.4875389053|-0.3870949366|-0.8981840476|0.09212936923|-0.2244360071|-0.206661067|-0.5497322907|0.05453976991|0.7703501346|-0.08383050129|-0.05113049376|0.03096354657|0.02477747571|0.1245491731|-0.3990483428|3474.756938|2003.744363|1654.378846|2|3|81.72|2.68|2.96|4.28|2.52|3.93|3.27|-4.02|0.0287|-3.8|0.0472|-6.0|0.000295|-6.01|2.97|5.795880017
