,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),86.12134435431445,2.0,251.7721510546765,1.029845277606794e-79,0.15321040247074208,0.46131366462751866
C(strategy),343.6092669712467,3.0,669.6848879626777,3.725167306010439e-189,0.6112830039990431,0.773589671339567
C(upstream):C(strategy),31.815158326067003,6.0,31.003428584610813,2.0639754177647042e-32,0.05659936277530846,0.24033026815466593
Residual,100.56582959673669,588.0,,,0.17890723075490644,
