sum_importance_upstream,count_upstream,mean_importance_upstream,sum_importance_downstream,count_downstream,mean_importance_downstream,weighted_jaccard,sum_importance_only_upstream,count_only_upstream,mean_importance_only_upstream,sum_importance_only_downstream,count_only_downstream,mean_importance_only_downstream,sum_importance_intersection,count_intersection,mean_importance_intersection,transfer_ratio_upstream,transfer_ratio_downstream,dispersion_index,efficiency_index,scenario,upstream_id,downstream_id
24.597732739975093,100,0.24597732739975092,24.564698624992474,100,0.24564698624992473,0.2125295858699005,15.980647185845742,62,0.2577523739652539,15.947613070863122,62,0.2572195656590826,8.61708555412935,38,0.22676540931919342,0.3503203179423631,0.3507914216933321,0.7301110212443003,0.9218955735325346,upstream_vs_downstream,upstream_2,downstream
24.597732739975093,100,0.24597732739975092,181.71279925599956,829,0.21919517401206218,0.13536598875086095,0.0,0,0.0,157.11506651602448,729,0.21552135324557542,24.597732739975093,100,0.24597732739975092,1.0,0.13536598875086098,0.8434412861514696,1.0,upstream_vs_global,upstream_2,global
40.545345810838214,162,0.2502799124125816,181.71279925599956,829,0.21919517401206218,0.22312872828356656,0.0,0,0.0,141.16745344516136,667,0.21164535748899754,40.545345810838214,162,0.2502799124125816,1.0,0.22312872828356664,0.7127854557028708,1.0,union_vs_global,upstream_2,global
25.245113888366763,100,0.25245113888366766,24.564698624992474,100,0.24564698624992473,0.19324360625901574,17.178506410498905,65,0.26428471400767545,16.49809114712462,65,0.2538167868788403,8.066607477867858,35,0.2304744993676531,0.3195314354111527,0.3283821064126868,0.760468453974152,0.9129469583175791,upstream_vs_downstream,upstream_3,downstream
25.245113888366763,100,0.25245113888366766,181.71279925599956,829,0.21919517401206218,0.1389286500000536,0.0,0,0.0,156.46768536763278,729,0.214633313261499,25.245113888366763,100,0.25245113888366766,1.0,0.1389286500000536,0.8386560532991113,1.0,upstream_vs_global,upstream_3,global
41.74320503549138,165,0.25298912142722046,181.71279925599956,829,0.21919517401206218,0.22972077479629244,0.0,0,0.0,139.96959422050818,664,0.21079758165739185,41.74320503549138,165,0.25298912142722046,1.0,0.2297207747962925,0.7017694788074537,1.0,union_vs_global,upstream_3,global
27.15768929352263,100,0.2715768929352263,24.564698624992474,100,0.24564698624992473,0.2154668737856104,17.988816434964754,65,0.2767510220763808,15.395825766434596,65,0.23685885794514763,9.168872858557878,35,0.2619677959587965,0.3376160894787445,0.37325403411338154,0.7253565635586308,0.9646173985106985,upstream_vs_downstream,upstream_4,downstream
27.15768929352263,100,0.2715768929352263,181.71279925599956,829,0.21919517401206218,0.149453915215199,0.0,0,0.0,154.55510996247693,729,0.2120097530349478,27.157689293522633,100,0.27157689293522635,1.0000000000000002,0.149453915215199,0.8242847531853459,1.0000000000000002,upstream_vs_global,upstream_4,global
42.55351505995723,165,0.25790009127246805,181.71279925599956,829,0.21919517401206218,0.23418006455344534,0.0,0,0.0,139.15928419604234,664,0.20957723523500352,42.553515059957235,165,0.2579000912724681,1.0000000000000002,0.23418006455344537,0.6942100176369874,1.0000000000000002,union_vs_global,upstream_4,global
