sample,strategy,imputation,best,worst,mean,std,mode,median,count
5,FS,Not Used,1.0370149416359256,1.2754049024310952,1.1510562046263468,0.07616335073544515,1.0863783253847017,1.134522090181925,10
5,LH,Gaussian,1.1755110770251826,1.208186453625869,1.195570277445085,0.01094220195241717,1.1979662914810245,1.1960884926924042,10
5,LH-E2E,Gaussian,1.0671368242123167,1.1306692732771249,1.0953270981770125,0.022765819504406645,1.0709875278141319,1.0980861921559075,10
5,MLP,Gaussian,1.094965293131209,1.1147897129968767,1.1053008479319515,0.006179250561028126,1.10982207377263,1.1051892389260067,10
5,MLP-E2E,Gaussian,1.0851329290450673,1.115151758383798,1.1007332758416626,0.010931468838223265,1.1033848381467102,1.100439679650662,10
10,FS,Not Used,0.9948913839428687,1.1929021834219806,1.0858868135353936,0.06497299030990254,1.0464307200952814,1.0915984353522248,10
10,LH,Gaussian,1.2438434440245596,1.2601799834204537,1.252925305679282,0.005234648238043436,1.2438434440245596,1.2539154420450704,10
10,LH-E2E,Gaussian,0.9506919732038938,1.5583046424379907,1.4020626135439458,0.24796352985792158,1.515600366504062,1.5475696199041344,10
10,MLP,Gaussian,1.2585950253715579,1.272469653276732,1.265571739161236,0.004945583347370272,1.2715237912950867,1.2652196262728332,10
10,MLP-E2E,Gaussian,1.4636570099357937,1.7325781634089596,1.5266560675744834,0.0928533881698695,1.483370159359674,1.4882980717847496,10
20,FS,Not Used,0.6391467804960327,0.7906606477665699,0.6922986710974766,0.04472123972523387,0.668139622929704,0.6792349473392717,10
20,LH,Gaussian,0.8471598810647255,0.8527112163485777,0.8501040373383411,0.001810932240876169,0.8489040713256951,0.84994061056057,10
20,LH-E2E,Gaussian,0.8557998402060545,0.8757192618601237,0.8637420279469957,0.006864038055781789,0.8744011301202544,0.8618984463219048,10
20,MLP,Gaussian,0.8625290366719209,0.8680738650546076,0.8653666354579066,0.0018162305576084289,0.8645770823221481,0.8657154809849337,10
20,MLP-E2E,Gaussian,0.7971737972094872,0.8114731360570628,0.8068146970249858,0.004119291403431378,0.8097482112548406,0.8075334833353687,10
50,FS,Not Used,1.062642255677358,1.170680124166185,1.12761505420628,0.032146937407520434,1.1190653659246996,1.1283769107639974,10
50,LH,Gaussian,1.0945361601496286,1.0997631172571307,1.0968895828301224,0.0018955286836489854,1.0997631172571307,1.0963533956657074,10
50,LH-E2E,Gaussian,0.9499469404377044,0.975036291285508,0.9613209528741489,0.007745720527289472,0.9605574111477545,0.9614740315350581,10
50,MLP,Gaussian,1.0904771319005397,1.0962647929858145,1.0928619641696649,0.0019349294337070808,1.0943825328916632,1.0925109759314648,10
50,MLP-E2E,Gaussian,0.9124090084152917,0.9364279845241599,0.9239723936063482,0.007382886470918653,0.9221025434787468,0.9228235812847243,10
75,FS,Not Used,0.8588370688231854,1.0132705748772592,0.9497651242201733,0.04735175252210414,0.9390824223254485,0.9453589776889089,10
75,LH,Gaussian,1.063959185975112,1.0710812458264103,1.0676522834584679,0.0023171112318448248,1.0699158849640678,1.067649802711266,10
75,LH-E2E,Gaussian,0.9277393657310443,0.9490117436778474,0.9379884266543448,0.006049621323288288,0.9377699275045976,0.9379897161691408,10
75,MLP,Gaussian,1.0768280176685676,1.087450254540936,1.0826446145087725,0.0031680683896335928,1.087450254540936,1.0832659723389926,10
75,MLP-E2E,Gaussian,0.9129878059732163,0.933422066583311,0.9221308956665698,0.0071176886812512425,0.9129878059732163,0.9200496541794034,10
