AATS1i,AATS2i,AATS2s,AATS3d,AATS3i,AATS3v,AATS4i,AATS5d,AATS6i,AATS7s,AATS8s,AATSC0c,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC0i,ATSC1d,ATSC1dv,ATSC7d,ATSC8d,ATSC8dv,AXp-0d,AXp-1d,Ali_Log_S,BCUTi-1h,BCUTi-1l,BCUTs-1h,BCUTs-1l,CIC1,CIC2,ESOL_Solubility_(mg/ml),EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,ETA_dAlpha_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_epsilon_5,Formula_x,GATS1c,GATS1d,GATS1dv,GATS1i,GATS1v,GATS2c,GATS2d,GATS2dv,GATS2i,GATS2s,GATS2v,GATS3c,GATS3d,GATS3dv,GATS3i,GATS3p,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5c,GATS5d,GATS5dv,GATS5i,GATS5p,GATS6d,GATS6dv,GATS6i,GATS6p,GATS6s,GATS6v,GATS7c,GATS7d,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8d,GATS8dv,GATS8i,GGI5,GGI6,GGI7,GGI8,GGI9,IC1,IC2,JGI3,JGI4,MATS1c,MATS2s,MATS6s,MATS7s,MATS8s,MAXaaCH,MINaasC,MLOGP,MOMI-Z,Molecule,Mor02m,Mor03m,Mor10m,Mor11m,Mor12m,Mor13m,Mor16m,Mor21m,Mor22m,Mor23m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA11,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,RNCG,RNCS,RPCG,SMILES,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SaaNH,SaaS,SdCH2,SdO,SdS,SddssS,SdsCH,SdsN,SdssC,Silicos-IT_Log_P,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SsCH3,SsNH2,SsOH,SssO,SssS,SsssCH,TASA,TSRW10,TopoPSA(NO),VSA_EState7,VSA_EState8,VSA_EState9,Xc-3dv,Xc-4dv,Xc-5d,Xc-5dv,Xc-6dv,Xch-6d,ZMIC2,iLOGP,pIC50
145.1110422,151.9787193,3.118376068,3.5,161.0443566,201.1764999,159.704181,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.01092948001,49.02064596857142,0.4755102041,0.02380952381,1.70389011,78.85408391,7.356734694,58.00176269057143,-8.048844056195716,6.515102041,58.10938776,0.68682556727,0.4302708267,-4.719285714285714,17.42477098,10.9520472,8.001917432,1.348828131,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,5.817220841,0.0,41.8666451816,6.448020180071429,6.196843572,0.019749238125485714,-0.08059510478,0.023617126645000003,0.8102040816,C17H14FN3,1.411474643,0.6209929924,0.4884646005200001,1.075316709,0.8395543497,1.241301361,1.08409351083,0.7565473178,1.1279751734385712,0.5427486526,0.8718888374928571,1.0487113150085714,1.140831203,1.0602131147014286,1.00186403834,0.8648817852,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,1.219414471,1.490126042,1.120447178,1.0625243417542856,0.993902228,1.061273738,1.0716287618014286,0.8590237592,1.0352609673042859,0.6173003329,1.215961632,0.6687349069,0.7725448536,0.8096902412,0.9941615067285716,1.0629880281214283,0.3716833065,0.6584189093,0.8543797543,0.9989412481614285,0.5980555556,0.5743064463871428,0.2777777778,0.1128826531,0.03,3.585559589014286,4.396383461,0.04318576389,0.038673363947,-0.4228638672,0.04183598966,-0.05984474784944142,0.05973679281,-0.006168074024560002,2.0183213696,-0.2228733098,2.126285714285714,2027.9723446114283,2_a1,18.49914231,-3.6788834832285717,0.9280222783,0.1966631146,1.065551657,-1.40387260699,0.2915168367,-0.144674288,-0.2651385864,-0.3662594047,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,4.567099648,0.0,4.983978521,9.374393569,4.544804969857142,6.066367068,42.81902403,21.0894968215,0.18339267530857142,57.25170822525714,0.0919280896,Fc1ccc(cc1)c1c(nc2n1CCC2)c1ccccn1,4.866212752871429,20.759931868514283,1.9059206056857143,19.38639965,0.0,22.514296811571427,0.0,0.0,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,4.0,5.3910639274,14.53505669,12.96557803,9.859504838842856,4.88992845,0.0,0.7151996025571428,0.0,0.0,0.049557151214285715,0.0,426.9106324,71.27650742,30.71,3.869334425,2.6134305542114284,0.2762998911285714,0.4724481531,0.0,0.2823601614,0.11349642874914287,0.0032397772611857142,0.5386030745,24.15772897,2.69,5.236572006
144.8697502,152.8502441,3.060121766,3.712643678,157.4491661,209.4347232,156.5676654,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.02276401408,49.02064596857142,0.4724637681,0.0,1.667782255,60.51029278,9.083102493,58.00176269057143,-8.048844056195716,-1.879501385,-23.85872576,0.68682556727,0.4221844254,-4.719285714285714,14.5580823,10.9513015,3.517051553,1.348826331,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,6.792942306,0.0,41.8666451816,6.448020180071429,0.0,0.019749238125485714,-0.08784699454,0.023617126645000003,0.8188405797,C18H15N3O2,1.438625798,0.5477922078,0.4884646005200001,1.304927117,0.8395543497,1.254815702,1.08409351083,0.881819731,1.1279751734385712,0.9611229649,0.8718888374928571,1.0487113150085714,1.234106583,1.0602131147014286,1.00186403834,0.9089283728,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,0.7699262812,1.359079402,1.050075232,1.0625243417542856,1.015335348,1.057805643,1.0716287618014286,1.070832173,1.0352609673042859,1.015676246,1.130421146,0.8808102807,0.944743083,0.9795867011,0.9941615067285716,1.0629880281214283,1.053221326,0.873970474,1.133609767,0.9989412481614285,0.6047222222,0.5743064463871428,0.2777777778,0.06627928949,0.02500771605,3.585559589014286,4.523986066,0.04205246914,0.038673363947,-0.4410545484,0.037220738,-0.05984474784944142,0.01980245561,-0.006168074024560002,2.0183213696,0.7944609263,2.126285714285714,2027.9723446114283,7_a1,22.80739312,-3.6788834832285717,1.238326648,0.4610090612,1.191031748,-1.40387260699,0.3948251619,-0.1704483677,-0.2986949644,-0.4033257034,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,14.04082556,11.49902367,4.983978521,4.983978521,4.544804969857142,6.066367068,36.75265697,21.0894968215,0.18339267530857142,57.25170822525714,0.1180634227,c1ccc(nc1)c1nc2n(c1c1ccc3c(c1)OCO3)CCC2,4.866212752871429,20.759931868514283,1.9059206056857143,19.38639965,6.792942306,22.514296811571427,0.0,0.0,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,3.43,5.3910639274,21.327999,12.96557803,9.859504838842856,4.920619776,0.0,0.7151996025571428,0.0,10.95591545,0.049557151214285715,0.0,440.1204641,75.06730801,49.17,3.968240793,2.6134305542114284,0.2762998911285714,0.5273052045,0.0,0.3656934947,0.11349642874914287,0.0032397772611857142,0.6899777895,26.86770968,2.83,6.337242168
144.7227279,147.5160065,4.194847021,3.704545455,153.9030889,232.4594881,158.3535104,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.02252518381,49.02064596857142,0.4686067019,0.01851851852,1.64054541,88.14717408,6.431290898,58.00176269057143,-8.048844056195716,3.530041642,43.6989887,0.68682556727,0.4371397847,-4.719285714285714,17.42477227,10.94957568,8.001919869,1.432397384,1.9507554346857143,0.8789481886714284,0.02530248571428571,5.969305288,11.38067233,11.51833249,41.8666451816,6.448020180071429,36.65915542,0.019749238125485714,-0.1042647296,0.023617126645000003,0.805090312,C21H14FN3O2,1.517919242,0.7253674469,0.4884646005200001,0.9275797067,0.8395543497,0.6908396102,1.08409351083,0.7661439631,1.1279751734385712,0.4849171343,0.8718888374928571,1.0487113150085714,1.153148249,1.0602131147014286,1.00186403834,1.06469341,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,1.058018761,1.091151031,1.006932066,1.0625243417542856,0.7548596531,1.271914003,1.0716287618014286,0.7937061844,1.0352609673042859,0.3994307111,1.011461589,0.2821001767,0.8754583856,0.7195069712,0.9941615067285716,1.0629880281214283,0.8222143444,0.7138913662,0.8656022048,0.9989412481614285,1.202222222,0.5743064463871428,0.2795493197,0.3567806752,0.275,3.585559589014286,4.315379908,0.03356481481,0.038673363947,-0.6120048039,0.1186626501,-0.05984474784944142,0.114627386,-0.006168074024560002,2.0183213696,-0.3155280302,2.126285714285714,2027.9723446114283,8_a1 (SB-202620),24.50755053,-3.6788834832285717,1.356765458,0.7668384381,1.623002601,-1.40387260699,0.5939711467,-0.0740671933,-0.1688572701,-0.7048237197,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,10.09050592,0.0,4.983978521,14.16893075,4.544804969857142,12.13273414,48.53093655,21.0894968215,0.18339267530857142,57.25170822525714,0.1540712279,Fc1ccc(cc1)c1nc([nH]c1c1ccncc1)c1ccc(cc1)C(=O)O,4.866212752871429,20.759931868514283,1.9059206056857143,0.0,0.0,22.514296811571427,3.296085365,0.0,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,4.86,5.3910639274,26.02776825,0.0,9.859504838842856,4.814805348,0.0,0.7151996025571428,9.054265439,0.0,0.049557151214285715,0.0,407.3670746,76.22777559,78.87,3.372901092,2.6134305542114284,0.2762998911285714,0.6162743575,0.0,0.441638319,0.11349642874914287,0.0032397772611857142,0.4353954059,33.19656922,2.21,6.397940009
143.8137918,148.3911564,3.528528529,3.630434783,153.9889948,229.2555462,156.88388,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.01271820306,49.02064596857142,0.4747795414,0.01851851852,1.703865908,90.87374503,8.650621958,58.00176269057143,-8.048844056195716,1.625743645,4.38831801,0.68682556727,0.4371397847,-4.719285714285714,17.42477216,10.94877277,8.001919505,1.432397289,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,11.60046579,11.38785599,41.8666451816,6.448020180071429,36.65915542,0.019749238125485714,-0.08355659641,0.023617126645000003,0.7957482993,C22H16FN3O,1.379699805,0.6934664461,0.4884646005200001,0.9581243064,0.8395543497,0.9262783355,1.08409351083,0.8243279905,1.1279751734385712,0.5846769149,0.8718888374928571,1.0487113150085714,1.173558601,1.0602131147014286,1.00186403834,1.013637991,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,1.284585769,1.034937888,0.9249283001,1.0625243417542856,0.7939766727,1.259068149,1.0716287618014286,0.7678443509,1.0352609673042859,0.4106612094,0.9446103021,0.4636616931,0.9294713439,0.7850527796,0.9941615067285716,1.0629880281214283,0.9464013669,0.7177795031,0.9274281063,0.9989412481614285,1.202222222,0.5743064463871428,0.2795493197,0.3567806752,0.275,3.585559589014286,4.321987,0.03356481481,0.038673363947,-0.4833355777,0.01837599915,-0.05984474784944142,0.08860061291,-0.006168074024560002,2.0183213696,-0.2918593912,2.126285714285714,2027.9723446114283,9_a1,24.19727328,-3.6788834832285717,1.153717328,0.9034625287,1.356030399,-1.40387260699,0.4882116712,-0.289756009,-0.1627215949,-0.716194481,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,4.983978521,5.783244946,9.778515705,9.374393569,4.544804969857142,24.26546827,43.32193961,21.0894968215,0.18339267530857142,57.25170822525714,0.09584756743,Fc1ccc(cc1)c1nc([nH]c1c1ccncc1)c1ccc(cc1)C(=O)C,4.866212752871429,20.759931868514283,1.9059206056857143,6.9237372,0.0,22.514296811571427,3.358585365,0.0,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,5.86,5.3910639274,20.73518051,0.0,9.859504838842856,4.814805348,1.537779396,0.7151996025571428,0.0,0.0,0.049557151214285715,0.0,484.547771,76.22777559,58.64,3.428456648,2.6134305542114284,0.2762998911285714,0.6726928837,0.0,0.441638319,0.11349642874914287,0.0032397772611857142,0.4353954059,32.63405351,2.66,5.22184875
144.5439569,148.7065052,4.040764791,3.870967742,152.1736865,235.6658848,157.3046597,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.03207697787,49.02064596857142,0.4666666667,0.0,1.615142992,69.32119832,8.123966942,58.00176269057143,-8.048844056195716,-4.423553719,-11.42975207,0.68682556727,0.4298991874,-4.719285714285714,14.55647172,10.94957487,7.008294851,1.430935838,1.9507554346857143,0.8789481886714284,0.02530248571428571,5.969305288,12.3563938,17.32342816,41.8666451816,6.448020180071429,30.46231185,0.019749238125485714,-0.1090785355,0.023617126645000003,0.811827957,C22H15N3O4,1.510833507,0.6575212174,0.4884646005200001,1.095905021,0.8395543497,0.9426219243,1.08409351083,0.8507194245,1.1279751734385712,0.5224802162,0.8718888374928571,1.0487113150085714,1.205641621,1.0602131147014286,1.00186403834,1.073839626,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,0.8760524954,1.038191396,0.9633891101,1.0625243417542856,0.8199272774,1.226953468,1.0716287618014286,1.021122069,1.0352609673042859,0.4128385344,0.914509217,0.5897973458,0.9583305193,0.9121528523,0.9941615067285716,1.0629880281214283,0.9025846082,0.9136084284,0.9637435766,0.9989412481614285,1.153333333,0.5743064463871428,0.3229166667,0.3595600277,0.2493904321,3.585559589014286,4.414564154,0.03351449275,0.038673363947,-0.5636502535,0.1429251188,-0.05984474784944142,0.1111542013,-0.006168074024560002,2.0183213696,0.2233796721,2.126285714285714,2027.9723446114283,11_a1,29.31488305,-3.6788834832285717,1.074122317,0.7380910885,1.602259196,-1.40387260699,0.4797615884,-0.2510199821,-0.1240451189,-0.8177436317,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,19.56423182,11.49902367,4.983978521,9.778515705,4.544804969857142,18.19910121,42.46456948,21.0894968215,0.18339267530857142,57.25170822525714,0.1175519077,OC(=O)c1ccc(cc1)c1[nH]c(c(n1)c1ccc2c(c1)OCO2)c1ccccn1,4.866212752871429,20.759931868514283,1.9059206056857143,0.0,6.792942306,22.514296811571427,3.336151738,0.0,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,4.28,5.3910639274,32.82071055,0.0,9.859504838842856,4.853817463,0.0,0.7151996025571428,9.114944218,10.90025445,0.049557151214285715,0.0,435.6973327,80.65955342,97.33,1.723140361,2.6134305542114284,0.2762998911285714,0.652347798,0.0,0.5249716524,0.11349642874914287,0.0032397772611857142,0.586770121,34.25659207,2.31,6.769551079
143.6934201,148.22701,3.501876877,3.887640449,151.9976332,237.6548291,157.3721192,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.02303927909,49.02064596857142,0.4738095238,0.0,1.66738319,69.69803018,7.653061224,58.00176269057143,-8.048844056195716,-4.918367347,-3.98185941,0.68682556727,0.4316873246,-4.719285714285714,14.56378354,10.94945122,6.027275696,1.430936075,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,6.792942306,17.13736782,41.8666451816,6.448020180071429,18.32957771,0.019749238125485714,-0.09152046784,0.023617126645000003,0.7942528736,C22H14N4O2,1.45882827,0.6162104133,0.4884646005200001,1.081907969,0.8395543497,1.182526524,1.08409351083,0.9054987981,1.1279751734385712,0.672143842,0.8718888374928571,1.0487113150085714,1.204293245,1.0602131147014286,1.00186403834,1.061019811,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,1.000220728,1.144576224,0.9694505591,1.0625243417542856,0.8306773574,1.265432099,1.0716287618014286,0.9939328315,1.0352609673042859,0.5058055152,0.9185446458,0.7925476826,0.9864618406,0.9731172148,0.9941615067285716,1.0629880281214283,0.8673836307,0.9510721248,0.9640498482,0.9989412481614285,1.090833333,0.5743064463871428,0.3229166667,0.3283100277,0.1693904321,3.585559589014286,4.410905972,0.02935606061,0.038673363947,-0.4870737722,-0.05438965816,-0.05984474784944142,0.05306328891,-0.006168074024560002,2.0183213696,0.6076389314,2.126285714285714,2027.9723446114283,12_a1,28.1510087,-3.6788834832285717,0.7872086107,0.868660303,1.402044203,-1.40387260699,0.5441170775,-0.2649883083,-0.246643004,-0.764628785,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,14.45770443,11.49902367,4.983978521,4.983978521,4.544804969857142,6.066367068,54.59730362,21.0894968215,0.18339267530857142,57.25170822525714,0.09981804825,N#Cc1ccc(cc1)c1[nH]c(c(n1)c1ccc2c(c1)OCO2)c1ccccn1,4.866212752871429,20.759931868514283,1.9059206056857143,0.0,6.792942306,22.514296811571427,3.389457436,0.0,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,4.87,5.3910639274,21.74487787,0.0,9.859504838842856,4.852978103,0.0,0.7151996025571428,0.0,10.92810365,0.049557151214285715,0.0,524.619363,79.45611918,83.82,1.750975531,2.6134305542114284,0.2762998911285714,0.6067042515,0.0,0.3583049857,0.11349642874914287,0.0032397772611857142,0.586770121,31.43174763,2.72,5.530177984
143.5536717,145.3246565,2.987421384,4.116666667,150.2568993,260.8185109,146.2381587,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.0167388806,49.02064596857142,0.5126984127,0.02380952381,1.521881656,60.3732225,7.598335068,58.00176269057143,-8.048844056195716,3.055150884,-1.775002891,0.68682556727,0.4302708267,-4.719285714285714,14.55237825,10.31154314,4.005273314,0.6050005136,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,0.0,5.13155848,41.8666451816,6.448020180071429,17.53362945,0.019749238125485714,-0.09759281926,0.023617126645000003,0.7579710145,C15H10N4S2,1.58393888,0.5551334925,0.4884646005200001,0.9043208365,0.8395543497,0.7376386731,1.08409351083,0.9003552263,1.1279751734385712,0.9325971332,0.8718888374928571,1.0487113150085714,1.158210332,1.0602131147014286,1.00186403834,0.9451078014,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,0.7953751871,1.217712177,1.09584588,1.0625243417542856,1.074807339,1.231549815,1.0716287618014286,1.259870748,1.0352609673042859,1.060716724,1.220991466,1.103927897,0.9850348503,1.164197235,0.9941615067285716,1.0629880281214283,1.103136588,0.7019456558,1.084880422,0.9989412481614285,0.5730555556,0.5743064463871428,0.1432468821,0.05921674225,0.006558641975,3.585559589014286,4.450659521,0.041015625,0.038673363947,-0.599804962,-0.1197196038,-0.05984474784944142,-0.07960188916,-0.006168074024560002,2.0183213696,0.5519383031,2.126285714285714,2027.9723446114283,3_a3,12.04494473,-3.6788834832285717,0.04834091165,0.2775847025,1.328669903,-1.40387260699,1.19815412,0.2214998877,-0.6025143542,-0.3664350506,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,5.733667477,5.13155848,4.983978521,9.967957042,4.544804969857142,29.53588708,12.13273414,21.0894968215,0.18339267530857142,57.25170822525714,0.1164339197,Nc1sc(c(n1)c1nccs1)c1ccnc2c1cccc2,4.866212752871429,20.759931868514283,1.9059206056857143,0.0,5.733667477,22.514296811571427,0.0,3.051544758,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,5.0,5.3910639274,14.95193556,0.0,9.859504838842856,4.906947239,0.0,0.7151996025571428,0.0,0.0,0.049557151214285715,0.0,412.6731705,70.90527225,64.69,3.600377771,2.6134305542114284,0.2762998911285714,0.7129266205,0.0,0.3027494302,0.11349642874914287,0.0032397772611857142,0.4420442044,28.22793167,2.39,5.929962133
143.5946678,145.4059212,3.3468107,3.932432432,152.2057646,249.9786442,152.4566434,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.01409895107,49.02064596857142,0.4921325052,0.04347826087,1.660194215,83.36677966,8.488163265,58.00176269057143,-8.048844056195716,1.565714286,-14.76761905,0.68682556727,0.4321993632,-4.719285714285714,17.42477132,10.31162267,8.001917793,0.60501714,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,5.817220841,16.38893797,41.8666451816,6.448020180071429,24.39594478,0.019749238125485714,-0.08496732026,0.023617126645000003,0.7712380952,C18H12FN3S,1.573693854,0.5973038864,0.4884646005200001,0.8028274852,0.8395543497,0.6211049462,1.08409351083,0.7849154689,1.1279751734385712,0.6409026574,0.8718888374928571,1.0487113150085714,1.128304735,1.0602131147014286,1.00186403834,0.9573398227,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,1.049664916,1.265910194,1.077461931,1.0625243417542856,1.33279839,1.288119144,1.0716287618014286,1.066461121,1.0352609673042859,0.7218430218,1.164055159,1.294439015,1.058318196,1.193010722,0.9941615067285716,1.0629880281214283,1.141082675,0.7462912504,1.157987707,0.9989412481614285,0.8791666667,0.5743064463871428,0.2621527778,0.1143864953,0.038125,3.585559589014286,4.028445159,0.04696637427,0.038673363947,-0.6072386337,-0.02670373727,-0.05984474784944142,-0.1143776401,-0.006168074024560002,2.0183213696,-0.30795215,2.126285714285714,2027.9723446114283,4_a3,10.75902422,-3.6788834832285717,-0.3954789132,0.3002194933,1.692349156,-1.40387260699,0.3143011848,-0.1618161032,-0.1818265524,-0.5730146426,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,5.733667477,5.13155848,4.983978521,9.374393569,4.544804969857142,41.66862122,24.26546827,21.0894968215,0.18339267530857142,57.25170822525714,0.1133692921,Nc1nc(c(s1)c1ccnc2c1cccc2)c1ccccc1F,4.866212752871429,20.759931868514283,1.9059206056857143,0.0,5.733667477,22.514296811571427,0.0,1.35805839,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,5.3,5.3910639274,9.967957042,0.0,9.859504838842856,4.926665293,0.0,0.7151996025571428,0.0,0.0,0.049557151214285715,0.0,429.1424414,71.73738146,51.8,1.748717876,2.6134305542114284,0.2762998911285714,0.7027192373,0.0,0.3864886488,0.11349642874914287,0.0032397772611857142,0.4420442044,32.78778218,2.6,5.89997427
143.9739518,146.0842685,3.09333759,3.971428571,151.6380716,258.0447071,149.2113874,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.01503348894,49.02064596857142,0.5064182195,0.04347826087,1.572415124,60.55942475,7.123702422,58.00176269057143,-8.048844056195716,1.901384083,-20.53116323,0.68682556727,0.4315517958,-4.719285714285714,14.55238461,10.3116226,4.005274667,0.6050165637,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,0.0,10.15419179,41.8666451816,6.448020180071429,18.46005421,0.019749238125485714,-0.09880952381,0.023617126645000003,0.7700952381,C17H11ClN4S,1.577655479,0.6381751853,0.4884646005200001,0.9610720325,0.8395543497,0.7340575899,1.08409351083,0.9015856647,1.1279751734385712,0.8886730673,0.8718888374928571,1.0487113150085714,1.07012233,1.0602131147014286,1.00186403834,1.005094507,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,0.8730383952,1.203634757,1.051737393,1.0625243417542856,1.210849983,1.163176446,1.0716287618014286,1.225628315,1.0352609673042859,1.219868386,1.13015878,1.158347712,1.01161103,1.077322915,0.9941615067285716,1.0629880281214283,1.051831294,0.8142235123,1.153044318,0.9989412481614285,0.7991666667,0.5743064463871428,0.3047052154,0.1385739481,0.0925,3.585559589014286,4.274183887,0.04147897898,0.038673363947,-0.5943088524,-0.09716905219,-0.05984474784944142,-0.01475592122,-0.006168074024560002,2.0183213696,0.507077192,2.126285714285714,2027.9723446114283,6_a3,20.25030454,-3.6788834832285717,-0.1937372504,0.9069631829,1.265458768,-1.40387260699,0.9853328887,-0.2352933237,-0.4711268904,-0.6125296875,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,5.733667477,5.13155848,9.967957042,4.983978521,4.544804969857142,41.13682697,24.26546827,21.0894968215,0.18339267530857142,57.25170822525714,0.1131187036,Nc1nc(c(s1)c1ccnc2c1cccc2)c1ccc(cn1)Cl,4.866212752871429,20.759931868514283,1.9059206056857143,0.0,5.733667477,22.514296811571427,0.0,1.447233796,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,4.96,5.3910639274,14.95193556,0.0,9.859504838842856,4.913771694,0.0,0.7151996025571428,0.0,0.0,0.049557151214285715,0.0,477.0733678,71.68708612,64.69,3.41022744,2.6134305542114284,0.2762998911285714,0.82952794,0.0,0.3027494302,0.11349642874914287,0.0032397772611857142,0.4420442044,30.99869023,2.65,5.750068243
142.4614202,143.9704743,2.956069959,3.810810811,149.9020112,243.2818867,148.335526,3.4309047647714284,158.3551177342857,2.7961807550428572,2.7365644177285713,0.01277709619,49.02064596857142,0.5015151515,0.02272727273,1.733026006,59.86728489,8.52,58.00176269057143,-8.048844056195716,1.44,-29.91555556,0.68682556727,0.4330599936,-4.719285714285714,14.55153766,10.31162238,4.00527352,0.6050171284,1.9507554346857143,0.8789481886714284,0.02530248571428571,0.0,0.0,5.13155848,41.8666451816,6.448020180071429,6.196843572,0.019749238125485714,-0.05464052288,0.023617126645000003,0.7277777778,C18H13N3S,1.622947299,0.570622986,0.4884646005200001,0.8750258402,0.8395543497,0.6652041742,1.08409351083,0.906020925,1.1279751734385712,0.8617703935,0.8718888374928571,1.0487113150085714,1.125206839,1.0602131147014286,1.00186403834,0.9407857705,0.9625558532314287,1.0591462997471426,1.0541421759200003,1.0243551266000002,0.8279465038,1.271316746,1.052880218,1.0625243417542856,1.197030362,1.259435281,1.0716287618014286,1.249029952,1.0352609673042859,1.272580453,1.129280385,1.392104207,1.106181603,1.221047813,0.9941615067285716,1.0629880281214283,1.227069266,0.7109401138,1.09564371,0.9989412481614285,0.6880555556,0.5743064463871428,0.1770833333,0.07306626354,0.0225,3.585559589014286,3.75859249,0.04206349206,0.038673363947,-0.6141702865,-0.0952369979,-0.05984474784944142,-0.1107754564,-0.006168074024560002,2.0183213696,0.5588770786,2.126285714285714,2027.9723446114283,9_a3,14.31050003,-3.6788834832285717,0.1718755552,0.7108389548,1.330778704,-1.40387260699,0.8457273196,-0.1811691556,-0.3865220163,-0.5580243806,-0.24821750480797142,0.32700071754399995,-0.13498761280071428,5.733667477,5.13155848,4.983978521,4.983978521,4.544804969857142,59.86772243,22.90518257,21.0894968215,0.18339267530857142,57.25170822525714,0.1198964762,Nc1nc(c(s1)c1cccc2c1cccc2)c1ccccn1,4.866212752871429,20.759931868514283,1.9059206056857143,0.0,5.733667477,22.514296811571427,0.0,1.503799131,0.0,3.591622254285715,0.0,0.0,0.0,0.0,0.1671880880499286,4.9,5.3910639274,9.967957042,0.0,9.859504838842856,4.90972599,0.0,0.7151996025571428,0.0,0.0,0.049557151214285715,0.0,474.7126932,70.43257471,51.8,1.77554658,2.6134305542114284,0.2762998911285714,0.6593293144,0.0,0.3027494302,0.11349642874914287,0.0032397772611857142,0.4607729437,34.92864387,2.44,4.959991364
