SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,AATS5d,AATS6i,AATS7s,AATS8s,AATSC0v,ATSC1dv,ATSC7d,AXp-0d,Ali_Log_S,CIC1,CIC2,ESOL_Solubility_(mg/ml),EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1dv,GATS1v,GATS2d,GATS2i,GATS2v,GATS3c,GATS3dv,GATS3i,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5i,GATS6dv,GATS6p,GATS7i,GATS7p,GATS8i,GGI6,IC1,JGI4,MATS6s,MATS8s,MAXaaCH,MLOGP,MOMI-Z,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,PEOE_VSA4,PEOE_VSA9,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SdO,SdssC,SlogP_VSA10,SlogP_VSA4,SsNH2,SssS,VSA_EState8,VSA_EState9,Xc-5dv,Xc-6dv
4.876787905,3.546218487,3.296985816,225.5138161,144.9101629,149.6235346,155.8896455,156.9936431,3.404663923,9.419753086,0.1234567901,91.64075312,0.01278863019,-0.3691494043,0.02775912726,0.2031939835,1.349563057,1.119943861,1.224695753,0.9409701102,1.129988479,0.8941627778,1.106768635,1.037990752,0.9942266759,0.7145084373,1.023422135,1.096601154,1.120611702,1.107031655,0.9753345916,0.5242962607,1.006327488,0.9314642644,0.946112472,1.028320284,1.08431492,1.063908435,7.008273932,1.420015222,14.69238603,10.93106299,0.1073913263,0.4971938746,0.2749716524,0.8734211479,0.0,0.4364434561,1.935183324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840531564,0.4774509804,0.01470588235,0.779047619,-0.08189572551,4.759064585,31.41548497,5.316788604,19.44429716,0.0,24.26546827,61.01812524,0.0,13.46849361,5.316788604,25.65562151,11.33929359,0.0,12.45193614,16.94476576,35.14411478,3.634142302,1.663244827,96.49,1.111666667,0.536529195,0.4323664651,0.288757716,0.04310796646,84.36464873,652.6949851,33.12812966,1.227185169,0.2873471083,2.24563283,0.2680654904,-0.5187121316,0.01296560658,-0.8249018884,3.21,4.48,-2.504948931741284,279.4310253660092,14.096154052633278,15.181740671112125,0.5394861846414543,372.5971537058333,73.41078899670103,1.184783536557997,3.2447194692462213,-3.317780318572433,-3.5250118182202343,0.5927752109019888,-248.8767425175158,422.9449075119023,0.4755280385378367,0.7908822765544965,-0.6780777557894297,3.4861976087664797,-0.03528230075076433,-0.08331811361981178,2.0791420381070265,1.2764093057563501,0.2592310425184192,-1.0332467959631089,3.248691665892631,0.47065623705561666,-1.5570032410523789,0.48217450344304424,-1.986767551239078,-1.4958444071346002,2.298639157812768,-0.51347991741946,-2.517526322601717,2.0181047525060842,5.121583791586256,14.955808940152803,0.053265687604295085,2.1997035826148954,0.1527206851163419,-2.3849165820566363,-0.41981017888641725,11997.439203094928,-37.74764929757472,-11.763660622518314,4.594307267933516,-3.3033067385225925,4.612483823817445,-97.56809560077582,-21.18977925424182,-1.6632529413655572,-633.9005931795837,327.00044085762596,135.86789028738744,52.61541089275062,-322.55205335659076,326.57510311438,-4.137237066648859,240.75818146796425,97.84256259987266,11.802200801771301,-9.242029975151402,52.13363206061495,-7.878085689299239,0.28517690231598464,-0.08605466174528162
4.85960534,3.767676768,3.197029007,241.2091734,148.0907525,152.6340949,156.313344,155.935428,-1.803665141,9.349932096,-6.400633771,86.70222862,0.0128045106,-0.4572122123,0.07899585575,-0.05264030584,1.527393829,1.060765094,1.162888606,1.288477371,0.8752019406,0.8872323928,1.004651851,1.050246921,0.9720526578,0.6771406928,1.054602488,1.122729478,1.079192979,1.129139511,1.116337296,0.8207385016,1.102958026,0.8330669198,0.9227624651,0.9228518586,1.119452489,0.9258480503,3.066006625,1.197958333,14.69645642,10.31321812,0.0952834448,0.5680413817,0.5106739128,0.9510209052,0.0,0.430872001,1.950410878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607874885,0.0,0.0,0.5787615209,0.4950844854,0.03225806452,0.8047619048,-0.1105046463,4.702693107,33.21853575,5.316788604,4.983978521,14.18117935,29.8000411,61.10326455,10.75961411,6.9237372,5.316788604,34.47495837,0.0,0.0,0.0,15.82245647,15.2635679,5.268556292,1.487602608,72.93,1.028055556,0.6545493197,0.4157375913,0.229382716,0.03784013605,82.94391709,645.1625866,24.17296101,0.6083393922,1.203734206,1.263741638,0.5832354684,0.002652127421,-0.265611952,-0.7275748455,3.64,4.0,-1.8737954277440938,286.236237880136,15.424631127802769,16.590759429335957,-5.984186999915991,348.0879880252751,57.522770775340966,1.163261669284178,3.9395631085946157,-4.137309458798674,-3.7765212564970603,0.5117695223118036,-289.7131338524343,469.36472741281744,0.48696676786102594,0.732256052479383,-0.7841364580964587,3.332663867662834,-0.12014299795545424,-0.4971909407459323,1.828065968005191,1.1189809695297221,0.029893288167161636,-1.0426059720498766,3.02260481212421,0.33982934827360867,-1.7669997140516744,0.054813986028403594,-2.0181538135573684,-1.7300702742367147,2.2243226280308663,-0.7137456088868437,-2.6418124529869016,2.0561309112230806,5.119286139050332,14.913919750240005,0.06247427143947279,2.3128459583924195,-0.46422114700996153,-2.7885276546920146,3.9882242317168117,12697.76456024433,-34.819810635720025,-11.474595785848864,4.778155564990849,-3.2700340277167688,4.558526000553381,-86.0590002992471,-21.788853383132448,-1.5570399326890896,-760.8856140972775,323.2890978690804,145.13590125736283,38.48656867838373,-331.1507727969643,289.0693485958838,-2.4010626125062764,263.27705736521375,114.73278392721694,-0.3252359275817309,-8.987636941936165,48.19324214789992,-1.3035875849647771,0.1315755985360944,-0.11149540166624437
4.855222899,3.546511628,3.273569024,223.4270567,143.9190223,146.1018162,154.0845471,156.1793365,23.72057857,7.159763314,-0.8284023669,62.46764447,0.01916955502,-0.4448537678,-0.02892808684,-0.07506031486,1.346208543,0.805629926,1.396193927,1.108161458,0.7789563773,0.9054252199,1.16427588,0.9763345656,0.9151274974,0.6486344538,1.245981532,0.9945728291,0.930510167,0.8956486704,0.9974083896,0.6888466757,0.777435047,1.040049847,0.9819441881,0.9808211923,1.026975255,1.014867223,6.002807773,1.381899691,14.54937327,10.93671092,0.1603666013,0.3214781694,0.2730118646,0.4949846176,0.0,0.4373949292,0.0,0.0,0.0,0.0,0.0,0.0,10.17030951,0.0,0.0,0.0,0.0,0.2087397831,0.4805555556,0.04166666667,0.7448717949,-0.05746943115,3.899408685,34.60446232,10.423316,9.967957042,0.0,36.39820241,30.33183534,0.0,0.0,5.316788604,15.07448444,0.0,0.0,5.749511833,5.386224214,24.52642128,3.49732946,1.754648317,58.04,0.5833333333,0.2274305556,0.1809019904,0.085625,0.04440789474,58.73923509,467.7143654,21.70862663,1.037471582,0.3039448977,1.434996066,-0.05117055834,-0.300138395,-0.2285010423,-0.7471076458,2.54,3.7,-1.7660184764183136,276.9294651775378,14.503069925007665,15.999319506761584,0.2869161129015083,348.4647050862138,49.58447982044584,1.1699351442466859,0.789628695228707,-4.456419111775405,-4.359176409850377,0.40943500068770344,-328.7234835783654,440.4384432716715,0.470616720544634,0.6909913165160593,-0.873670581957384,3.271403675776022,-0.03596292391320044,-0.6222802000281729,1.8381606610901167,1.1258770214243408,0.028595488472722863,-0.887560083781854,2.87576067126615,0.4808588494737599,-1.7868966102497592,0.5296628918286955,-2.070436750631243,-1.7117682108958872,1.8734555999626767,-0.5443929983922051,-2.2293682717997987,2.1307449209802725,5.0616005070223995,15.109033719416946,0.062291832720869314,2.1304464754189234,-0.30345026935139874,-2.7120821611188166,6.422737477311956,12170.896742571644,-31.246768796248983,-10.845792218509303,4.44548314451014,-2.8853201780728,4.519403147811264,-91.25774779510404,-27.978117282206433,-1.4884744265851544,-700.8597222382932,320.82057614365726,117.0259154495792,38.840047404832134,-326.87112274976624,277.511796395909,-0.9378404300530173,267.45066038766896,137.75603225894503,-9.120551010657453,-9.56350014944312,48.37562792965983,-3.5240241833541965,0.1452561277915716,-0.0929293377236137
4.848683342,3.5,3.000658899,222.3919265,147.0871539,153.0097775,155.3161335,157.6064265,-35.62968889,9.1536,-5.5012,91.41802687,0.01524651028,-0.4581291007,-0.02481871828,-0.01165692595,1.512611824,1.100022337,0.9665187943,1.173037282,1.127370822,0.9806950651,1.052115352,1.083858226,1.032919741,0.7143690226,1.005312043,1.151394778,1.054408677,1.244650643,1.041509977,0.6109231788,1.222195399,0.9495193098,0.9996044492,1.184225849,1.116281435,0.9489375119,6.027276297,0.6049844314,14.63947942,10.31162855,0.07931505811,0.5805272079,0.2749716524,0.9652946778,0.0,0.4340286995,1.978921121,0.0,7.884040334,-0.01183121803,0.0,4.358917274,0.0,0.0,0.0,1.58805301,0.0,0.6492243223,0.488172043,0.01612903226,0.7686868687,-0.0884610814,4.98875844,28.95208964,5.316788604,15.41868244,9.976383254,35.61190719,42.82867707,11.29733409,19.63426922,5.316788604,27.48118054,6.544756406,0.0,6.165775612,12.1082079,23.74168831,7.872209116,1.556515455,89.23,0.7294444444,0.5130385488,0.2711404006,0.269382716,0.03679078014,82.7928273,646.1699673,26.0884089,-0.2129104467,0.4755866073,1.096332069,0.5650146313,-0.233668316,-0.1195685686,-0.4318516379,3.32,3.87,-1.7391457551265956,284.72221522308274,15.806765138781754,16.75504717141606,-4.452969109879618,337.4703549213473,36.31235656084058,1.1717263200907893,4.912027701176957,-4.021101185550203,-3.810697046302789,0.5990551335058469,-300.9036792198064,481.60163933797804,0.47680734496512606,0.7941006209511252,-0.6880632248841636,3.3394253496380175,-0.06588649792293699,-0.48082268601487166,1.9275296611175459,1.1326400084353774,0.22707381271488136,-0.8390400191535998,3.3185223313274985,0.45501876213342085,-1.8666295610312416,0.06546919929588302,-1.898150782370914,-1.8673256962891736,2.175265325159944,-0.45203422478063526,-2.803353158238395,2.0669815261984037,5.159164894358047,14.960089507312265,0.06910663178465311,2.480701409204839,-0.46087172317484726,-2.5298403345712677,2.7892488208999904,12950.71123158517,-36.92821051953169,-11.623461245956157,4.644284754333924,-3.7112603650501432,4.6366473792558995,-101.07955603290014,6.88784801318789,-1.6148071623676692,-785.4401606894704,329.64169657568664,136.43509942917052,48.18631324875759,-348.5436179093305,304.490136656139,-2.6246522574396143,246.74523575715293,104.52225047452893,7.286249703065834,-8.548116456728346,50.013438681978855,-1.8212455083996777,0.21957311905113375,-0.1231066044405375
4.853876764,3.828947368,3.856135987,228.7129341,148.3867578,154.5298377,157.8299594,158.049454,15.966759,9.869806094,-3.850415512,62.43560312,0.03115705194,-0.5437894286,0.1304179118,-0.1813356503,1.562736294,1.103380711,0.8046443056,1.048937394,0.8298191316,0.8654672497,0.8969234096,1.065580908,0.974046654,0.6494826312,1.081168831,1.192894554,1.201298701,1.155679763,0.9979619947,0.570451943,0.8503505921,0.8469953429,0.9529762349,0.9864705506,1.30729115,0.8583123023,7.00827491,1.454781307,14.5583261,10.9595763,0.1069876433,0.4847080484,0.441638319,0.6240609067,0.0,0.4301553163,1.89518923,0.0,0.0,0.0,0.0,0.0,0.0,10.74611593,0.0,0.0,0.0,0.1721971844,0.4625,0.0,0.8192307692,-0.1245454545,4.504120605,28.0838837,15.20739338,9.361636832,9.967957042,6.066367068,31.18920547,17.32342816,6.9237372,6.792942306,27.23517873,0.0,5.907179729,12.4868703,23.01735616,10.76394322,1.596443689,1.489651553,92.26,0.83,0.4452947846,0.2524644117,0.120632716,0.03997747748,74.70592296,390.023197,25.45196233,1.131927804,0.6025702551,1.385145633,0.3446451667,-0.07726935451,-0.1319974112,-0.6276550115,2.55,1.99,-3.1464305227643994,277.3518648316107,14.153006035675324,15.099279194928831,-0.03586236662178521,394.3186131354449,92.29185015324423,1.205131714886888,2.2707495382342717,-3.8583937944744764,-3.814496383217897,0.5365726137277986,-223.09893112203238,405.4863087107508,0.4963964507262974,0.7657804686052861,-0.79542830191927,3.6401983894995436,-0.2004032251453487,-0.0857571537478754,1.9907332711439245,1.087528565105576,0.051435833657368146,-1.200845007339396,3.0861959501046448,0.4877544318665854,-1.449277332414359,0.9960046215889161,-2.3757721801834912,-1.2213314902454044,2.6768799048355065,-0.6997044844926432,-2.348314897998667,1.8644459437570653,5.042097034987717,15.12746695533006,0.040823916684685276,2.0622985380945433,0.018807521282887315,-2.646393704543443,-1.4467033602793409,10867.214445677771,-35.70208772970342,-11.897065855711448,4.809008377349593,-2.985229908577386,4.639260959197186,-87.32102604026699,-38.54035457695323,-1.6170693776866525,-492.7790506892164,337.69937816759955,140.32703701338107,35.42851920135856,-291.2644458832029,334.01530937099034,-6.5068656006345655,260.14430652906293,93.31983231188254,7.528833646723659,-9.252121420755572,50.59517708873727,-6.494363446905597,0.2705497540747983,-0.08244527425550625
4.814735277,3.679487179,3.563492063,228.947131,145.8395111,149.1260098,155.9424091,155.8651756,6.816654492,5.756026297,-0.6990504018,85.2828526,0.01186379532,-0.254495542,-0.02581789209,0.002589759106,1.15227982,1.140158464,1.315378389,0.8060641106,0.9102081961,0.8586754242,0.9879752431,0.9006085193,1.009877265,0.6632554945,1.243237532,1.032121724,1.011133603,0.9417420814,0.9613522071,0.649900382,0.5451722538,1.054599965,0.9579153283,0.925331737,0.8904795362,0.7821487931,8.001918079,1.427567903,17.42477174,10.9489659,0.1231618762,0.4048115028,0.2749716524,0.4868306735,0.0,0.4373949292,0.0,0.0,0.0,0.0,2.902022936,0.0,0.0,0.0,0.0,0.0,0.0,-0.261872772,0.4744047619,0.02083333333,0.7925714286,-0.08689046802,4.438390527,26.28829917,0.0,15.06663885,4.390415048,6.066367068,54.09438804,0.0,0.0,0.0,20.16532066,0.0,0.0,5.817220841,0.0,24.52642128,5.320734706,1.667042088,54.46,0.66,0.267396542,0.1645408163,0.06655864198,0.02758487654,72.22458624,468.5113479,21.48029924,0.9028826661,0.2710355132,1.348122637,0.506919913,-0.04331267518,-0.2132566125,-0.8292339329,2.02,4.88,-1.6290729499337395,279.9147530229383,15.07977428071208,16.571126246093442,-4.866212936151456,331.9437271134736,52.8821981106511,1.1601014088063437,4.686461120203671,-4.972078772673145,-4.5111312932085035,0.44402781226585825,-312.5019490407925,450.9421010363513,0.5036649615454462,0.6479799022198115,-1.0236239261851308,3.341465638740762,-0.279440957063795,-0.5051378152888957,1.6885736916330378,1.4693371363078311,0.06910712681672249,-1.1929418840494552,2.9510382211313604,0.5391400050441761,-1.8234455630461852,0.09327519737588241,-2.3081238836900595,-1.4020633552537425,2.3017298924572493,-0.8024294907018146,-2.4062365735677154,1.9232191669456404,4.694824259798184,14.77224463251805,0.0579102763708666,2.0656103345918484,-0.6056073271837928,-3.039851429472125,5.774830126958403,9774.177680565863,-28.33945515031622,-11.209956349237302,4.776499102167383,-2.813719201370312,4.386439051674283,-76.26373545138088,-24.391309068431895,-1.3917220690671381,-821.3419907696359,319.0007838928455,134.71130803518966,22.57452089628398,-328.8092790140714,264.8664014317647,-3.100975920051988,289.6752206734959,130.20084620363141,-11.683622078789616,-8.999703550825254,44.15494187766025,-2.0754900395733986,0.06565085986019592,-0.1096713754840598
4.8182335,3.229007634,2.882211538,195.8324633,146.8786299,155.1746061,158.6528003,156.2904256,-7.565096953,9.12773161,-0.8984302862,90.39180594,0.01620044691,-0.2306819413,-0.1324211295,0.008211280229,1.211696035,1.529375006,1.149639132,0.7985112327,0.7836796445,1.147150408,0.9350690234,0.9235996782,0.9141220691,0.6738199193,1.247401128,0.8189539246,1.075867141,1.133682431,0.8941328263,1.184949384,0.9920684756,0.8951572436,0.8833507624,0.859679555,1.273465479,0.8323483099,3.511592327,1.370797007,14.69086714,10.94877949,0.0762695301,0.5068735754,0.2749716524,0.6499918594,0.0,0.4407029439,0.0,0.0,0.0,0.0,2.967866825,0.0,0.0,11.30849591,0.0,0.0,0.0,0.825709174,0.4739583333,0.015625,0.7949494949,-0.07828974678,4.66966611,31.85410782,9.473725908,19.96654858,0.0,6.066367068,54.09438804,0.0,0.0,39.45491511,64.5201455,4.736862954,0.0,0.0,6.606881965,6.196843572,5.497512117,1.638978904,76.16,0.8405555556,0.267396542,0.2091364324,0.154683642,0.02245862884,81.45550337,645.7779872,29.37696883,1.512481377,0.7182672636,1.036960535,0.269895088,-0.5322672296,-0.1788724259,-0.7893227442,2.87,4.61,-3.044268281055408,293.31900429563814,14.651068242314157,15.3631596457145,-5.373465464595398,430.56067963677503,89.14979029833562,1.1409466050814956,4.2413812460848295,-2.7533018803506173,-2.510093158925863,0.54476181958055,-93.97070064656725,458.2337542765804,0.49811474412982865,0.697437648960755,-0.690435034561669,3.749051845560743,-0.4301522476181632,-0.038592590414796124,1.9558468166677552,1.226697230769459,-0.06940723135009064,-1.7878174082745493,3.154184203431499,0.15404925306551598,-1.6773297914334502,0.03046376496360559,-1.9974386396154062,-1.2289752968279575,2.9116322672262323,-1.0677499122866345,-2.889788783754445,2.0493005438294887,5.07651451759711,14.02332269889446,0.038376568020492385,2.2206836783218837,-0.5942401094066997,-2.564822449685237,-1.6538260457861647,13336.894613788503,-40.07606279356628,-12.220814565077934,5.396554151137062,-3.374737234466545,4.9121123868212075,-70.0421427099248,-43.59446717825343,-1.544897112484019,-687.1577992646388,322.8707548229168,186.70847006717295,18.022353247030956,-261.10849252881314,299.17437132542983,-5.840354370373654,241.54669586343377,73.66505798337926,3.194491444771864,-8.721355291918254,55.969181085641075,-0.6520287329865679,0.07801680755819182,-0.12605314975213378
4.850482361,3.73,3.430268447,229.7246182,145.6016788,150.0506471,153.5691813,156.2608888,-51.97010031,12.71527778,-11.52256944,80.33790092,0.02608007179,-0.5825456676,0.1299780216,0.09690111473,1.596394061,0.9898112517,0.894966913,0.7817706475,0.9247795837,0.8213680164,0.9050781394,1.051860615,1.022502629,0.619348618,1.131142061,0.9855994114,1.274280409,1.116258613,1.071824643,0.5864162261,0.5082660007,0.8839893732,0.9095839575,1.012241449,1.063573607,1.036432143,7.008276203,0.6101347224,14.55664939,10.31169965,0.08845103879,0.6360827635,0.5249716524,0.8292978265,0.0,0.4299566129,2.077230178,0.0,0.0,0.0,3.423005244,0.0,0.0,10.97242517,0.0,1.565653204,0.0,0.4528102575,0.4811111111,0.0,0.7898989899,-0.1062627033,4.727436262,33.6282067,20.19137191,4.794537184,9.967957042,19.05647134,36.75265697,11.49902367,13.34455882,6.792942306,27.6520576,6.420821623,5.907179729,6.792942306,17.13736782,23.46952001,0.8628142772,1.552570798,103.12,1.118333333,0.458404195,0.4306264172,0.284066358,0.03619976359,82.95372815,526.6326495,27.98266268,0.8175392811,0.6706587931,1.385204446,0.8735272517,-0.09692809308,-0.2616827812,-0.882198599,3.17,5.58,-2.229545756657626,278.9357338827049,15.633914786702668,15.94825718803044,-1.5739511862454947,374.03238286670916,46.16108447595626,1.1732341539248494,3.2137451573516413,-3.1240166981137647,-3.0498982468905353,0.59894654952377,-202.3189529256808,452.63331460522375,0.4833437316697566,0.8177281276528076,-0.5934323413842308,3.4993621077641626,-0.19042818210288326,-0.17491205996809756,2.0273840152169544,0.9288253353852525,0.19775681314957883,-0.9632349074310096,3.306789818558258,0.49038070475944895,-1.7353667212038584,0.5548556994729134,-1.9287347843361178,-1.528878370175561,2.4085467741736255,-0.5724658107386993,-2.958540777116146,1.955756984044997,5.331327161290459,14.42757181080417,0.06194452832357031,2.400303995424881,-0.4913142223560849,-2.265054546953916,-1.6663372347114351,13538.725391278931,-38.994185794380854,-12.5685144897367,4.33118975320402,-3.5417714089380827,4.378807221606583,-100.11222700586039,21.037703742053765,-1.659712184879077,-586.9121564951438,337.6833367216123,137.1130055085555,38.46897195084331,-296.329966312755,326.6166816733249,-6.096429028562683,232.55717972246453,79.63418294591715,16.407392512670203,-8.329452786515846,51.819705975403004,-2.754086773302193,0.22017039330732574,-0.1384232747733272
5.012270736,3.427350427,2.708173691,216.5678968,143.6624423,148.9090012,150.8696316,161.1126952,-43.13897691,17.09280217,-8.990946129,72.61836251,0.01272129728,-0.3692118452,0.07987292773,0.02218484337,1.264289143,0.7603135168,0.6873872778,0.4976994327,0.9318932369,0.8125442368,1.171203401,0.9586476298,1.005268457,0.7529353234,1.177897904,1.136445747,1.477768814,1.055702967,0.8512115681,0.422989731,0.7155933619,1.176333186,1.153934119,0.6923754683,0.9993835505,1.093767301,6.027325397,1.13463699,14.69232666,10.94021058,0.1733756634,0.6498253634,0.7750304892,1.750682983,0.2041241452,0.4282707615,6.760015931,0.0,0.0,0.3350009448,0.0,0.0,9.687315431,0.0,0.0,0.0,0.0,0.240663987,0.4820512821,0.01923076923,0.7580246914,-0.05828779599,4.266730873,29.96240415,5.106527395,4.681802935,0.0,51.10304694,29.17754317,0.0,33.23387405,0.0,14.88701214,6.544756406,0.0,11.1645023,11.48135754,12.13273414,0.0,1.74949995,61.84,1.587777778,0.6849135488,0.4248000126,0.096875,0.0643115942,78.16200622,531.5125225,19.52432222,1.220001916,0.4766170599,0.8849342834,0.05314855742,-0.2332254692,-0.2253179289,-0.4868170984,2.84,4.33,-0.886318648671578,277.72258036093046,16.00544107020813,17.14460122264453,-3.7947832686824157,310.15859952387024,-6.350094717143897,1.1582005922411587,4.067572759802676,-4.405312937256269,-4.330183575130873,0.4694447946835854,-379.67150618396664,496.9225935260348,0.4651231601814569,0.726249963936402,-0.7497768857544571,3.220400300080647,-0.018875463858246233,-0.9573937690542293,1.806208062938707,1.0059816176464302,0.10487420465972441,-0.4542420684691668,3.071143524345704,0.572970253545209,-2.1802981737081804,0.1473501735052205,-1.9155113128964807,-2.053791711724601,1.7659137036463575,-0.19530437851207072,-2.5904717825551917,2.14307519839397,5.064016979666454,14.796654922877696,0.0746008041397628,2.5049504207521083,-0.826741783689204,-2.6349636530220586,8.257477669571024,12894.08382122829,-32.53906386991334,-11.154337707601625,4.229550656876159,-3.7081804088047683,4.470442174162008,-105.64741631886955,18.179777200530655,-1.4631457511836075,-870.7725991565351,326.13040642282874,107.54089423590389,42.53801490123646,-357.5921635706628,271.24390149459566,-0.3130060596330767,249.44457677883466,128.527445166962,-5.547793388960082,-8.48038458705206,47.944080554601676,1.8952840708874592,0.25236873728019066,-0.1210822194517811
4.85902328,3.737373737,3.530487805,234.6695175,149.0744103,153.8576693,158.5566781,157.8224854,3.405965495,8.349932096,-4.741059303,109.7514757,0.01371086196,-0.4557487778,0.04579766474,0.07788052116,1.492300585,0.9860741607,1.254858035,1.16562728,0.8646566501,0.842679321,1.03194324,0.9496646743,0.9288235442,0.7086356088,1.022153181,1.122729478,1.087558816,1.152994571,1.068150074,0.5962254378,0.688647459,0.8490930423,0.9240203101,0.9746471782,1.028423925,0.8358369337,8.001919364,1.197963628,17.42477364,10.31321824,0.09296755541,0.5680413817,0.3928227826,0.861516116,0.0,0.430390951,1.929128407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527711115,0.0,0.0,-0.3470240691,0.4812596006,0.03225806452,0.8181547619,-0.1173073674,4.761307734,30.74707046,5.316788604,4.983978521,18.5715944,12.13273414,67.16963161,10.75961411,6.9237372,5.316788604,34.47495837,0.0,0.0,5.817220841,22.14092838,21.32993497,5.172172783,1.487830041,72.93,0.9725,0.6137329932,0.3482221592,0.269382716,0.04123263889,82.91363859,593.5158419,25.75921783,0.828802466,0.9560886478,1.521057397,0.2122179927,-0.1772817017,-0.117160669,-1.077738551,3.44,3.78,-2.1671499664126657,286.3543367672482,15.309397559750046,16.540798195782536,-6.766632561650255,360.5418439377365,69.85806765804881,1.1733349561867366,4.644223825374059,-4.35567631058248,-3.878752537238683,0.5084044557246733,-271.2062032797158,461.9712339068949,0.5051078932597031,0.7195461684253952,-0.8790743424765977,3.443584335197327,-0.2428241566463094,-0.3736050126819668,1.8089351116619419,1.2762762408727681,0.0194615142454988,-1.243556551432496,3.048395659749355,0.3814324629423339,-1.75046389139202,0.1051644401294346,-2.254058046732004,-1.4941838996493702,2.479580657316209,-0.8614745123644909,-2.644985654956296,1.943510327052281,5.019476413418407,14.957396844284098,0.05608202610795679,2.1996977085522893,-0.4399064269575307,-2.9507491291775265,3.0362347550388042,11508.328556143213,-33.91679827558704,-11.730276061167926,4.983810670519549,-3.1286711001739,4.604412773725819,-79.49534001123632,-30.50334127420379,-1.545048766284839,-752.6961638877883,326.7279595906363,151.8127660812465,30.811034773432766,-324.8184736482167,293.3686007346321,-3.8824096847844562,276.6724082853835,112.32936948593314,-1.3058067278510812,-9.052604837583337,47.732486321072294,-2.0984806568328,0.09709292626568508,-0.11182801762863753
