AATS1i,AATS2i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATS8dv,AATS8s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AETA_beta_s,AETA_eta_F,AETA_eta_L,AMID_C,ATSC0i,ATSC0p,ATSC1d,ATSC1dv,ATSC7d,ATSC8d,ATSC8dv,AXp-0d,AXp-1d,Ali_Log_S,Ali_Solubility_(mg/ml),BCUTc-1h,BCUTd-1l,BCUTs-1h,CIC1,CIC2,ESOL_Log_S,ESOL_Solubility_(mg/ml),EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA9,ETA_dAlpha_B,ETA_dEpsilon_D,ETA_epsilon_5,FPSA3,Formula_x,GATS1d,GATS1dv,GATS1i,GATS1p,GATS1v,GATS2c,GATS2d,GATS2i,GATS2s,GATS2v,GATS3c,GATS3dv,GATS3i,GATS3s,GATS3v,GATS4c,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5dv,GATS5i,GATS5p,GATS6d,GATS6dv,GATS6i,GATS6p,GATS6s,GATS7d,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8dv,GATS8i,GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,IC1,IC2,JGI2,JGI4,JGI5,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,MAXaaCH,MDEC-33,MLOGP,MOMI-Z,Molecule,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA2,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,RNCG,RNCS,RPCG,RPCS,SMILES,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SaaaC,SaasC,SdO,SdS,SddssS,SdssC,Silicos-IT_Log_P,Silicos-IT_Solubility_(mg/ml),SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SpMax_A,SsNH2,SsOH,SssNH,SssO,SssS,SssssC,TopoPSA(NO),VE1_A,VSA_EState3,VSA_EState7,VSA_EState8,VSA_EState9,XLOGP3,Xc-3dv,Xc-5d,Xc-5dv,Xc-6dv,Xch-5d,Xch-7d,ZMIC1,ZMIC2
145.0869966,151.630624,153.5821454,162.0972247,3.095238095,153.8110988,2.49173028,3.2901124814755134,2.312396352,52.02985719,0.4813333333,0.02,0.6694160027133709,0.9507229972970213,0.203758194405866,1.726902799,70.5496404232943,15.36853960695262,17.62630208,86.00520833,-25.73480903,0.2002398175809272,-66.89236111,0.7106888094,0.4333415032664976,-4.82,0.0603663143456393,0.3847371690414216,1.1430447423987422,6.637698117991153,2.180441986,1.186160354,-6.511201805140288,0.00493,1.1915587020906413,-10.720009797635466,17.005228286187645,34.75344337,5.693927995,19.609676393187407,13.494754105303084,0.01866666667,0.01841025641,0.7602564103,0.0392588421959963,C21H23N3O,0.7772133273,0.4774777405,1.135304618,1.1362101694225786,0.9584479136,0.8136231018,1.470557872,1.13458482,0.5107568841,0.8125377887,0.9565816542,1.057402812,1.234656487,0.9459305761,0.9785690070839346,1.122170817138624,1.01343373,0.9911808129,0.6861882481,1.135710031,1.0422556815645827,0.9233410433,0.7802471478,1.2797707603135309,1.383259482,0.9438356674025492,1.128724974,0.8074267202,1.227716701135264,1.156994298,1.099788169,1.233874327,0.8559290985,0.9869634458,1.02037886,2.0968187405911736,1.1200203238086952,0.8785034014,0.641510771,0.2944460643552365,0.194424254586166,3.404520514,4.407491571971824,0.0596241206316812,0.05101139601,0.0229385691031179,-0.080632062168545,0.0681392463786953,-0.1542927933757638,-0.1134696196,0.007532301879,-0.003017361532,2.023902759,7.8946160980134525,2.84,1844.765861,4k_a46,19.71787636,-3.256377732,-0.3100608412937458,-2.471270240779901,0.4512985224199892,-1.21846473,0.4618971625127746,-0.947258456258256,-0.05172541729,0.1774534813,0.009248698229,5.106527395,5.994934129202069,5.098681808,38.9703128,11.38785599,0.3013639207,119.4858903,0.1738843431,141.1470458189687,Oc1ccc(cc1)c1c(nn2c1[C@H](C)C(C2)(C)C)c1cccc(n1)C,5.106527395,14.76446326,5.414990469,28.26427081,0.0,0.1307809100804431,7.339997678300076,0.0,0.0697055496692928,0.0,0.0,3.800300549323276,0.0104561743932257,-3.085817235112642,0.0,19.87099066,6.544756406,12.33872767,4.993807265,2.5140634880121326,0.0,0.3024141291585617,1.4158226987628175,0.0,0.0,-0.1731043079908091,50.94,4.437654499035101,9.612067448656392,2.768816516777834,9.756531676,0.0,2.27143739527781,1.799994583,0.615513928037865,0.4665289338,0.1020620726,0.3176765028799297,0.7978940986916763,58.65823204209037,27.20665253
146.6826228,153.8360163,154.393322,155.5745751,3.354545455,158.4971807,2.765855725,4.022011445414559,2.653451178,49.79497264,0.4860215054,0.03225806452,0.6522141110350048,1.271866688265985,0.1877442025583425,1.551471636,98.3419690163846,8.694016502872026,12.51557093,65.71322995,-10.23529412,-0.7360054044458129,-9.547396301,0.6841461785,0.4326216145122713,-5.44,-0.2142459743513347,0.4393001591532605,1.155150694487938,6.886304938912176,1.908587457,0.7850803925,-5.714456261230788,0.00508,0.8467690022247374,0.3525397478410017,16.27993646271595,50.14233313,0.0,19.596282041550577,4.433162138661435,0.01397849462,0.01596102151,0.7947916667,0.0426556642499724,C23H20N6OS,0.6231671554,0.5229137409,1.192605992,1.0946152309793222,0.850069437,1.154989437,1.066308244,1.032417708,0.9945878704,0.7856842935,1.051754668,1.086841448,1.062812281,1.036202292,1.0771474637001472,0.8571473696436589,0.9933038209,1.204043191,1.124858731,1.074963343,1.0460107041200797,1.08234411,1.094985792,1.1066606241681851,1.074392778,0.8898353008230007,1.042817834,1.179787543,1.1531889882320971,0.9371297311,1.216995818,1.444234896,0.8145217849,0.9601867527,0.9243527456,0.9301899410362762,0.7640419539411305,0.5723809524,0.5755385488,0.2327590539701706,0.267327477272975,3.763837885,4.229902642614918,0.065887173046869,0.04273901809,0.013194546972939,-0.4331486042995617,0.2321406428329345,-0.1047736652077106,-0.09346467055,0.08357969071,0.05190511898,2.043666788,6.851717646166269,2.51,2348.487522,12k_a30,29.51563794,-4.40313787,2.3358616341360987,-2.292762894442736,0.4166526878948236,-1.630922844,0.759315449878373,-0.5005507383036487,-0.1549428418,0.3293047376,0.1962706546,10.05365156,17.109751320576652,5.425791397,35.61190719,17.68087273,0.202199992,91.84114925,0.08993796578,21.151053734819143,COc1ccc(cc1)CNc1sc(c(n1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2,4.736862954,20.40266096,4.992404733,17.13736782,1.602924671,0.8540291951774368,3.233569645117622,0.0,-0.7497354769464646,0.0,1.019725553,5.697785132341061,0.0125267682763722,5.213670000207642,5.13155848,28.42520247,6.544756406,13.08951281,4.848604167,2.4868122476847714,0.0,1.9691405023290791,1.310303246221184,5.234125561,0.0,0.8105789658498118,76.74,4.0332238183789855,9.305366383541152,7.037118842508218,2.652372549,1.66852335,2.6464801406700733,0.9242705142,0.663158507832229,0.1146045727,0.0,0.2041679710792429,0.7653976388854499,53.35917472638777,28.80703149
148.4885439,154.5722891,158.9896464,159.1024899,3.138461538,162.7737755,2.598621878,6.9029423952830165,2.623352166,49.59307996,0.4774193548,0.01612903226,0.6477865232197123,1.1637016624973442,0.2304868232919671,1.612736344,82.56191299576808,7.976851553488215,14.19753086,82.0,-2.546296296,-0.7123918422562117,-57.0,0.6841461785,0.4284925643314693,-4.61,-0.1284040600907193,0.4737882876697022,0.9066924020199632,6.706779040101817,2.04735632,0.8665553244,-5.614833665235522,0.0109,6.910807667089234,9.9870046934001,-2.780567378239402,52.44720452,5.563451492,4.230694232427972,13.248182954797638,0.02258064516,0.02971652004,0.7606060606,0.0524497458044699,C24H23N7,0.6075489282,0.4710273729,1.273040708,0.846990887650605,0.8958941687,1.132674117,1.098690443,1.187985996,0.7862587419,0.9031476427,1.007721208,1.10899004,0.9995576389,1.023980623,0.9972885080492186,1.0321120535264705,1.08837712,1.130326292,1.105977208,0.9982952183,1.1295510564466893,1.126691111,1.07261661,1.029163773679628,0.8696387818,1.024839777122985,0.9195151966,0.9024530485,1.092253880037077,1.107608088,0.8913461082,0.8241019034,1.178607732,1.119408527,1.005424227,0.8818179053294533,0.5999013722130806,0.5331972789,0.5538548753,0.0657449272729498,0.1354327384611637,3.707531182,4.565161956383627,0.0703137710725406,0.0390617284,0.0184129328377546,-0.4394987530879616,-0.0118136175589628,-0.0514806736682873,0.1409532813,-0.02441645532,-0.09221780131,2.144178091,8.881756090393514,2.45,2317.426478,12f_a36,29.11265259,-3.47326956,3.3405807474315905,-1.982810276380716,-0.0958029054269296,-1.729343433,0.0408971693411835,-0.2097028151098274,-0.1333336245,0.2697267306,-0.1275928476,10.30076712,11.613040680435002,5.425791397,37.26522558,23.62654039,0.1578230799,14.63916453,0.09235507944,88.3295450545579,CCc1ccccc1NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2,0.0,25.38663948,4.992404733,11.38785599,0.0,1.1865877765038348,3.278840201740356,0.0,3.4180712437255845,0.0,0.9516337554,3.684155964995037,-0.0095039236126706,6.738392356777063,5.687386275,26.29938345,12.96557803,13.08951281,4.849116668,2.520542824790017,0.0,-2.798041678886789,5.429786707142231,0.0,0.0,1.1327050458029917,83.3,4.448165219511326,13.895567907368534,5.137627707955757,4.735971546,0.0,1.9641074439935955,0.7641420517,0.5487558100823546,0.09311665768,0.0,0.2149164783290155,0.7997668159211302,48.90803774234031,29.21815788
147.5978611,157.8321886,157.1610552,160.7924871,3.30075188,161.2686912,2.445249597,1.5070638497238535,2.30734127,50.93265931,0.48,0.0,0.6391429945211137,1.055151808580875,0.2265820268050792,1.659158216,94.1765352629518,11.63240009230279,17.59183673,95.75510204,-23.42091837,-4.292081259390839,-134.0714286,0.6888187153,0.4331825880500299,-3.99,0.017841162175939,0.4515973195000248,1.213412081112393,5.773152288491376,2.315494246,0.9627883386,-4.581067999787087,0.0144,4.582724022045678,7.588013360080694,-14.357239897588624,70.99110724,0.0,19.88340732339135,20.603658416206468,0.02,0.0,0.78,0.0351643350879946,C24H26N6,0.6028183716,0.4872254059,1.418977275,0.770127516495938,0.9924155931,1.635793006,1.086986778,1.047773367,0.8086185044,0.7696552482,1.101169241,0.9891450263,1.078228218,1.092232767,0.9996718626444734,1.0405073334731092,0.9209003747,0.8969788832,0.9377631241,1.045489507,1.0557500242707711,1.176815358,1.028415375,1.1062516429848928,1.128760745,1.1853234595095463,0.8508560912,1.183776933,1.1950217597029604,1.149116523,1.135099677,1.148701918,1.092100555,1.230211318,1.091952783,2.218003392954881,0.9550199230247284,0.8187301587,0.6345663265,0.5005230631811911,0.174815289839709,3.491860676,4.595126360541085,0.0841113376756479,0.03414251208,0.0194737025195804,-0.4448344904773801,0.0761819101313174,0.0881042566929316,-0.09325959212,0.07908645055,-0.2040327227,2.251293462,9.727405697148102,2.3,2137.502982,17a_a50,25.76288881,-2.833120026,1.2237650866928051,-2.8775212716000818,0.5896606527842809,-1.712049124,0.5517675343927089,-0.9393660352848524,-0.3516320659,0.3456944555,-0.1783070703,9.467009379,9.335201833430755,5.098681808,18.20875424,35.29333391,0.1662440571,3.860452175,0.05993567359,48.89979506515242,CN(CCCn1cnc2c1cc(cc2)c1c2C=CCn2nc1c1cccc(n1)C)C,0.0,29.21545116,0.0,22.51475897,0.0,2.0714454654845698,6.133242769086068,0.0,-0.8705630842848828,0.0,0.0,2.652309555672333,-0.0243296296907644,5.126204849979574,0.0,49.85555154,13.08951281,6.9237372,4.945982674,2.558109668950701,0.0,1.1954825138338976,4.909840501102216,0.0,0.0,-0.9014516605260632,51.77,4.467186793149206,13.94893561901375,1.4921848274167004,4.838045859,4.220524565,3.473062341073305,1.067258904,0.4142587321637395,0.1288113406,0.0,0.1342995352591731,1.101277451051395,44.19756621179125,27.46169931
144.7629259,147.7589175,153.50475,153.9041889,3.307692308,157.9388272,2.595588235,4.801842430744473,2.598870056,49.22976446,0.4826086957,0.0,0.6279106343968157,1.1455471339465206,0.1866889445335942,1.735372024,74.4517854723277,12.60763575201956,6.734842951,26.51862673,-1.685902118,-9.237586260622727,-0.1607012418,0.6732572563,0.4294062764032392,-3.87,0.0420003286833614,0.4370166092939813,0.9692192473850044,5.198341822730299,2.434591481,1.11403462,-4.904535306062495,0.0207,-3.095475978626306,3.55951594913718,17.07880330078576,33.77213846,0.0,29.34956830193584,6.258128382747169,0.01739130435,0.01956521739,0.75,0.0479724501995468,C19H14N4,0.5911242604,0.563096817,0.97878136,0.9237284608149612,0.7846235028,1.233316744,1.079036348,1.152129437,1.03106203,0.9533476093,0.8490926167,1.017292389,0.975662232,0.8978491903,1.0414709882559317,0.8207201759397555,1.040318302,1.155467498,0.9035789474,1.086253983,1.130098328155229,1.053043714,0.9340563371,1.1650768277826495,1.090552143,0.8788280765219896,1.007845284,1.115573061,1.2648236629839584,0.9179279139,0.9989757454,1.090007646,0.9127689359,1.025513645,1.077909055,2.106798911948973,0.6823407166838599,0.2586394558,0.1962159864,0.3026989131109417,0.1997433894682178,2.774861885,4.782378186970452,0.0569453681615163,0.02134680135,0.028644134172303,-0.4136776716286512,0.3139913029926865,-0.0884819714751856,-0.1005165051,0.09118856424,0.07486897859,2.076018519,10.415866268392689,1.91,1329.437404,GW6604_a52,20.9493021,-2.789726047,0.6304296209427059,-2.623524147372095,0.6337024893065468,-1.178525788,0.0551812815390697,-0.6211457744677951,-0.09450641028,0.3661234005,-0.2843668516,0.0,0.5976787076863204,5.098681808,36.39820241,11.38785599,0.1934537568,53.96419523,0.1287815026,139.2927569562085,c1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1,0.0,20.16532066,0.0,33.77213846,0.0,1.4056671589677106,6.2367021904857145,0.0,-0.372109983183967,0.0,0.0,3.6558329042396656,0.0154745158446274,0.4985662974625908,0.0,20.16532066,0.0,0.0,4.808350992,2.4826969959452425,0.0,-8.769195478887228,6.017892022752215,0.0,0.0,-0.6504194314251187,54.46,4.994128401344283,10.36154112488986,4.479909066137734,0.0,0.0,2.3699206218215,0.4238365946,0.2797550379182572,0.0761440227,0.0,0.1641318625397103,0.4054234964892647,45.025418366009234,30.60576651
145.817401,151.454821,156.37978,158.4776418,3.427272727,159.5420573,2.864942529,1.8355053281456253,2.993569959,48.00479604,0.4731182796,0.01612903226,0.6535144428041068,1.1543061763290356,0.2420359980944808,1.629061707,88.42059349729422,11.683096966729972,9.9336,56.6336,-7.0656,-3.800042209447856,-22.4928,0.6841461785,0.4308417686493861,-5.51,1.2082787968971389e-05,0.4749981552692364,1.0493139421092776,5.290628193735653,1.961800927,0.959483369,-5.618945644719048,0.00417,3.2254536221265004,4.646276520556587,12.047547191868691,45.60046608,0.0,7.248676516668535,27.827685019538293,0.02688172043,0.0311502118,0.7828282828,0.0505747259942897,C24H19N5O2,0.6667444211,0.4979332692,1.169962633,0.6910641523363621,0.8296626622,1.194764311,1.1269372,1.106385139,0.6376763403,0.8657354966,0.8824120773,1.086578615,1.006789333,0.7756154388,0.9289975557574937,1.327336470696946,1.034689303,1.158187527,1.004462757,1.145588142,1.0412600676140682,1.157114002,1.020508794,1.095990443097472,1.002944024,0.9857325105148158,0.9589293484,0.9369932415,1.1633234446777565,1.06648165,0.9809719636,0.9574142706,0.941498962,0.9993731107,0.960657298,1.8364444674463671,0.7586150208416822,0.614829932,0.5130385488,0.328157234788163,0.2154874074287804,3.682055263,4.510199490090816,0.0773265728005163,0.04176767677,0.0197239101236103,-0.4616931052967609,-0.0017773939962245,-0.0318594287288896,-0.1041976237,-0.05203226847,0.09083916499,1.97940729,11.91239072148787,1.29,2452.50927,13a_a6,28.84626541,-3.322802922,3.6228754802376506,-2.094341163178087,0.9712719331928276,-1.754984888,0.0722166211998951,-0.9087944684791792,-0.4622425229,0.5825388497,-0.4711483017,19.77449303,1.3089112096177846,5.261891555,12.13273414,35.25921319,0.1687985428,152.9772102,0.0858889825,92.13591735236626,N#Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)c1ccc2c(c1)OCO2,9.473725908,14.95193556,0.0,40.21348046,0.0,1.4805912526399378,6.239263474381268,0.0,0.8853950923951501,0.0,0.0,4.928194560728728,-0.0168487010737434,5.11314396867124,5.687386275,21.74487787,6.544756406,18.25485007,4.848683342,2.4826977005434947,0.0,0.3140974965335774,1.5734616001412454,10.98059471,0.0,1.024746846803229,95.85,4.4117976376968135,11.802598096856396,6.891747367321966,2.658324812,0.0,3.219577404992373,0.7589589384,0.2764166662509142,0.06263564417,0.0,0.2563102692685484,1.1324498061247268,66.89267354080141,31.26935238
144.3174032,148.2158062,155.5005704,160.1483726,3.685714286,150.6606291,2.659451998,3.307443195548924,2.451205173,48.70120046,0.4922619048,0.04166666667,0.6638164110897434,0.9689621462475712,0.2375227972334114,1.668598938,83.52006616909678,7.169223380600539,4.756026297,25.58788518,-9.604821037,-8.00768794979641,-1.629665702,0.681465016,0.4409942513899862,-4.26,-0.1124605840637518,0.301615063374019,1.0450958976115925,5.203210337484411,2.168617053,1.005926512,-4.87294058901468,0.00759,5.560344508903992,1.0098740150531986,7.674785069145104,28.66745114,0.0,33.9439468827912,6.826456160774988,0.007738095238,0.01980952381,0.7754285714,0.038110834070466,C19H13ClN4,0.7089972527,0.5698652577,1.132512957,0.9459406970383664,0.7501828975,0.8817985326,1.103610675,1.140049471,0.869590542,0.929009831,1.403654175,0.9912602227,1.228018363,1.003693386,0.8918895296563452,1.2081823441080692,1.127954012,1.046167488,1.164775022,1.254631083,1.0586651431995504,0.8716138248,0.650734107,1.0948351264178573,1.165705981,1.121645631286434,0.9815847903,0.9397280068,1.09656796803047,1.023766761,1.040063116,1.084202037,0.4955967438,0.9505280413,0.9511288463,1.195518544341177,1.219217736398054,0.3844897959,0.2725694444,0.280342858169006,0.2105134125662109,3.040836313,4.786415390534135,0.0693111787565327,0.0375,0.0109099274752033,-0.5218869812804924,0.3194760337330464,-0.0502049409212642,-0.08592558512,-0.08702436199,0.0002973963039,2.004462449,11.015575681689242,3.58,1372.303956,3b_a12,21.92741253,-3.326694307,0.0450957907930122,-1.3338553539992226,0.214481100166793,-1.232877387,0.2186708695322895,-0.5055464711005646,-0.44083332,0.4441419449,-0.1631997952,5.316788604,10.76580875689607,0.0,29.8000411,5.687386275,0.2216261846,29.63332311,0.1305005678,135.54208999693134,Clc1ccc(cc1)C1=N[C](c2c([N]1)cccc2)Nc1ccncc1,0.0,10.30076712,4.992404733,0.0,0.0,0.8556517987771285,4.9676061240903175,0.0,-1.4420769775716222,0.0,0.6545581381,5.794081004657744,0.0696236002304167,9.051318688693328,11.37477255,10.81959831,0.0,6.165775612,4.8884035,2.56052086150477,0.0,-4.361834119984363,2.4232917877847298,0.0,0.0,1.4680333705727855,51.38,4.520103733632663,10.217437588002406,3.923304300401039,0.0,0.0,4.712160416899291,0.5982691087,0.4800661783900801,0.05143799709,0.0,0.3144866866421204,0.5583693647035686,50.70989912189868,29.99218522
146.3467283,151.2254929,157.186806,159.0318735,3.0234375,156.633458,2.528490028,5.321428308086874,2.638383838,49.47834402,0.4739583333,0.015625,0.6590284818810425,0.9409615762634908,0.2122845577474775,1.646727263,110.2907276328914,11.557923375875584,8.479338843,50.20297521,1.247933884,1.225414864134576,43.61818182,0.6797656753,0.4392562053994396,-4.15,-0.0416799086862444,0.4598717684249003,0.9864260245522768,7.86506949115177,2.087874319,0.8823513639,-4.321587828211955,0.0256,9.56580709297726,5.88494555741925,15.570618300200714,52.30116798,0.0,16.038890401347466,11.293453962869494,0.02604166667,0.0300245098,0.7803921569,0.0402687610298125,C25H23N5O2,0.7281739687,0.5436466395,1.131669773,0.8885741348874945,0.8795727074,1.098436452,1.186132075,1.171715426,0.7414861039,0.9889053603,1.016168077,1.043135494,1.015878179,1.053732652,0.8758024848616937,0.99913665306772,1.043135494,1.08278471,1.393481191,0.9923349057,0.8318243287922727,0.8995710157,0.8184946154,0.9910761004787362,0.9738463563,0.9755624523071004,1.048252812,0.8417966211,0.935343915065162,0.777126301,1.089856057,1.146973605,0.7786952573,0.8916458408,1.026381936,1.5248482509574264,1.0947530887933428,0.3786394558,0.3785076531,0.2093419316532169,0.2430046852544387,3.693485395,5.1620648759510885,0.0744677765534739,0.02737588652,0.0118357536399091,-0.5181288298362313,0.1739954627733362,0.0418099282575293,-0.07109127655,0.0355086687,0.144729708,2.034631883,9.498859283207556,1.37,1432.418675,14a_a5,29.60938638,-4.556060394,1.2014002500585288,-2.37028671526535,0.1711014472577897,-1.438365411,0.1243602711695052,-1.031641209213849,-0.2568511041,0.2918328058,-0.2183428283,10.05365156,-3.5283143201608755,5.098681808,18.19910121,11.38785599,0.1606741544,142.3191854,0.09569664158,161.74973980050547,O=C(C1CCOCC1)Nc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1,9.531400138,20.16532066,5.917906046,33.77213846,0.0,2.031246896741388,5.172474820654962,12.45432442,-0.1075713357739941,0.0,0.0585009185,4.359263752756704,-0.0433634098962543,7.202338085496092,5.687386275,39.28626432,9.531400138,5.917906046,4.821864782,2.525681947557343,0.0,4.825849317343471,-0.9640446456640313,5.337351856,0.0,0.3727172145407408,92.79,4.446367554015575,5.557468297441925,8.14081150482382,1.301084642,0.0,4.5562990436536674,0.7104330604,0.464394486409836,0.1056068053,0.0,0.1816038392449916,0.7830221402840661,56.88129280549032,29.45497848
146.1247147,151.1860971,158.7179693,158.6785616,3.371900826,159.4257582,2.744929453,3.999309994677896,2.780939476,48.76662659,0.4787878788,0.01515151515,0.653024830384981,1.0402307028148483,0.2109519056587731,1.654040529,91.81544544982454,8.861798068405522,11.32441701,64.76680384,-8.49382716,-5.045415513637781,-53.96707819,0.6855377302,0.4254765105003324,-5.56,0.0706982940947139,0.397528240467153,1.126936917652831,6.782812158805648,2.123059313,0.9254475639,-4.305813343060865,0.0038,6.570351237167111,8.94600332056529,12.405946147859458,57.3051773,0.0,6.638056503200913,5.65090984601468,0.02121212121,0.02770562771,0.7571428571,0.0356056000584743,C26H21N7,0.6424311093,0.4684334539,1.193380188,0.8497707970607287,0.8329574266,1.15952663,1.120631709,1.21712373,0.5735563184,0.9297753277,0.9908573102,1.08262818,0.9367748703,0.7354402211,0.8036964130787683,1.0463102202031032,1.136644661,1.095910684,1.106012103,1.158449171,1.1501614658904102,1.129738505,1.046671151,0.9965381406476886,1.001028816,1.0276572040113048,0.979257006,0.6014069537,0.9654285830084012,1.110977255,0.9470969825,0.9256106712,0.9957910982,1.090981533,0.9988111824,1.7380813901076022,0.9275692470844484,0.5731972789,0.6606788549,0.2669211437010031,0.2821882322213521,3.631828189,4.866630070426076,0.0671016392307235,0.04393617021,0.021136898474178,-0.4460442781649849,0.0067168275352407,0.1440375610839654,0.04574526033,-0.08135202692,-0.02560021309,2.026312773,9.48338412424849,1.13,3358.107916,13h_a6,31.66904098,-2.969454678,1.3391437239672122,-2.032325088423124,0.8765982717299884,-1.710474999,0.2438104164560118,-0.6333778561274385,-0.3975811033,0.4440482265,-0.2810697766,10.30076712,15.098739576958314,5.261891555,19.05647134,46.29261463,0.1593193784,26.0493072,0.0708162659,135.64391198987232,CCc1cccc(n1)c1[nH]c(nc1c1ccc2c(c1)nccn2)CNc1ccc(cc1)C#N,0.0,24.9198926,0.0,28.71445679,0.0,1.144480058597556,5.8896393122523465,0.0,1.07248831865579,0.0,0.0,5.711366860643878,0.059350254234689,8.540541639877627,5.687386275,24.9198926,12.96557803,11.33111287,4.877336081,2.472597772281248,0.0,3.437600439178773,4.631296516545777,0.0,0.0,-1.035499802856444,103.17,4.197707109087662,11.37618967373544,7.61690286810051,2.591937797,0.0,3.432454569017275,0.7323949012,0.6123874029368295,0.06541342195,0.0,0.1508650101430652,0.7514602182974927,44.458465241377326,30.95983989
150.1287662,155.577371,160.8336168,160.1387595,3.341463415,162.5521344,2.748106061,2.525771150955604,2.791894353,47.59726111,0.4707070707,0.0303030303,0.6430649855975711,1.1271941684603242,0.2225114261088008,1.519969228,93.49803010905931,13.24122514727051,11.33190083,75.49586777,-3.483636364,-8.836600476019456,-2.421487603,0.6904812668,0.436590458421973,-3.54,0.0884107810480657,0.3424581009487996,1.1243620134162975,-0.2970537878567176,2.01541337,0.9098018185,-6.007545207716115,0.0997,5.978032477706716,-4.047167982997306,24.77775574138394,51.71376917,13.26227256,28.90304848573525,12.821286039614323,0.02929292929,0.04335016835,0.7768518519,0.0407238488179311,C24H22N8O,0.7054229688,0.4701755915,1.310822657,0.7122351016163571,0.871503092,0.9983987644,1.141330729,1.247799371,0.5704406583,0.9051268693,1.185920903,1.182222662,0.9763069501,1.312861561,1.118440147105264,1.0808547390926264,0.9728418609,1.056870471,0.6390663656,1.109865471,1.0879212140229153,1.169295384,1.094277983,0.8931813925044246,0.9583467224,0.8793313254065465,0.9608184825,0.7748292652,1.0580873416458598,1.052699229,0.8864739701,0.9262473304,1.1312054,0.9470689873,1.061783366,1.0995053964918386,0.5703126811169925,0.7356462585,0.5130385488,0.1187280570236379,0.2388376551232073,3.765946344,4.638760899559399,0.0612982546771425,0.0399537037,0.0237893695552912,-0.5176473128515893,0.1640731759779364,-0.0894944784085682,0.02791545152,-0.06188380767,-0.06019558339,1.980502618,10.980201512844015,1.49,2410.562961,12af_a36,31.04069865,-3.435346892,2.345586374397251,-2.3558681573640614,1.0755036746623112,-1.670162037,0.3450068148015307,-0.942156444889178,-0.2684374989,0.3533697405,-0.2098917096,15.61755573,8.164947535918138,5.425791397,18.20875424,23.62654039,0.1343410739,33.44055909,0.07858035979,108.06118695630768,CC(=O)Nc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2,4.794537184,25.38663948,4.992404733,11.38785599,0.0,0.0183159996581484,5.50682174135475,11.33939598,-0.0036193253290031,0.0,0.7953104794,2.713414957888047,-0.000967479339131,3.522934463605517,11.37477255,32.20656318,11.33929359,13.08951281,4.84872166,2.5160310467125027,0.0,2.43108541815261,-0.3119794041530477,0.0,0.0,1.7628617489000733,112.4,4.704581825387841,1.0977436995059549,7.303650685339413,3.918105847,0.0,3.382441045005744,0.8586399347,0.4993233109370072,0.06365387513,0.0,0.1954501502610853,0.949032259359386,44.54570325753163,29.638011
