SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,SpMax_A,VE1_A,AATS8dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,GATS4c,GATS5dv,GATS6d,GATS7d,GATS3v,GATS1p,GATS6i,BCUTc-1h,BCUTd-1l,BCUTs-1h,Xch-5d,Xch-7d,Xc-5d,AXp-1d,SaasC,SaaaC,SssssC,SssNH,SsOH,SdS,AETA_beta_s,AETA_eta_L,AETA_eta_F,IC2,ZMIC1,PEOE_VSA2,SlogP_VSA1,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,MDEC-33,GGI3,GGI5,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor06m,Mor08m,Mor11m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),pIC50
4.83287049,3.280898876,2.793103448,2.854642314,149.6517217,156.7887235,165.1300249,161.1284905,163.1065269,74.27852893,75.41319632,11.26608978,1.135208221,47.50931806,-0.1940148838,-0.08331887009,0.08640454012,1.31642711,1.322431658,1.016702807,0.3869798971,1.039052346,1.026194743,1.266190829,0.9712334693,0.7252172632,0.6450498108,1.044650369,1.297543257,0.6101764648,0.9604706502,0.9095742073,1.485893777,0.9001993602,0.853075442,1.036944541,1.049558482,1.070124523,1.170095256,1.250283439,0.8916500422,1.005423611,1.067359088,0.9758674735,0.8242227403,0.1832797149,0.08637282833,0.6617085363,0.05720369498,0.0,0.6959864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907275554,0.4686813187,0.03846153846,0.03131868132,0.8153439153,0.01982091982,3.743368755,1.682895999,0.7237073367,28.33828488,5.316788604,5.098681808,0.0,17.57815784,4.390415048,24.73242031,0.0,11.38785599,24.73242031,6.544756406,12.74095804,15.7651876,34.64685839,6.066367068,4.618875901,0.0,1.51914289,68.52,0.5111564626,0.2803996599,0.04253753754,32.21497008,24.2729562,-2.989518449,-1.516796498,-0.1333143151,0.3854469559,-0.08393550899,1305.357101,1.75,0.0436,-3.57,2.489040764205543,4.610214999837763,3.6979578996609024,-7.545787249748271,11.735308469848315,83.29477901083607,-0.32490481593437104,0.03133781961943772,-0.09851634709042792,0.8364169460495596,1.0251215351737484,0.9243165769049896,1.263352506274376,0.8674758971031437,0.7716975737960969,0.9749185588490357,0.38108806662989164,1.0405766911292516,9.944652140378498,0.3078165947535424,0.878854152106673,0.2139944202306902,0.42695884712857185,7.571210174292718,2.4040660464722,-0.6315271254446972,4.7993679088107415,-3.641949237203554,1.2593253076235758,0.6575687870555758,0.1787409081225419,1.026245167625323,4.671156486080825,53.95889074185207,7.868527407911286,-3.851507602448854,6.197329292599357,2.659496641537846,10.330579469414399,12.131686432531383,19.09584637567542,13.316584929249666,4.128431203779255,11.55772762125889,1.878374123941057,0.9501982153678777,0.2360714748610278,0.31013990295516836,0.06028908461922421,0.018834805761753746,0.04249869385417723,-15.63908160345838,0.34032666799774003,-2.682697330586649,1.0050459193622223,0.5622629871018654,-1.0610777489657708,4.2430734442255345,3.7716659998983477,-5.219394988643078,0.019293602655509424,0.04294562687754866,6.828525433507027
4.832276594,3.161764706,2.650879297,2.412470024,144.7680142,150.4389202,156.0683138,155.6795945,154.9829748,71.95005945,15.45422117,12.16646849,-7.663495838,50.43102803,-0.1277507076,-0.1488620233,0.008210506092,1.279293738,1.336051257,0.6386113515,0.5290962746,1.156406583,0.9981005603,1.208969805,1.085982714,0.887397536,0.6694428793,1.218094978,1.074789687,0.8642353936,1.195015165,0.9160080046,1.176446598,0.8862713143,0.9136421318,0.9023790653,1.009444288,1.07735736,1.239575284,1.250106768,1.000537192,1.018772124,0.9423487783,1.00656217,0.9683847604,0.1808437435,0.06412910753,0.8192972001,0.1170048358,0.0,0.6861721141,0.0,0.0,0.0,11.4329758,0.0,0.0,0.0,2.069405377,0.4784313725,0.02941176471,0.02156862745,0.7780952381,0.01406162465,3.327445119,2.530535876,1.298003664,35.31202653,19.69042424,0.0,18.19910121,5.693927995,9.473725908,9.967957042,0.0,22.88687966,9.967957042,4.736862954,13.8474744,17.06215882,39.7073943,0.0,4.021741318,0.0,1.711287884,59.51,0.7665306122,0.4305555556,0.02920634921,134.2115193,31.06062996,-4.526956905,-2.150020148,-0.5937147029,0.547376715,-0.2506254467,1933.406554,2.52,0.000357,-6.32,2.3976501109946664,4.68014433548208,5.6613051126033564,-1.5517510206490157,11.890472809622821,86.426393340152,-0.31924792177452016,-0.005613628191948633,0.01853261053885228,0.8274140521085607,1.1229359919945034,1.085062138539533,0.9745117412693212,1.0440131434541065,0.8700408233953417,0.9706633501662238,0.39429427304779113,1.1220292133611138,3.745859204827177,0.20559839356439966,0.7198906180087916,0.6057676184800215,0.4365530894448604,5.8752888895181234,0.6103584574988898,0.6266087717080547,2.9905034323483504,1.1691456842778527,2.6564164192061765,0.6627836163307994,0.18599130392393856,1.0594172753166067,4.657386684788101,41.9142045933696,4.436445417388101,6.023703106947236,9.810429788750936,0.32917071324138725,13.403192276195133,1.622483604224504,21.20841875999377,8.622799087909005,8.667314904801444,11.398824095257245,1.9175759992660204,0.8966928518378857,0.22426299501258426,0.2424414034184414,0.0849663943838656,0.018679096602669233,0.04154374575238644,-5.10686364018548,0.9744932309102479,-2.6137204460921937,1.3133353177953038,0.31022667821461375,-0.6258647909458042,1.9252120621388336,5.298593398476749,-5.163615265206827,0.058336183953873536,-0.022635965973072006,8.008676745659995
4.849748974,3.255813953,2.519444444,2.7,147.1267119,155.4926101,153.8604697,154.7423056,160.5518811,82.06887052,3.831037649,17.56826446,6.114049587,49.5433796,-0.08323872643,0.2263720605,0.02008862009,1.327952892,0.9690716316,0.9042829602,0.5032986119,1.046754328,1.188428787,0.8343994904,0.7392863864,0.918081473,0.5502299156,0.9868649161,1.038885702,1.102670439,0.9181392224,1.130769684,1.02427245,0.8848085675,0.720369697,1.119548288,1.050322085,1.146020669,1.246454741,0.9825257012,1.083243039,1.223509617,1.115057542,0.9748046223,1.041018816,0.1700935143,0.07625739634,0.9503966762,0.1474660367,0.0,0.6904812668,0.9961268768,0.0,0.0,10.98224063,0.0,1.571304065,0.0,2.004500121,0.4818181818,0.04545454545,0.01818181818,0.8117647059,0.01550802139,3.817215782,1.964143932,0.950266591,32.34373128,14.79051451,5.425791397,35.61190719,24.79067027,9.473725908,20.40266096,4.992404733,22.88687966,35.53500001,6.544756406,13.08951281,5.13155848,44.39282129,0.0,2.515238238,3.277664584,1.516857384,85.97,0.614829932,0.5538548753,0.0405664488,51.01493161,27.34525962,-4.56770909,-1.563893355,-0.261842053,0.2409274504,0.09389796053,2428.673969,2.2,0.00456,-5.61,2.484358671093691,4.539102143867846,0.865030103443277,-7.449253104909618,16.028889966994903,66.88582532069417,-0.3955781018790484,0.24794145166015757,-0.15329071767392405,1.4305447018748922,0.881318666843756,1.1443985049977339,1.0534577671823926,0.9280133628780792,0.8135270752163495,0.8329037963134109,0.445302454624226,0.8975225118287025,3.9521371105281298,0.1507407536751582,1.0821421117065761,0.379804372923564,0.4254140710621489,5.337844175585609,-0.7978520153532419,-0.13616260448753767,2.19908993117487,4.339007443381232,2.07736697486152,0.6557446324490324,0.2247465336267431,1.0514712446406373,4.852988032649405,54.12458180348451,10.441757667344739,-1.4692748249976608,6.70626871826483,0.569192585031649,1.719658484629539,19.97269738349495,8.41587482716572,1.3428029429468422,4.35612969711594,11.541265875463907,1.6451784138328227,0.727638855470062,0.2839614026028763,0.24997312482049136,0.053597288734763895,0.016343686700849906,0.04643225916213808,91.331788462291,3.412145658910701,-2.94361449343989,0.8052096796305949,0.6279658494809204,-0.30451048828660615,2.814901355316911,4.5422287325917186,-4.78753153838479,0.007508969366236809,-0.05303273219793993,7.525749897290506
4.901991542,3.618421053,2.690763052,2.620634921,144.8518344,149.5447942,155.9307143,155.1791773,156.8242022,47.76479182,-2.61431702,10.09642075,-16.98100804,50.05059267,-0.1515832104,0.108404724,0.08694093366,0.8371498937,1.015151044,0.8860458905,0.4986240389,1.123588628,1.06082869,1.263816367,1.087847952,0.9048389894,0.6115521327,1.040176648,1.287478174,0.5881604246,1.052094504,0.8745331225,0.8441716254,0.8246677619,0.8792985088,0.9825969864,1.031970747,1.147323346,1.02838153,1.252577326,0.9770081229,1.047594332,1.188597174,0.9269822579,1.05420317,0.3179042404,0.1834279628,0.6051801999,0.08579236005,0.0,0.6865492513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998578567,0.4787878788,0.02272727273,0.02121212121,0.768115942,0.02127799736,3.421913758,1.787539608,0.8312131757,24.72911526,5.106527395,5.098681808,24.27512131,17.9326124,5.106527395,14.76446326,0.0,28.26427081,19.87099066,6.544756406,6.9237372,0.0,40.44737137,0.0,2.763524726,0.0,1.711870415,50.94,0.4907482993,0.3628472222,0.04435763889,114.258091,17.91573038,-2.841419843,-1.106531106,-0.1535896788,0.3119787142,-0.2234071851,1700.52003,2.09,0.0301,-3.77,2.528645326899752,4.241214488986676,6.564132262254413,-3.371316291605165,11.935931707750697,56.383365343416955,-0.598649943294927,0.015296563463999976,-0.1315409676133899,1.1421337599128945,1.0103937974984838,1.0937776180287722,1.1878537276542653,1.0559545084591269,0.9532871145528309,0.955474350497669,0.39089852154580434,1.1225585525556432,3.211776252724068,0.09916537404574009,0.8127345377352813,0.4644119978349018,0.4330809419608499,8.370567874085339,-1.2949147054837908,-1.2247448978236959,0.060527662120938075,-2.6343117683185744,-0.5494078643164078,0.6165577936643883,0.1842674740084011,0.8632159599641873,4.54810235629609,49.23214542421416,20.73035817277512,7.738484651400516,7.365005469620508,6.513934409020482,5.004150566225832,20.962806825504597,8.64900796741081,3.1769812039115006,5.8721623270044425,13.89442342716426,1.7330971680708338,0.8794618014323679,0.036597104086414894,0.2417194445896384,0.06211098400201498,0.01810064233834739,0.04082069867675842,88.59003229116392,1.6531458726409556,-2.2119862238680943,0.9496497853821013,0.4613587669015799,-0.6496597811848961,4.2066025061586085,2.8944990997349485,-3.4248282968086072,0.007381428381803567,0.02885452916800407,7.453390628779911
4.797866366,3.414285714,2.847457627,2.833333333,150.0679784,153.9194824,159.3868522,155.9591169,162.4927314,29.15570934,16.01384083,6.211072664,-0.339100346,45.70914731,-0.06332288401,0.1633156387,0.1832896168,1.226162554,0.9584354375,0.9076725832,0.5180527014,1.089809913,1.003955125,1.040182868,0.8854137779,0.9641825932,0.5791103604,1.041127874,1.071354167,1.033672035,0.9545454545,0.8673197492,1.050470219,0.8034947067,0.9247869939,0.9921028173,1.016326401,1.067674364,1.114878099,1.242668863,0.9090941507,1.234467219,1.094298239,0.83990913,1.122448978,0.182185791,0.1212804598,0.3914235927,0.06953456841,0.0,0.6717186416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976481481,0.4727272727,0.0,0.02727272727,0.7869565217,0.02213438735,3.136921362,1.95054148,0.7136665443,25.94615458,0.0,10.19736362,6.066367068,5.693927995,0.0,29.9458054,0.0,28.33262175,29.9458054,0.0,0.0,0.0,28.33262175,0.0,0.0,0.0,1.526241476,72.28,0.2087528345,0.1927437642,0.02385416667,56.12759645,20.79991367,-2.494540355,-1.096020032,-0.0157224321,0.5093656477,-0.3064979401,921.8420309,1.07,0.166,-2.83,2.4469228771351372,4.157317695079888,1.7151948827022472,-12.893780962693452,14.370767373951123,101.36480027612977,-0.24793772694037983,0.11951812345023917,-0.0233011745368578,1.0991473463268304,1.0824691989261608,1.2773675678994916,1.1499430322181845,0.9158133693604169,0.7857893198259757,0.885708717493892,0.5098895607091188,1.0141800331218476,6.478705632838021,0.19168212596850942,0.7605178391182216,0.3266597839745047,0.43735654588452155,3.218128562511496,0.2372390771902877,0.27065318645361036,-0.7119507546990393,-1.0974356771169351,0.6907500319599401,0.6904472212289683,0.22212535750277765,0.9927910797156688,4.154722429811603,46.91886128264804,11.086509790800276,11.873985966733441,2.0419602979746467,-2.408140203843258,7.798411380867393,31.04795734847897,14.662004780972593,2.1131339597322523,2.698031650364636,9.926216084591314,2.507847555259824,0.7603622559695931,0.17094723350521512,0.007631684958456342,0.06298654851023022,0.01534177999914199,0.035590696129198456,112.70352890141001,-0.376833399392668,-2.960138087562216,0.8329098521655346,0.5560165383722167,-0.8401718259849493,4.535351557766418,1.5126674819479158,-4.7918045856876565,0.07354403710099874,0.014983907578519744,7.946851942983034
4.84886367,3.553398058,3.353853854,3.257281553,150.6227588,156.2364618,163.3449994,163.4525293,164.4285678,58.5,-7.75,7.703125,-5.22265625,45.31563466,-0.1237997762,0.1377172351,-0.05519198601,1.051252339,1.157188033,1.016191495,0.4239468864,1.116874711,0.8878481581,1.020054945,0.8740669241,0.9245723532,0.7400360833,1.103524395,1.120831349,0.562934599,1.076103525,0.504034136,0.8679392472,0.8323516745,0.8946434032,1.018994129,0.9199051196,0.8922500697,1.066141587,1.095035408,0.9983393525,0.8528479536,0.9836531333,0.6555403972,0.987788197,0.1523272844,0.08912626148,0.7992326864,0.06365387513,0.0,0.6894086529,0.8292649282,0.0,0.0,0.0,0.0,0.0,0.0,1.926934145,0.46359447,0.04838709677,0.03640552995,0.8281385281,0.03407345343,3.843633148,1.741329353,0.7240601563,30.43903568,10.30076712,5.425791397,12.14238718,23.62654039,8.780830095,25.38663948,4.992404733,11.38785599,26.29938345,6.544756406,24.72395449,14.46821637,34.8870312,18.4712695,2.161954189,0.0,1.493656184,83.3,0.696462585,0.5130385488,0.04419753086,30.05378148,29.32968931,-3.09886858,-1.755738297,0.1233723003,0.3863099827,-0.05888017382,2306.778916,2.78,0.0201,-3.99,2.4605275974827734,4.4866044677915955,3.107241150299034,8.150237087468064,10.790453608765448,100.701217195822,-0.15580740891209094,0.10229964018341953,-0.009512158316996332,0.8399150716064201,1.1083687309219992,1.197315328510668,1.2821598252211,0.877225261364696,1.0686049990964561,0.9379402968791279,0.47622002774114597,1.1618227116718696,5.945489525250918,0.25175871983406944,0.6552399321196158,0.5403547130431059,0.4214441672331195,3.615805511126522,0.6058459503624227,-0.8744361240708646,3.3100480738724936,2.547290008229332,-0.334529726975199,0.6812708266928869,0.17564764218346485,1.2109823538052498,4.781271247267325,53.773805766014526,6.952639544299691,16.259487615315702,-5.727030817349561,10.195207837555074,2.1467305354923543,26.464552428319365,22.83701629531793,5.190616645954888,5.984478820311185,10.80269962344487,2.527113074818093,0.8125580594955386,0.2206719381554831,0.21248328883487888,0.08756058679105137,0.022943129661885983,0.042019387953539926,213.65368569328274,0.5885137766939785,-2.1409912350760796,1.079369405669218,0.17979446633453752,-1.0687812527136462,2.3009592408704114,3.825050418615469,-5.606447869227107,0.1761898845667455,-0.03790481024206952,5.159808133100631
4.8884035,3.685714286,2.659451998,2.451205173,144.3174032,148.2158062,155.5005704,160.1483726,150.6606291,25.58788518,-1.629665702,4.756026297,-9.604821037,48.70120046,-0.08592558512,-0.08702436199,0.0002973963039,0.8817985326,1.403654175,0.4955967438,0.5698652577,0.9912602227,1.127954012,1.165705981,1.023766761,0.9505280413,0.7089972527,1.103610675,1.254631083,0.869590542,1.003693386,1.164775022,0.9397280068,0.7501828975,0.929009831,0.650734107,0.9815847903,1.084202037,1.132512957,1.140049471,1.228018363,1.046167488,0.8716138248,1.040063116,0.9511288463,0.2216261846,0.1305005678,0.5982691087,0.05143799709,0.0,0.681465016,0.6545581381,0.0,0.0,0.0,0.0,0.0,0.0,2.004462449,0.4922619048,0.04166666667,0.007738095238,0.7754285714,0.01980952381,3.040836313,2.168617053,1.005926512,29.99218522,5.316788604,0.0,29.8000411,5.687386275,0.0,10.30076712,4.992404733,0.0,10.81959831,0.0,6.165775612,11.37477255,28.66745114,0.0,0.0,0.0,1.668598938,51.38,0.3844897959,0.2725694444,0.0375,29.63332311,21.92741253,-3.326694307,-1.232877387,-0.44083332,0.4441419449,-0.1631997952,1372.303956,3.58,0.00759,-4.26,2.5267667248598813,4.416425547964735,3.8635750413603094,-11.754770023301461,11.064206573700156,118.71989828988079,-0.4208296721071874,0.273287221434064,-0.1440384050445981,1.1598344384098895,1.2131428860438358,1.0881180968362762,1.1465846813818654,0.9217063941785946,0.7023796426444653,0.8758264876116912,0.4659792357665807,0.9764485839953629,5.289270217150453,0.16333021090528735,0.886957949161426,0.46254243793915817,0.43119002730116485,8.080414169474503,1.933917749800063,1.5749268061034036,4.685898641578172,4.845595701229653,-0.8085005798686105,0.6692252891027322,0.2520100170348282,0.958375857551992,4.353002707623935,48.58309672896612,0.055480118807869516,8.65172918100988,0.29103803161997766,1.8556639649758422,10.85956125790398,13.758666962801682,14.304900159264246,6.887121880788247,9.618910272313997,7.830537016245345,1.9846607697024552,1.098380094938134,0.413012894686689,0.09388605994234564,0.08206280113234454,0.014319402604269778,0.035319643145099756,96.9487205511744,1.1380886529809293,-1.26955083561603,0.5495271595319667,0.1609696405636492,-0.9501584623080479,4.112562052234697,4.154594525663486,-5.027174083615893,0.10567294402283614,-0.023742932984365833,7.471784791119839
4.848604167,3.369369369,2.820304818,2.793756146,145.6756489,152.3692317,156.7243031,158.5660927,159.4311695,59.6336,-1.5408,9.9336,-10.1108,48.00479604,-0.01323283817,-0.06183612388,0.001028379954,1.263143658,0.9479241672,0.89754036,0.4928543905,1.104689293,1.034176102,1.086820551,1.022812614,0.9796886227,0.6667444211,1.146201083,1.127544619,0.6367795801,0.7493841166,0.9985451631,0.6671579862,0.8579165357,0.8542836326,0.9749229542,0.8720432635,1.135496843,1.253901445,1.126765514,1.036446104,1.105811125,1.119860331,1.096381135,0.9783350062,0.1732788131,0.08816961431,0.7585393788,0.06274916425,0.0,0.6841461785,0.0,0.0,0.0,10.9890741,0.0,0.0,0.0,1.993581034,0.4731182796,0.01612903226,0.02688172043,0.7979166667,0.01606182796,3.665365926,1.978490264,0.959483369,31.26935238,14.79051451,5.261891555,6.066367068,29.55874348,9.473725908,14.53505669,0.0,34.77396375,21.327999,6.544756406,18.25485007,5.687386275,40.03047287,0.0,2.72396651,0.0,1.622721684,84.99,0.5723809524,0.5755385488,0.04273901809,148.1751399,28.28848451,-3.062389242,-1.966806931,-0.6798670227,0.7196377646,-0.3665019633,1801.206755,1.56,0.00449,-5.23,2.4293727126279867,4.473142808762041,3.727368383607887,-6.021629268621664,8.807362785774005,70.68877039673937,-0.36986787927558873,0.2087176371521678,-0.07818742542932672,1.0190058553912362,1.0073669035130455,1.119440707237338,1.3206589125763037,0.9501082988611365,0.8082805880873244,0.939403813903334,0.4225422443151276,1.063073537061838,7.214946904410246,-0.02197981290398615,0.8711046516557774,0.27886883659637435,0.42931999993438974,5.443650047879102,1.5503744588592172,1.331210468961153,1.0504741452847541,-3.9171554504292967,2.128112857493141,0.6967058205195239,0.1901486682556381,0.9962275679182538,4.397576368657353,42.10713198842429,7.802155675254268,6.32982191099973,1.2097743561644032,3.951626123098714,8.796892540505151,3.208558896261879,5.4503381014926875,2.192234203560389,7.53755613661138,14.414326474900466,1.221474906777694,0.9341259981513358,0.20109108410122384,0.21756163724624022,0.07961012091068684,0.023743443759322667,0.03014256018717115,129.48499640346347,1.4030963722332792,-2.9223926285578856,1.100076796760874,0.6965231875033169,-0.6396619192030172,1.6849114771661282,3.2446507527582518,-4.145127974191745,0.17175628200302356,-0.028345560967742673,7.382189343376277
4.821864782,3.0234375,2.528490028,2.638383838,146.3467283,151.2254929,157.186806,159.0318735,156.633458,50.20297521,43.61818182,8.479338843,1.247933884,49.47834402,-0.07109127655,0.0355086687,0.144729708,1.098436452,1.016168077,0.7786952573,0.5436466395,1.043135494,1.043135494,0.9738463563,0.777126301,0.8916458408,0.7281739687,1.186132075,0.9923349057,0.7414861039,1.053732652,1.393481191,0.8417966211,0.8795727074,0.9889053603,0.8184946154,1.048252812,1.146973605,1.131669773,1.171715426,1.015878179,1.08278471,0.8995710157,1.089856057,1.026381936,0.1606741544,0.09569664158,0.7104330604,0.1056068053,0.0,0.6797656753,0.0585009185,0.0,12.45432442,5.337351856,0.0,0.0,0.0,2.034631883,0.4739583333,0.015625,0.02604166667,0.7803921569,0.0300245098,3.693485395,2.087874319,0.8823513639,29.45497848,10.05365156,5.098681808,18.19910121,11.38785599,9.531400138,20.16532066,5.917906046,33.77213846,39.28626432,9.531400138,5.917906046,5.687386275,52.30116798,0.0,1.301084642,0.0,1.646727263,92.79,0.3786394558,0.3785076531,0.02737588652,142.3191854,29.60938638,-4.556060394,-1.438365411,-0.2568511041,0.2918328058,-0.2183428283,1432.418675,1.37,0.0256,-4.15,2.538143537684096,4.4504588922572585,5.214928656229248,-4.405152208151961,10.108849998585606,100.68319620931287,-0.4131653463855715,-0.08978656877904788,-0.09523884341360983,1.0819560202227292,1.2116715415371602,1.1304758585336911,1.1611538758571698,0.9271566820936477,1.1109388000489833,0.9435945986691439,0.4990207043423292,1.000356811039905,8.062520486151646,0.3208996442356214,0.9101838443500982,0.22602840971025795,0.42859580732900454,4.987179565300359,0.9828838099364132,0.41294876819451165,-0.2583020632812938,0.3727627148540771,-1.4344366335122303,0.6424705663035475,0.20356331209356684,0.9714402911808566,4.651508760387059,72.82804352685346,10.49290191888025,-4.176172446412875,0.09540919635593559,-2.5256450388765295,32.305907543762565,22.233456432042534,-1.9243549043553898,14.78837322717548,4.2493942877131765,9.191039046464613,2.1218791776081902,1.0404949991179213,0.3053350066778281,0.09130365982042418,0.06530942304825499,0.02385483174813254,0.046442728930374974,25.764422776388557,0.048739489879054076,-2.438149829085412,1.112642181558645,0.3858538892196883,-0.4982092317033058,3.380386823799808,4.395058940234603,-4.192177413779356,-0.06293864180639548,-0.023418581631380594,8.802243136624558
4.864588,3.202380952,3.14172163,3.324057208,144.775219,147.1915212,155.8267923,158.771623,157.4010174,20.81425475,46.83666529,6.147928994,4.351742275,47.09045049,0.0360866479,-0.1164609041,0.06598173248,0.7765750213,1.212874598,0.7863925804,0.5499137854,1.008740849,1.076988932,0.9183002771,1.024197882,0.8072723091,0.7240049367,1.139701551,0.9526380747,0.6167583804,0.952594945,1.027062828,0.7314889713,0.7143467684,0.9105186018,0.987686915,0.995896079,0.9632520521,0.9203991109,1.116963593,1.108215123,0.9821725007,0.9704861299,0.9065594642,0.8693869923,0.2637362504,0.1524323098,0.727356777,0.08469947665,0.0,0.6959864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819003949,0.4820512821,0.07692307692,0.01794871795,0.805952381,0.03891941392,3.424297788,1.861104431,0.7315211542,28.6523244,10.423316,0.0,17.66730696,22.2842392,9.496942443,9.967957042,0.0,17.00689132,15.07448444,0.0,5.817220841,15.7651876,0.0,18.19910121,0.0,0.0,1.625955818,58.04,0.386122449,0.2864583333,0.03749287749,78.43899978,22.01041359,-4.02754587,-1.308588109,-0.4286383181,0.4802769356,-0.240679363,951.9338672,3.26,0.00116,-5.65,2.4699081979973627,5.020515161719728,2.551458374332968,6.46463453069116,12.924679780571607,80.93031201391646,-0.3670869114282497,-0.0756025379709817,-0.08611938882073442,0.8553117835778576,0.9780948996901137,1.1455152531392327,1.224823360001721,0.9406521855234341,0.8535358984657293,0.9928351857102199,0.4179390104012817,0.9920898421175393,2.537192646433973,0.21421488663055013,0.6353766812458602,0.1816094130120244,0.43427028848642313,3.473824849182116,-0.007166885851593308,1.151769079223688,-2.7238671444174267,1.836575264187936,-0.9318622635192995,0.6963323482523455,0.2170675280354184,1.0218990319157633,4.626349750149081,46.857157071075015,6.806208797290564,7.620629890864624,2.6756811063725245,4.700471056511756,0.8943390129205202,30.238912579441205,2.1076474307048887,1.4284687044218218,6.560446964902242,9.250900895992245,2.6084362930057083,0.8301676399593125,0.31016562719425955,0.08726751234914852,0.08691688403044223,0.013380750386646673,0.045532824042537424,140.67399017778425,1.0674727220765727,-3.4758062234224933,1.102634464361,0.49632150449270857,-0.6835006608509576,4.476678734194438,4.802013338865389,-4.8161948907455585,0.06383471728145207,-0.008742592541908768,5.671397940679205
4.821039433,2.953846154,2.394249513,2.440262843,146.4327135,154.0555887,156.2294845,157.4069102,156.5939366,46.83588466,-10.09398362,8.848700605,2.772872909,50.39199382,-0.01342839177,0.07618278179,0.03860514118,1.61561772,0.9490094055,0.9123744911,0.6043859649,1.017966174,0.8247991968,0.9126674766,0.9041516945,1.062197176,0.6649098063,1.212234452,0.98674189,1.159798776,0.9231515999,0.6607882871,0.9081300893,0.9129480585,0.8991088707,0.8635399839,1.129918689,1.010022727,1.217379077,1.078604923,0.9865035396,1.08985028,0.9260445303,0.939231614,1.079012138,0.183220843,0.06935744629,0.6998016078,0.0761440227,0.0,0.6725050447,0.0,0.0,0.0,5.432232248,0.0,0.0,0.0,2.190791814,0.4777777778,0.0,0.02222222222,0.776344086,0.0158781362,3.600219399,2.127701056,0.9533834908,28.84727671,4.736862954,0.0,30.33183534,37.06428237,4.736862954,25.71944957,0.0,11.25737949,41.17114351,11.28161936,18.50450328,0.0,67.322539,5.563451492,6.503998578,0.0,1.6827229,64.38,0.4170068027,0.3785076531,0.02527131783,131.0975158,25.22661253,-4.398098724,-1.534311961,-0.367143291,0.3026446117,-0.05553001206,1760.410372,1.54,0.143,-2.3,2.4760700056207425,4.162282200157611,4.252834200506923,-11.627006935830124,11.772398303449133,110.7497554057115,-0.45821557858660794,0.15702788595763043,0.023114274747926856,1.0716971576601644,1.1951966654424657,0.834069460040223,1.0558570800539877,0.9836840786898584,0.7463336077915567,0.8252445720030024,0.4266797923731307,1.0448890360956153,4.397720397165619,0.15784530712523098,0.5239671284767522,0.4297058081741949,0.43810908846936036,6.079186873083446,-0.07002573119391042,-0.11346872244132543,0.037572686858301285,0.5889044017666403,-1.2797062994379276,0.6426989870026321,0.19523869719175316,0.9668337875074122,4.278855413674814,33.1911813891991,-0.761344701648401,7.886053735029227,4.484217890885104,2.9768512276375896,14.104143557425985,26.03995404467998,11.62015050228452,14.193192873360088,6.261320505235449,9.169474977261428,2.5200603623930857,0.8026471280004154,0.4224921372066351,0.35531215222317114,0.07078811022675327,0.028072037910484873,0.044844711135616735,55.36671205450769,0.5643496334382585,-2.445762110232285,0.4789393452974361,0.31704515793445887,-0.5605388079715746,2.958636083133384,4.986055306616127,-4.196751989711944,0.04876702030343562,-0.006650737105035397,8.692944985822926
