,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),28.655398056657702,2.0,15.141765110863108,3.8704062012895296e-07,0.011858849796032665,0.04898000470894974
C(strategy),1781.2572990301885,3.0,627.4880465360027,8.880241868226584e-183,0.7371617283249724,0.761988044848407
C(upstream):C(strategy),50.072382439046436,6.0,8.819562861352908,3.1878076274055273e-09,0.020722129251182872,0.0825650529276207
Residual,556.3873806636499,588.0,,,0.23025729262781217,
