,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),151.64717183137387,2.0,44.71029057737954,8.655458031463482e-20,0.015790324850779743,0.03609422713081642
C(strategy),5359.422348450585,3.0,1053.4159770662816,0.0,0.5580520815031471,0.5695938556437203
C(upstream):C(strategy),42.95627404758183,6.0,4.221614052309428,0.0003112140125339371,0.004472839904621987,0.010495741414235392
Residual,4049.777374031835,2388.0,,,0.42168475374145115,
