SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml),AATS2i,AATS5d,AATS7s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC1dv,ATSC7d,ATSC8dv,AXp-0d,Ali_Log_S,CIC1,CIC2,EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_epsilon_5,GATS1d,GATS1i,GATS1v,GATS2c,GATS2d,GATS2i,GATS3c,GATS3i,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5i,GATS5p,GATS6p,GATS6s,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8dv,GGI7,IC1,JGI4,MATS8s,MAXaaCH,MLOGP,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA9,RNCS,SMR_VSA3,SMR_VSA4,SaaS,SdO,SddssS,SdssC,SlogP_VSA3,SpDiam_A,SsNH2,SssS,Xc-3dv
2.427611449,4.188333736,2.917808219,2.726337449,2.93715847,1.581604828,143.9190223,154.0845471,156.1793365,155.8224009,7.159763314,0.01916955502,-0.4448537678,-0.1995735608,0.02385848535,-0.07506031486,1.346208543,0.8115451639,1.108161458,0.6142379454,1.037207473,1.16427588,0.9374872512,1.245981532,1.256540698,0.930510167,0.9751172708,0.6888466757,0.8783606557,0.9810364011,0.9549870422,0.9668589742,1.018108806,0.8595394201,-0.3817039373,0.9938724285,6.002807773,1.381899691,0.2774640505,0.1603666013,0.07183363128,0.0,0.0,0.0,0.0,0.0,1.454085483,0.0,3.357896589,0.0,10.17030951,0.0,0.0,0.0,1.058873719,1.663829733,0.3034682081,0.6354166667,0.1709410777,0.03707264957,0.5897435897,34.60446232,0.0,0.0,36.39820241,30.33183534,23.64452491,5.749511833,5.106527395,17.00689132,5.316788604,15.07448444,0.0,0.0,11.37477255,0.0,0.0,0.0,0.0,16.4813494,23.35162424,58.04,1.6875,0.92,0.2832653061,0.1809019904,0.085625,0.04530149985,0.06006006006,0.3873180096,0.8569505963,21.70862663,-2.069038732,1.037471582,1.434996066,-0.7471076458,0.1962147475,803.7253948,3.7,0.00243,145.13808597708666,1.8203148787740007,5.37844158802778,22.800171294788797,0.29663313262636093,-0.0446930196029454,1.3072319471937175,-99.49146748147609,76.71460770972642,347.6824919823383,0.714285427945313,4.812511333767853,2.7980221046298253,1.4847891978756103,8.883937565287546,-36.568116472267974,0.19543815082558166,0.606991992661822,0.775277313194113,1.3907147115156049,0.5109249696420304,-0.6853117950761487,1.2231447745232702,1.4972132332646675,-2.1508718621162,0.9641956559903188,-0.6456088336576455,1.1911185093407266,2.5607981675309586,3.004431537203545,0.6115204876311325,0.9989583119296217,0.6491290666886276,1.0964062081140646,-1.8252687582668645,0.6430608944277204,0.7358005287922498,0.3358312309185806,-0.541047940483014,0.12831067209456104,0.5778442292364538,3.923158689500999,0.009346604077749406,1.7516006966690973,0.5980821074260083,-17.59968847492167,-5.480041120629393,-5.513549112767134,-1.0285427351380834,0.6917320646378571,-3.880592283634284,117.43207932687187,54.39517219938982,946.0907481642001,20.071138927431214,31.01614948626844,-7.758203378853283,169.40119396012423,-2.565645019931174,-8.517038916092675,-1.4416190301859375,4.889881000033693,52.75834970298165,-0.4813872718497433,-1.0983409130540083
2.479015615,4.520309251,3.461538462,2.882839506,2.80226722,1.653870001,147.0871539,155.3161335,157.6064265,158.3069203,9.1536,0.01524651028,-0.4581291007,0.02884153779,-0.1556879175,-0.01165692595,1.512611824,1.270352014,1.173037282,0.5630011431,1.024738686,1.052115352,1.16340185,1.005312043,1.067793697,1.054408677,0.5985608202,0.6109231788,0.6972699424,0.8523468135,1.017468009,1.164211678,1.219850234,0.9457989088,-0.3983578406,0.9113366495,6.027276297,0.6049844314,0.1499062506,0.07931505811,0.1189424619,0.0,1.978921121,0.0,7.884040334,-0.01183121803,0.0,0.0,6.539359984,1.961304441,0.0,0.0,0.0,0.0,1.036829229,1.803335734,0.3237885463,0.6612903226,0.2145569101,0.0302378625,0.56,28.95208964,9.976383254,5.261891555,35.61190719,42.82867707,24.01174382,12.03246336,0.0,17.4570773,10.74258,27.48118054,18.25485007,21.69797817,5.13155848,0.0,0.0,2.563882331,0.0,13.77113205,25.27831061,89.23,1.729166667,1.837777778,0.614829932,0.2711404006,0.269382716,0.1695724926,0.0589569161,0.4112052996,0.9263071946,26.0884089,-2.791245547,-0.2129104467,1.096332069,-0.4318516379,0.3335204723,2164.998956,3.87,0.0065,146.42594440432393,0.9415069008330637,6.525837656791172,10.051207635182344,0.19579532403868677,-0.09423845922470862,1.1415853932101605,-163.12099579035473,126.24467043280922,567.8921928272764,0.7264234097789226,12.28112093364141,3.1696121397943613,1.6420918151713293,7.371866017976949,-56.90690956737031,0.2908379443669988,0.5456347874856265,0.6806991449992381,1.5511213529740049,0.4563367544487671,-1.3513677483957993,1.0399964003133695,1.6644765745809502,-3.864051660883816,0.7997147415206696,-1.3659285076816756,1.268400642410837,3.1994640242737233,4.42424743389277,0.4184164566223202,0.8721989279943665,0.3774950383751714,1.3840586939409902,-3.0444387791374163,0.32664348974894564,0.7396188925813277,0.2312525441891109,-1.1659277524433076,-0.32116458077197785,0.2609223839809847,4.0638887646163075,-0.02499277017864463,2.597832121394062,-0.13095259320291497,-27.461732182353714,-5.6824804115375915,-7.068208603671315,-0.9499293965473036,0.6725737777719714,-5.676484368547591,166.16619395057697,45.02130882455907,1354.5668332514367,31.207645856832126,42.2902374857872,-11.994948873386871,259.71061004489775,-2.9030304281521215,-13.719295511743418,-5.067386506145248,4.988194835581606,78.9859826385548,-0.7130970526460153,-2.4499674330260652
2.48420259,4.366523009,2.987341772,3.865497076,3.575036075,1.549324375,148.3867578,157.8299594,158.049454,159.9553103,9.869806094,0.03115705194,-0.5437894286,0.02542635541,0.0983560962,-0.1813356503,1.562736294,0.9466987591,1.048937394,0.4450403915,1.104697452,0.8969234096,1.056090764,1.081168831,1.049742452,1.201298701,0.7710620376,0.570451943,1.191468567,0.7861405245,0.9663289302,1.273279703,1.013488276,1.028884916,-0.4868152398,0.9729436343,7.00827491,1.454781307,0.180786494,0.1069876433,0.07796367974,0.0,1.89518923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74611593,0.0,0.0,0.8549645167,1.596443689,0.3963963964,0.6979166667,0.1904836376,0.04326923077,0.5263157895,28.0838837,9.967957042,0.0,6.066367068,31.18920547,17.95713863,11.38785599,14.26826309,28.70474243,15.20739338,27.23517873,6.9237372,16.18239317,0.0,5.907179729,12.51380111,2.091165262,0.0,6.8747513,18.05252325,92.26,1.479166667,1.580555556,0.5845351474,0.2524644117,0.120632716,0.02469135802,0.07407407407,0.396989851,0.7109178541,25.45196233,-1.930380805,1.131927804,1.385145633,-0.6276550115,0.2567953493,1961.065231,1.99,0.182,140.76223640764013,0.9820279920855377,8.442178617191619,3.6477124173370044,0.1652055216045632,-0.09897351760072884,1.0200488023599505,-214.87640685451467,126.26893013422347,587.0099614202194,0.7447397629693581,10.330393158027103,2.7338929314459173,1.5772543250897075,-53.14133135912899,-58.92462262082339,0.32026723476669144,0.6080205210466048,0.8191940161881479,1.3027429501114112,0.3436157000468227,-1.7387032263078734,1.0476441920121955,1.3551440708864473,-4.593785715294796,0.9883389035918327,-2.1707815014482423,1.2925889341620656,3.483114046856402,4.629132236405791,0.3410655561630668,0.8135372631282556,0.1350528028281489,1.3090445271565467,-3.7110328019790213,0.35733811090520995,0.7591501428844558,0.12956014267851002,-1.2257308424432942,-0.32062338172666616,0.307683542013609,4.259773272591318,-0.020416869033979768,2.720211866976153,-0.5419061249398904,-29.417876929000943,-5.433848393846485,-7.784476534996074,-1.826322482377344,0.7927736609947373,-6.482781167351527,187.20276760453177,49.81946579119304,1682.9091202485104,5.6256325403824,40.488737399143005,-12.3174050319594,284.080444938208,-4.4923858009864235,-15.449303432863625,-11.304966223611878,4.9672196695111825,83.04528972523049,-1.1106818430099354,-2.622271139055604
2.434221777,4.302585104,2.941176471,3.20248538,3.126177024,1.605624101,145.8395111,155.9424091,155.8651756,159.236814,5.756026297,0.01186379532,-0.254495542,-0.0432516831,0.08250262369,0.002589759106,1.15227982,0.9959521469,0.8060641106,0.4943965517,1.086118479,0.9879752431,0.9333938294,1.243237532,1.134395604,1.011133603,0.5457404046,0.649900382,0.9738554047,0.9394095453,0.960059429,1.084547215,1.041253662,1.07666844,-0.3788322463,0.9938435771,8.001918079,1.427567903,0.1850120332,0.1231618762,0.0761440227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9710445011,1.431404059,0.3074027604,0.6354166667,0.1723326249,0.02052380952,0.6216216216,26.28829917,4.390415048,5.098681808,6.066367068,54.09438804,29.7174337,11.51114884,4.390415048,33.77213846,0.0,20.16532066,5.817220841,0.0,4.390415048,0.0,13.10584627,0.0,0.0,14.27102878,23.22645939,54.46,0.9930555556,0.8955555556,0.3386394558,0.1645408163,0.06655864198,0.06938271605,0.07207207207,0.3986933839,0.8630577381,21.48029924,-1.590183518,0.9028826661,1.348122637,-0.8292339329,0.1400684308,1050.000952,4.88,0.0157,153.57134456038062,1.6401639044000307,5.019808302013775,24.583836861223997,0.2890623286421115,-0.06984521110256763,1.3182130750475785,-65.16215670142674,81.4329729027335,349.49678283097575,0.708718475239972,7.680540355059673,2.77363140630339,1.3008611601993034,36.210407922372426,-38.73482102749417,0.20128894922502466,0.6669654108459748,0.6100116286335484,1.5042888516573876,0.71964723522415,-0.018078320888296417,0.9889104171372449,1.384267515161777,-2.1750923738278836,0.8002606807461663,-0.49611122499904026,1.0986469766364526,2.3790648480359566,3.392536039888315,0.61843046857367,0.8931874210624833,0.41355078017938085,1.3534635333877962,-1.7068084604605922,0.4606391378098552,0.91728576815364,0.7128273296006113,-0.33707525914693126,0.2277895320010913,0.20711160168013998,3.992632142174086,-0.016058322604329885,1.5452388005576836,0.6658022098489864,-16.909099048412177,-4.413316966577086,-4.761723196012942,-0.5461342712446248,0.5122656488419377,-3.7495143065801466,109.10116817944052,25.394003146409048,894.4456517809307,34.83128665168526,24.473043659122638,-7.835342625208252,169.49875541697156,-1.159936829365339,-8.916376778028019,2.043769035630562,4.936840806899028,47.26497604901899,-0.3453522657726515,-1.5032739553342562
2.434970856,4.409315887,3.037383178,2.643405601,2.501001001,1.421654982,146.8786299,158.6528003,156.2904256,161.2481328,9.12773161,0.01620044691,-0.2306819413,-0.03210203901,0.06174106542,0.008211280229,1.211696035,1.030231666,0.7985112327,0.5912875909,1.103346646,0.9350690234,1.052657083,1.247401128,0.9798994975,1.075867141,0.7727894609,1.184949384,0.9125578873,0.9154022444,0.9326848435,1.095604133,1.153592627,1.156320629,-0.5233661825,1.734391199,3.511592327,1.370797007,0.1982969523,0.0762695301,0.0761440227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363468757,0.0,11.30849591,0.0,0.0,1.037278043,1.774155775,0.2571428571,0.6640625,0.2176551115,0.01546717172,0.5614035088,31.85410782,0.0,5.098681808,6.066367068,54.09438804,49.35170292,18.05032179,9.473725908,39.52165029,4.736862954,64.5201455,0.0,0.0,0.0,0.0,11.30849591,5.152574264,0.0,24.85851024,25.64220074,76.16,1.055555556,0.9266666667,0.4594557823,0.2091364324,0.154683642,0.09825732068,0.06018518519,0.2807401512,0.905937107,29.37696883,-2.772017007,1.512481377,1.036960535,-0.7893227442,0.2882455991,1542.281613,4.61,0.0234,180.93683264474862,-1.3802520374704343,5.939525187907602,19.272350993508034,0.13373000436124421,-0.2163710513215742,1.2582355090770942,-74.34419140082409,144.99563438590206,623.7909792798167,0.7427356170704406,23.36091759988707,3.7561380943717007,1.225025839342874,52.56526504030754,-89.92356585818588,0.34240705629741053,0.8719982450826768,0.2513118247797511,2.1370454159816585,1.6324549118868141,2.1197258787814492,0.5855480764020227,0.48532252717429425,-4.1264344851000825,0.41989473847183967,-1.2007304521168214,0.21510350210511386,2.5151275949084155,5.408618402701162,-0.37766990950400814,-0.4799173566929129,-1.7961852309290234,2.36790479486947,-3.6539478674328274,-0.49435845833746095,1.786876383239138,1.806241070240599,-0.6656236612720838,-0.06267556004604158,-1.5618474567350864,4.164367762550061,-0.17842858532678155,1.61164979833147,0.09052145894175023,-25.76778617694599,0.39456018841316887,-4.799104723296404,-0.23789481976701105,-0.03636393909528007,-6.3137194083095425,140.94651521308845,-94.52533068316643,1421.25566002418,72.59026365574479,0.7985703929043682,-13.623346650966983,260.1969189248511,0.7393574855982756,-16.975123666485214,-18.137079059851843,5.059940884668896,51.777023276044616,-1.357129395365502,-3.941983741678743
2.501030012,4.686156221,3.652631579,2.950171468,2.851563401,1.630506124,145.6016788,153.5691813,156.2608888,153.0057518,12.71527778,0.02608007179,-0.5825456676,-0.05505363268,0.04083244293,0.09690111473,1.596394061,0.9537626929,0.7817706475,0.4754457172,1.065607886,0.9050781394,0.9673508262,1.131142061,0.8610456396,1.274280409,0.7748421953,0.5864162261,0.8430475024,0.8231498296,0.9462658541,1.072576695,1.089541422,0.9880345329,-0.4868808309,0.9729256188,7.008276203,0.6101347224,0.1616503696,0.08845103879,0.1175920237,0.0,2.077230178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97242517,0.0,0.0,1.029627583,1.693143191,0.3810623557,0.6666666667,0.2176646508,0.04898989899,0.5208333333,33.6282067,9.967957042,0.0,19.05647134,36.75265697,22.07041725,16.52595619,14.26826309,44.84581083,15.20739338,27.6520576,0.0,22.97565387,0.0,5.907179729,10.97242517,2.297886851,0.0,8.640809102,26.3913575,103.12,1.701388889,1.750555556,0.6580498866,0.4306264172,0.284066358,0.1631527395,0.07709750567,0.4016414823,0.7694905067,27.98266268,-2.584315429,0.8175392811,1.385204446,-0.882198599,0.5471235464,3088.005551,5.58,0.0048,136.328000942146,0.7878498471557953,9.078209218293704,-1.4560165893026564,0.13850158574966626,-0.09789416819791592,0.9594248542583552,-254.8124675386484,137.37257346171702,643.386563778471,0.7537497838529839,10.683462364094844,2.875303961838734,1.7461465606794355,-73.64777010705211,-63.628235895031274,0.34614845085700996,0.5601495438283005,0.9157616896227744,1.2897394053442288,0.2108784144155642,-2.2848289547520815,1.1710571980714939,1.4468375755997267,-5.08019053389355,1.066069904691871,-2.508627501345464,1.3385389227994162,3.7828399921437574,4.774858456205437,0.2358716636191842,0.806596086182471,0.1339810262198532,1.2235787237302242,-4.2158724589207015,0.3702444032038228,0.6468468208512713,-0.1263092863036992,-1.5454019449046257,-0.5033663979364953,0.47802445064782545,4.29404692701079,-0.015963585081410783,3.0736976523500776,-0.8107316064318524,-32.659718311900555,-6.125683247339148,-8.77186356815996,-2.175260971266249,0.9252843003293065,-7.142722640176299,206.84923080797253,63.80870128496147,1843.615617081007,-1.069615276566548,47.58641533858503,-13.61313939369005,311.4113626647381,-5.565540263675186,-16.749693856793204,-15.519216672618846,4.9494956709100535,93.40105400330182,-1.2828121362358136,-2.7309415409554103
2.601884439,4.17682568,2.540740741,2.822822823,2.62470024,1.584443642,143.6624423,150.8696316,161.1126952,149.3672499,17.09280217,0.01272129728,-0.3692118452,0.02385354987,-0.05293269713,0.02218484337,1.264289143,0.7801175113,0.4976994327,0.4676081425,0.926282595,1.171203401,1.209288678,1.177897904,0.9504417567,1.477768814,0.7204704328,0.422989731,1.252128353,0.8109354851,1.121122127,1.27854466,0.8859539877,1.04696394,-0.4357037485,0.9113269412,6.027325397,1.13463699,0.3004823133,0.1733756634,0.489065941,0.1020620726,6.760015931,0.0,0.0,0.3350009448,0.0,0.1262688177,0.0,0.0,9.687315431,0.0,0.0,0.0,1.197622827,1.698543635,0.3510638298,0.6057692308,0.2308798789,0.01761633428,0.4255319149,29.96240415,0.0,10.36057336,51.10304694,29.17754317,23.58956544,11.44343983,5.106527395,34.20301562,0.0,14.88701214,16.74610334,37.94649713,0.0,0.0,2.093595994,7.610515978,0.0,11.00912057,23.4353437,61.84,2.958333333,1.949444444,0.8989115646,0.4248000126,0.096875,0.01234567901,0.08585858586,0.3964931973,0.9060538209,19.52432222,-2.389147457,1.220001916,0.8849342834,-0.4868170984,0.08261218547,2243.956395,4.33,0.00273,142.91249305651607,1.8279023385908542,5.589555795148977,21.38200531959911,0.2919353761684956,-0.04087018100889912,1.2840351887937318,-115.13968268290412,79.39144688545886,370.3099304473073,0.718373315210934,4.71996510624361,2.8180671053551003,1.5317202647840116,-2.02619927195515,-35.219202826878124,0.1994359789570176,0.5887693613977855,0.8078550006313452,1.3568155733231966,0.4487122785554571,-0.9481936044530928,1.2514196893526595,1.5400705459118056,-2.2446810198850757,0.9987779396004821,-0.7364861791296755,1.2337555106144014,2.634905626490484,3.0166112687305766,0.6041580562335276,0.9782927969504245,0.6719829526081971,1.0796194028898614,-1.9083195376821298,0.6725638373687863,0.7035329089881183,0.24877506996458787,-0.6536832111070121,0.04983134506750053,0.609479829060179,3.8981428419571507,0.012138895011762896,1.8673977369607042,0.5153444543424544,-18.319369960680426,-5.77401295709765,-5.796546453553891,-1.1312685428177502,0.705476636594251,-4.0096273659358905,121.22456811862799,57.44415553526596,977.3352682517299,17.02564628933415,33.41541326760792,-7.936318770504808,176.48518927224407,-3.030903229450358,-8.881026127678595,-4.103259168192602,4.896688339709378,56.34864485005603,-0.5705625951303053,-1.091191042341792
2.489329897,4.617412528,3.495049505,3.266010802,3.008703704,1.66347221,149.0744103,158.5566781,157.8224854,159.5690393,8.349932096,0.01371086196,-0.4557487778,-0.06804428936,-0.04351163641,0.07788052116,1.492300585,0.9512601783,1.16562728,0.4495960808,1.096762073,1.03194324,1.040039487,1.022153181,1.057574331,1.087558816,0.5759313814,0.5962254378,0.7768477698,0.8611268577,0.9521990572,1.112418377,0.9962552911,0.9825488431,-0.4158683421,0.977954765,8.001919364,1.197963628,0.1553439994,0.09296755541,0.1048899075,0.0,1.929128407,0.0,0.0,0.0,0.7165404728,0.0,3.024420509,0.0,0.0,0.0,5.527711115,0.0,0.9014922944,1.373967523,0.3552505586,0.6693548387,0.1834415511,0.01671466974,0.5957446809,30.74707046,18.5715944,10.19736362,12.13273414,67.16963161,29.3384529,17.83846891,4.390415048,22.51475897,5.316788604,34.47495837,12.74095804,5.693927995,10.07780132,0.0,16.7904264,1.929128407,0.0,11.91980475,24.4497476,72.93,1.979166667,2.002777778,0.736462585,0.3482221592,0.269382716,0.1695724926,0.06666666667,0.4630700109,0.879047746,25.75921783,-2.016407447,0.828802466,1.521057397,-1.077738551,0.5579302165,2454.161904,3.78,0.00332,161.42283795829925,0.7019539586206052,5.301226195177197,17.78974812609242,0.2091597463384378,-0.13033757839660268,1.236877074566841,-84.10898173703987,118.89854182597801,501.85062525853954,0.7162008107581931,15.42318773546845,3.1970402129323285,1.315889393494123,54.288289392205954,-58.344962367683145,0.27189825386429306,0.6807132983787437,0.44088345021413766,1.7877140055469036,0.8966605778686221,0.21248798053094997,0.755477719826551,1.3364429399171718,-3.3266597905839124,0.6137665525235805,-0.9147954579114979,1.003541059727645,2.6548928143927806,4.608725506769406,0.36932044790931484,0.5799555447064343,-0.15508412604686284,1.7634347384497624,-2.636606330362315,0.08121995142408744,1.0960082562863456,0.9628940541763343,-0.6818786793069747,-0.015725622054590715,-0.3107164870672748,4.153291971852755,-0.06850938521645991,1.9132763454353934,0.23059653351571985,-23.09111661358353,-3.554708187141794,-5.341403447526117,-0.23930357661757864,0.34479510944320174,-5.01868842394378,137.40543119702807,-7.063318690972636,1137.3376952880358,53.58890085697762,25.696088769925986,-10.985877886887483,231.3650248508537,-0.47961389236334084,-12.957392275185974,-0.4782766388371984,5.015156596451678,59.84141590194533,-0.4634219935635706,-2.7321628090959753
2.553529065,4.407593632,2.81595092,2.553774929,2.157921811,1.407733137,147.1801679,159.7729878,158.1152527,159.0643186,15.42578125,0.01272969071,-0.1742732839,0.08949700763,-0.09873475847,-0.1166428946,1.225738034,1.300912118,0.9043788679,0.5344158388,1.046560197,0.9860769861,1.254205254,1.128933566,0.9702797203,1.208714363,0.7252958107,0.9547128547,1.095654337,0.860581164,0.9268628333,1.179539241,1.062122701,1.009442669,-0.5231632193,0.9939076817,3.510572827,1.343850105,0.2108306089,0.05185672424,0.130682846,0.0,2.182491987,0.0,0.0,0.0,2.063253638,0.0,0.0,4.84380445,0.0,6.119604398,0.0,0.0,1.292274092,1.833326397,0.3203285421,0.6838235294,0.2438745908,0.0,0.515625,34.99906791,0.0,5.098681808,6.066367068,55.78460206,74.37219635,18.05032179,4.736862954,28.26427081,4.736862954,75.92659722,0.0,12.11474962,0.0,0.0,8.273815259,7.07555044,2.182491987,25.03403413,30.55536272,59.31,1.881944444,1.81,0.6067120181,0.3313177123,0.188757716,0.1100948883,0.06060606061,0.2115241872,0.9461760507,27.00613119,-3.072592389,1.94067192,1.250292826,-0.6622731412,0.2309271543,2459.311533,3.77,0.0122,187.81697628229324,-2.24913497072152,4.433994212672836,33.244581086054126,0.16982218125330706,-0.20970376761740306,1.5900807083399138,-15.554731971952698,115.5814800814461,474.3012492438018,0.748614793844562,21.86521860959705,4.701771246147493,1.5453956915473381,78.44501894787687,-96.44203124694371,0.29148439062552095,0.8518251346312528,0.23309309584745502,2.4238879744269055,2.0687973400353994,3.7868033441956075,1.1251274586191586,0.15192822337134004,-2.8360886931026874,0.5752853901064148,-0.31963189777247036,-0.544468078198417,1.918107561051178,4.022051059934382,-0.8452185671006516,-0.9143218132729969,-2.230055720827985,2.1740411092930314,-3.1085473394326453,-0.35131218534248454,1.9893857267542354,2.045005988000799,-0.4458153757930332,0.2336457096399147,-1.744452975671456,3.513493899995673,-0.21692908085660673,0.9902481454135262,0.9137879164297316,-21.323403448851092,2.650917177044118,-3.9866523441198565,-0.3528881223215035,0.06792072634289487,-5.699740811736092,103.35433868865532,-113.40087075336811,1137.227783517573,85.93487691424377,-14.939396268484955,-13.63888464211764,197.0639787392849,1.2761042384890544,-14.731867689676841,-32.607804024440924,4.939265704910009,31.073753324899034,-1.5593940162235325,-2.8655283432159804
2.479390399,4.67741432,3.36440678,3.006591337,3.011111111,1.576975634,146.2974315,156.8978237,158.005839,160.2658384,11.13609467,0.01649094823,-0.5838248969,-0.04777966888,-0.1661838947,0.1741626069,1.589265426,1.325139587,0.636261338,0.4643324043,1.117516499,1.030828291,1.097285477,1.004370286,1.141719546,1.017168323,0.7552039613,0.5122249678,0.9283846511,0.9170460431,0.9678428972,0.9238167275,1.012733397,0.9387813281,-0.3941166727,0.9729366222,7.008276683,1.400923906,0.1459812191,0.09910670533,0.0808551339,0.0,1.954092879,0.0,0.0,0.0,1.622562232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315019188,1.702905134,0.3610503282,0.65625,0.183334878,0.04276785714,0.5384615385,31.35595088,9.967957042,0.0,18.19910121,61.01812524,23.87504468,11.51833249,4.794537184,22.77571198,5.733667477,30.82707233,6.9237372,27.43977266,0.0,5.907179729,0.0,1.954092879,0.0,14.10146271,30.58174811,110.44,2.034722222,1.905,0.8172789116,0.3754251701,0.353125,0.1940618304,0.06100217865,0.3866782306,0.8307614798,33.13182658,-2.463374475,1.136184898,2.000184237,-0.9230841149,0.2010118966,2108.434666,4.97,0.0112,141.14516684848812,0.48684719680745125,7.548231065227769,0.41092388119878365,0.13617216747745636,-0.1060485841942179,1.028025539556821,-227.44603180561754,152.57966458079562,686.5314606067743,0.7392247439808758,14.355748668368705,3.440116637781525,1.9007364979187575,-15.278719528501199,-68.51760611623526,0.3474283705920356,0.4664546369968907,0.7909079600465783,1.588217342760505,0.2689718461579954,-2.213024062870226,1.1730824071046153,1.825004923905312,-4.914864073140798,0.8480039917520776,-1.9658233766197504,1.3456783989260706,3.7592943210660303,4.933077216626051,0.2371340821191037,0.879566205601263,0.3403872121891389,1.3208177149378497,-4.033386855003726,0.27787269928493863,0.5788277281187402,-0.15569072026488207,-1.7324939396645171,-0.6432068846024126,0.4648698385148291,4.1936043037595265,-0.024894167717163636,3.243683270547527,-0.6431770739272951,-34.24775624292049,-6.746231130360606,-8.74440669083274,-1.398310151933207,0.8496101062548592,-6.986629540939854,205.54405358649723,67.0898410746702,1663.5370307488754,25.919999934493774,54.510686880402496,-14.670719392930476,315.79949270180373,-4.287570037306939,-16.525583670463536,-9.331699785007679,4.979136418403497,98.5514287990785,-0.9567752573434337,-2.9141814851001087
