,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.06121331813066132,2.0,1.269942901186163,0.2816168011012619,0.0030584601258683247,0.004300955555138089
C(strategy),5.673056075854748,3.0,78.46285211098102,1.062219684160004e-42,0.2834483790403428,0.28587785744955385
C(upstream):C(strategy),0.10887544537126326,6.0,0.7529167572519996,0.6072705028145985,0.005439849015264716,0.007624248295397397
Residual,14.17127928634034,588.0,,,0.7080533118185242,
