,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.00811857960898406,2.0,0.22380652920884903,0.7995378654428064,0.0005747651193057572,0.0007606676422583459
C(strategy),3.083852136627883,3.0,56.67545116949737,3.4266519389754463e-32,0.21832521532076776,0.22430137517189544
C(upstream):C(strategy),0.3682210201179116,6.0,3.383607825648711,0.0027393015044872896,0.026068673185732704,0.03337430870942732
Residual,10.664847059997838,588.0,,,0.7550313463741938,
