,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.48684850692380965,2.0,7.363038581883551,0.0006487723550768584,0.0053150780318775665,0.00612890387453159
C(strategy),11.557125999511713,3.0,116.52572743525116,2.008863223556314e-70,0.12617277374388441,0.12769582701274504
C(upstream):C(strategy),0.6056543604687784,6.0,3.053281366446034,0.005602869516358064,0.006612118842837985,0.00761315642660513
Residual,78.94799284323813,2388.0,,,0.8619000293814001,
