,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),1.4937449843513513,2.0,29.177160944644285,8.290117412852016e-13,0.069131076788853,0.09028224909012653
C(strategy),4.403732333836607,3.0,57.34508831049673,1.5808169791272382e-32,0.20380638015009772,0.2263516877035929
C(upstream):C(strategy),0.6584200222964539,6.0,4.286949280940367,0.00030557171813253253,0.03047192499224359,0.04191100928394954
Residual,15.051533842942625,588.0,,,0.6965906180688056,
