sample,strategy,imputation,upstream,rmse_test,best_st_rmse,abs_gain,pct_gain
5,MLP,Mean,4,6.199501037597656,5.372191905975342,-0.8273091316223145,-0.15399843231626203
20,LH-E2E,Mean,4,1.727028250694275,4.105693817138672,2.378665566444397,0.5793577583683845
5,MLP-E2E,Mean,4,5.274234294891357,5.372191905975342,0.09795761108398438,0.01823419803284183
5,MLP-E2E,Mean,4,5.589611530303955,5.372191905975342,-0.21741962432861328,-0.040471306337136505
50,MLP,Mean,4,5.888163089752197,0.8741381168365479,-5.014024972915649,-5.735964233044885
5,LH,Mean,4,2.7052974700927734,5.372191905975342,2.6668944358825684,0.49642575741128214
50,MLP,Mean,4,6.116476058959961,0.8741381168365479,-5.242337942123413,-5.997150611730686
5,LH,Mean,4,2.652012586593628,5.372191905975342,2.720179319381714,0.5063444059688436
5,LH-E2E,Mean,4,1.9212353229522705,5.372191905975342,3.4509565830230713,0.6423740334340378
5,LH,Mean,4,2.584791421890259,5.372191905975342,2.787400484085083,0.5188572063080498
50,MLP-E2E,Mean,4,1.7697534561157227,0.8741381168365479,-0.8956153392791748,-1.0245695983608993
5,LH-E2E,Mean,4,1.9643951654434204,5.372191905975342,3.4077967405319214,0.6343400980783137
50,MLP-E2E,Mean,4,2.1937711238861084,0.8741381168365479,-1.3196330070495605,-1.5096390165723825
5,LH-E2E,Mean,4,1.987760305404663,5.372191905975342,3.3844316005706787,0.6299908230765674
10,MLP,Mean,4,5.9132513999938965,4.661200046539307,-1.2520513534545898,-0.2686113749578655
50,LH,Mean,4,2.3269143104553223,0.8741381168365479,-1.4527761936187744,-1.6619526887539033
10,MLP,Mean,4,5.959941387176514,4.661200046539307,-1.298741340637207,-0.2786281059963203
50,LH,Mean,4,2.251274347305298,0.8741381168365479,-1.37713623046875,-1.5754217828328108
10,MLP-E2E,Mean,4,4.501932144165039,4.661200046539307,0.15926790237426758,0.03416886226381027
10,MLP,Mean,4,6.165079116821289,4.661200046539307,-1.5038790702819824,-0.3226377446294185
10,MLP-E2E,Mean,4,5.166843414306641,4.661200046539307,-0.505643367767334,-0.10847922481738309
