,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),306.9705012772483,2.0,169.61122017619266,6.996121538929097e-59,0.16011688101040697,0.365847962246757
C(strategy),1043.7278654607474,3.0,384.4624723572446,3.7306319213429846e-138,0.5444120843725216,0.6623382055965675
C(upstream):C(strategy),34.37149865960642,6.0,6.330458249987664,1.8164629688049793e-06,0.01792829323381459,0.0606769907481779
Residual,532.0952663494769,588.0,,,0.27754274138325674,
