SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,AXp-0d,JGI4,GATS7i,GATS4s,RNCS,AATS7s,ETA_dAlpha_B,GATS3i,GATS4i,GATS6p,Mor30m,GATS2d,Xc-6dv,SMR_VSA1,VSA_EState9,Mor13m,GGI6,EState_VSA5,GATS1v,Mor26m,GATS4dv,AATS6i,Mor03m,ETA_dEpsilon_D,MLOGP,IC1,Ali_Log_S,ESOL_Solubility_(mg/ml),Mor31m,EState_VSA4,Xc-5dv,GATS3dv,GATS1dv,ATSC1dv,SlogP_VSA10,GATS8i,GATS3c,MOMI-Z,GATS5i,AATSC0v,SMR_VSA3,CIC2,CIC1,MATS8s,VSA_EState8,GATS3s,SdssC,GATS6dv,SMR_VSA9,ATSC7d,GATS7p,SdO,SMR_VSA4,SssS,AATS8s,SlogP_VSA4,MAXaaCH,MATS6s,GATS2i,AATS5d,RNCG,SsNH2,GATS2v,PEOE_VSA9,PEOE_VSA4
4.85960534,3.767676768,3.197029007,241.2091734,148.0907525,152.6340949,156.313344,155.935428,-1.803665141,9.349932096,-6.400633771,86.70222862,0.0128045106,-0.4572122123,0.07899585575,-0.05264030584,1.527393829,1.060765094,1.162888606,1.288477371,0.8752019406,0.8872323928,1.004651851,1.050246921,0.9720526578,0.6771406928,1.054602488,1.122729478,1.079192979,1.129139511,1.116337296,0.8207385016,1.102958026,0.8330669198,0.9227624651,0.9228518586,1.119452489,0.9258480503,3.066006625,1.197958333,14.69645642,10.31321812,0.0952834448,0.5680413817,0.5106739128,0.9510209052,0.0,0.430872001,1.950410878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607874885,0.0,0.0,0.5787615209,0.4950844854,0.03225806452,0.8047619048,-0.1105046463,4.702693107,33.21853575,5.316788604,4.983978521,14.18117935,29.8000411,61.10326455,10.75961411,6.9237372,5.316788604,34.47495837,0.0,0.0,0.0,15.82245647,15.2635679,5.268556292,1.487602608,72.93,1.028055556,0.6545493197,0.4157375913,0.229382716,0.03784013605,82.94391709,645.1625866,24.17296101,0.6083393922,1.203734206,1.263741638,0.5832354684,0.002652127421,-0.265611952,-0.7275748455,3.64,4.0,0.6894086529,0.04527777778,1.004737849,1.03398087,17.80228604,2.878111885,0.004915514593,0.9884900922,1.098254649,0.9384887949,0.4366559962,1.096944877,0.0,0.0,0.0,-1.324867281,0.654829932,6.327320075,0.7596740657,-0.411087694,0.9726090351,158.4078371,-3.575777964,0.01628264209,3.51,3.675785394,-6.13,0.00126,-0.202343161,33.85586419,0.1521354666,1.085667127,0.4978792783,57.14376093,5.687386275,1.018935918,1.08970248,2105.430495,1.124804477,47.91405002,29.36252149,0.851895745,1.878803458,0.09601494395,1.950410878,1.070476985,0.3998230558,1.123216775,22.51475897,-8.818469896,1.200985308,0.0,0.0,0.0,2.698004115,6.9237372,1.965149334,-0.02960373967,1.209173635,3.683673469,0.1586211913,0.0,0.8269778698,16.40394758,10.19736362
4.855222899,3.546511628,3.273569024,223.4270567,143.9190223,146.1018162,154.0845471,156.1793365,23.72057857,7.159763314,-0.8284023669,62.46764447,0.01916955502,-0.4448537678,-0.02892808684,-0.07506031486,1.346208543,0.805629926,1.396193927,1.108161458,0.7789563773,0.9054252199,1.16427588,0.9763345656,0.9151274974,0.6486344538,1.245981532,0.9945728291,0.930510167,0.8956486704,0.9974083896,0.6888466757,0.777435047,1.040049847,0.9819441881,0.9808211923,1.026975255,1.014867223,6.002807773,1.381899691,14.54937327,10.93671092,0.1603666013,0.3214781694,0.2730118646,0.4949846176,0.0,0.4373949292,0.0,0.0,0.0,0.0,0.0,0.0,10.17030951,0.0,0.0,0.0,0.0,0.2087397831,0.4805555556,0.04166666667,0.7448717949,-0.05746943115,3.899408685,34.60446232,10.423316,9.967957042,0.0,36.39820241,30.33183534,0.0,0.0,5.316788604,15.07448444,0.0,0.0,5.749511833,5.386224214,24.52642128,3.49732946,1.754648317,58.04,0.5833333333,0.2274305556,0.1809019904,0.085625,0.04440789474,58.73923509,467.7143654,21.70862663,1.037471582,0.3039448977,1.434996066,-0.05117055834,-0.300138395,-0.2285010423,-0.7471076458,2.54,3.7,0.681465016,0.02705882353,0.970287972,0.8895244707,77.20206121,2.797564688,0.01944444444,1.116336228,0.984230107,1.044632565,0.341979378,1.155748663,0.0,5.106527395,0.0,-1.438764958,0.2832653061,0.0,0.7698079347,-0.4270413347,1.081271842,155.8224009,-3.085546691,0.03707264957,2.39,2.819774933,-5.46,0.00243,-0.2649037613,28.14885275,0.07183363128,1.037207473,0.6142379454,22.382643,11.37477255,0.8595394201,1.204959618,803.7253948,0.9548839729,49.63237541,9.967957042,1.385993533,2.465627286,0.1155272816,0.0,0.9765775772,0.0,0.9374872512,17.00689132,2.733727811,0.9581702264,0.0,0.0,0.0,2.93715847,0.0,2.027556322,0.02385848535,1.233465343,3.071428571,0.2774640505,0.0,0.9810364011,22.2842392,0.0
4.848683342,3.5,3.000658899,222.3919265,147.0871539,153.0097775,155.3161335,157.6064265,-35.62968889,9.1536,-5.5012,91.41802687,0.01524651028,-0.4581291007,-0.02481871828,-0.01165692595,1.512611824,1.100022337,0.9665187943,1.173037282,1.127370822,0.9806950651,1.052115352,1.083858226,1.032919741,0.7143690226,1.005312043,1.151394778,1.054408677,1.244650643,1.041509977,0.6109231788,1.222195399,0.9495193098,0.9996044492,1.184225849,1.116281435,0.9489375119,6.027276297,0.6049844314,14.63947942,10.31162855,0.07931505811,0.5805272079,0.2749716524,0.9652946778,0.0,0.4340286995,1.978921121,0.0,7.884040334,-0.01183121803,0.0,4.358917274,0.0,0.0,0.0,1.58805301,0.0,0.6492243223,0.488172043,0.01612903226,0.7686868687,-0.0884610814,4.98875844,28.95208964,5.316788604,15.41868244,9.976383254,35.61190719,42.82867707,11.29733409,19.63426922,5.316788604,27.48118054,6.544756406,0.0,6.165775612,12.1082079,23.74168831,7.872209116,1.556515455,89.23,0.7294444444,0.5130385488,0.2711404006,0.269382716,0.03679078014,82.7928273,646.1699673,26.0884089,-0.2129104467,0.4755866073,1.096332069,0.5650146313,-0.233668316,-0.1195685686,-0.4318516379,3.32,3.87,0.6841461785,0.04176767677,1.1407635,1.009703278,25.11631822,2.78792735,0.01182795699,1.049049177,1.114809609,1.244388507,0.3943534511,1.136569142,0.0,0.0,0.0,-1.320589611,0.614829932,0.0,0.8008294989,-0.3915433617,1.027493085,158.3069203,-4.741587516,0.0302378625,2.17,3.972585734,-5.74,0.0065,-0.005986088748,38.22704568,0.1189424619,1.024738686,0.5630011431,45.32462222,5.13155848,0.9457989088,1.040793703,2164.998956,1.178057494,49.35101703,20.40266096,0.65509775,1.671270456,0.002441966237,2.563882331,0.7390460571,1.045911104,1.16340185,17.4570773,-13.5864,1.374988784,0.0,4.992404733,0.0,2.80226722,18.25485007,1.998284106,-0.1556879175,1.043672024,3.558823529,0.1499062506,0.0,0.8523468135,22.20374799,5.261891555
4.853876764,3.828947368,3.856135987,228.7129341,148.3867578,154.5298377,157.8299594,158.049454,15.966759,9.869806094,-3.850415512,62.43560312,0.03115705194,-0.5437894286,0.1304179118,-0.1813356503,1.562736294,1.103380711,0.8046443056,1.048937394,0.8298191316,0.8654672497,0.8969234096,1.065580908,0.974046654,0.6494826312,1.081168831,1.192894554,1.201298701,1.155679763,0.9979619947,0.570451943,0.8503505921,0.8469953429,0.9529762349,0.9864705506,1.30729115,0.8583123023,7.00827491,1.454781307,14.5583261,10.9595763,0.1069876433,0.4847080484,0.441638319,0.6240609067,0.0,0.4301553163,1.89518923,0.0,0.0,0.0,0.0,0.0,0.0,10.74611593,0.0,0.0,0.0,0.1721971844,0.4625,0.0,0.8192307692,-0.1245454545,4.504120605,28.0838837,15.20739338,9.361636832,9.967957042,6.066367068,31.18920547,17.32342816,6.9237372,6.792942306,27.23517873,0.0,5.907179729,12.4868703,23.01735616,10.76394322,1.596443689,1.489651553,92.26,0.83,0.4452947846,0.2524644117,0.120632716,0.03997747748,74.70592296,390.023197,25.45196233,1.131927804,0.6025702551,1.385145633,0.3446451667,-0.07726935451,-0.1319974112,-0.6276550115,2.55,1.99,0.6950597415,0.04515873016,1.172168355,0.8646933595,142.4854841,3.770745429,0.0375,0.9847756445,1.108159132,0.8581407419,0.2071506407,1.044711507,0.0,14.26826309,0.0,-1.366444018,0.5845351474,0.0,0.8482350935,-0.3375425881,0.9678081916,159.9553103,-2.49650876,0.04326923077,0.88,3.806588042,-3.27,0.182,-0.2579395201,11.38131427,0.07796367974,1.104697452,0.4450403915,53.1634349,0.0,1.028884916,0.8590466708,1961.065231,1.117266646,45.82038352,14.53505669,0.7438069081,1.441339472,0.09289080191,2.091165262,0.9169704156,-0.5940774072,1.056090764,28.70474243,-12.07756233,1.298529108,11.56457095,5.733667477,0.0,3.575036075,6.9237372,1.89518923,0.0983560962,1.134489703,3.50617284,0.180786494,5.392358172,0.7861405245,5.687386275,0.0
4.814735277,3.679487179,3.563492063,228.947131,145.8395111,149.1260098,155.9424091,155.8651756,6.816654492,5.756026297,-0.6990504018,85.2828526,0.01186379532,-0.254495542,-0.02581789209,0.002589759106,1.15227982,1.140158464,1.315378389,0.8060641106,0.9102081961,0.8586754242,0.9879752431,0.9006085193,1.009877265,0.6632554945,1.243237532,1.032121724,1.011133603,0.9417420814,0.9613522071,0.649900382,0.5451722538,1.054599965,0.9579153283,0.925331737,0.8904795362,0.7821487931,8.001918079,1.427567903,17.42477174,10.9489659,0.1231618762,0.4048115028,0.2749716524,0.4868306735,0.0,0.4373949292,0.0,0.0,0.0,0.0,2.902022936,0.0,0.0,0.0,0.0,0.0,0.0,-0.261872772,0.4744047619,0.02083333333,0.7925714286,-0.08689046802,4.438390527,26.28829917,0.0,15.06663885,4.390415048,6.066367068,54.09438804,0.0,0.0,0.0,20.16532066,0.0,0.0,5.817220841,0.0,24.52642128,5.320734706,1.667042088,54.46,0.66,0.267396542,0.1645408163,0.06655864198,0.02758487654,72.22458624,468.5113479,21.48029924,0.9028826661,0.2710355132,1.348122637,0.506919913,-0.04331267518,-0.2132566125,-0.8292339329,2.02,4.88,0.681465016,0.02633986928,0.980980433,0.8710096819,54.46079567,3.053104575,0.0255952381,0.9717390772,1.022527372,1.001142391,0.320875719,1.118131868,0.0,4.390415048,0.0,-1.255363838,0.3386394558,12.13273414,0.7751567797,0.03743711013,1.054712644,159.236814,-2.735026769,0.02052380952,2.29,3.039081406,-3.97,0.0157,-0.1755826212,33.77213846,0.0761440227,1.086118479,0.4943965517,26.45288532,4.390415048,1.07666844,0.8321619411,1050.000952,0.8614573143,47.12886706,20.16532066,0.7710628382,2.17037196,-0.01155266623,0.0,0.974551814,0.0,0.9333938294,33.77213846,-0.7552958364,1.087472069,0.0,0.0,0.0,3.126177024,5.817220841,1.962828798,0.08250262369,1.064096471,3.358974359,0.1850120332,0.0,0.9394095453,11.38785599,5.098681808
4.8182335,3.229007634,2.882211538,195.8324633,146.8786299,155.1746061,158.6528003,156.2904256,-7.565096953,9.12773161,-0.8984302862,90.39180594,0.01620044691,-0.2306819413,-0.1324211295,0.008211280229,1.211696035,1.529375006,1.149639132,0.7985112327,0.7836796445,1.147150408,0.9350690234,0.9235996782,0.9141220691,0.6738199193,1.247401128,0.8189539246,1.075867141,1.133682431,0.8941328263,1.184949384,0.9920684756,0.8951572436,0.8833507624,0.859679555,1.273465479,0.8323483099,3.511592327,1.370797007,14.69086714,10.94877949,0.0762695301,0.5068735754,0.2749716524,0.6499918594,0.0,0.4407029439,0.0,0.0,0.0,0.0,2.967866825,0.0,0.0,11.30849591,0.0,0.0,0.0,0.825709174,0.4739583333,0.015625,0.7949494949,-0.07828974678,4.66966611,31.85410782,9.473725908,19.96654858,0.0,6.066367068,54.09438804,0.0,0.0,39.45491511,64.5201455,4.736862954,0.0,0.0,6.606881965,6.196843572,5.497512117,1.638978904,76.16,0.8405555556,0.267396542,0.2091364324,0.154683642,0.02245862884,81.45550337,645.7779872,29.37696883,1.512481377,0.7182672636,1.036960535,0.269895088,-0.5322672296,-0.1788724259,-0.7893227442,2.87,4.61,0.6746676532,0.02106060606,1.084677029,0.7674418605,47.56430947,2.552440291,0.02604166667,0.8757702946,1.173879285,0.8448537724,0.2519738644,1.166384809,0.0,9.473725908,0.0,-1.838195709,0.4594557823,0.0,0.9456111293,-0.34687003,0.8086092715,161.2481328,-3.870197062,0.01546717172,1.03,3.50248497,-3.95,0.0234,-0.2451770319,72.36968344,0.0761440227,1.103346646,0.5912875909,54.77685442,0.0,1.156320629,1.059888593,1542.281613,0.9454193246,49.94361528,25.06523039,1.163223904,2.330405045,-0.008110525552,5.152574264,1.027427955,0.0,1.052657083,39.52165029,-6.692828563,1.122538287,0.0,0.0,0.0,2.501001001,0.0,2.07498404,0.06174106542,1.10941333,2.781690141,0.1982969523,0.0,0.9154022444,24.60161992,5.098681808
4.850482361,3.73,3.430268447,229.7246182,145.6016788,150.0506471,153.5691813,156.2608888,-51.97010031,12.71527778,-11.52256944,80.33790092,0.02608007179,-0.5825456676,0.1299780216,0.09690111473,1.596394061,0.9898112517,0.894966913,0.7817706475,0.9247795837,0.8213680164,0.9050781394,1.051860615,1.022502629,0.619348618,1.131142061,0.9855994114,1.274280409,1.116258613,1.071824643,0.5864162261,0.5082660007,0.8839893732,0.9095839575,1.012241449,1.063573607,1.036432143,7.008276203,0.6101347224,14.55664939,10.31169965,0.08845103879,0.6360827635,0.5249716524,0.8292978265,0.0,0.4299566129,2.077230178,0.0,0.0,0.0,3.423005244,0.0,0.0,10.97242517,0.0,1.565653204,0.0,0.4528102575,0.4811111111,0.0,0.7898989899,-0.1062627033,4.727436262,33.6282067,20.19137191,4.794537184,9.967957042,19.05647134,36.75265697,11.49902367,13.34455882,6.792942306,27.6520576,6.420821623,5.907179729,6.792942306,17.13736782,23.46952001,0.8628142772,1.552570798,103.12,1.118333333,0.458404195,0.4306264172,0.284066358,0.03619976359,82.95372815,526.6326495,27.98266268,0.8175392811,0.6706587931,1.385204446,0.8735272517,-0.09692809308,-0.2616827812,-0.882198599,3.17,5.58,0.6888187153,0.03890123457,0.9630225719,1.05113391,157.9266082,3.358447044,0.01888888889,1.115426163,1.195692121,0.9983187868,0.2275395924,1.041264494,0.0,14.26826309,0.0,-1.354446688,0.6580498866,0.0,0.7804455049,-0.4607607371,1.047478451,153.0057518,-3.529088996,0.04898989899,1.58,3.943030336,-6.09,0.0048,-0.1550751089,45.38664412,0.1175920237,1.065607886,0.4754457172,61.31095679,0.0,0.9880345329,0.7825058064,3088.005551,0.9747227459,48.90457884,14.95193556,0.8575262387,1.641932165,-0.07805928516,2.297886851,0.8873882821,-0.46054313,0.9673508262,44.84581083,-12.75173611,1.189049847,11.37057927,5.733667477,0.0,2.851563401,0.0,2.050362583,0.04083244293,1.045856727,3.481132075,0.1616503696,5.351517682,0.8231498296,11.38785599,0.0
5.012270736,3.427350427,2.708173691,216.5678968,143.6624423,148.9090012,150.8696316,161.1126952,-43.13897691,17.09280217,-8.990946129,72.61836251,0.01272129728,-0.3692118452,0.07987292773,0.02218484337,1.264289143,0.7603135168,0.6873872778,0.4976994327,0.9318932369,0.8125442368,1.171203401,0.9586476298,1.005268457,0.7529353234,1.177897904,1.136445747,1.477768814,1.055702967,0.8512115681,0.422989731,0.7155933619,1.176333186,1.153934119,0.6923754683,0.9993835505,1.093767301,6.027325397,1.13463699,14.69232666,10.94021058,0.1733756634,0.6498253634,0.7750304892,1.750682983,0.2041241452,0.4282707615,6.760015931,0.0,0.0,0.3350009448,0.0,0.0,9.687315431,0.0,0.0,0.0,0.0,0.240663987,0.4820512821,0.01923076923,0.7580246914,-0.05828779599,4.266730873,29.96240415,5.106527395,4.681802935,0.0,51.10304694,29.17754317,0.0,33.23387405,0.0,14.88701214,6.544756406,0.0,11.1645023,11.48135754,12.13273414,0.0,1.74949995,61.84,1.587777778,0.6849135488,0.4248000126,0.096875,0.0643115942,78.16200622,531.5125225,19.52432222,1.220001916,0.4766170599,0.8849342834,0.05314855742,-0.2332254692,-0.2253179289,-0.4868170984,2.84,4.33,0.7105510391,0.04533591731,1.158731862,0.6584559343,121.0222678,2.704218107,0.01794871795,1.243722818,1.019149054,1.171362843,0.2544534463,1.475889232,0.1020620726,5.106527395,0.0,-1.314995199,0.8989115646,5.693927995,0.89126656,-0.2597595363,0.987383522,149.3672499,-2.249870182,0.01761633428,2.99,3.415667043,-5.43,0.00273,-0.2145684319,28.92903888,0.489065941,0.926282595,0.4676081425,74.45314622,0.0,1.04696394,0.8167732854,2243.956395,0.7902267585,51.82811543,9.780484743,1.287857979,2.138921809,-0.06655164956,7.610515978,0.6724461363,0.0,1.209288678,34.20301562,-21.88773201,1.300013618,0.0,5.414990469,0.0,2.62470024,16.74610334,1.954696555,-0.05293269713,1.014985137,3.182539683,0.3004823133,0.0,0.8109354851,17.3266008,10.36057336
4.85902328,3.737373737,3.530487805,234.6695175,149.0744103,153.8576693,158.5566781,157.8224854,3.405965495,8.349932096,-4.741059303,109.7514757,0.01371086196,-0.4557487778,0.04579766474,0.07788052116,1.492300585,0.9860741607,1.254858035,1.16562728,0.8646566501,0.842679321,1.03194324,0.9496646743,0.9288235442,0.7086356088,1.022153181,1.122729478,1.087558816,1.152994571,1.068150074,0.5962254378,0.688647459,0.8490930423,0.9240203101,0.9746471782,1.028423925,0.8358369337,8.001919364,1.197963628,17.42477364,10.31321824,0.09296755541,0.5680413817,0.3928227826,0.861516116,0.0,0.430390951,1.929128407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527711115,0.0,0.0,-0.3470240691,0.4812596006,0.03225806452,0.8181547619,-0.1173073674,4.761307734,30.74707046,5.316788604,4.983978521,18.5715944,12.13273414,67.16963161,10.75961411,6.9237372,5.316788604,34.47495837,0.0,0.0,5.817220841,22.14092838,21.32993497,5.172172783,1.487830041,72.93,0.9725,0.6137329932,0.3482221592,0.269382716,0.04123263889,82.91363859,593.5158419,25.75921783,0.828802466,0.9560886478,1.521057397,0.2122179927,-0.1772817017,-0.117160669,-1.077738551,3.44,3.78,0.6894086529,0.04353864734,0.8864455415,0.7673917102,19.00411523,3.206515096,0.01874039939,0.9870674232,0.9890180867,0.9708731696,0.2679812107,1.096944877,0.0,4.390415048,0.0,-1.421660517,0.736462585,18.46005421,0.7895953803,-0.1904989408,0.9480555277,159.5690393,-3.882719123,0.01671466974,3.4,3.675785394,-5.58,0.00332,-0.1323694718,22.51475897,0.1048899075,1.096762073,0.4495960808,57.73084855,10.07780132,0.9825488431,1.18804132,2454.161904,1.024310896,46.69882692,29.36252149,0.7932811173,1.878803458,-0.003994430218,1.929128407,1.053952959,0.3141749076,1.040039487,22.51475897,-9.64825713,1.225091722,0.0,0.0,0.0,3.008703704,12.74095804,1.936014589,-0.04351163641,1.134441752,3.683673469,0.1553439994,0.0,0.8611268577,5.693927995,10.19736362
5.007866759,3.2875,2.560035842,191.49713,147.1801679,157.4329705,159.7729878,158.1152527,3.876953125,15.42578125,2.0078125,101.2062216,0.01272969071,-0.1742732839,0.02895695142,-0.1166428946,1.225738034,1.626867181,1.180460067,0.9043788679,0.8450763095,1.058571768,0.9860769861,1.041648453,0.9189795856,0.625722104,1.128933566,1.06993007,1.208714363,0.9459865288,0.7886557887,0.9547128547,1.330742171,0.9899352072,0.8921409635,0.8406741486,1.418451765,0.9982083963,3.510572827,1.343850105,14.69238813,10.92970798,0.05185672424,0.674685838,0.3957624643,0.9913683937,0.0,0.4297218675,2.182491987,0.0,0.0,0.0,0.0,0.0,0.0,6.119604398,0.0,0.0,0.0,0.8717240833,0.4774509804,0.01470588235,0.7931372549,-0.067131178,4.633969969,34.99906791,9.636772685,19.54966971,0.0,6.066367068,55.78460206,0.0,19.38639965,46.37833598,75.92659722,12.96557803,0.0,0.0,6.606881965,0.0,5.894339516,1.669794462,59.31,1.097777778,0.3854166667,0.3313177123,0.188757716,0.03421717172,86.68987371,725.2131206,27.00613119,1.94067192,0.6626178697,1.250292826,0.277698616,-0.3553977336,-0.115002038,-0.6622731412,4.09,3.77,0.6737412396,0.03480769231,1.074554939,0.8305884234,42.0524619,2.359577369,0.02254901961,0.8822069875,1.061158864,0.9659351692,0.1900830672,1.108504399,0.0,4.736862954,2.182491987,-1.902023357,0.6067120181,11.25737949,1.004190261,-0.1649511269,0.8091728092,159.0643186,-4.6486446,0.0,1.74,3.364310346,-3.85,0.0122,-0.03138561207,85.71392593,0.130682846,1.046560197,0.5344158388,90.30175781,0.0,1.009442669,1.185289653,2459.311533,0.9731085432,50.75550397,29.54826125,1.366030031,2.635689654,-0.03167553013,7.07555044,1.030776303,0.0,1.254205254,28.26427081,-10.01953125,1.18374603,0.0,0.0,0.0,2.157921811,0.0,2.142924383,-0.09873475847,1.11180144,3.077380952,0.2108306089,0.0,0.860581164,11.21062871,5.098681808
4.879024159,3.610619469,3.413614164,224.3668067,146.2974315,149.8965501,156.8978237,158.005839,-69.10650888,11.13609467,-7.26035503,88.27294219,0.01649094823,-0.5838248969,0.1495371301,0.1741626069,1.589265426,0.8606313281,1.145732828,0.636261338,1.126941987,0.8279220779,1.030828291,1.008010963,1.088805135,0.6852788529,1.004370286,1.05080317,1.017168323,1.141719546,1.00110302,0.5122249678,1.098572094,0.9118152608,0.9537442096,1.009684959,1.129808772,0.9800491052,7.008276683,1.400923906,14.55773681,10.94899558,0.09910670533,0.4971938746,0.441638319,0.8448670042,0.0,0.4323245357,1.954092879,0.0,0.0,0.0,3.423603867,0.0,0.0,0.0,0.0,0.0,0.0,0.4708794057,0.4760416667,0.0,0.7561904762,-0.08264069264,4.684889039,31.35595088,10.717646,14.76249423,9.967957042,18.19910121,61.01812524,0.0,13.34455882,0.0,30.82707233,6.420821623,5.907179729,0.0,11.98427311,18.32957771,2.25764543,1.648344574,110.44,0.9519444444,0.4462514172,0.3754251701,0.353125,0.03989651416,82.20630352,581.3440018,33.13182658,1.136184898,0.8250443422,2.000184237,0.3079774549,-0.2171980545,-0.1248149334,-0.9230841149,2.49,4.97,0.6899617195,0.0396875,0.9025105936,0.9676734507,124.2687463,3.041902072,0.02395833333,1.015801031,1.109818503,0.868814539,0.1722474013,1.139514426,0.0,4.794537184,0.0,-1.700720737,0.8172789116,0.0,0.8025638666,-0.2856680824,1.04869302,160.2658384,-3.590685883,0.04276785714,1.33,3.542887539,-4.89,0.0112,-0.2417176644,50.8908974,0.0808551339,1.117516499,0.4643324043,61.0591716,0.0,0.9387813281,1.020941824,2108.434666,1.140425706,48.40089436,24.9198926,1.015550679,2.157552179,-0.143992458,1.954092879,0.9892467586,-0.453141794,1.097285477,22.77571198,-6.792899408,0.9119715344,11.55000423,5.733667477,0.0,3.011111111,6.9237372,1.968286336,-0.1661838947,1.225562482,3.47826087,0.1459812191,5.431830614,0.9170460431,28.11518542,0.0
4.848613101,3.666666667,3.318990559,234.0424671,146.638395,152.1513151,154.5215311,155.860498,-34.35147392,9.257392753,-5.022074136,90.4192685,0.0183251519,-0.6073493088,0.1205217592,0.03600768055,1.621342601,0.8516214679,0.857722168,1.230134059,0.6937904533,0.8696736645,0.9992378577,0.9708833922,1.018211471,0.6623486342,1.058296752,1.144337138,1.09932443,1.193552239,1.088576349,0.48491251,1.105842769,0.9177558315,0.9811714161,1.124921624,1.150355583,0.9275517081,6.027292383,0.604984483,14.63948298,10.31162838,0.1169798303,0.5805272079,0.2749716524,0.9242705142,0.0,0.4358612357,1.96811182,0.0,7.447979295,0.0,0.0,4.219889271,0.0,4.831347783,0.0,1.56348941,0.0,0.5176817733,0.4833333333,0.03125,0.804040404,-0.102804161,4.894623874,29.67963356,10.05365156,4.983978521,14.98529578,35.61190719,42.82867707,5.13155848,13.46849361,5.316788604,21.31540493,6.544756406,0.0,0.0,12.29426824,34.73371419,9.910335271,1.509738114,100.53,0.8127777778,0.5755385488,0.2590230537,0.211882716,0.03081597222,83.87865098,605.861791,29.00652177,-0.03787055683,0.9773429474,1.269469573,0.2293197516,0.03004768364,-0.320197582,-0.5899337688,0.0,3.4,0.6848636974,0.04083950617,1.167280994,0.7901805768,122.1839254,2.88867284,0.01666666667,1.017383643,1.161386167,1.096530471,0.3253165099,1.10475856,0.0,4.736862954,0.0,-1.216640198,0.6123809524,6.338535363,0.8033035994,-0.3039231932,0.9956811936,157.8766556,-4.150028188,0.01575126263,2.06,3.881085338,-6.0,0.00427,0.1536828412,44.39282129,0.1146045727,1.032910691,0.482965531,57.13605442,5.13155848,0.9290011136,0.9985322143,1993.885075,1.086762893,47.15332685,20.40266096,0.7200859697,1.733624506,-0.009548465603,2.554008745,0.6755036392,0.9906123051,1.140859215,23.39264948,-12.29987505,1.467177148,0.0,4.992404733,0.0,2.949163105,24.60668602,1.985492358,-0.1814411939,1.043834294,3.549019608,0.1555886582,0.0,0.8472927869,10.57107519,5.425791397
