SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S|Molecule|SMILES|Formula_x|SpDiam_A|AATS3d|AATS2s|AATS3v|AATS1i|AATS2i|AATS3i|AATS4i|ATSC8dv|ATSC1d|ATSC8d|ATSC0i|AATSC0c|MATS1c|MATS2s|MATS7s|GATS1c|GATS2c|GATS5c|GATS7c|GATS8c|GATS2dv|GATS5dv|GATS7dv|GATS8dv|GATS1d|GATS3d|GATS5d|GATS6d|GATS7d|GATS8d|GATS2s|GATS6s|GATS6v|GATS3p|GATS5p|GATS1i|GATS6i|BCUTs-1h|BCUTs-1l|BCUTi-1h|BCUTi-1l|RPCG|Xch-6d|Xc-5d|Xc-3dv|Xc-4dv|AXp-1d|SsCH3|SdCH2|SdsCH|SsssCH|SaaNH|SdsN|SsOH|SssO|SdS|SaaS|SddssS|MINaasC|AETA_alpha|AETA_beta_ns_d|ETA_epsilon_5|ETA_dEpsilon_C|IC2|ZMIC2|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA6|PEOE_VSA7|PEOE_VSA11|SMR_VSA5|SMR_VSA6|SlogP_VSA2|SlogP_VSA3|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|VSA_EState7|AMID_C|TopoPSA(NO)|GGI5|GGI7|GGI8|GGI9|JGI3|TSRW10|TASA|Mor02m|Mor10m|Mor11m|Mor12m|Mor16m|Mor21m|Mor22m|Mor23m|iLOGP|Silicos-IT_Log_P|pIC50|Molecule|SMILES|Formula_x|SpDiam_A|AATS3d|AATS2s|AATS3v|AATS1i|AATS2i|AATS3i|AATS4i|ATSC8dv|ATSC1d|ATSC8d|ATSC0i|AATSC0c|MATS1c|MATS2s|MATS7s|GATS1c|GATS2c|GATS5c|GATS7c|GATS8c|GATS2dv|GATS5dv|GATS7dv|GATS8dv|GATS1d|GATS3d|GATS5d|GATS6d|GATS7d|GATS8d|GATS2s|GATS6s|GATS6v|GATS3p|GATS5p|GATS1i|GATS6i|BCUTs-1h|BCUTs-1l|BCUTi-1h|BCUTi-1l|RPCG|Xch-6d|Xc-5d|Xc-3dv|Xc-4dv|AXp-1d|SsCH3|SdCH2|SdsCH|SsssCH|SaaNH|SdsN|SsOH|SssO|SdS|SaaS|SddssS|MINaasC|AETA_alpha|AETA_beta_ns_d|ETA_epsilon_5|ETA_dEpsilon_C|IC2|ZMIC2|PEOE_VSA1|PEOE_VSA2|PEOE_VSA3|PEOE_VSA6|PEOE_VSA7|PEOE_VSA11|SMR_VSA5|SMR_VSA6|SlogP_VSA2|SlogP_VSA3|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|VSA_EState7|AMID_C|TopoPSA(NO)|GGI5|GGI7|GGI8|GGI9|JGI3|TSRW10|TASA|Mor02m|Mor10m|Mor11m|Mor12m|Mor16m|Mor21m|Mor22m|Mor23m|iLOGP|Silicos-IT_Log_P|pIC50
4.876664293,3.446428571,2.713833492,2.589976983,145.560325,150.7520497,156.5390026,155.8494569,157.8136342,56.75805391,0.8027613412,9.136094675,-6.461538462,50.40263578,-0.03525356625,0.09928470844,-0.0421398553,1.307613246,1.182502241,1.179218062,0.5338529013,1.102882377,1.046089306,1.07260214,1.033053036,0.9775824878,0.7010103383,1.131203008,1.113827538,0.8845624423,1.21797018,0.9211550059,1.058993957,0.8105966151,0.8869107625,1.108727882,0.9473605507,0.9889785624,1.106744432,1.255474299,0.9948518972,1.041741393,1.142098622,0.9807791387,1.024371889,0.1626234389,0.0779721243,0.915641771,0.07129411522,0.0,0.6848636974,0.6790551438,0.0,0.0,0.0,0.0,0.0,0.0,2.03988502,0.4916666667,0.015625,0.008333333333,0.7686868687,0.01464646465,3.475031166,2.225408552,1.169396833,36.57587505,5.316788604,5.098681808,42.54970879,23.27208584,0.0,24.73242031,0.0,22.51475897,29.72092241,6.544756406,6.9237372,5.687386275,44.92947468,0.0,2.431664893,0.0,1.63637924,68.52,0.7413151927,0.474029195,0.0381678487,21.57365644,28.00048187,-3.436424346,-1.251029408,-0.348939037,0.5026020939,-0.3174309568,3201.186331,2.13,0.00305,-5.59|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.890350587865511|3.605518702212048|2.864597052247868|221.67077793962218|145.70321099571584|149.6819523121414|161.85084009766237|156.04531292110403|0.8924719255359435|16.093261748833243|-14.22996990383999|82.40435198362498|0.015349079637217947|-0.520906690717114|0.305953120120768|0.12613142782953757|1.6150245306148137|0.8958993112669413|1.042414207222832|0.6569557659466246|0.6782923287869296|0.8927605077588421|1.143829033265244|1.0681115890790338|0.7786205076367866|0.6453935240174108|1.1783189623746764|1.1362211036914378|0.7843940649569925|1.222755320887479|0.8748068602497037|0.8387568743969878|0.7008345826297349|0.7722678351856287|0.9459083179826965|1.031326483835338|1.1533960022445757|1.0604508107510573|5.560027804812649|1.3260604787037238|13.879996336102927|10.924731163130403|0.12374262617564684|0.5392090448703847|0.13468800064433717|1.0003246324322546|0.12206082112438817|0.4444770684027938|5.529589280813725|-0.0448289612068546|1.1556474981195333|0.04148419168658457|0.2843133519225507|0.6808081010477056|0.48334865150105577|2.221185905086689|3.3095971130810127|1.5030349850793923|0.7312062527853367|0.9003636846378698|0.5017162722320685|0.026673042383156452|0.7777507054112929|-0.1040259179573785|4.832535700554267|27.91095743627779|3.704976145766082|9.270186044967746|16.357455008374696|12.335466461043815|41.448340045060235|4.157048624244666|41.306039723319486|5.5201177958001635|34.09660207895426|16.277108114307307|2.3805511523054426|4.566406444323312|3.8449637509965697|21.131421099866024|2.03100207805816|1.616574143027031|106.35378411590837|0.5416697955263987|0.5990452219516039|0.12484689769404325|0.08358245887638478|0.040647934230073256|82.5989320830962|582.0747085732704|17.721085371408194|0.610437592257556|0.37983984879233545|1.5580398008181326|1.1350825055011642|-0.021534065822023662|-0.15738689426773483|-0.6962473652621689|1.3897871638183688|3.3649326337022876|5.897466468569775|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.890350587865511|3.605518702212048|2.864597052247868|221.67077793962218|145.70321099571584|149.6819523121414|161.85084009766237|156.04531292110403|0.8924719255359435|16.093261748833243|-14.22996990383999|82.40435198362498|0.015349079637217947|-0.520906690717114|0.305953120120768|0.12613142782953757|1.6150245306148137|0.8958993112669413|1.042414207222832|0.6569557659466246|0.6782923287869296|0.8927605077588421|1.143829033265244|1.0681115890790338|0.7786205076367866|0.6453935240174108|1.1783189623746764|1.1362211036914378|0.7843940649569925|1.222755320887479|0.8748068602497037|0.8387568743969878|0.7008345826297349|0.7722678351856287|0.9459083179826965|1.031326483835338|1.1533960022445757|1.0604508107510573|5.560027804812649|1.3260604787037238|13.879996336102927|10.924731163130403|0.12374262617564684|0.5392090448703847|0.13468800064433717|1.0003246324322546|0.12206082112438817|0.4444770684027938|5.529589280813725|-0.0448289612068546|1.1556474981195333|0.04148419168658457|0.2843133519225507|0.6808081010477056|0.48334865150105577|2.221185905086689|3.3095971130810127|1.5030349850793923|0.7312062527853367|0.9003636846378698|0.5017162722320685|0.026673042383156452|0.7777507054112929|-0.1040259179573785|4.832535700554267|27.91095743627779|3.704976145766082|9.270186044967746|16.357455008374696|12.335466461043815|41.448340045060235|4.157048624244666|41.306039723319486|5.5201177958001635|34.09660207895426|16.277108114307307|2.3805511523054426|4.566406444323312|3.8449637509965697|21.131421099866024|2.03100207805816|1.616574143027031|106.35378411590837|0.5416697955263987|0.5990452219516039|0.12484689769404325|0.08358245887638478|0.040647934230073256|82.5989320830962|582.0747085732704|17.721085371408194|0.610437592257556|0.37983984879233545|1.5580398008181326|1.1350825055011642|-0.021534065822023662|-0.15738689426773483|-0.6962473652621689|1.3897871638183688|3.3649326337022876|5.897466468569775
4.903407469,3.638554217,2.775983348,2.513594118,143.9205754,148.497033,155.7072841,157.6903983,156.1471078,47.5648778,-49.07432603,8.611111111,-11.11111111,49.36971113,-0.3256048181,0.007166955336,-0.2231714005,0.928830155,1.359112878,0.8892957006,0.4925806497,1.046212291,1.096330246,1.262825586,1.087030257,1.06378838,0.6357555488,1.046116046,1.09849187,0.806176138,1.059650804,1.134986036,1.36756626,0.7586816813,0.8736319481,0.9087220074,0.7062011674,0.9363242298,1.097914098,1.162316982,1.069299139,1.153244123,1.001694662,0.9636005185,0.945521376,0.1884334693,0.1109721935,0.7609291239,0.09332482137,0.0,0.6747025075,0.6099706843,0.0,0.0,0.0,0.0,1.623420283,0.0,2.091736636,0.4938271605,0.01851851852,0.006172839506,0.7666666667,0.01728395062,3.421298286,1.971019137,1.017358475,31.3110809,5.316788604,0.0,24.26546827,21.41454618,0.0,15.28474565,4.992404733,0.0,15.80357683,0.0,13.08951281,11.37477255,44.70847628,0.0,1.966259719,0.0,1.645994822,64.27,0.4734240363,0.3871527778,0.03834795322,20.66219208,30.25372769,-4.349804826,-1.364894195,-0.2638964467,0.3145197949,-0.1177401881,2341.143937,2.83,0.00211,-5.7|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.90317989235954|3.4784095191482294|3.4309867807438486|223.62080695460614|143.0620689304469|143.35582099988014|160.6549808215291|156.70715410465024|18.696498820696217|7.8446728095884275|-8.432535041188762|131.8868378496834|0.011134397410619811|-0.3343363801960495|0.23394697650121854|0.005200572734097995|1.559266365973989|1.0291290027524673|0.9247521145251816|1.3055258026138805|0.8449596773344522|0.8655116457028257|1.1457191729150424|1.2105501296620325|1.3679652817853716|0.5473669730162714|0.9875015261543936|1.1866450337559982|1.104974887729066|1.2434451978428347|1.1902174562998296|0.43777419588787875|1.2758883375071826|0.9923049837227986|1.063171076675905|1.0460269976267296|1.2014878330723002|1.0748450879940967|6.880078753734071|0.551149783559496|14.443574851515306|11.097674794261316|0.08505959212613991|0.535056232594012|0.10081768383120893|0.5908154354427556|0.02388324598054886|0.43409699562093246|4.762870082012462|0.12253626815290158|-2.287993793732423|0.046616304065337545|-1.9975364962418989|-0.44593122122608475|0.8655008924254063|0.3437206274333562|-1.743981624293843|0.29564764234306506|0.16058480027071254|0.6621580218927869|0.5049949895214852|0.050206760680166|0.7884092139082244|-0.08087364946811383|4.978740742958452|25.76102010625023|7.321341938108519|14.899740484566326|6.531811389994207|12.55750823674591|86.26593986849562|5.229515377302483|-4.193839381383302|14.639246751227223|39.122809892222975|5.748420478222698|1.0275235710003054|-10.187634207572557|21.11244720151032|3.1796694857947454|3.7335628353293684|1.635219837534732|78.63744131017728|0.6840718621976545|0.47681076845542536|0.4337249669102823|0.15173109275235655|0.05983855512842066|86.04135807114342|594.3041631910487|33.34079269194498|0.8089463997696983|0.7521421983740612|0.8865334813863495|0.6413008102018948|0.11988633308567787|-0.273406086247751|-0.7090326958973289|0.7152703036466048|5.070859680824105|6.459790224909291|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.90317989235954|3.4784095191482294|3.4309867807438486|223.62080695460614|143.0620689304469|143.35582099988014|160.6549808215291|156.70715410465024|18.696498820696217|7.8446728095884275|-8.432535041188762|131.8868378496834|0.011134397410619811|-0.3343363801960495|0.23394697650121854|0.005200572734097995|1.559266365973989|1.0291290027524673|0.9247521145251816|1.3055258026138805|0.8449596773344522|0.8655116457028257|1.1457191729150424|1.2105501296620325|1.3679652817853716|0.5473669730162714|0.9875015261543936|1.1866450337559982|1.104974887729066|1.2434451978428347|1.1902174562998296|0.43777419588787875|1.2758883375071826|0.9923049837227986|1.063171076675905|1.0460269976267296|1.2014878330723002|1.0748450879940967|6.880078753734071|0.551149783559496|14.443574851515306|11.097674794261316|0.08505959212613991|0.535056232594012|0.10081768383120893|0.5908154354427556|0.02388324598054886|0.43409699562093246|4.762870082012462|0.12253626815290158|-2.287993793732423|0.046616304065337545|-1.9975364962418989|-0.44593122122608475|0.8655008924254063|0.3437206274333562|-1.743981624293843|0.29564764234306506|0.16058480027071254|0.6621580218927869|0.5049949895214852|0.050206760680166|0.7884092139082244|-0.08087364946811383|4.978740742958452|25.76102010625023|7.321341938108519|14.899740484566326|6.531811389994207|12.55750823674591|86.26593986849562|5.229515377302483|-4.193839381383302|14.639246751227223|39.122809892222975|5.748420478222698|1.0275235710003054|-10.187634207572557|21.11244720151032|3.1796694857947454|3.7335628353293684|1.635219837534732|78.63744131017728|0.6840718621976545|0.47681076845542536|0.4337249669102823|0.15173109275235655|0.05983855512842066|86.04135807114342|594.3041631910487|33.34079269194498|0.8089463997696983|0.7521421983740612|0.8865334813863495|0.6413008102018948|0.11988633308567787|-0.273406086247751|-0.7090326958973289|0.7152703036466048|5.070859680824105|6.459790224909291
4.853464981,4.1,5.453186535,4.534979424,147.4612651,157.7221058,159.9476082,159.1225334,162.9607215,40.2265075,-81.96755433,3.752066116,-11.12396694,43.86052541,-0.02532760127,-0.2289025083,-0.337053202,1.066337923,0.6916775797,0.8996855229,0.3964611406,0.7824128347,0.8466251836,1.087901579,1.329232471,1.56203012,0.9346405229,0.9322033898,1.175490196,0.3591895554,0.4570906609,0.8341697233,1.049784255,0.7117645346,0.7793836392,0.9520079746,1.339381988,0.9366503436,0.8505278771,0.7492637709,0.5185500431,0.9734528773,0.9434064182,1.424684863,1.45619129,0.1746651557,0.2350145504,0.8991335537,0.1350287976,0.003018408053,0.7040406978,0.0,0.0,0.0,0.0,0.0,2.703659126,0.0,1.810150227,0.4843253968,0.0,0.01567460317,0.903047619,0.02512698413,3.995024711,1.049369409,0.4928685608,36.71808007,4.983978521,13.17124514,6.066367068,21.4210879,13.17124514,19.93591408,0.0,21.95893118,19.93591408,6.176298517,6.9237372,13.17124514,15.91054863,22.67357176,1.792035689,0.0,1.332445565,54.46,0.7413151927,0.5721017574,0.05052380952,31.96666154,30.5186832,-6.198717848,-0.5802035465,-0.309865363,0.155164361,0.1592967637,2275.114305,2.09,0.00251,-6.27|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.973415697683355|3.7626276811328037|3.3295622469851085|227.92536009163885|147.39952828852458|156.75558612828084|156.06970272136823|165.30353053874265|-7.907366871618763|11.172789797863938|-5.874819496559942|103.03964705227862|0.01808148332323858|-0.4477501530838646|0.0606300443342498|-0.04780865444399934|1.5689015798414934|1.0118274158650067|1.1920332499037165|0.9409793943135134|0.7901613290694763|0.9282676453449191|0.9554873522362558|1.0986682488090507|0.9828907865554934|0.9222953025593094|1.061782974745251|1.1908956118164933|1.2001962819794019|0.9825487881959848|0.7907584981533922|1.0487969490750475|1.342012644804753|0.9112922062823209|0.9868263977329338|1.2268061098312337|1.1822767468655384|0.8480390915321261|3.0145677343923363|1.171648978326817|16.587556022637035|10.587368394699658|0.08111941632803658|0.23616871410220097|0.41614150920956505|0.9721783755359635|-0.023059939131311605|0.4311443843778842|-0.9169686332644851|0.408278007830384|-0.73335442170018|-0.06002901305201533|3.5781061251286395|1.2003898186120323|-0.21730285304861674|8.870461868643542|3.756889707875108|0.7930633394838483|-0.2118114827481532|0.6204699994328127|0.4794974201242036|0.038090997568299895|0.759626583117537|-0.05348039792578934|4.379143792336848|34.585640995309014|3.964228675230781|5.292624918157568|11.566505768929346|32.283365825701765|61.16212694643571|9.740926941329878|6.204934587600778|16.03418474897251|14.322140747502518|13.723962093407572|5.815666853004052|6.885748149797902|1.7561968210051955|4.792092250940113|2.9766476197902483|1.5129677027583706|65.16704700599631|0.8617173842553947|0.4960561481566744|0.43012258859415176|0.17439206124327644|0.03779522796446109|90.49731499142851|608.2791706665084|24.492716320722533|0.606880061079233|0.4603098726256012|1.3830920935120405|0.43066210897398344|0.14573150520925415|-0.3083464675017567|-0.8197312504091991|3.5171184276812877|4.531990200040194|4.035494880756316|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.973415697683355|3.7626276811328037|3.3295622469851085|227.92536009163885|147.39952828852458|156.75558612828084|156.06970272136823|165.30353053874265|-7.907366871618763|11.172789797863938|-5.874819496559942|103.03964705227862|0.01808148332323858|-0.4477501530838646|0.0606300443342498|-0.04780865444399934|1.5689015798414934|1.0118274158650067|1.1920332499037165|0.9409793943135134|0.7901613290694763|0.9282676453449191|0.9554873522362558|1.0986682488090507|0.9828907865554934|0.9222953025593094|1.061782974745251|1.1908956118164933|1.2001962819794019|0.9825487881959848|0.7907584981533922|1.0487969490750475|1.342012644804753|0.9112922062823209|0.9868263977329338|1.2268061098312337|1.1822767468655384|0.8480390915321261|3.0145677343923363|1.171648978326817|16.587556022637035|10.587368394699658|0.08111941632803658|0.23616871410220097|0.41614150920956505|0.9721783755359635|-0.023059939131311605|0.4311443843778842|-0.9169686332644851|0.408278007830384|-0.73335442170018|-0.06002901305201533|3.5781061251286395|1.2003898186120323|-0.21730285304861674|8.870461868643542|3.756889707875108|0.7930633394838483|-0.2118114827481532|0.6204699994328127|0.4794974201242036|0.038090997568299895|0.759626583117537|-0.05348039792578934|4.379143792336848|34.585640995309014|3.964228675230781|5.292624918157568|11.566505768929346|32.283365825701765|61.16212694643571|9.740926941329878|6.204934587600778|16.03418474897251|14.322140747502518|13.723962093407572|5.815666853004052|6.885748149797902|1.7561968210051955|4.792092250940113|2.9766476197902483|1.5129677027583706|65.16704700599631|0.8617173842553947|0.4960561481566744|0.43012258859415176|0.17439206124327644|0.03779522796446109|90.49731499142851|608.2791706665084|24.492716320722533|0.606880061079233|0.4603098726256012|1.3830920935120405|0.43066210897398344|0.14573150520925415|-0.3083464675017567|-0.8197312504091991|3.5171184276812877|4.531990200040194|4.035494880756316
5.000147947,3.865979381,2.356688122,2.087254445,144.0134583,150.126197,156.8461685,153.5723163,156.7137158,67.91639792,-38.35570779,12.73336939,-20.64196863,51.04803271,-0.1398244797,-0.1165371515,-0.1514373106,1.314057055,1.162451852,0.7989429637,0.4318447912,1.122979597,1.142759713,1.240392507,1.226162045,1.006643446,0.5602350279,0.9656629185,1.277430991,0.802777227,1.07024599,1.104286557,1.264429857,0.8150876153,0.8248936248,0.9894774431,0.9625365914,1.045596152,1.098254068,1.20195393,0.9005178782,1.026477864,1.254770926,1.006670644,0.9886050964,0.1910926599,0.08464523789,0.8170731478,0.2038753515,0.0,0.679730678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125990226,0.4928571429,0.01923076923,0.007142857143,0.7879120879,0.0,3.544039244,1.882225511,0.7536365571,27.68479521,0.0,5.098681808,29.8000411,21.92719002,0.0,19.74844179,0.0,22.51475897,19.74844179,12.96557803,6.9237372,0.0,47.37110857,16.82083098,2.883960967,0.0,1.710001269,43.6,0.6131972789,0.4288548753,0.04044973545,9.627587987,20.78246748,-2.909144122,-1.147689069,-0.4462850492,0.3119019792,-0.02368572528,2177.837598,3.15,0.00255,-4.76|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.959735298652027|3.2047339821469363|3.2685783813761367|272.1526797941327|147.00326586805244|154.80261311497918|158.12000749915393|155.9291369022322|-46.600732558823154|13.109685474034396|-3.0622248802905183|136.84716783824842|0.02943214446553318|-0.6264207734517011|0.1750301904093628|-0.046079712162456044|1.3582059648177165|0.9945532207628696|1.2287560366218762|0.7541145806019209|0.9813848046960745|0.7262260583998895|1.15907707419961|1.0651892288376472|1.121975275158012|0.5277893664386832|1.0641916996945378|1.1130112827543563|1.074026187005848|1.1327780511166605|0.7036919421076544|0.7534118198729922|0.7342643870496188|0.9116500839926417|0.873130532743033|1.0932796797194586|1.1182608288014066|1.1546981436894377|4.030957776368863|0.9561343568446552|14.564961703721895|11.051887514319343|0.1237945635342953|0.49705702565536375|0.42766259925459726|0.6430639075380021|0.004870196356551219|0.4275650051712517|1.7403071143218685|0.07292988650054438|3.0543463516436304|0.11337483850149499|-2.2371500156864634|2.8604069360347664|1.6834754070788844|-0.30377626382444367|2.2041281190041344|1.7270673797961225|-0.1973092195739567|0.8176613861852187|0.4690295652929634|0.010393293849387718|0.8236203576385487|-0.08793594448548547|4.565320192665375|29.26212648889091|17.82071007626321|1.8375086402177354|0.5912482145657947|34.14241015830369|62.19137538480503|1.5105138819669826|14.753804275567605|-5.669308776602162|23.901516534756865|11.12957809818127|11.265375029238125|3.685297144109664|9.712116857479241|28.23729956704905|4.3934992103773975|1.5004141310639179|104.93846787947729|0.9126941003710975|0.4159980249581689|0.2159618143298332|0.4328889802844313|0.05929129396833343|73.81571017845036|488.9596913198611|20.72838592380707|0.8243295438160404|-0.6649688246982663|1.308640290876246|0.12314646532985996|-0.23226800849165996|-0.20469976384645158|-0.9561850400491714|3.1757167915758893|3.8534862167501815|6.683969573799807|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|4.959735298652027|3.2047339821469363|3.2685783813761367|272.1526797941327|147.00326586805244|154.80261311497918|158.12000749915393|155.9291369022322|-46.600732558823154|13.109685474034396|-3.0622248802905183|136.84716783824842|0.02943214446553318|-0.6264207734517011|0.1750301904093628|-0.046079712162456044|1.3582059648177165|0.9945532207628696|1.2287560366218762|0.7541145806019209|0.9813848046960745|0.7262260583998895|1.15907707419961|1.0651892288376472|1.121975275158012|0.5277893664386832|1.0641916996945378|1.1130112827543563|1.074026187005848|1.1327780511166605|0.7036919421076544|0.7534118198729922|0.7342643870496188|0.9116500839926417|0.873130532743033|1.0932796797194586|1.1182608288014066|1.1546981436894377|4.030957776368863|0.9561343568446552|14.564961703721895|11.051887514319343|0.1237945635342953|0.49705702565536375|0.42766259925459726|0.6430639075380021|0.004870196356551219|0.4275650051712517|1.7403071143218685|0.07292988650054438|3.0543463516436304|0.11337483850149499|-2.2371500156864634|2.8604069360347664|1.6834754070788844|-0.30377626382444367|2.2041281190041344|1.7270673797961225|-0.1973092195739567|0.8176613861852187|0.4690295652929634|0.010393293849387718|0.8236203576385487|-0.08793594448548547|4.565320192665375|29.26212648889091|17.82071007626321|1.8375086402177354|0.5912482145657947|34.14241015830369|62.19137538480503|1.5105138819669826|14.753804275567605|-5.669308776602162|23.901516534756865|11.12957809818127|11.265375029238125|3.685297144109664|9.712116857479241|28.23729956704905|4.3934992103773975|1.5004141310639179|104.93846787947729|0.9126941003710975|0.4159980249581689|0.2159618143298332|0.4328889802844313|0.05929129396833343|73.81571017845036|488.9596913198611|20.72838592380707|0.8243295438160404|-0.6649688246982663|1.308640290876246|0.12314646532985996|-0.23226800849165996|-0.20469976384645158|-0.9561850400491714|3.1757167915758893|3.8534862167501815|6.683969573799807
