sample,strategy,imputation,upstream,best_tl_rmse,best_st_rmse,abs_gain,pct_gain
10,MLP-E2E,Gaussian,3,1.4636570099357937,0.9087907724740993,-0.5548662374616944,-0.6105544359249182
10,MLP-E2E,Gaussian,4,1.1553203928489846,0.9087907724740993,-0.24652962037488524,-0.27127214298592733
10,MLP-E2E,Mean,2,0.8144835126388391,0.9087907724740993,0.09430725983526023,0.10377224625478687
10,MLP-E2E,Mean,3,0.9083177777576498,0.9087907724740993,0.0004729947164495707,0.0005204660200960075
10,MLP-E2E,Mean,4,0.851854377308178,0.9087907724740993,0.056936395165921305,0.06265071883478439
20,LH,Gaussian,2,0.8809746237068086,0.6109546899581245,-0.27001993374868405,-0.4419639266001731
20,LH,Gaussian,3,0.8455730907913067,0.6109546899581245,-0.2346184008331822,-0.3840193138533124
20,LH,Gaussian,4,1.0288867936507826,0.6109546899581245,-0.4179321036926581,-0.6840639912614528
20,LH,Mean,2,0.8583364410956824,0.6109546899581245,-0.2473817511375579,-0.40491014342571574
20,LH,Mean,3,0.7870919835351856,0.6109546899581245,-0.1761372935770611,-0.2882984556336473
20,LH,Mean,4,0.8729820394323278,0.6109546899581245,-0.26202734947420325,-0.4288818038080089
20,LH-E2E,Gaussian,2,0.7220240860362239,0.6109546899581245,-0.1110693960780994,-0.18179645381838744
20,LH-E2E,Gaussian,3,0.8557998402060545,0.6109546899581245,-0.24484515024792997,-0.40075827925097346
20,LH-E2E,Gaussian,4,1.0283458202616615,0.6109546899581245,-0.41739113030353703,-0.6831785354363111
20,LH-E2E,Mean,2,0.625019345094166,0.6109546899581245,-0.014064655136041493,-0.023020782665577867
20,LH-E2E,Mean,3,0.6841859931318878,0.6109546899581245,-0.07323130317376325,-0.11986372210152377
20,LH-E2E,Mean,4,0.7005908690367545,0.6109546899581245,-0.08963617907862997,-0.14671493737902844
20,MLP,Gaussian,2,0.8313085643274578,0.6109546899581245,-0.2203538743693333,-0.3606713852780745
20,MLP,Gaussian,3,0.8625290366719209,0.6109546899581245,-0.2515743467137964,-0.4117725108731706
20,MLP,Gaussian,4,1.1002003337942752,0.6109546899581245,-0.48924564383615066,-0.8007887522226633
20,MLP,Mean,2,0.7362883280145578,0.6109546899581245,-0.12533363805643327,-0.20514391675268712
20,MLP,Mean,3,0.7884554611622764,0.6109546899581245,-0.17750077120415186,-0.29053017207596515
20,MLP,Mean,4,0.8643714300602618,0.6109546899581245,-0.25341674010213733,-0.4147881082957343
20,MLP-E2E,Gaussian,2,0.7235874045459213,0.6109546899581245,-0.11263271458779678,-0.18435526633819072
20,MLP-E2E,Gaussian,3,0.7971737972094872,0.6109546899581245,-0.1862191072513627,-0.3048001927346304
20,MLP-E2E,Gaussian,4,1.002992941986599,0.6109546899581245,-0.39203825202847453,-0.6416813856610958
20,MLP-E2E,Mean,2,0.6218510175410301,0.6109546899581245,-0.010896327582905596,-0.01783491928616252
20,MLP-E2E,Mean,3,0.6705042375721609,0.6109546899581245,-0.05954954761403641,-0.09746966279630001
