,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),364.26907244443794,2.0,838.1806337328819,0.0,0.04357617040880694,0.05502696257925565
C(imputation),1277.1739929472362,3.0,1959.1790570489231,0.0,0.15278363102553574,0.16954986568155161
C(upstream):C(imputation),462.3612448932803,6.0,354.6300162656876,0.0,0.05531057649965841,0.06882504956618288
Residual,6255.559741835091,28788.0,,,0.748329622065999,
