SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,AATS3d,AATS2s,AATS3v,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,GATS1c,GATS5c,GATS7c,GATS2dv,GATS5dv,GATS3d,GATS6d,GATS7d,GATS8d,GATS6v,GATS3p,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,Xch-6d,Xc-5d,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SdS,MINaasC,ETA_dEpsilon_C,IC2,PEOE_VSA2,PEOE_VSA3,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,GGI5,GGI8,GGI9,JGI3,TSRW10,TASA,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,pIC50
4.83287049,3.280898876,2.793103448,2.854642314,149.6517217,156.7887235,165.1300249,161.1284905,163.1065269,74.27852893,75.41319632,11.26608978,1.135208221,47.50931806,-0.1940148838,-0.08331887009,0.08640454012,1.31642711,1.322431658,1.016702807,0.3869798971,1.039052346,1.026194743,1.266190829,0.9712334693,0.7252172632,0.6450498108,1.044650369,1.297543257,0.6101764648,0.9604706502,0.9095742073,1.485893777,0.9001993602,0.853075442,1.036944541,1.049558482,1.070124523,1.170095256,1.250283439,0.8916500422,1.005423611,1.067359088,0.9758674735,0.8242227403,0.1832797149,0.08637282833,0.6617085363,0.05720369498,0.0,0.6959864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907275554,0.4686813187,0.03846153846,0.03131868132,0.8153439153,0.01982091982,3.743368755,1.682895999,0.7237073367,28.33828488,5.316788604,5.098681808,0.0,17.57815784,4.390415048,24.73242031,0.0,11.38785599,24.73242031,6.544756406,12.74095804,15.7651876,34.64685839,6.066367068,4.618875901,0.0,1.51914289,68.52,0.5111564626,0.2803996599,0.04253753754,32.21497008,24.2729562,-2.989518449,-1.516796498,-0.1333143151,0.3854469559,-0.08393550899,1305.357101,1.75,0.0436,-3.57,3.51741331656766,5.402076223876509,214.6648730867633,-2.6702533486156845,66.67331243811003,0.015392078672095865,-0.4885335470074207,0.048135862513167184,1.6707416777444346,1.1481320243512612,1.1318199109762523,0.774091850954032,1.18582309402051,0.9848139827242746,1.0785107097140683,1.2852722792119977,1.0387182126298502,1.0078014518999114,1.0708896418469718,0.9469873650515572,5.147783291714257,1.2870193287219172,15.494200832902118,10.574911707305006,0.45099485667906686,0.41959804874064666,-0.03987529974903632,0.43410898893299993,3.461318410637124,-0.5546741860560884,1.369561034533647,-0.016121323797906005,-1.0694396256433145,2.076406781914302,0.5507851017880974,1.4109965283934827,0.5643682518711735,-0.08809088346802746,4.890716324902083,14.141369692009846,22.391501923245233,49.80626543146893,-4.754091982158988,25.6925775523352,4.449055139838892,-4.230424023314971,3.705300627435498,19.04556060386595,24.4247248514766,6.911251631981488,0.914601681078341,0.14400977099013854,0.16800287566360803,0.039513159512848256,81.03158485116633,558.4393227717277,1.6979732163037675,1.1437748392054323,1.3123046849808488,0.4699564897624608,-0.015828886332883596,0.017338782024186206,-0.760827903975099,5.483523789283511,3.7715624343477208,10.200306002826785
4.832276594,3.161764706,2.650879297,2.412470024,144.7680142,150.4389202,156.0683138,155.6795945,154.9829748,71.95005945,15.45422117,12.16646849,-7.663495838,50.43102803,-0.1277507076,-0.1488620233,0.008210506092,1.279293738,1.336051257,0.6386113515,0.5290962746,1.156406583,0.9981005603,1.208969805,1.085982714,0.887397536,0.6694428793,1.218094978,1.074789687,0.8642353936,1.195015165,0.9160080046,1.176446598,0.8862713143,0.9136421318,0.9023790653,1.009444288,1.07735736,1.239575284,1.250106768,1.000537192,1.018772124,0.9423487783,1.00656217,0.9683847604,0.1808437435,0.06412910753,0.8192972001,0.1170048358,0.0,0.6861721141,0.0,0.0,0.0,11.4329758,0.0,0.0,0.0,2.069405377,0.4784313725,0.02941176471,0.02156862745,0.7780952381,0.01406162465,3.327445119,2.530535876,1.298003664,35.31202653,19.69042424,0.0,18.19910121,5.693927995,9.473725908,9.967957042,0.0,22.88687966,9.967957042,4.736862954,13.8474744,17.06215882,39.7073943,0.0,4.021741318,0.0,1.711287884,59.51,0.7665306122,0.4305555556,0.02920634921,134.2115193,31.06062996,-4.526956905,-2.150020148,-0.5937147029,0.547376715,-0.2506254467,1933.406554,2.52,0.000357,-6.32,3.9331932925498214,3.8931001920208255,236.59556053384577,-8.959408290471957,131.99807294318637,0.022127472774133475,-0.6033471410006881,0.01758130155812994,1.5099177950343632,1.140965007902499,1.1500279847685808,0.8064623519902828,1.1295006434817123,1.1367531371437656,1.2983181144468,1.2163439245868397,1.006932108559219,1.006205812543842,0.8953377410679015,0.809456690718271,2.2240502325876963,0.13789170419147767,16.337071806670725,10.668078353819125,0.7518933303916284,0.2885218748856689,0.07938065785077936,0.43697559611310643,2.027979755538434,-0.058771801656521766,1.4403593368564196,0.08120259717229193,0.26570287342886045,-0.8817143442449421,2.3219330927742172,-0.3516816115841763,0.8917817760594177,-0.09699851657794176,4.758538465746376,13.586576579565982,15.038023786666479,51.30316129728092,17.7247385321961,10.25445897490103,20.591130102380518,3.42550483588869,3.1023867486969676,-2.0725482141288296,8.531247469502413,6.087278816803819,1.0649402238920957,0.2767511252105436,0.13998463369393482,0.04686142047749117,77.72615234698655,523.5697365371844,0.866434647595663,0.5518251096396735,0.6638738373103311,-0.20674015259483586,-0.1216566030841149,-0.1471470265745383,-0.8633120980095317,3.087934860225914,3.279768021603472,7.196140958150732
4.849748974,3.255813953,2.519444444,2.7,147.1267119,155.4926101,153.8604697,154.7423056,160.5518811,82.06887052,3.831037649,17.56826446,6.114049587,49.5433796,-0.08323872643,0.2263720605,0.02008862009,1.327952892,0.9690716316,0.9042829602,0.5032986119,1.046754328,1.188428787,0.8343994904,0.7392863864,0.918081473,0.5502299156,0.9868649161,1.038885702,1.102670439,0.9181392224,1.130769684,1.02427245,0.8848085675,0.720369697,1.119548288,1.050322085,1.146020669,1.246454741,0.9825257012,1.083243039,1.223509617,1.115057542,0.9748046223,1.041018816,0.1700935143,0.07625739634,0.9503966762,0.1474660367,0.0,0.6904812668,0.9961268768,0.0,0.0,10.98224063,0.0,1.571304065,0.0,2.004500121,0.4818181818,0.04545454545,0.01818181818,0.8117647059,0.01550802139,3.817215782,1.964143932,0.950266591,32.34373128,14.79051451,5.425791397,35.61190719,24.79067027,9.473725908,20.40266096,4.992404733,22.88687966,35.53500001,6.544756406,13.08951281,5.13155848,44.39282129,0.0,2.515238238,3.277664584,1.516857384,85.97,0.614829932,0.5538548753,0.0405664488,51.01493161,27.34525962,-4.56770909,-1.563893355,-0.261842053,0.2409274504,0.09389796053,2428.673969,2.2,0.00456,-5.61,3.6054442989124333,3.5621824162097218,242.1653111715053,-3.9746834941702787,96.3062042152907,0.01828393722390778,-0.590874920761237,0.012838670066583693,1.3093409786580283,1.0680261376478575,0.9114536207552748,0.6854350986211216,1.0572732352065095,1.3024643185052192,1.0037782200820922,0.9313088223768321,1.0980438411026914,0.90759855788626,0.9286279381620606,0.8873065992942605,6.551382893810146,1.176728750106731,16.627358996035355,10.660824325046024,0.48717087254091535,0.5752686151074731,0.12091714340740421,0.4302371618352469,5.506312200374729,0.4703581321339568,3.047035331933518,-0.04305887447732462,0.2831850274536969,2.031877911537928,1.4504492598281566,0.228135793996308,0.260202533769506,-0.05877855441794154,4.6330183577361925,12.685371085080254,4.4223319301309605,54.21322389738211,0.9009721321913768,15.184066371033637,-1.7851697900821355,7.439546318512409,6.400146068529351,4.445097271884869,24.65827236326714,8.271577595759737,0.7233257328218232,0.38778905243239087,0.12630993719580202,0.0482387590802388,80.53248505395419,437.4341380769679,0.2470997041877967,0.0727372114272774,2.309733863995093,0.11394332624337133,-0.16705870418515337,-0.460016393596635,-0.3910449709658645,1.1331663707042072,4.917974462237794,7.307203835876591
4.901991542,3.618421053,2.690763052,2.620634921,144.8518344,149.5447942,155.9307143,155.1791773,156.8242022,47.76479182,-2.61431702,10.09642075,-16.98100804,50.05059267,-0.1515832104,0.108404724,0.08694093366,0.8371498937,1.015151044,0.8860458905,0.4986240389,1.123588628,1.06082869,1.263816367,1.087847952,0.9048389894,0.6115521327,1.040176648,1.287478174,0.5881604246,1.052094504,0.8745331225,0.8441716254,0.8246677619,0.8792985088,0.9825969864,1.031970747,1.147323346,1.02838153,1.252577326,0.9770081229,1.047594332,1.188597174,0.9269822579,1.05420317,0.3179042404,0.1834279628,0.6051801999,0.08579236005,0.0,0.6865492513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998578567,0.4787878788,0.02272727273,0.02121212121,0.768115942,0.02127799736,3.421913758,1.787539608,0.8312131757,24.72911526,5.106527395,5.098681808,24.27512131,17.9326124,5.106527395,14.76446326,0.0,28.26427081,19.87099066,6.544756406,6.9237372,0.0,40.44737137,0.0,2.763524726,0.0,1.711870415,50.94,0.4907482993,0.3628472222,0.04435763889,114.258091,17.91573038,-2.841419843,-1.106531106,-0.1535896788,0.3119787142,-0.2234071851,1700.52003,2.09,0.0301,-3.77,3.617476981840904,3.128889390283606,241.1014484608821,-11.857618045114261,83.56895031357959,0.023084787264491945,-0.6775338515717737,0.13568881491989587,1.3928356495721521,1.239053106879077,1.0584689681876498,1.0401964000659814,1.2319501812260811,1.0460383638246313,1.0555276567553897,0.9642105050157371,1.0344419676758598,1.045927662882166,0.9553677766438917,0.9078828401451507,2.7095928095079582,0.7034927453569024,15.532551099207668,10.862502595737793,0.4133882766271377,0.4305667900687455,0.037184112494023036,0.4359785872610874,-1.6377207537523377,-0.14720464328176952,-0.930009159129193,-0.049395761765762686,0.774265643675193,1.7906456945661338,-1.4860902763145594,-1.669387566894672,0.523723911805071,-0.10162186080130967,4.441022894550544,7.441662172364213,6.855530603495614,31.948501702240115,3.4390126698053045,-2.5369480560410302,7.791513554738147,6.4864939909879915,1.3660412896904046,0.5315219632380384,19.63397556338599,-1.6693935304208685,0.9306949427066611,0.21060463415296565,0.26299443769305747,0.04761880451309522,83.33457848464326,602.7777805710653,0.3010928888037254,1.2110897935971006,0.9097931643757905,0.7055679150760026,-0.4683855085521223,-0.5869017783671668,-1.0238212529759358,1.7025741685044693,4.072932807530155,8.398887033315072
4.797866366,3.414285714,2.847457627,2.833333333,150.0679784,153.9194824,159.3868522,155.9591169,162.4927314,29.15570934,16.01384083,6.211072664,-0.339100346,45.70914731,-0.06332288401,0.1633156387,0.1832896168,1.226162554,0.9584354375,0.9076725832,0.5180527014,1.089809913,1.003955125,1.040182868,0.8854137779,0.9641825932,0.5791103604,1.041127874,1.071354167,1.033672035,0.9545454545,0.8673197492,1.050470219,0.8034947067,0.9247869939,0.9921028173,1.016326401,1.067674364,1.114878099,1.242668863,0.9090941507,1.234467219,1.094298239,0.83990913,1.122448978,0.182185791,0.1212804598,0.3914235927,0.06953456841,0.0,0.6717186416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976481481,0.4727272727,0.0,0.02727272727,0.7869565217,0.02213438735,3.136921362,1.95054148,0.7136665443,25.94615458,0.0,10.19736362,6.066367068,5.693927995,0.0,29.9458054,0.0,28.33262175,29.9458054,0.0,0.0,0.0,28.33262175,0.0,0.0,0.0,1.526241476,72.28,0.2087528345,0.1927437642,0.02385416667,56.12759645,20.79991367,-2.494540355,-1.096020032,-0.0157224321,0.5093656477,-0.3064979401,921.8420309,1.07,0.166,-2.83,4.0697389532105115,2.9827433673514014,209.97625148747065,1.6883379888730419,115.29553818122645,0.018492405104148114,-0.4565077588676191,0.1675267156279071,1.5128914268599012,0.9321364118571678,1.2912624791751974,0.9371057204563525,1.02082978995776,1.0465145218838636,0.8514679328551651,0.9676468545776271,0.9222819410142207,0.9248675290409782,0.8488821553864332,1.123741557261157,5.87380389007663,1.2336246911329316,15.51556921680667,10.593298364692258,0.496641424186551,0.40185692806068246,0.07680003602358305,0.42866172034874017,1.6707775865229997,-0.14908830350901053,4.642370983658753,0.2533517918776943,-0.1216962467253544,1.6176128267043344,-0.7198100636837781,-0.8620330814587527,-1.2095172139826609,-0.057460818068192095,4.751854830642007,0.9249300416747506,13.411740295522591,28.088334051253423,-5.938133010122227,-1.7545502286362762,6.713420902834037,-1.3668671666062089,5.2226019726858235,26.300911727196066,10.079772408632795,6.293747727073912,0.784389707804224,0.3188689847612443,0.22293004141553435,0.044322417833554825,80.93849049556555,496.7369469889822,1.0716725281703554,1.2017165660714104,0.7063430884965445,0.546005853815424,0.1810356586847004,-0.331745891079825,-0.7403323165666956,2.7683062740184137,4.272382583508379,8.064081142140719
4.84886367,3.553398058,3.353853854,3.257281553,150.6227588,156.2364618,163.3449994,163.4525293,164.4285678,58.5,-7.75,7.703125,-5.22265625,45.31563466,-0.1237997762,0.1377172351,-0.05519198601,1.051252339,1.157188033,1.016191495,0.4239468864,1.116874711,0.8878481581,1.020054945,0.8740669241,0.9245723532,0.7400360833,1.103524395,1.120831349,0.562934599,1.076103525,0.504034136,0.8679392472,0.8323516745,0.8946434032,1.018994129,0.9199051196,0.8922500697,1.066141587,1.095035408,0.9983393525,0.8528479536,0.9836531333,0.6555403972,0.987788197,0.1523272844,0.08912626148,0.7992326864,0.06365387513,0.0,0.6894086529,0.8292649282,0.0,0.0,0.0,0.0,0.0,0.0,1.926934145,0.46359447,0.04838709677,0.03640552995,0.8281385281,0.03407345343,3.843633148,1.741329353,0.7240601563,30.43903568,10.30076712,5.425791397,12.14238718,23.62654039,8.780830095,25.38663948,4.992404733,11.38785599,26.29938345,6.544756406,24.72395449,14.46821637,34.8870312,18.4712695,2.161954189,0.0,1.493656184,83.3,0.696462585,0.5130385488,0.04419753086,30.05378148,29.32968931,-3.09886858,-1.755738297,0.1233723003,0.3863099827,-0.05888017382,2306.778916,2.78,0.0201,-3.99,3.3009121040648575,3.1975398438798344,204.72876131490685,-3.7662913759849332,123.92493909797372,0.009151553822713427,-0.21631411335134,0.11136798193641222,1.4314090124353918,1.1301080088150113,1.2891360103199192,0.7871872366326639,1.1945475248777284,1.0278054009492088,1.1414299796595142,1.17797538194731,1.129877087159329,0.9689948066665718,0.9678111061729959,1.0021078018316065,6.071493406137223,0.7442796558280191,15.429247381356083,10.586080802114958,0.3057853373228169,0.42819556676856624,0.0016798963968760738,0.42489774033124716,3.6286552552917537,0.34816635253704,3.1239335298107003,0.08175046000009228,0.5159980176582903,0.6213068863264508,-2.7505915486692745,2.145879520011107,0.2173216173371028,-0.09720493258280498,4.8336999550505935,11.541998247849845,12.391825790598821,51.33669994092938,6.7176752759088245,16.360414797968044,6.015958431039235,-3.4315269379019138,2.949252401166503,-13.543096952901916,23.364589022798338,0.49652521088646573,1.0642798857424243,0.34337969832924603,0.19369519553504894,0.040010873286616844,74.97721157205866,568.1923581781538,0.6893022181998184,0.2262439187199778,1.2640403628005612,0.9398216591871897,-0.2768285026274377,-0.3158025006903566,-0.6226899712427953,2.9922491738916315,5.455056057739351,7.205455225869132
4.8884035,3.685714286,2.659451998,2.451205173,144.3174032,148.2158062,155.5005704,160.1483726,150.6606291,25.58788518,-1.629665702,4.756026297,-9.604821037,48.70120046,-0.08592558512,-0.08702436199,0.0002973963039,0.8817985326,1.403654175,0.4955967438,0.5698652577,0.9912602227,1.127954012,1.165705981,1.023766761,0.9505280413,0.7089972527,1.103610675,1.254631083,0.869590542,1.003693386,1.164775022,0.9397280068,0.7501828975,0.929009831,0.650734107,0.9815847903,1.084202037,1.132512957,1.140049471,1.228018363,1.046167488,0.8716138248,1.040063116,0.9511288463,0.2216261846,0.1305005678,0.5982691087,0.05143799709,0.0,0.681465016,0.6545581381,0.0,0.0,0.0,0.0,0.0,0.0,2.004462449,0.4922619048,0.04166666667,0.007738095238,0.7754285714,0.01980952381,3.040836313,2.168617053,1.005926512,29.99218522,5.316788604,0.0,29.8000411,5.687386275,0.0,10.30076712,4.992404733,0.0,10.81959831,0.0,6.165775612,11.37477255,28.66745114,0.0,0.0,0.0,1.668598938,51.38,0.3844897959,0.2725694444,0.0375,29.63332311,21.92741253,-3.326694307,-1.232877387,-0.44083332,0.4441419449,-0.1631997952,1372.303956,3.58,0.00759,-4.26,3.7565227165354553,3.4815252762166073,230.36591404113346,-14.104270880169437,83.72897504010896,0.0021888517310562974,-0.4613148401335953,0.21187863696497755,1.6248389582552383,0.7565989149141106,0.9878484481621734,0.8357387132315259,1.0692532200270561,1.0350497774389693,1.12611862713357,0.9386494464497974,0.8337576242639065,1.0460297923719561,0.7836396260575265,1.0482005301476631,7.367842426544638,0.8093182163624839,15.735092026144276,11.314166646955211,0.4719628314430146,0.24025776498350698,-0.05897068406436974,0.4254861815055183,3.6495935677349314,0.41896469050046203,0.8394501288990027,-0.044290029233576236,-1.0757164697133499,4.204877724946151,0.1917110978853963,0.6015627187854129,0.8091147694708896,-0.11886513632601906,4.689099836028061,12.211801025479756,5.533954072807719,36.55459175782976,-1.887849976717841,1.466177852477628,6.077865157390077,1.0908803262029991,2.959511948944537,8.845891783801664,23.576621269682935,4.47593698440519,0.9468932364770369,0.19619382331694366,0.3255487668206029,0.04645944687330422,75.08889184372342,530.6522397710819,0.8416752355008891,1.2553485832489213,0.9001002942306389,0.9199707179558758,-0.0553035395693412,-0.0508367123423662,-1.1105126407752965,3.3026106418957966,4.107222139031807,7.295590678685237
4.848604167,3.369369369,2.820304818,2.793756146,145.6756489,152.3692317,156.7243031,158.5660927,159.4311695,59.6336,-1.5408,9.9336,-10.1108,48.00479604,-0.01323283817,-0.06183612388,0.001028379954,1.263143658,0.9479241672,0.89754036,0.4928543905,1.104689293,1.034176102,1.086820551,1.022812614,0.9796886227,0.6667444211,1.146201083,1.127544619,0.6367795801,0.7493841166,0.9985451631,0.6671579862,0.8579165357,0.8542836326,0.9749229542,0.8720432635,1.135496843,1.253901445,1.126765514,1.036446104,1.105811125,1.119860331,1.096381135,0.9783350062,0.1732788131,0.08816961431,0.7585393788,0.06274916425,0.0,0.6841461785,0.0,0.0,0.0,10.9890741,0.0,0.0,0.0,1.993581034,0.4731182796,0.01612903226,0.02688172043,0.7979166667,0.01606182796,3.665365926,1.978490264,0.959483369,31.26935238,14.79051451,5.261891555,6.066367068,29.55874348,9.473725908,14.53505669,0.0,34.77396375,21.327999,6.544756406,18.25485007,5.687386275,40.03047287,0.0,2.72396651,0.0,1.622721684,84.99,0.5723809524,0.5755385488,0.04273901809,148.1751399,28.28848451,-3.062389242,-1.966806931,-0.6798670227,0.7196377646,-0.3665019633,1801.206755,1.56,0.00449,-5.23,3.9365357529958644,2.024649591130781,232.51689899057263,-5.903841519016638,93.69615779429394,0.017393512251705785,-0.39906207802174304,0.15658699271647325,1.2013316163155294,1.1439597528255798,1.0230297867805074,0.8042967152914872,0.9381486554234209,0.8070413202114204,1.0980643132358794,1.0549414061139792,1.0282988520239453,0.9246274034908171,1.045424393525961,0.8366144950867639,9.163094413417442,1.0185731204480886,15.25249249657167,10.996589982448228,0.43297353733763855,0.32199320360813255,0.049342631512467955,0.42462818960430293,5.667111916577287,0.0027464192526579292,6.664471131433701,0.001948274223575748,2.2722173430035006,1.8235005442807641,4.4016099677179,-0.08622121628540325,0.24621786689641667,-0.074768461808921,5.074606966977946,-5.044046402053835,-0.7684681580885648,23.01531012898683,4.639381246749233,39.798786284842635,6.025388360373109,9.751747267994642,5.206328766094914,-18.136684662395126,30.79118445137147,3.5464075483421187,0.9022179693004221,0.278815292422612,0.2400201008209219,0.03335632606954703,69.95655359506662,625.5414543896733,1.7256908188606155,0.8519589461857854,1.3423825336561739,0.30617827267108,-0.4800290812933,-0.21168653934799858,-0.9528574033972905,2.996995345615974,4.251621938519578,5.695328707222392
4.821864782,3.0234375,2.528490028,2.638383838,146.3467283,151.2254929,157.186806,159.0318735,156.633458,50.20297521,43.61818182,8.479338843,1.247933884,49.47834402,-0.07109127655,0.0355086687,0.144729708,1.098436452,1.016168077,0.7786952573,0.5436466395,1.043135494,1.043135494,0.9738463563,0.777126301,0.8916458408,0.7281739687,1.186132075,0.9923349057,0.7414861039,1.053732652,1.393481191,0.8417966211,0.8795727074,0.9889053603,0.8184946154,1.048252812,1.146973605,1.131669773,1.171715426,1.015878179,1.08278471,0.8995710157,1.089856057,1.026381936,0.1606741544,0.09569664158,0.7104330604,0.1056068053,0.0,0.6797656753,0.0585009185,0.0,12.45432442,5.337351856,0.0,0.0,0.0,2.034631883,0.4739583333,0.015625,0.02604166667,0.7803921569,0.0300245098,3.693485395,2.087874319,0.8823513639,29.45497848,10.05365156,5.098681808,18.19910121,11.38785599,9.531400138,20.16532066,5.917906046,33.77213846,39.28626432,9.531400138,5.917906046,5.687386275,52.30116798,0.0,1.301084642,0.0,1.646727263,92.79,0.3786394558,0.3785076531,0.02737588652,142.3191854,29.60938638,-4.556060394,-1.438365411,-0.2568511041,0.2918328058,-0.2183428283,1432.418675,1.37,0.0256,-4.15,3.5238616196164614,2.233163236393535,228.86738235559343,-1.634673101628131,66.6839560980385,0.01532760320579963,-0.24857457305708933,0.04193287142550269,1.2074234009244234,1.4473198716631024,1.2258989029106422,0.9973089154561809,1.2519270549409613,1.1254542303027864,1.058866750847124,1.1507509950939978,0.774319986459044,0.9312494558065677,0.9507466313756007,1.100298468323751,2.8597103354563247,0.7385254128454606,15.190461474809815,10.471832326863916,0.6280863263684944,0.4019557658502109,0.04696053361655607,0.4375292036293047,5.318968381135766,0.28089868980795996,6.529540560171204,0.2845778337878028,1.2479103361892512,-0.7786173097087358,0.9056699581592661,0.3544226952210475,0.20923769240293574,-0.10296706352063109,4.772730868941623,4.16037234438838,31.652521797392836,59.61692140641023,1.1492024242252366,-6.762633153410576,12.988851532156819,5.4390672059047915,4.988994175233371,4.3792160405416265,28.53123660586997,6.518453577074575,1.2774508713664432,0.2700057059326974,0.12053851954756936,0.03430716448647439,73.66590048153117,546.3278132357229,0.530052182077053,0.7727100497133924,1.7018814511751863,1.1687108443889271,-0.21000003357331062,-0.0186459198389044,-0.7768122099444571,2.415581442174596,3.5630811126189412,6.623286312671358
4.864588,3.202380952,3.14172163,3.324057208,144.775219,147.1915212,155.8267923,158.771623,157.4010174,20.81425475,46.83666529,6.147928994,4.351742275,47.09045049,0.0360866479,-0.1164609041,0.06598173248,0.7765750213,1.212874598,0.7863925804,0.5499137854,1.008740849,1.076988932,0.9183002771,1.024197882,0.8072723091,0.7240049367,1.139701551,0.9526380747,0.6167583804,0.952594945,1.027062828,0.7314889713,0.7143467684,0.9105186018,0.987686915,0.995896079,0.9632520521,0.9203991109,1.116963593,1.108215123,0.9821725007,0.9704861299,0.9065594642,0.8693869923,0.2637362504,0.1524323098,0.727356777,0.08469947665,0.0,0.6959864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.819003949,0.4820512821,0.07692307692,0.01794871795,0.805952381,0.03891941392,3.424297788,1.861104431,0.7315211542,28.6523244,10.423316,0.0,17.66730696,22.2842392,9.496942443,9.967957042,0.0,17.00689132,15.07448444,0.0,5.817220841,15.7651876,0.0,18.19910121,0.0,0.0,1.625955818,58.04,0.386122449,0.2864583333,0.03749287749,78.43899978,22.01041359,-4.02754587,-1.308588109,-0.4286383181,0.4802769356,-0.240679363,951.9338672,3.26,0.00116,-5.65,3.7696364529245607,2.858281414809321,191.3635820202778,-6.084746318153529,83.69168857265059,0.010981930945312041,-0.49811144274861285,0.019834810055733967,1.4947903699341336,0.8688606774064854,0.6805710231209309,0.7349532980754058,1.1582859111107753,0.9990539482213179,1.0482571503871883,1.0872375070715037,1.0121024390595244,1.0373393381702058,0.8970311722322838,1.1107649042538514,5.488561843607395,0.9459605460742845,16.521887060137548,10.882772646241747,0.4692399926696466,0.37211541133406256,0.019317857820134385,0.4243543588104558,1.9762405178619593,-0.3527768093286942,4.638591980664682,0.004283729761364048,-1.385328054435389,1.3874968233114493,3.7032313290345114,1.3567060935198119,-0.07127293930825168,-0.07645550099517595,4.892516647982849,5.008943882956673,8.481538823457882,65.71893328913819,-1.7333133247583383,7.332794089107173,11.129733064454392,5.7120212894591,8.9203404193008,7.922950601480352,22.923389759200408,5.194773659885197,1.053575751242245,0.2285680114856512,0.13569459252698401,0.042273712849309905,91.49749190540264,554.1511903141775,0.9226679216147587,1.293121792314801,1.8513925383792227,0.4173411550559472,-0.10705448434037595,-0.4340243335998696,-0.9452762385103052,1.5904596111299758,4.717277170395566,7.674614725235113
