,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),63.19404666714162,2.0,238.2241018107362,4.635094811341394e-95,0.158629541606999,0.16633158282251612
C(strategy),14.760217702829694,3.0,37.09462932279491,1.9971803393201807e-23,0.037051062429221265,0.044526309517741516
C(upstream):C(strategy),3.6866747288778545,6.0,4.632581824156355,0.00010896564039813259,0.00925428190057786,0.011505730120419229
Residual,316.734079998813,2388.0,,,0.7950651140632019,
