,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),39.21662824277856,2.0,7.099831689856782,0.000842778587618832,0.005625124265873872,0.005911108720969393
C(imputation),268.6516097836386,3.0,32.42470176791474,1.5412469094608282e-20,0.03853464096670013,0.03914019185898033
C(upstream):C(imputation),68.64471601430351,6.0,4.142510901943881,0.0003802637862168908,0.009846207465507524,0.01030110169813399
Residual,6595.178050315464,2388.0,,,0.9459940273019185,
