,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),9.158312452369744,2.0,2.1213227051436645,0.1207894608304721,0.005040432149326771,0.007163694548453457
C(strategy),518.511425755552,3.0,80.06788485339752,1.926673274852208e-43,0.2853715325573204,0.290029696485401
C(upstream):C(strategy),20.024018814146444,6.0,1.5460419511268368,0.16078305712343127,0.011020557413219938,0.015530923388052757
Residual,1269.275935466101,588.0,,,0.6985674778801328,
