,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),39.21662824277874,2.0,8.845286947269875,0.00014883318826457831,0.005625124265873902,0.007353636451216883
C(strategy),1629.14483111447,3.0,244.96842547943893,1.4037159819336196e-138,0.23368001107572295,0.23532743115298024
C(upstream):C(strategy),9.58900260415929,6.0,0.720931259454762,0.6327459642315891,0.001375419908622989,0.0018081098907386916
Residual,5293.740542394771,2388.0,,,0.7593194447497802,
