,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.01346305024625432,2.0,0.33102140245364825,0.7198162108605544,0.009078178140703634,0.013604911893269988
C(strategy),0.443033674267161,3.0,7.262030793302099,0.00041098496764418443,0.2987390334108525,0.31218386983620866
C(upstream):C(strategy),0.05040590748085789,6.0,0.4131167375660809,0.8667000256010484,0.033988865753685,0.04910388747150509
Residual,0.9761097122877064,48.0,,,0.6581939226947588,
