,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.06935896694911092,2.0,1.1596698983285527,0.3154322997672919,0.0076450478186598945,0.01007010439811433
C(strategy),2.124780900479868,3.0,23.68397876742525,2.216370918617648e-13,0.23420261723710756,0.23759062449426133
C(upstream):C(strategy),0.0600121842431493,6.0,0.33446443750519467,0.9182704041721226,0.006614804666536132,0.008724901793018545
Residual,6.818252542033724,228.0,,,0.7515375302776964,
