,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.14323274014637505,2.0,2.3555712356015897,0.1057137293068278,0.061803664031940604,0.08937659573166985
C(strategy),0.6416205247517722,3.0,7.0346246755796775,0.000515223790740788,0.27685359720990815,0.3053935010730817
C(upstream):C(strategy),0.07334847817884357,6.0,0.4020904838671819,0.8739944132487271,0.03164922138602332,0.0478560049596269
Residual,1.4593427324795276,48.0,,,0.6296935173721279,
