SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml)
2.434977084,4.410912534,3.009433962,2.549074074,2.418450561,1.392957269,146.328402,158.662316,157.406043,160.6475041,9.225765306,0.01368819019,-0.2344338595,-0.04210693844,0.04626458178,0.009595526771,1.229940193,1.104752373,0.8702972969,0.5654174284,1.029098111,0.9853747715,1.065143205,1.212315587,0.9415089801,1.070130425,0.7351932862,0.9807370472,1.019788301,0.9551000222,0.9511299171,1.083762508,1.04001012,1.137339254,-0.5233653236,1.734391235,3.510571743,1.338814635,0.2247783093,0.08645485876,0.0761440227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.457218757,0.0,5.924736155,0.0,0.0,1.052429558,1.7783109,0.2629213483,0.6532258065,0.2246163215,0.01528897849,0.5535714286,29.3787587,0.0,5.098681808,6.066367068,80.0255441,36.2621901,18.05032179,4.736862954,39.52165029,4.736862954,51.30638157,0.0,12.84164325,0.0,0.0,5.924736155,4.115641778,0.0,25.10408871,25.64220074,66.93,1.090277778,0.9005555556,0.4251247166,0.2061287478,0.138742284,0.08652178349,0.06146572104,0.2973126298,0.9302304769,28.77571467,-2.197095679,1.776673561,1.232350314,-0.764341013,0.09042284315,1574.137085,5.03,0.00782
2.490706047,4.620469972,3.186046512,3.425849403,3.32943067,1.477664203,152.173094,161.3589707,162.7599018,165.637776,11.04663923,0.02290345345,-0.5185708697,0.067314727,-0.1623035497,-0.1093070911,1.588712068,1.254865681,1.063490342,0.4894009097,1.065944091,0.958151992,1.219466172,1.023633133,1.061821448,0.9828429933,0.6509371467,0.5398933786,0.7920649302,0.9031922897,1.017631264,0.9813100877,1.045797572,1.00283175,-0.3757915094,0.9728800211,8.001920628,1.297042875,0.1189959443,0.07819892105,0.09767036445,0.0,1.808571318,0.0,7.33315014,-0.1216279328,0.0,0.0,6.260327211,1.834398105,0.0,0.0,0.0,0.0,0.7117557307,1.395362087,0.3851414361,0.6818181818,0.2056796817,0.07289055973,0.5185185185,27.30672217,19.35077682,0.0,12.14238718,43.33159265,28.71782518,17.85686786,9.184952232,11.38785599,16.47624748,38.37233879,12.74095804,27.57024916,10.07780132,11.72440057,14.74765701,2.121413265,0.0,9.70370472,25.55428919,124.32,2.041666667,2.183888889,0.696462585,0.377196712,0.3387654321,0.2523191511,0.071278826,0.3865233449,0.7659390357,27.69541695,-2.366666077,1.161979206,2.040656886,-0.7882961459,0.2636786666,2684.020059,2.34,0.107
2.483395363,4.386364923,2.954545455,2.905151947,2.706252124,1.410723378,147.0894303,160.896256,160.3959673,158.7162361,12.1472,0.02391700865,-0.5446602296,0.1350137652,-0.1289186064,-0.006207897104,1.587539271,1.129346349,0.9628846016,0.4622641509,1.089411468,0.9330119543,1.071683992,0.9751922231,1.005437571,1.068579533,0.6633791199,0.6593134562,0.8620690799,0.8888264994,0.8792207831,1.084034244,1.021817047,1.057369849,-0.4868801914,0.9778942015,7.008271469,0.6101358035,0.1702456728,0.08662531897,0.07931626887,0.0,3.998637429,0.0,0.0,0.0,0.0,0.0,2.897630052,0.0,0.0,10.91816041,0.0,0.0,0.9584537715,1.89608594,0.3349875931,0.6696428571,0.2542886346,0.03658730159,0.38,28.07245217,9.967957042,0.0,6.9237372,31.54366003,36.02384191,16.52595619,14.26826309,33.45795484,14.79051451,34.196814,6.9237372,31.28371294,0.0,0.0,10.91816041,4.930674447,0.0,6.689475064,19.05880226,89.13,1.576388889,1.598333333,0.6370068027,0.2849899219,0.2500154321,0.1356004489,0.06718346253,0.3064268272,0.8091801777,26.25728492,-2.53167326,0.7720652238,1.031172559,-0.6396500628,0.4060889637,2150.663284,5.64,0.0277
2.441492375,4.128881734,2.974683544,2.935714286,2.456709957,1.552372241,144.4949818,155.8926008,160.4675738,150.9225805,5.734842951,0.01327024697,-0.5649659201,-0.1634719612,-0.1185549812,-0.07084027315,1.584388826,0.9657593596,0.7379295538,0.5557360743,0.9771385942,1.276563092,1.196646457,1.083727811,1.114839614,1.435587489,0.8681003289,0.8832706767,0.9450743336,0.9885639883,0.9577570423,1.195319277,0.8949761642,0.9491015781,-0.3737343026,1.734223195,3.046910785,1.443403308,0.2191094953,0.1290186608,0.05143799709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.365952145,0.0,0.0,0.0,0.0,0.0,0.9963253758,1.753790627,0.2702702703,0.652173913,0.1836231201,0.01956521739,0.6216216216,34.66167566,10.30919334,0.0,48.53093655,18.19910121,29.2079764,0.0,0.0,0.0,10.63357721,10.81959831,6.165775612,11.12690298,11.37477255,0.0,0.0,0.0,0.0,16.50120121,21.02090433,51.38,1.0,1.008888889,0.306122449,0.07306626354,0.0225,0.01632486481,0.05079365079,0.3852632079,0.9013922896,21.50704852,-1.64655331,0.6931333376,1.566361844,-0.5671370622,0.1300458485,1274.145052,3.43,0.0263
2.499718172,4.249168262,3.787878788,2.755672045,2.484929127,2.225187997,141.7851802,150.3493614,153.125529,156.9660705,1.648283039,0.00904939681,-0.5138705267,-0.04363509887,-0.1125027034,-0.2680479268,1.510492261,1.294380303,1.481569251,0.6365624317,0.985188197,1.153933692,1.349796424,1.073076923,0.8032388664,0.9368131868,0.8375284972,1.10849702,0.6977716568,0.7439936355,1.047725877,1.122147629,1.246951861,0.7100875226,-0.4045491344,0.992888764,3.041832401,0.6049894753,0.1775619387,0.1736077036,0.1842762654,0.0,0.0,0.0,0.0,0.0,0.7472530864,0.0,0.0,0.0,0.0,0.0,0.0,24.35462047,0.8218907439,1.692686418,0.3801256003,0.65625,0.2022214977,0.0,0.6451612903,55.8047709,9.499376415,5.098681808,57.74054544,36.39820241,21.17216961,5.007623697,0.0,21.82845468,0.0,14.59805822,0.0,0.0,0.0,0.0,1.713497417,0.0,0.0,4.419932764,16.71521575,30.19,2.263888889,1.326666667,0.3313378685,0.1728395062,0.1625,0.09896949291,0.07777777778,0.7104232121,0.9516778523,18.85621371,-1.557533857,-0.9013315129,0.7836797161,-0.3425198847,-0.3356758345,864.54982,6.58,3.25e-05
2.438964785,4.376840904,2.970588235,3.171783626,3.533898305,1.604211985,145.8395111,155.8277695,157.1804689,159.7563551,6.756026297,0.012062995,-0.2319565314,-0.1339572546,-0.05978758705,-0.003180045358,1.139358911,1.104868086,0.9475381678,0.4880172414,0.9945181256,1.174447392,1.03915608,1.290152156,1.21978022,1.011133603,0.5438213174,0.6779251465,1.061027498,0.9394095453,0.9293592126,1.084547215,1.051045417,1.013810398,-0.3776230982,0.9938719867,8.001917987,1.425802462,0.1798547815,0.1197287114,0.08900986808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006075208,1.431404059,0.3074027604,0.6354166667,0.1723870095,0.02052380952,0.6216216216,29.04376798,4.390415048,5.098681808,18.19910121,41.9616539,29.7174337,11.51114884,4.390415048,33.77213846,0.0,20.16532066,5.817220841,0.0,4.390415048,0.0,14.02519779,0.0,0.0,14.00357629,22.72753512,54.46,1.368055556,0.8955555556,0.3394557823,0.1839490426,0.05530864198,0.03295582083,0.07207207207,0.3823464208,0.8906604399,20.71401969,-1.65460158,0.7143287378,1.533920999,-0.8307165736,0.2340560347,1061.393602,4.88,0.0157
2.418348561,4.527285573,3.129032258,3.776923077,3.848699764,1.534694559,150.3940387,162.5512898,164.5912769,161.3424918,4.346938776,0.0182639437,-0.3324012605,0.2193988027,-0.01968392072,-0.0715585851,1.275091863,0.8386330049,0.9095661276,0.4601770353,1.085488219,0.9315510049,0.9181616639,1.177769319,1.102064441,0.9153846154,0.5313604033,0.6202766102,1.029567991,0.9444248896,1.014361302,1.033095719,1.001398231,0.9369920743,-0.3753149849,0.9929434621,8.002958195,1.417758105,0.1920508422,0.1033284893,0.06856204604,0.0,0.0,0.0,0.0,0.0,1.484493371,0.0,3.209803949,0.0,0.0,0.0,0.0,0.0,0.7725594188,1.076265074,0.3612903226,0.6666666667,0.1708787285,0.04432234432,0.6285714286,28.92622508,8.780830095,5.098681808,0.0,36.39820241,23.64452491,22.66784312,8.780830095,11.25737949,5.316788604,20.16532066,11.63444168,0.0,20.15560264,11.63444168,27.32307035,0.0,0.0,7.83022589,20.03385019,66.49,1.5,1.208888889,0.373968254,0.1597222222,0.14,0.1025425977,0.0701754386,0.4496971453,0.7565182884,21.3750784,-2.136900752,0.7019382687,1.579665978,-0.7740210525,0.05233259757,752.8986437,3.97,0.0241
2.533386305,4.178865078,2.977777778,2.683061197,3.208608907,1.610260143,142.8976294,155.3082346,153.6443467,157.3703611,10.3962585,0.009568442372,-0.2456306312,-0.08413046519,-0.03983422946,-0.01338615685,1.203662336,1.081917619,1.067385681,0.5248710988,1.197808492,1.095719662,1.102387125,1.061201071,1.102328579,0.9441030218,0.7545850053,0.5528026341,0.8269399724,0.8571149249,0.925310936,1.114947315,0.9900246842,1.141077507,-0.4286567014,0.9685373377,7.014207244,0.2964151701,0.1637947843,0.1101141885,0.2864797176,0.03402069087,3.164892644,0.0,4.107403169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018899754,1.639726474,0.3196721311,0.63,0.2024891453,0.0,0.4761904762,28.55705665,8.417796984,5.098681808,24.27512131,42.82867707,17.51314867,5.693927995,8.417796984,22.51475897,0.0,29.43802943,6.9237372,11.38785599,0.0,9.837253136,25.35594006,2.683848503,-3.21497177,10.99723661,21.16131431,64.85,2.069444444,1.539444444,0.5723809524,0.4238000756,0.1996990741,0.1116212631,0.07936507937,0.396162501,0.8536184566,27.86921957,-2.170402474,0.5688866725,0.6889240391,-0.1030529687,0.355075048,1853.028796,2.97,0.0373
2.530454796,4.024228194,2.744186047,2.601953602,2.346856725,1.582928217,144.6883738,155.1948001,153.6483872,158.2651642,12.976875,0.01343118756,-0.2284308993,0.05142454982,-0.2045825682,0.03891696362,1.206294218,1.04384194,0.7886743822,0.4655813953,1.154337349,1.008977273,1.165714286,1.146525623,1.249068971,1.081483688,0.8409590385,0.9741131281,0.8383679434,0.7986610069,0.9090461351,1.143500945,1.02671882,1.156196877,-0.5293606965,0.9878632894,3.513557971,1.399863887,0.3131896757,0.0751275622,0.08579236005,0.0,3.678265004,0.0,4.258602372,0.0,0.0,0.0,0.0,0.0,0.0,5.262617148,0.0,0.0,1.132845333,1.977689437,0.3534743202,0.6413043478,0.2042675015,0.0,0.5,24.98785342,0.0,5.098681808,24.27512131,42.82867707,11.25737949,11.44343983,4.736862954,28.26427081,4.736862954,21.87426081,6.9237372,11.38785599,0.0,0.0,7.289315702,2.810050081,1.678040052,10.99723661,21.16131431,39.94,1.569444444,1.459444444,0.4907482993,0.1768864953,0.09031635802,0.03713906744,0.06606606607,0.3148038056,0.9546408044,19.85100612,-1.715121593,0.8834135875,1.13761624,-0.7134927165,0.1912395931,1762.835961,3.7,0.0197
2.490442419,4.555414393,3.230769231,3.343272171,3.002252252,1.455194872,150.7422912,162.2205903,163.0500826,164.9364602,9.5504,0.01851781404,-0.4202252355,0.0882278936,-0.1122882851,-0.1037721893,1.504461933,1.254853251,1.163893019,0.5115740741,1.0390625,0.9509345794,1.219036697,1.021634615,1.077513495,1.080628088,0.6096643519,0.6401148504,1.096812197,0.9278108045,0.9903619376,0.985976529,0.9988715118,1.059105987,-0.3757882448,0.992943462,8.001919069,1.297044177,0.1438542817,0.07200113532,0.07802850942,0.0,1.839998403,0.0,7.481984581,-0.07945335418,0.0,0.0,6.396193674,1.870748588,0.0,0.0,0.0,0.0,0.9813853603,1.431712569,0.3478701826,0.6833333333,0.2082598057,0.04822510823,0.56,29.07485563,19.35077682,0.0,24.27512131,37.26522558,23.15437369,17.85686786,4.390415048,11.38785599,10.74258,32.46515906,12.74095804,17.21226049,10.07780132,5.817220841,14.67133491,2.307401952,0.0,12.00682005,22.70892798,81.23,1.604166667,1.832777778,0.614829932,0.345946712,0.229382716,0.1531455974,0.06481481481,0.3592769664,0.8579965795,28.21357374,-2.151474605,1.337103164,2.054124056,-0.6294296932,0.1401140513,2402.054046,3.13,0.0272
2.483449667,4.396690103,3.079207921,2.755653021,2.919687418,1.572750983,146.7345417,159.0164246,159.3037088,156.7590167,11.54866455,0.02193815016,-0.7136435401,-0.0959214034,-0.0504215878,0.03401200358,1.772247193,1.026447631,1.142651396,0.461425221,1.211046317,1.150491068,0.9340591517,0.9468733338,1.055969609,0.9880417397,0.6972307365,0.5278331227,1.010372979,0.8073625475,0.8840345331,0.9531398069,0.978295621,0.959770983,-0.4776858709,0.9778532218,7.008273877,0.6094207541,0.1804790733,0.164494661,0.1110709264,0.0,5.575590134,0.0,0.0,-0.17393551,2.075726759,0.0,2.724611993,0.0,0.0,5.113341032,0.0,0.0,1.002879635,1.835502452,0.3614457831,0.6696428571,0.2405056069,0.03634920635,0.4042553191,31.38312842,19.74647275,0.0,6.066367068,32.90394574,16.63744226,16.52595619,9.531400138,21.95893118,5.316788604,32.13312054,6.9237372,25.36580689,4.794537184,6.093240071,6.21848502,5.817368447,0.0,3.464144285,15.46788441,92.79,1.826388889,1.598333333,0.7186394558,0.3162399219,0.3053240741,0.1651872258,0.06565656566,0.3734668358,0.8460799461,26.96809765,-2.230653121,0.5163215703,0.9484925938,-0.9379002644,0.7542299195,2726.359613,5.86,0.00736
2.434221777,4.302585104,2.941176471,2.764701105,2.599846551,1.702870641,144.5853473,153.1026674,153.5807316,157.7247293,5.756026297,0.01059569142,-0.2274929273,-0.1639687472,-0.07875068644,0.09425447814,1.155687114,1.106213601,0.8117615668,0.5772477584,1.031820743,1.145958551,1.085549004,1.243237532,1.134395604,1.011133603,0.787980181,1.022431489,0.9647692799,0.8934112415,0.9740305481,1.068063616,1.092931846,1.072104687,-0.3789345633,0.9938435771,3.059383876,1.304720641,0.1958948138,0.1304065059,0.0761440227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960493907,1.03180839,1.763374988,0.2962515115,0.6354166667,0.1765597879,0.01980952381,0.6216216216,27.41466746,0.0,5.098681808,29.8000411,41.9616539,34.74006701,5.693927995,0.0,33.77213846,0.0,20.16532066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27102878,23.22645939,54.46,0.9930555556,0.8955555556,0.3386394558,0.1645408163,0.06655864198,0.06938271605,0.07207207207,0.4227228896,0.9505140753,20.78580455,-1.552496346,0.3805497678,1.010153343,-0.8018663157,0.2031554007,1075.726667,5.11,0.00607
2.478936865,4.51049676,3.189655172,2.841861598,2.716021825,1.529342206,149.2712213,158.8721414,159.3910426,162.626687,12.75,0.01999122412,-0.4506544149,0.1515275869,0.03628957905,-0.1641522989,1.503246492,1.103741742,1.290744082,0.4944376026,1.160743934,0.824498344,0.9938092357,1.134920635,1.034482759,1.015037594,0.876613779,0.9183986976,0.7091238839,0.8419023279,0.9742927238,0.9460447433,1.080558625,1.066050342,-0.529345944,0.9878601675,3.513572536,1.434202554,0.1865275199,0.08296766566,0.06365387513,0.0,3.636391248,0.0,7.398095471,0.0,0.0,0.0,3.395337039,1.742801609,0.0,5.218525494,0.0,0.0,0.9842737348,1.921955869,0.3348519362,0.685483871,0.2114118318,0.0312153796,0.5384615385,27.54306817,14.98529578,5.425791397,12.14238718,49.39795972,23.15437369,17.91245169,4.736862954,17.13736782,15.47944295,33.40918099,13.08951281,17.21226049,5.687386275,0.0,5.218525494,2.517724679,1.65707352,11.91630315,24.29046293,92.53,1.479166667,1.837777778,0.5723809524,0.2590230537,0.211882716,0.2226303438,0.06349206349,0.359313175,0.8571948402,28.10094457,-2.322690933,0.7916645007,1.543411854,-1.025139433,0.029394677,1827.899299,2.77,0.035
2.553040383,4.346112611,2.785714286,2.575925926,2.083333333,1.50240302,144.1755027,158.017984,154.4333074,156.6073003,14.1852552,0.007402612772,-0.1642638889,-0.02342428465,-0.1072791578,-0.1395201278,1.172263988,1.203762243,1.056462585,0.4224489796,1.071691822,1.136368367,1.245225455,1.111429832,1.305325528,1.200242718,0.7457312058,0.8214472094,1.078178977,0.9066266955,0.788504403,1.100348041,0.9363896442,0.9758442718,-0.4357096678,0.9879793438,3.042105136,1.343864516,0.1868248023,0.08275355392,0.130682846,0.0,2.13547063,0.0,0.0,0.0,2.189593648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319494992,1.899158951,0.3492063492,0.6442307692,0.2302750424,0.0,0.5217391304,28.08857777,0.0,5.098681808,31.18920547,49.09138463,35.07913167,5.693927995,0.0,22.51475897,0.0,19.74844179,0.0,24.73241481,0.0,0.0,2.166832955,3.120409059,0.0,16.37303072,28.26905539,43.6,1.756944444,1.547777778,0.5251247166,0.1652730537,0.0825,0.03295582083,0.06201550388,0.2970809456,0.9634107722,15.03298775,-2.350826154,1.236992538,1.416519324,-0.6533995773,-0.1546358883,2140.13226,4.89,0.00493
2.490628178,4.596945263,3.283333333,3.473958333,3.288839725,1.503021051,150.4984338,161.2261068,162.8661206,164.7062174,9.499807766,0.01893057271,-0.42133715,0.05590577402,-0.1681219488,-0.1102973051,1.482583345,1.278740997,1.154289488,0.4798855102,1.027319164,0.992135392,1.242959272,1.009586225,1.086042449,1.034902597,0.5414841282,0.5540216954,0.9123720535,0.8955665018,1.006614275,0.9965619403,1.007997674,1.006185222,-0.3981345302,0.9113317266,8.001919845,1.29704352,0.1388167936,0.06948652881,0.07802850942,0.0,1.818946474,0.0,7.382088777,-0.1078514162,0.0,0.0,6.304262458,1.846362548,0.0,0.0,0.0,0.0,0.7930057307,1.407326529,0.360343184,0.6796875,0.202022834,0.04584183673,0.5490196078,27.19754195,19.35077682,5.261891555,12.14238718,43.33159265,23.15437369,17.85686786,4.390415048,17.4570773,10.74258,32.46515906,24.07207091,22.77571198,10.07780132,5.817220841,14.7241185,2.180068844,0.0,11.49572378,25.28980124,105.02,1.916666667,2.063888889,0.696462585,0.377196712,0.3140740741,0.2027323742,0.06535947712,0.3940349295,0.8559193304,28.20007841,-2.45339229,1.07618617,2.030228997,-0.8206579485,0.1579998792,2472.979898,3.17,0.0322
2.468628887,4.132437192,2.655172414,2.85,2.488636364,1.654814688,145.2967564,153.4703315,152.4166073,161.0598867,7.280991736,0.0115294807,-0.204644982,-0.1404208383,-0.02003442341,0.005857914416,1.135785536,1.17177776,1.091682146,0.5326779538,1.003105251,1.1250375,1.112272763,1.311213518,1.369924571,1.02734255,0.7647478804,1.038540125,1.102811245,0.9146174555,0.881612631,1.02094209,1.049961289,0.8932934114,-0.387978746,1.734391618,3.059378604,1.390175303,0.2101965513,0.1399273102,0.09087175382,0.0,0.0,0.0,0.0,0.0,2.084955541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.106484316,1.776239449,0.297029703,0.6428571429,0.1744849237,0.02164502165,0.6363636364,29.94070558,0.0,5.098681808,24.26546827,29.82891977,29.54020642,5.693927995,0.0,22.51475897,0.0,20.16532066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01793638,20.14478228,54.46,1.055555556,0.8766666667,0.2228571429,0.05265810028,0.0225,0.0,0.06734006734,0.3475038432,0.932608777,13.86810706,-1.733820714,0.8748819942,1.485429159,-0.6547522796,0.09241541856,1098.115324,3.97,0.0374
2.597850078,4.101665835,2.572519084,2.630704365,2.312396352,1.525601798,145.0869966,153.5821454,162.0972247,153.8110988,17.62630208,0.01284793601,-0.3860697834,0.01533050976,-0.1134696196,0.007532301879,1.314854586,0.9539838686,0.7070326311,0.4774777405,1.057402812,1.188467447,1.383259482,1.148424734,0.9915261547,1.385646218,0.9949710566,0.5107568841,1.024501253,0.8125377887,1.137579186,1.239652506,0.9040648674,1.02037886,-0.4349781178,0.991510793,6.002808208,1.134637098,0.3013639207,0.1738843431,0.4665289338,0.1020620726,8.853357781,0.0,0.0,0.3910761527,0.0,0.1731802327,0.0,0.0,9.67224571,0.0,0.0,0.0,1.258329554,1.7337363,0.3656509695,0.62,0.2419431816,0.01841025641,0.4166666667,27.20665253,0.0,5.098681808,38.9703128,42.16764743,23.72004194,11.44343983,5.106527395,28.26427081,0.0,19.87099066,12.33872767,38.07697363,0.0,0.0,2.145043462,9.756531676,0.0,7.015426052,18.96324038,50.94,2.833333333,1.989444444,0.8785034014,0.3797004913,0.096875,0.01234567901,0.0826873385,0.3225774031,0.8978706103,20.00470256,-2.468484815,1.191478187,0.9054046876,-0.5149506722,-0.120552008,1852.844609,4.26,0.00493
2.434934798,4.385913417,2.969387755,2.655838041,2.757309942,1.457857962,148.1880842,156.6762634,161.7812134,163.4394797,11.66666667,0.01537181689,-0.3018627239,-0.005432252056,-0.01504795827,0.09060525831,1.318138821,1.15925914,0.9934224119,0.5347430272,0.9459419758,0.9065277268,1.043252862,1.086335404,0.9013605442,0.914346247,0.7987861163,0.9682289691,1.25345406,0.8280126981,1.035312916,1.050880246,0.8635677563,0.9738365478,-0.5082116703,0.9888932787,3.510694751,1.353642494,0.2107263855,0.09384094428,0.0761440227,0.0,4.105194738,0.0,0.0,0.0,0.0,0.0,0.0,2.136737195,0.0,5.717097266,0.0,0.0,1.012421326,1.765452935,0.2740046838,0.6583333333,0.2046388653,0.01630824373,0.4259259259,27.38642147,4.983978521,5.098681808,6.066367068,56.41145242,48.52540074,5.693927995,4.736862954,39.6521268,4.736862954,57.29619125,0.0,6.420821623,0.0,0.0,5.717097266,1.637248623,4.105194738,16.34728313,23.19568192,79.82,1.118055556,1.015555556,0.4806802721,0.2219860166,0.123433642,0.1230507091,0.06565656566,0.2589018402,0.9156865486,27.98986524,-1.950112645,1.345390583,1.375318711,-0.6005447192,0.1066261733,1445.598246,4.23,0.0351
2.482821465,4.350846645,3.089108911,2.855638284,2.593325999,1.447267104,147.4070993,159.4282346,159.5753832,159.0692396,10.13852422,0.02597623644,-0.5775844303,-0.07837074117,-0.1041934066,0.144789106,1.605467593,1.088203779,0.6876452399,0.4761126836,1.092965953,1.044678273,1.121040945,0.9491930844,0.976001165,1.175777925,0.7504039609,0.5531366355,0.8723137687,0.9073389021,0.9437998209,1.157068894,1.053284437,1.045629855,-0.4868779013,0.9728907128,7.008275244,0.6101363001,0.1701557516,0.08657956477,0.07931626887,0.0,1.969884762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90706604,0.0,0.0,0.9703602135,1.90468281,0.3479381443,0.6666666667,0.2488892211,0.05543209877,0.4042553191,29.48648364,9.967957042,0.0,0.0,37.96448165,29.4790855,16.52595619,14.26826309,33.45795484,15.20739338,27.6520576,6.9237372,30.78079736,0.0,0.0,10.90706604,2.211360909,0.0,7.716486024,19.69235798,103.12,1.576388889,1.438333333,0.6630839002,0.2734158478,0.230632716,0.1267258443,0.06349206349,0.3354667202,0.7728724866,26.29075162,-2.316018587,0.293582343,0.5926671147,-0.5834331711,0.300244724,2049.650148,5.19,0.0627
2.474740486,4.498005413,3.053030303,2.901475694,2.850331675,1.466463745,146.2371118,159.6814892,158.7182556,159.3119219,9.108418367,0.01211140675,-0.3160717297,0.05832555545,-0.1226103676,0.004947148333,1.347610444,1.123100306,0.8847044885,0.5041466608,1.14537887,1.080805755,1.117525098,1.034377907,1.181147746,1.088706772,0.6420414758,0.8310504904,0.7585689396,0.9474767049,0.9165954269,1.059053412,1.001831439,1.063932438,-0.4324510555,0.9929796051,7.00214461,1.269246097,0.1550874149,0.0711208106,0.07129411522,0.0,1.961369464,0.0,0.0,-0.9337611023,1.655222388,0.0,3.000267704,0.0,0.0,0.0,0.0,0.0,0.9802223593,1.685472104,0.311440678,0.6515151515,0.2002335208,0.01458704694,0.5535714286,35.89326767,5.106527395,5.098681808,30.33183534,48.8853911,48.5008745,5.693927995,5.106527395,22.51475897,5.316788604,30.96032148,6.9237372,12.11474962,5.687386275,6.227901171,1.826510299,2.447681743,0.0,19.80125865,28.71285941,88.42,1.722222222,2.033888889,0.7152380952,0.2885015117,0.348757716,0.1809019488,0.05664488017,0.3636252832,0.8843739382,32.70441676,-2.367162953,0.7868557918,1.976594455,-0.8427190641,0.1301393751,3569.713311,3.93,0.00473
2.497208695,4.513463657,3.254901961,2.360414178,1.979451674,1.517425653,143.3032368,157.175487,160.3100729,153.0315294,10.44612476,0.01029213076,-0.5247115456,-0.06716653569,-0.1415036022,-0.1207308503,1.558769959,1.397056959,1.089542371,0.5126350962,0.9278198238,1.215894993,1.421821589,0.9633559584,0.9247572816,1.422643282,0.8710554987,0.7823306164,1.006664352,0.9241295955,0.9099142368,1.15947854,0.8876316398,1.036562165,-0.3637164681,0.993844579,3.040427984,0.6094207479,0.2027589878,0.09974522888,0.1433457877,0.0,2.039433738,0.0,0.0,0.5457821817,2.259257465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165891204,1.902736045,0.3391959799,0.6538461538,0.2839350358,0.01785375119,0.5434782609,34.25414256,14.95193556,0.0,25.32883194,31.89811458,22.5553483,16.52595619,0.0,21.95893118,0.0,19.93591408,6.9237372,49.54034665,0.0,0.0,1.206097884,2.039433738,0.0,9.695575596,21.78580178,54.46,1.388888889,1.354444444,0.5275283447,0.2693609851,0.136257716,0.05163350679,0.06718346253,0.3210047396,0.9150418702,26.5061711,-2.465995537,0.6331751419,0.3223980589,-0.8807086271,0.5787999279,2317.872662,7.34,0.000369
2.480066464,4.664261695,3.318965517,3.265015015,3.180041152,1.624156942,148.5354983,157.6605555,159.3045716,161.8383904,11.5496,0.01734393257,-0.4667300645,0.06772113045,-0.1465676907,0.02792896134,1.511438313,1.22740737,1.113552969,0.4306389723,1.037544554,1.048704955,1.048683819,1.145639159,1.148442072,0.9165394121,0.4992319944,0.4735693428,0.6742873691,0.8600512025,0.9362959552,0.9482935911,1.068880855,0.9584468995,-0.3996313397,0.9108416499,6.028466039,1.421355598,0.1458524996,0.08555061277,0.09973826696,0.0,1.939560434,0.0,7.207536416,0.0,0.0,0.0,3.22022555,1.696399817,0.0,0.0,0.0,0.0,0.8948460956,1.621552915,0.3461538462,0.6742424242,0.1982620778,0.02909090909,0.56,31.07264911,14.98529578,15.94957451,18.20875424,37.26522558,17.46698741,24.30138249,0.0,23.52629862,10.74258,26.29938345,35.75173855,28.33916347,5.687386275,0.0,0.0,2.266889106,0.0,13.25552767,27.86004267,130.88,2.166666667,2.068888889,0.614829932,0.4011558327,0.309382716,0.2275257627,0.07264957265,0.451816328,0.899975212,30.1106621,-2.266704577,0.5975371706,1.971512741,-0.6792424211,0.1330264511,2901.74754,2.79,0.0244
