,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),0.05546713546864053,2.0,1.6143533535831625,0.19990014611817214,0.0042974005047886465,0.005461011399714549
C(strategy),2.4673446749305312,3.0,47.874188523420024,1.0793481806689029e-27,0.19116127346307185,0.19630691059715202
C(upstream):C(strategy),0.2828573857382181,6.0,2.7441581120915863,0.012261504959843697,0.02191480526233146,0.027238880779948915
Residual,10.101467433746842,588.0,,,0.7826265207698081,
