SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,AATS3p,AATS6s,AATS7d,AATSC0c,AETA_beta_s,AETA_eta_L,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,ETA_shape_y,FNSA1,GATS1c,GATS1s,GATS3d,GATS3v,GATS4d,GATS4p,GATS5dv,GATS6c,GATS6d,GATS7c,GATS7v,GATS8s,GGI10,GGI3,GGI4,GGI8,GGI9,JGI2,MATS1c,MATS5s,MAXaasC,MDEC-22,MDEC-23,MINaaCH,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,PEOE_VSA10,PEOE_VSA3,PEOE_VSA7,PEOE_VSA8,RASA,SaaaC,SdCH2,SdS,SdsCH,Silicos-IT_Log_P,SlogP_VSA1,SlogP_VSA5,SpMax_A,SsCH3,SsCl,SsOH,SssNH,SsssCH,SsssN,SssssC,VE1_A,VSA_EState1,fMF
4.99633447,3.066666667,2.466666667,2.283702409,145.045857,151.7808163,154.5847109,162.0658088,153.7869852,91.43252595,-111.1868512,18.88696655,-25.21607074,52.22564214,-0.09577186839,-0.004723994585,-0.001318857314,0.8204296587,0.923798806,0.9197600469,0.4745684031,1.043212565,1.08311348,1.36831172,1.206264518,1.110483351,0.7604015041,1.435418941,1.159934498,0.5303073254,0.8992749702,0.7568720209,0.7937709652,0.9811979846,0.847892995,0.8060504642,1.15128987,1.17929948,1.151053834,1.150658022,1.213894295,0.9923983499,0.9381128886,1.083114681,0.9984535941,0.2926393097,0.168850319,1.762182231,0.4665289338,0.1020620726,0.7105510391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.055152759,0.4820512821,0.01923076923,0.01794871795,0.7580246914,0.01761633428,3.303997161,2.368428181,1.346490872,28.37327328,5.106527395,5.098681808,45.89405,11.38785599,5.106527395,14.76446326,5.414990469,28.26427081,19.87099066,12.96557803,5.414990469,0.0,41.174265,5.693927995,9.890925645,0.0,1.737281155,50.94,0.8785034014,0.6823270975,0.04949864499,124.1941533,18.79239773,-3.597444181,-1.302169865,-0.04458693,0.1663626326,0.09362744359,1856.890625,3.06,0.0027,-5.28,-9.672102767585827,0.2631079203109108,40.260905404983895,0.2160216232534726,3.8234881898594715,11.993384373503595,-2.123765884655497,-7.3659620555358,215.71192297312436,-87.55642960809728,385.4751771455478,-0.7270864241830555,0.25413450060118853,57.821213743866274,-27.468619127614268,-48.074368171578264,-31.083865878656784,-10.229421301962466,-9.367751913187226,-22.759375585014357,39.743731295631804,-19.904109170424714,71.69369959724126,-25.176028132027337,-8.243633611091061,14.291385521788223,-41.749835985152544,5.948235222483803,11.623443068940075,26.84704149858108,-0.5983372376221153,-37.514129049911624,43.060563087849744,11.516125902981763,-911.5466487676264,-829.6065741398126,48.09750453436237,-53.21794406820297,-75.85082573392958,-169.63038698286655,-8.734236659826468,81.65993321788196,1208.475689817668,1693.3060018732306,-2843.2413011943986,-2415.1508770162595,6.343960435621068,267.23525714204317,3.543314695358277e-08,107.14865403280893,183.9234986493952,465.8279805500982,-762.1033723372271,4204.479255093442,6.534773824614993,211.75624919663508,-127.08593702028249,-565.8931587528155,183.88142019039935,-3.479522311273221,34.23529064533669,-96.66203015757793,2.7254228867566797,-392.8932290097219,-19.710770063026818
4.83287049,3.280898876,2.793103448,2.854642314,149.6517217,156.7887235,165.1300249,161.1284905,163.1065269,74.27852893,75.41319632,11.26608978,1.135208221,47.50931806,-0.1940148838,-0.08331887009,0.08640454012,1.31642711,1.322431658,1.016702807,0.3869798971,1.039052346,1.026194743,1.266190829,0.9712334693,0.7252172632,0.6450498108,1.044650369,1.297543257,0.6101764648,0.9604706502,0.9095742073,1.485893777,0.9001993602,0.853075442,1.036944541,1.049558482,1.070124523,1.170095256,1.250283439,0.8916500422,1.005423611,1.067359088,0.9758674735,0.8242227403,0.1832797149,0.08637282833,0.6617085363,0.05720369498,0.0,0.6959864369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.907275554,0.4686813187,0.03846153846,0.03131868132,0.8153439153,0.01982091982,3.743368755,1.682895999,0.7237073367,28.33828488,5.316788604,5.098681808,0.0,17.57815784,4.390415048,24.73242031,0.0,11.38785599,24.73242031,6.544756406,12.74095804,15.7651876,34.64685839,6.066367068,4.618875901,0.0,1.51914289,68.52,0.5111564626,0.2803996599,0.04253753754,32.21497008,24.2729562,-2.989518449,-1.516796498,-0.1333143151,0.3854469559,-0.08393550899,1305.357101,1.75,0.0436,-3.57,-9.155084897376097,11.726562342595093,29.512845808194868,0.27468621816314304,3.4981213403969216,8.613470772954814,-1.4830259687091507,-5.034715437606875,182.63332752798698,-55.9588933566973,312.0941378402144,-0.4677678486140053,0.3698344004253657,44.0491690351393,-20.963731385445243,-34.16888268053388,-21.21181719673358,-8.248094353664017,-7.198057262225209,-16.86754261213444,28.02328073295265,-16.676318963498943,54.83866002298834,-19.063557520309644,-8.032868954498245,11.634230600272671,-30.25187747465217,7.609936388019031,8.386840995934081,19.5252819279023,-0.34106739400874736,-27.785386218947643,31.277870115130494,4.587057121553192,-710.1777617388244,-664.5151705102492,29.762138435779935,-36.581905863640834,-46.98754725887794,-114.672713527359,-8.590682972163645,57.19756546000853,979.6807495102977,1417.7136916533238,-2096.360706536297,-1811.3061651419384,4.018088719073944,169.63318045937183,2.278672456741333e-08,67.87640752162261,190.72013601856173,299.0381114121641,-467.18494669279943,2943.964988350661,5.173887499396812,158.18783969711856,-79.79529608306801,-408.34945712177995,187.48646352940816,-4.150648750149245,41.88048643981433,-78.99157476651975,2.4362614081510094,-72.61657185075558,-14.289160460490827
4.808350992,3.307692308,2.595588235,2.598870056,144.7629259,147.7589175,153.50475,153.9041889,157.9388272,26.51862673,-0.1607012418,6.734842951,-1.685902118,49.22976446,-0.1005165051,0.09118856424,0.07486897859,1.233316744,0.8490926167,0.9127689359,0.563096817,1.017292389,1.040318302,1.090552143,0.9179279139,1.025513645,0.5911242604,1.079036348,1.086253983,1.03106203,0.8978491903,0.9035789474,1.115573061,0.7846235028,0.9533476093,0.9340563371,1.007845284,1.090007646,0.97878136,1.152129437,0.975662232,1.155467498,1.053043714,0.9989757454,1.077909055,0.1934537568,0.1287815026,0.4238365946,0.0761440227,0.0,0.6732572563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076018519,0.4826086957,0.0,0.01739130435,0.75,0.01956521739,2.774861885,2.434591481,1.11403462,30.60576651,0.0,5.098681808,36.39820241,11.38785599,0.0,20.16532066,0.0,33.77213846,20.16532066,0.0,0.0,0.0,33.77213846,0.0,0.0,0.0,1.735372024,54.46,0.2586394558,0.1962159864,0.02134680135,53.96419523,20.9493021,-2.789726047,-1.178525788,-0.09450641028,0.3661234005,-0.2843668516,1329.437404,1.91,0.0207,-3.87,-8.51748679444783,10.506630189626124,29.921738326054054,0.23914299366600003,3.3745311673140783,8.614858903611779,-1.6906003640075447,-4.691808658556507,174.09967595662502,-55.89228352623564,302.20329853350376,-0.5294268529005854,0.6417024419556214,43.7636425515055,-20.719307818128648,-34.52836898930112,-21.301853122507723,-8.190167415013669,-7.443098284472587,-17.66765776002119,28.590984470729847,-16.504594692731335,55.03916176652041,-19.042892768568365,-7.778963079495078,11.40496037816888,-31.654307221818804,7.877145388907472,8.454186950578363,19.641763756037744,-0.36418274872351014,-27.63560239981994,32.20028364032198,5.323912556509278,-672.8166788783677,-640.1496925170376,31.07267216047962,-36.01984687470522,-48.11835385852865,-116.99517753536084,-8.506690414714281,57.4859220419341,918.9278545774579,1353.2927816953804,-2053.23288181983,-1864.5087668793726,4.555469261266569,174.09303994514138,2.152437925338745e-08,78.50978920342149,179.93961073020415,308.04520404358243,-505.05858461822663,2955.9067755519404,5.32960279784014,149.2175694220882,-77.94596493409139,-416.9419859879079,168.7313326588138,-4.348085389817771,38.26791971046757,-79.61906613304035,2.322666907403399,-120.53902912383992,-14.022055582989935
4.814805348,3.534883721,3.873677249,3.404320988,144.7227279,147.4050701,155.2240072,159.9378992,154.4561001,25.69303986,26.10826889,6.431290898,-7.850684117,46.23770573,0.0584850184,0.08927022399,-0.03699110817,0.7177619018,0.7433106859,0.8252219138,0.495530168,1.036737698,1.161312321,0.9090909091,0.8598944628,0.8661781211,0.7253674469,1.150452718,1.094322982,0.4825250131,0.8028411052,0.9775436168,0.41702611,0.7567441633,0.9711726078,0.7845234312,0.9408536473,1.074461045,0.9275797067,1.073783433,1.104481501,1.004902277,0.7977153753,0.8818053521,0.9201523475,0.2140199639,0.1501865618,0.5974907466,0.08259517058,0.0,0.6963983015,-0.9841012049,0.0,11.04215076,0.0,0.0,0.0,0.0,1.873950546,0.4686067019,0.01851851852,0.03139329806,0.805090312,0.03741409718,3.166620655,2.190931349,1.160085922,33.70273077,10.09050592,0.0,18.19910121,22.64523548,14.29147963,14.95193556,0.0,34.03309147,26.02776825,0.0,5.817220841,4.390415048,11.12690298,24.26546827,0.0,0.0,1.639376376,78.87,0.4570521542,0.2795493197,0.03757834758,133.7769021,25.04206361,-3.050304278,-1.346285933,-0.239957759,0.343601045,-0.205236377,1771.427832,2.78,0.00673,-4.98,-8.917582673918584,3.8662389428813198,41.04450537523482,0.29006172494028143,3.848349547030838,11.374648657708565,-2.180758912358093,-6.74429034146225,225.14565786875912,-84.19167957101264,402.0972313443116,-0.6080283335313126,0.7434947740447581,56.518909913104885,-27.101292642517237,-46.07775254615419,-29.79781502853413,-10.533327425491107,-8.983447595266652,-21.666911776672983,36.91041299314172,-18.741023407978954,68.13949132841084,-24.089994577663543,-9.783548538873822,13.895076503801443,-39.977541002036695,5.669876385234367,11.331031804556767,25.895190871331913,-0.5517626899874545,-37.11176553370354,41.25143079815746,9.094935118362297,-907.930824127835,-819.1410861740488,44.31225820434973,-49.08724395526821,-71.62457450349164,-159.99635259324612,-9.495653453481696,79.41810302603635,1212.2222673924794,1666.3479219571573,-2805.0773066549227,-2316.1414178532923,5.311946683703732,253.22148383720037,4.230839729309082e-08,109.84024260316863,156.6394396751757,440.47144060041757,-693.1616219441893,3976.1039002888024,6.314924464460466,189.56533214470687,-122.71943476316945,-534.2063254241519,180.13650261119085,-3.3393547678827993,28.541086592003502,-92.8817141240524,3.079954163844791,-342.54388796973876,-18.662608674647487
4.773957061,3.465517241,2.506858711,2.574133074,142.568784,147.0264186,150.228361,156.1724908,159.8089967,37.25823401,-42.15075398,6.387543253,-10.49134948,51.19414657,-0.1232475129,-0.06048862328,-0.3969541693,1.054521134,0.9514008569,0.7659585896,0.5496909568,0.9484975008,0.9355006689,1.28728987,1.498679609,1.328864352,0.702740662,1.076825843,1.046033514,0.9764116598,1.01926616,1.03888694,1.590509625,0.7324090131,0.7950806361,0.8949825732,1.429588173,1.141796019,0.9601897125,1.168403169,1.072127304,1.140327832,1.156503074,0.9274549705,0.7764336092,0.1752600273,0.1713114299,0.9040054457,0.09878289721,0.0,0.6865492513,0.0,0.0,0.0,0.0,0.0,1.592402954,0.0,2.137281307,0.5112554113,0.02272727273,0.0,0.7978354978,0.0,3.343809532,1.743653309,0.9045555148,29.43827486,0.0,5.098681808,58.8330126,11.89077157,0.0,14.59805822,0.0,21.82845468,14.59805822,0.0,6.9237372,0.0,31.81196091,5.563451492,2.084179544,0.0,1.613859381,30.19,0.3788208617,0.3411635488,0.04555555556,98.50396462,23.86903746,-4.431175036,-0.4233779371,-0.2706113907,0.3611107697,-0.1605658084,390.8279117,4.07,0.000727,-6.13,-7.785492556331219,24.09019504209874,6.137132752583712,0.20183954581006014,2.4327429306428963,2.639132403578174,-0.3930179718887325,-1.050661099601786,90.83098743883022,2.9280668386297926,100.31731076371946,-0.27043140356626455,0.5287675815823378,17.265312869335126,-7.914079484511493,-10.031953116948188,-2.2126738054555775,-3.992522560667192,-5.211799477427805,-9.590175559076318,13.010311769807005,-12.454875799265764,25.593623051838986,-9.963969706821132,-5.749649086252708,6.669810465563465,-13.38184039702708,12.840240702919768,2.779043233259707,6.965833039258539,0.016877482830141302,-9.420406985780915,12.55706834249413,-3.4639067822277037,-183.1565220326966,-216.6544116541975,1.891749316739989,-13.892963688698591,-0.932292176844636,-19.089402902219987,-6.313023115188568,9.708828031466197,357.50720614103324,732.9024856708062,-694.7024766740253,-897.954621532167,1.612404788324226,13.944770609865909,-2.2959158420562745e-08,-30.79142244582603,251.6941134303168,34.488481945851994,-52.777311911015,877.4032323649682,3.0286968469620374,67.40290894636043,29.522674414149684,-168.90540216293036,144.4291057189959,-5.6395585462307105,64.65165778888439,-43.56207063078864,2.9976872029911616,346.6794075180782,-4.311678414914802
4.84886367,3.345132743,2.631858711,2.624958292,145.9770422,152.953981,152.6842497,157.4450447,164.3073057,79.47213322,-37.51675171,13.71306515,-8.124599502,51.38666017,-0.009400924818,0.204855339,-0.001069349544,1.005233256,1.119522259,1.156194186,0.4977187343,1.033742759,1.029176312,0.8970563132,0.9653634742,1.080027722,0.663694868,1.126869159,0.9829832107,0.786586176,1.13598634,0.9583783785,1.173372775,0.8593066484,0.7802333168,1.32374746,0.8180613897,1.260601618,1.160368181,1.018835717,1.129072193,1.079834249,1.329678525,1.146837014,1.020986166,0.1655533624,0.1023502624,1.189562466,0.1146045727,0.0,0.6894086529,1.035422336,0.0,0.0,0.0,0.0,1.628356245,0.0,2.204546418,0.4913978495,0.01612903226,0.008602150538,0.7708333333,0.01518817204,3.623435714,2.104484741,1.194041746,33.67938053,5.316788604,5.425791397,52.80517724,10.57107519,0.0,20.40266096,4.992404733,11.38785599,21.31540493,6.544756406,26.93698721,5.13155848,45.37412621,16.69035448,6.966363136,0.0,1.606975805,67.51,0.696462585,0.5130385488,0.04419753086,24.93919058,26.14319643,-4.681897176,-1.321207125,-0.3160646832,0.214884952,0.2585630642,2128.759623,3.25,0.00148,-6.04,-9.272889853149355,-2.9435853488877783,49.323085674983034,0.23137017844554753,4.189702847799155,13.529892557108562,-1.9769823636660042,-8.825552613334297,234.59491040640415,-103.19387013432447,430.38232794876416,-0.7519976896926654,0.6946959998638647,65.56425828672471,-31.092219865677507,-54.62178673125909,-35.968345994056335,-10.911275798823596,-8.94116260496291,-25.798671375527395,46.24862664666111,-22.531236949349488,81.37063611291642,-28.923590738589436,-9.839921338209571,16.205276187254267,-46.318711249088764,6.3985881490562075,13.543378756127236,30.95089411813768,-0.7240013454708625,-42.896514083234145,48.60252120230923,13.669964640099476,-1043.2874728153563,-920.1137224407648,55.65941241441947,-60.94765451137655,-91.13906224708693,-191.1080589799845,-9.108188562895753,92.78014223135106,1373.94025280173,1916.7725712782858,-3282.142838583,-2744.0024908940586,7.118096923094984,307.9029406607118,4.629725456237793e-08,123.70161537160628,228.3346352912055,534.1734836299137,-851.9231824647765,4813.491554214741,6.91732163589003,234.88152922564058,-152.47767459060162,-644.087029703526,202.12630035691623,-3.3396843108101875,41.30376720456162,-104.86871057224498,4.299350879350441,-544.6673533450485,-21.703677923521784
4.903407469,3.638554217,2.775983348,2.513594118,143.9205754,148.497033,155.7072841,157.6903983,156.1471078,47.5648778,-49.07432603,8.611111111,-11.11111111,49.36971113,-0.3256048181,0.007166955336,-0.2231714005,0.928830155,1.359112878,0.8892957006,0.4925806497,1.046212291,1.096330246,1.262825586,1.087030257,1.06378838,0.6357555488,1.046116046,1.09849187,0.806176138,1.059650804,1.134986036,1.36756626,0.7586816813,0.8736319481,0.9087220074,0.7062011674,0.9363242298,1.097914098,1.162316982,1.069299139,1.153244123,1.001694662,0.9636005185,0.945521376,0.1884334693,0.1109721935,0.7609291239,0.09332482137,0.0,0.6747025075,0.6099706843,0.0,0.0,0.0,0.0,1.623420283,0.0,2.091736636,0.4938271605,0.01851851852,0.006172839506,0.7666666667,0.01728395062,3.421298286,1.971019137,1.017358475,31.3110809,5.316788604,0.0,24.26546827,21.41454618,0.0,15.28474565,4.992404733,0.0,15.80357683,0.0,13.08951281,11.37477255,44.70847628,0.0,1.966259719,0.0,1.645994822,64.27,0.4734240363,0.3871527778,0.03834795322,20.66219208,30.25372769,-4.349804826,-1.364894195,-0.2638964467,0.3145197949,-0.1177401881,2341.143937,2.83,0.00211,-5.7,-9.454408336135305,-6.359337873247,54.840692079749644,0.23585696000288522,4.448804437752963,14.89672784549853,-2.0362525584284725,-9.584358080551242,260.24824655097405,-117.78417177437785,473.8620848533622,-0.7337075276708558,0.6264916695847788,71.31104640819171,-34.147553712601486,-60.53039704217275,-40.64039359814706,-11.802305504970677,-10.211640290981226,-27.310817467813962,50.05128654804526,-22.522530214736346,87.01095544662516,-30.673323802280454,-9.875828849429645,16.908133456140906,-51.9390773815053,3.089166159072265,14.329540924717474,33.2601709083175,-0.8180993365570534,-47.095590219792435,52.39753885170355,15.855744493570374,-1166.411676271227,-1022.9583431586163,61.01990982208188,-64.59138586986423,-102.42743533735214,-213.68880853348986,-9.862743861511037,103.96193829281482,1520.5275067167702,2070.2659938182383,-3624.5365398948375,-2921.5543892115356,7.5372446249007075,353.9503675194237,5.987319946289063e-08,144.03799967935564,194.03606225120797,601.7286997733917,-974.8546945720715,5270.820604240896,7.440007141776201,241.88246032769766,-169.59814721334985,-706.2235162078441,203.45094458750492,-2.1176097723326817,29.375484688366768,-111.64406342429197,4.330990690354365,-642.314002548857,-23.730590348579906
4.91143227,3.472727273,3.905328798,3.804257529,147.1889596,150.5716193,153.3000036,156.5291915,157.0717226,39.74102079,-35.96030246,10.59924386,-11.68809074,45.48331132,-0.0008832956259,0.005339956495,0.08903173059,1.060415245,0.7549113867,0.922099812,0.4916131253,1.000354625,1.047029998,0.9582893529,0.9766345731,1.03765017,0.6291793313,1.077760892,1.029566179,0.5904261633,0.8753185132,1.101000288,1.008770503,0.7707667714,0.8555152636,0.8821284576,0.8639818236,1.070424328,1.035286165,1.106167404,1.142212589,1.19186736,0.9991903616,0.9850828399,0.9372538201,0.1536183472,0.09459016054,0.7090739295,0.1275821809,0.0,0.6888187153,-0.5318461614,5.31165637,24.77564615,10.84841365,0.0,0.0,0.0,1.850266211,0.4644444444,0.01666666667,0.03555555556,0.8050505051,0.05050505051,3.506544483,2.017017473,0.9830278467,33.15744284,15.20739338,0.0,12.13273414,22.63869376,14.26826309,14.76446326,5.733667477,39.70116891,27.4645853,0.0,0.0,0.0,0.0,4.681802935,0.1482791863,0.0,1.557441303,112.23,0.6815419501,0.454010771,0.04024305556,166.0474505,28.59171415,-3.363356727,-1.700926633,-0.4891252624,0.2840054021,-0.4165042679,2079.53101,1.9,0.0292,-4.4,-9.15737514130448,-1.9387331935552523,48.948536455829974,0.33393883968806853,4.199548203477854,13.233960315906081,-2.6701255324052657,-8.20195309209411,254.79676221329203,-102.31580512990088,459.6052456558593,-0.6776379284576401,0.8587940066983579,65.5055298896092,-30.839831007342326,-53.99877570864291,-35.862680105165765,-11.76700174786934,-9.908897850066294,-24.888068412526447,42.89955021130719,-20.616068376210688,77.24136229449454,-27.91429381699795,-11.613054744562998,15.685465462157143,-46.79562538315847,4.891947191082286,13.129457407541581,30.196945936426427,-0.715464944217939,-43.67816863157833,47.944548430980674,11.819759150771354,-1051.3151409627908,-917.0257683055963,54.74198121450406,-57.69623814282203,-86.96419683398898,-189.3949254283989,-10.69682238883067,94.0129619759448,1381.6248760986518,1849.7108349462528,-3291.387062276877,-2638.5724131130373,6.0442761911141805,306.9173895974582,5.203190803527832e-08,135.9480300933523,141.12656195984732,527.0720607106227,-803.3314761218115,4690.767320950755,7.039969789959001,208.62550231271013,-156.59028816054817,-626.0623061126886,182.3164788215408,-3.2042800846062565,20.702491211010898,-101.40613200626382,3.4098301460614224,-552.504122862926,-21.697160381980517
4.88992845,3.753846154,2.794797178,2.942307692,144.1027622,150.3402747,157.2832898,158.2228931,154.7643358,38.23385369,35.15559637,6.644628099,-3.049586777,50.02006968,-0.02647993937,0.0763616943,-0.01540645135,1.176492564,1.021465435,0.3819553817,0.449132869,1.051293869,1.258961491,1.02689219,0.8366360391,0.9559527936,0.6111111111,0.9166666667,1.379881657,0.5735961645,0.9090066247,0.9275138058,0.6093650198,0.7963795128,0.9313135829,0.8808674439,1.207712225,1.335756738,0.9994501054,1.080802063,0.9801829355,0.8785771904,0.8789046908,0.999384296,1.171450206,0.2313117594,0.1229123691,0.5242119621,0.1086331621,0.0,0.6778019067,0.0,0.0,0.0,0.0,1.745355463,0.0,0.0,1.954116119,0.49138322,0.02380952381,0.008616780045,0.8229024943,0.0,3.3579855,1.68640862,0.7167116501,26.16116463,4.567099648,0.0,17.82825202,11.38785599,4.390415048,14.53505669,0.0,22.64523548,20.2879103,6.544756406,5.817220841,4.390415048,40.09928197,12.13273414,0.9231580688,0.0,1.606288741,30.71,0.2719274376,0.2777777778,0.04094444444,4.069284137,19.98217491,-3.695747383,-0.7633718554,0.00284819115,0.07937513201,0.00896802514,1654.378846,2.52,0.0287,-3.8,-9.09126889839927,4.920560199296969,36.82800409079397,0.22152360309339283,3.734087958498521,10.72721299409519,-1.9589913474488418,-6.146265883108709,203.3657685250454,-76.61481545456056,349.44961273685163,-0.562609085025159,0.3744410008200124,51.935251669146396,-25.588655804482336,-42.935951430192276,-27.58333621571397,-9.56340171040724,-8.646475151428186,-20.52564438078975,35.32904478774826,-17.845673908777368,65.05623510931274,-21.98607842037264,-7.4604626007102635,12.881614975019046,-38.50830691999969,5.118790571173674,10.109635198351812,23.63110118098627,-0.4948941085357314,-33.19744702508536,38.42556815291205,9.197847458820515,-840.1995015286191,-784.8242197150431,39.843928546862905,-44.9317959085906,-65.18097112813223,-149.7670603261576,-8.3386629605891,72.84586409135456,1141.4570904053799,1593.6477827189372,-2525.540463558587,-2181.45382117604,5.524334531331908,234.61032724307768,3.9114038944244385e-08,97.60977355830887,173.9247340724532,407.1317429726437,-682.9038181816541,3675.2776028317535,6.108979541985526,182.55976272671285,-103.49537275702596,-507.8620395753214,177.585778159183,-3.230054690825553,35.026307040593124,-90.90410784997087,2.614834191592465,-226.96769072872175,-17.313288009928463
4.821864782,3.0234375,2.528490028,2.638383838,146.3467283,151.2254929,157.186806,159.0318735,156.633458,50.20297521,43.61818182,8.479338843,1.247933884,49.47834402,-0.07109127655,0.0355086687,0.144729708,1.098436452,1.016168077,0.7786952573,0.5436466395,1.043135494,1.043135494,0.9738463563,0.777126301,0.8916458408,0.7281739687,1.186132075,0.9923349057,0.7414861039,1.053732652,1.393481191,0.8417966211,0.8795727074,0.9889053603,0.8184946154,1.048252812,1.146973605,1.131669773,1.171715426,1.015878179,1.08278471,0.8995710157,1.089856057,1.026381936,0.1606741544,0.09569664158,0.7104330604,0.1056068053,0.0,0.6797656753,0.0585009185,0.0,12.45432442,5.337351856,0.0,0.0,0.0,2.034631883,0.4739583333,0.015625,0.02604166667,0.7803921569,0.0300245098,3.693485395,2.087874319,0.8823513639,29.45497848,10.05365156,5.098681808,18.19910121,11.38785599,9.531400138,20.16532066,5.917906046,33.77213846,39.28626432,9.531400138,5.917906046,5.687386275,52.30116798,0.0,1.301084642,0.0,1.646727263,92.79,0.3786394558,0.3785076531,0.02737588652,142.3191854,29.60938638,-4.556060394,-1.438365411,-0.2568511041,0.2918328058,-0.2183428283,1432.418675,1.37,0.0256,-4.15,-8.760876020754807,8.819593713602632,33.565051960863144,0.3069975531977337,3.6166594227684543,9.319739688348307,-2.0095710367704656,-5.356378514507654,197.47053670915955,-63.45692846302473,338.62394844431833,-0.5218933654482973,0.6830529235010273,47.79912937354984,-22.654797403830074,-37.49284233880479,-23.589664343063532,-9.364561864130094,-7.772000146396483,-18.489388411540986,29.742054430783234,-17.298764923592937,58.17842858070648,-20.694140134084424,-9.413804634018742,12.408453213781005,-32.68859728104449,7.825797708044375,9.516480234868506,21.579484644408094,-0.4051907785338802,-30.8082897383696,34.56193311996949,5.549170355720798,-756.1669605873942,-691.4731962786852,34.77448262358837,-39.49838039992559,-52.78169547698128,-127.38691865407446,-9.389990833146088,64.04795747132309,1036.8920016662018,1458.2128572981972,-2299.9628550043585,-1951.025716492708,4.211693053573289,192.34363768450208,2.845536470413208e-08,89.71573164920234,166.55155443944236,335.8904478676147,-524.7773389296641,3228.587834059438,5.6221866320691225,160.17521676540224,-95.7448096126862,-435.84271599713713,178.15718630809118,-4.18934690362418,36.48859584981353,-81.3437452495623,2.795067974882537,-194.8525578462382,-15.469151096539937
