,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),48.31684262396063,2.0,220.67036436412565,1.1502464709250017e-88,0.1505164625013364,0.15598712599264344
C(strategy),8.529970873668036,3.0,25.97178235006405,1.5755627848664317e-16,0.026572536023023407,0.031596926935629405
C(upstream):C(strategy),2.728146931887369,6.0,4.153287237633024,0.0003700357043357092,0.008498713969524294,0.010327622251111529
Residual,261.4320697717926,2388.0,,,0.8144122875061159,
