SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml)
2.478945707,4.515688836,4.913461538,2.949163105,152.1513151,57.13605442,-5.022074136,12.91990639,90.4192685,-0.6073493088,0.1205217592,-0.04343329749,-0.1814411939,0.03600768055,-0.009548465603,1.003288518,0.482965531,0.9992378577,0.9708833922,1.09932443,1.193552239,0.48491251,0.6755036392,0.8472927869,0.988472387,0.8664787891,1.096530471,1.017383643,0.9275517081,0.9290011136,0.4629522313,0.9110327857,6.027292383,0.1169798303,0.2140761751,0.8666591913,0.2749716524,0.1146045727,0.0,0.4358612357,0.9906123051,5.923431206,0.0,0.0,0.0,3.398538045,0.0,4.831347783,0.0,0.0,1.985492358,0.671875,0.2122861542,1.025183581,0.804040404,3.881085338,4.894623874,0.7200859697,53.01509167,10.05365156,4.983978521,10.57107519,15.47944295,21.31540493,5.13155848,0.0,0.0,12.29426824,34.73371419,14.98273303,14.5504966,9.910335271,2.554008745,8.797257867,100.53,1.479166667,0.8127777778,0.6123809524,0.5755385488,0.2590230537,0.211882716,0.06222222222,0.0180617284,0.04896865863,222.3405821,29.00652177,-4.150028188,0.9371990656,-2.771538024,0.9773429474,-1.216640198,0.2293197516,-0.5899337688,3.89,3.4,-5.01,0.00427,-6.0,0.000444,0.000165
2.499718172,4.249168262,6.436781609,3.213566056,145.5900505,11.87994422,-5.578512397,10.4043507,55.13834285,-0.5204572624,-0.01210944452,-0.09274181873,0.1203590285,-0.1282772725,0.04701120425,0.7678550092,0.6551820499,1.174688725,1.146230651,0.9826666667,1.065513514,0.632382985,1.030562063,0.7867307198,1.000328989,0.5877404453,0.9542248666,1.039686942,1.02582466,0.754209804,0.4245956303,0.992888764,6.003871347,0.1451746004,0.1924500897,0.9039451225,0.4118661866,0.1556646061,0.0,0.4262237182,0.0,3.644153847,0.6652700617,0.0,0.0,0.0,19.32053784,0.0,0.0,0.0,1.815131102,0.65625,0.1949327965,1.002215538,0.8373626374,3.615265045,4.331976695,0.7124174244,50.3143502,10.21305479,0.0,16.91340488,0.0,24.81111301,0.0,0.0,11.49902367,26.26351904,28.91134267,23.20187978,25.61331097,1.71354905,0.0,9.158745986,70.65,2.263888889,1.132777778,0.3313378685,0.4844104308,0.1728395062,0.1625,0.07777777778,0.04045634921,0.03673025514,20.10768152,21.59854889,-4.379420551,2.726861036,-1.643032656,0.9441320854,-0.6400562755,1.160903198,-0.4758484065,4.72,4.34,-5.64,0.00086,-6.53,0.000113,0.000346
2.554836249,4.485121551,3.791044776,2.620646766,147.9740502,63.70414201,1.475591716,11.52152794,86.32477788,-0.2810992081,0.01962408227,0.01640262933,0.01234215064,0.0329606264,0.0360926005,1.176519501,0.4377221532,1.024282077,0.9794043377,1.141969664,1.033347598,0.5444007194,0.7502323662,0.9133850057,0.8596552421,0.9019222699,1.063636821,0.9154025476,1.012622632,0.9454402929,0.4110586727,0.9113411747,6.027277092,0.0643116103,0.1964185503,1.017341185,0.3957624643,0.130682846,0.0,0.4288725693,0.0,7.193373725,1.896409603,0.0,0.0,0.0,0.0,6.095464296,0.0,0.0,2.052022342,0.6515151515,0.1965683472,1.157420226,0.7838383838,3.499975744,4.62248303,1.077956689,61.04115426,4.736862954,14.64975998,22.84330152,4.736862954,19.74844179,0.0,0.0,0.0,17.06247516,30.46231185,15.09743632,14.95002287,5.72827372,0.9218617148,13.02748845,76.62,1.881944444,0.9380555556,0.7160544218,0.4618055556,0.2534643487,0.249691358,0.05761316872,0.01617337165,0.03776024908,52.89510878,18.21230984,-4.980269388,0.5063053201,-3.362104407,0.1337232352,-1.316904174,0.1476941579,-0.6096982865,4.36,5.06,-5.59,0.0011,-5.68,0.000888,1.55e-07
2.492910199,4.14043611,4.942528736,2.544983681,146.6341915,22.27327143,-4.816345271,10.32890489,58.11102737,-0.5526897356,-0.03911675152,-0.06466697982,-0.2041831647,-0.04575885976,-0.00656489203,0.9254231853,0.6122834445,1.125654872,1.304638575,0.9450704225,1.258504875,0.8050139277,1.033911563,0.7874453459,1.010788212,0.5990580604,0.9787017835,1.034244176,1.007647459,0.8673873143,0.4149918842,0.992923626,4.005253878,0.1398715266,0.1924500897,0.8672331999,0.3309330933,0.1399133806,0.0,0.4268214149,0.0,5.332395758,0.7948529227,0.0,5.821390894,0.0,0.0,0.0,0.0,0.0,1.971998386,0.652173913,0.197465579,0.9551133986,0.7975238095,3.479197621,4.267076409,0.7773177107,49.91343051,5.733667477,0.0,16.91340488,5.733667477,14.59805822,5.687386275,0.0,0.0,15.7326529,16.64813203,28.93554726,6.530858051,1.882866889,0.0,7.451603328,56.21,1.826388889,0.8305555556,0.3992290249,0.3689413265,0.1562106324,0.095625,0.0701754386,0.03076131687,0.03507427885,57.42381062,20.83398635,-4.303876225,3.064708276,-2.196777473,1.264513342,0.1066236682,0.6504371691,-0.5415171661,4.75,4.59,-5.58,0.000942,-6.25,0.000201,5.2e-05
2.484898405,4.193045613,2.563636364,2.648484848,149.047804,23.59014386,2.383838384,9.354853923,63.12707093,-0.6162560328,-0.08018186339,0.03645286466,-0.01463977084,0.1385377579,-0.1405237667,0.9200162008,0.5500537162,1.095056458,0.9832210177,1.256706501,0.9745293466,0.8899131241,0.8077535459,0.8279794913,0.8489371073,0.7308412795,1.221916089,0.9608705829,1.175071775,0.8657461099,0.4071404182,0.9938487239,4.005275089,0.1075765583,0.09622504486,0.5945846788,0.3027494302,0.1281276805,0.0,0.4330599936,0.0,4.118346561,1.684975382,0.0,5.946547934,0.0,0.0,0.0,0.0,0.0,2.002756992,0.6704545455,0.1818084169,1.012352599,0.7611111111,3.141546013,4.104407755,0.9399863639,49.33270697,5.733667477,4.983978521,10.57107519,5.733667477,19.93591408,5.13155848,0.0,0.0,10.7787357,18.59053071,5.733667477,1.495682162,5.239533888,0.0,9.333258269,77.58,1.472222222,0.6880555556,0.3780498866,0.1770833333,0.07306626354,0.0225,0.06349206349,0.0202369281,0.04960546973,73.56471687,14.649564,-3.908399114,0.5953232508,-2.105002186,0.7052185065,-0.7631579344,0.7448700385,-0.5220689081,2.43,3.79,-3.84,0.0443,-4.3,0.0155,9.35e-05
2.434977084,4.410912534,3.311926606,2.418450561,153.6895128,60.08163265,-1.115752551,12.72897963,89.44916006,-0.2344338595,-0.009629217301,0.08619328053,0.04626458178,0.009595526771,-0.04884313498,0.8443822756,0.5654174284,0.9853747715,0.9880307682,1.070130425,1.118278529,0.9807370472,0.9208240258,0.9551000222,0.9511299171,1.036024357,0.8580676032,0.9115843519,0.8467504109,1.137339254,0.3918051442,1.734391235,3.510571743,0.08645485876,0.2621886975,0.5660912809,0.2749716524,0.0761440227,0.0,0.4390087423,0.0,6.582305014,0.0,0.0,0.0,0.0,0.0,5.924736155,0.0,0.0,2.08385978,0.6532258065,0.2246163215,0.9854264545,0.7739583333,3.484529921,4.770942422,1.0364125,55.83040606,4.736862954,19.96654858,11.38785599,4.736862954,51.30638157,0.0,0.0,0.0,0.0,6.196843572,4.736862954,7.377293574,8.132112165,4.115641778,6.807079415,66.93,1.090277778,0.8302777778,0.4251247166,0.2830569728,0.2061287478,0.138742284,0.06146572104,0.01976851852,0.04373302332,306.3704624,28.77571467,-4.205435538,1.29906056,-2.197095679,0.8270864052,-1.629130332,0.1527864051,-0.764341013,3.56,5.03,-4.72,0.00782,-4.65,0.00919,4.64e-07
2.490706047,4.620469972,5.231404959,3.32943067,156.7351567,56.98079561,-2.228052126,11.61110254,114.0013341,-0.5185708697,0.07245773566,-0.03386782787,-0.1623035497,-0.1093070911,0.04833863975,1.089153567,0.4894009097,0.958151992,1.152196339,0.9828429933,1.091713606,0.5398933786,0.9089690061,0.9031922897,1.017631264,0.9279479968,0.9537171154,1.018539409,1.097870355,1.00283175,0.4183733827,0.9728800211,8.001920628,0.07819892105,0.2140761751,0.8925580713,0.5253775377,0.09767036445,0.0,0.4317396456,0.2742860106,3.183277389,0.0,0.0,5.364958865,6.260327211,0.0,0.0,0.0,0.0,1.823974622,0.6818181818,0.2056796817,1.120791221,0.7810776942,4.162476745,5.228843577,0.5260439251,44.90876884,16.0344346,15.22924111,17.9326124,16.47624748,38.37233879,10.07780132,11.72440057,11.85970361,40.70178265,30.60400364,10.717646,5.052628794,7.211522207,2.121413265,12.88139624,124.32,2.041666667,1.094166667,0.696462585,0.6224135488,0.377196712,0.3387654321,0.071278826,0.02188333333,0.05420381674,111.4725695,27.69541695,-3.010574723,1.198201388,-2.366666077,0.6376624065,-1.821614808,0.2845487246,-0.7882961459,1.65,2.34,-3.62,0.107,-3.87,0.0594,0.000175
2.483395363,4.386364923,3.431192661,2.706252124,155.0645298,80.92444444,-6.1984,13.9790527,80.64015974,-0.5446602296,0.08948502374,-0.1393061523,-0.1289186064,-0.006207897104,0.06607105588,1.180094038,0.4622641509,0.9330119543,0.9426781327,1.068579533,1.102839335,0.6593134562,1.193276982,0.8888264994,0.8792207831,0.9886093634,1.133082268,0.9672479546,1.086583941,1.057369849,0.4922483201,0.9778942015,7.008271469,0.08662531897,0.3319273053,0.7727998196,0.2749716524,0.07931626887,0.0,0.4398503739,0.03659497968,6.639652932,0.0,0.0,0.0,2.897630052,0.0,10.91816041,0.0,0.0,2.005263525,0.6696428571,0.2542886346,0.8600118525,0.8122222222,3.90875844,4.99856294,0.6452932501,37.46216708,19.77449303,4.794537184,5.693927995,14.79051451,34.196814,0.0,0.0,12.70012204,25.13591149,11.33678588,14.45770443,5.752987422,1.857327904,4.930674447,10.36511981,89.13,1.576388889,0.6216666667,0.6370068027,0.4930909864,0.2849899219,0.2500154321,0.06718346253,0.01554166667,0.04678417383,113.9918604,26.25728492,-3.691155992,1.500672542,-2.53167326,0.5379259473,-1.007788161,0.5899027679,-0.6396500628,3.1,5.64,-4.16,0.0277,-5.23,0.00233,2.31e-05
2.441492375,4.128881734,2.766233766,2.456709957,148.4413028,27.51862673,-1.454346238,8.186775266,62.6425527,-0.5649659201,-0.001361911724,-0.004686814693,-0.1185549812,-0.07084027315,-0.02173188653,1.247870648,0.5557360743,1.276563092,1.043548333,1.435587489,1.159800764,0.8832706767,1.005481086,0.9885639883,0.9577570423,0.8723425979,0.9832985118,1.223888227,0.8770825645,0.9491015781,0.3792650187,1.734223195,3.046910785,0.1290186608,0.0,0.3880585814,0.2194160968,0.05143799709,0.0,0.4384222879,0.7091260393,3.847961756,0.0,0.0,0.0,3.365952145,0.0,0.0,0.0,0.0,2.021458333,0.652173913,0.1836231201,1.007078672,0.75,2.772711092,3.813145574,1.396307791,54.32737274,5.316788604,4.983978521,5.687386275,10.63357721,10.81959831,11.37477255,0.0,0.0,5.835619786,12.39368714,4.992404733,8.050240693,4.299852608,0.0,6.332486322,51.38,1.0,0.6597222222,0.306122449,0.1944444444,0.07306626354,0.0225,0.05079365079,0.02061631944,0.04268168322,34.05672018,21.50704852,-2.974298323,0.9240683243,-1.64655331,0.2877989147,-1.290994202,0.138908524,-0.5671370622,3.15,3.43,-4.06,0.0263,-3.6,0.0745,9.33e-06
2.499718172,4.249168262,5.834074074,2.484929127,144.7685562,16.51851852,-3.844953174,9.610442604,49.61697204,-0.5138705267,-0.1803827414,0.07073666988,-0.1125027034,-0.2680479268,0.02645264164,0.9606450851,0.6365624317,1.153933692,1.219950434,0.9368131868,1.127272727,1.10849702,0.9547922598,0.7439936355,1.047725877,0.5846429941,0.9425170789,0.9907602704,1.113154136,0.7100875226,0.4165903853,0.992888764,3.041832401,0.1736077036,0.1924500897,0.9039451225,0.4118661866,0.1842762654,0.0,0.4262237182,0.0,5.422759883,0.7472530864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847137275,0.65625,0.2022214977,0.9572573777,0.8753968254,3.239316973,3.873235826,1.080960484,67.78066644,0.0,0.0,21.93603819,0.0,14.59805822,0.0,0.0,0.0,20.09053325,28.78086617,46.40375956,7.59371682,1.827653359,0.0,9.158745986,30.19,2.263888889,1.132777778,0.3313378685,0.4844104308,0.1728395062,0.1625,0.07777777778,0.04045634921,0.02019520985,44.08779962,18.85621371,-4.962129682,4.825956686,-1.557533857,1.720294592,0.5645131203,0.6489139289,-0.3425198847,6.68,6.58,-7.11,3.25e-05,-7.71,8.09e-06,1.7e-06
2.438964785,4.376840904,5.440677966,3.533898305,149.1260098,27.45288532,-1.699050402,8.321909885,85.2828526,-0.2319565314,-0.05462112231,-0.01519665213,-0.05978758705,-0.003180045358,0.1227472924,0.741774305,0.4880172414,1.174447392,0.8912271805,1.011133603,0.9551955398,0.6779251465,0.9381383658,0.9394095453,0.9293592126,0.835603608,1.005047639,1.020131312,0.8923068656,1.013810398,0.3939997149,0.9938719867,8.001917987,0.1197287114,0.1178511302,0.5183302655,0.3559047457,0.08900986808,0.0,0.4380185126,0.0,4.088822166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914798511,0.6354166667,0.1723870095,1.082568992,0.7925714286,3.039081406,4.309880054,0.8995733112,51.92059549,0.0,15.06663885,11.38785599,0.0,20.16532066,4.390415048,0.0,5.817220841,11.25737949,30.59278835,0.0,7.182250094,5.210220847,0.0,7.879637421,54.46,1.368055556,0.5766666667,0.3394557823,0.2395833333,0.1839490426,0.05530864198,0.07207207207,0.01696078431,0.04616591067,221.2269284,20.71401969,-2.839431909,1.274253882,-1.65460158,0.279329633,-1.368625703,0.3513965923,-0.8307165736,3.16,4.88,-4.3,0.0157,-3.97,0.0336,1.58e-06
2.418348561,4.527285573,7.063829787,3.848699764,153.258031,21.88408163,1.387755102,7.75632666,105.0823435,-0.3324012605,-0.02169575001,-0.1081313449,-0.01968392072,-0.0715585851,-0.08538551804,1.089008379,0.4601770353,0.9315510049,1.08450463,0.9153846154,0.8920945025,0.6202766102,1.018143669,0.9444248896,1.014361302,0.8368997701,1.085396937,1.035552176,0.9791559722,0.9369920743,0.4247310126,0.9929434621,8.002958195,0.1033284893,0.1178511302,0.6300052608,0.3003491901,0.06856204604,0.0,0.433463331,0.0,0.8684125251,1.484493371,0.0,0.0,3.209803949,0.0,0.0,0.0,0.0,1.795023673,0.6666666667,0.1708787285,1.093148184,0.8318681319,3.449454802,4.514718017,0.6145650001,45.98540298,5.316788604,15.06663885,17.57815784,5.316788604,20.16532066,20.15560264,11.63444168,5.563451492,11.38131427,30.59278835,0.0,10.0397995,4.821923051,0.0,8.191064404,66.49,1.5,0.4894444444,0.373968254,0.2395833333,0.1597222222,0.14,0.0701754386,0.01631481481,0.04440518404,97.3913209,21.3750784,-2.51038916,0.6789827158,-2.136900752,0.4039750615,-1.43538768,0.07917260982,-0.7740210525,2.91,3.97,-4.13,0.0241,-3.97,0.0349,5.27e-06
2.533386305,4.178865078,3.496031746,3.208608907,149.954192,44.96447468,-11.47619048,12.26192507,69.16305479,-0.2456306312,0.2624800041,-0.121282804,-0.03983422946,-0.01338615685,0.1525500432,0.8767575996,0.5248710988,1.095719662,1.04521224,0.9441030218,1.187325428,0.5528026341,1.189044845,0.8571149249,0.925310936,1.135467489,0.8028284398,0.9465578477,0.9286010659,1.141077507,0.4190694894,0.9685373377,7.014207244,0.1101141885,0.1964185503,0.7966578997,0.7153728633,0.2864797176,0.03402069087,0.426131127,0.0,5.799885492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.21497177,1.966767272,0.63,0.2024891453,1.045718155,0.82,3.427333494,4.499227542,0.8930898811,48.31310623,0.0,9.665781456,22.82809587,0.0,29.43802943,0.0,9.837253136,0.0,4.895483476,12.13273414,5.098681808,4.723065437,5.320165443,2.683848503,7.746935681,64.85,2.069444444,0.8411111111,0.5723809524,0.5312145692,0.4238000756,0.1996990741,0.07936507937,0.02273273273,0.03325924235,10.05838765,27.86921957,-3.980524097,1.958722018,-2.170402474,0.7322180087,-1.564400883,0.8716503981,-0.1030529687,2.62,2.97,-3.97,0.0373,-3.81,0.0547,0.000284
2.530454796,4.024228194,2.092105263,2.346856725,152.1379724,64.0,-7.9525,9.201441785,63.23795837,-0.2284308993,0.0100156216,-0.07079465754,-0.2045825682,0.03891696362,0.09084778149,0.8317885182,0.4655813953,1.008977273,1.079302326,1.081483688,1.257850959,0.9741131281,1.14020417,0.7986610069,0.9090461351,0.9975457326,0.969569037,0.9781315071,0.9818039775,1.156196877,0.3895731845,0.9878632894,3.513557971,0.0751275622,0.1964185503,0.8139167982,0.2823601614,0.08579236005,0.0,0.433013519,0.0,7.059662875,0.0,0.0,0.0,0.0,0.0,5.262617148,0.0,0.0,2.07157124,0.6413043478,0.2042675015,0.9555802056,0.7855072464,3.35869497,4.43418372,0.8877443751,43.99955858,4.736862954,9.665781456,25.04240994,4.736862954,21.87426081,0.0,0.0,0.0,0.0,7.109797541,9.835544762,4.781466286,4.258602372,2.810050081,7.746935681,39.94,1.569444444,0.6605555556,0.4907482993,0.3628472222,0.1768864953,0.09031635802,0.06606606607,0.01887301587,0.04156603479,79.23985106,19.85100612,-2.773666826,0.4320660674,-1.715121593,0.43463328,-1.14055932,0.3992095628,-0.7134927165,3.36,3.7,-4.19,0.0197,-3.88,0.0403,0.000352
2.490442419,4.555414393,4.612612613,3.002252252,156.5904547,52.96,-7.8464,10.97385598,107.2989672,-0.4202252355,0.004326923077,0.005777815934,-0.1122882851,-0.1037721893,-0.05414934165,1.167312387,0.5115740741,0.9509345794,1.253205128,1.080628088,1.215277778,0.6401148504,0.914438101,0.9278108045,0.9903619376,0.9564817584,0.9355966879,0.9832937806,1.121348594,1.059105987,0.4137662936,0.992943462,8.001919069,0.07200113532,0.2140761751,0.8576887674,0.3587108711,0.07802850942,0.0,0.4314657775,0.8371918829,3.456045648,0.0,0.0,0.0,6.396193674,0.0,0.0,0.0,0.0,1.9842524,0.6833333333,0.2082598057,1.048430577,0.7822510823,3.917487984,4.93366069,0.7101955001,46.44748412,10.30076712,10.43470392,17.9326124,10.74258,32.46515906,10.07780132,5.817220841,11.85970361,23.75701689,12.40490243,4.983978521,5.201479277,7.402531227,2.307401952,10.61792428,81.23,1.604166667,0.9136111111,0.614829932,0.5599135488,0.345946712,0.229382716,0.06481481481,0.02030246914,0.05011381306,327.5428108,28.21357374,-2.744730193,1.028934719,-2.151474605,0.5674930319,-1.874259233,0.3424920767,-0.6294296932,2.78,3.13,-4.17,0.0272,-4.14,0.029,5.61e-05
2.483449667,4.396690103,3.826241135,2.919687418,154.1759132,76.34756803,-2.127659574,15.72844069,83.84194442,-0.7136435401,0.2170828951,-0.1803477634,-0.0504215878,0.03401200358,-0.003188883497,1.42349923,0.461425221,1.150491068,0.9199227544,0.9880417397,1.068748119,0.5278331227,1.074437107,0.8073625475,0.8840345331,0.8494735194,1.164447335,0.8530166895,1.131452663,0.959770983,0.4971974104,0.9778532218,7.008273877,0.164494661,0.3319273053,0.7727998196,0.2749716524,0.1110709264,0.0,0.4352001174,-0.4669698351,5.080503178,2.075726759,0.0,0.0,2.724611993,0.0,5.113341032,0.0,0.0,2.091976726,0.6696428571,0.2405056069,0.8938416615,0.8088888889,4.019717246,4.894598426,0.6599904257,40.93168864,15.03763008,0.0,34.0698107,5.316788604,32.13312054,4.794537184,6.093240071,12.64872279,5.824404498,22.67357176,9.720841475,5.559915611,-0.6409053451,5.817368447,11.30118547,92.79,1.826388889,0.6216666667,0.7186394558,0.4930909864,0.3162399219,0.3053240741,0.06565656566,0.01594017094,0.04188420003,35.61576529,26.96809765,-4.755622155,1.803393642,-2.230653121,0.2011773843,-0.9534186082,1.04773413,-0.9379002644,3.66,5.86,-4.75,0.00736,-6.48,0.000136,4.09e-05
2.434221777,4.302585104,3.973634652,2.599846551,147.5334209,24.58788518,-0.6990504018,8.713859209,61.64254514,-0.2274929273,-0.1543552752,0.03971528653,-0.07875068644,0.09425447814,0.07734724421,0.8160767427,0.5772477584,1.145958551,0.9161377823,1.011133603,0.9417420814,1.022431489,0.8914573085,0.8934112415,0.9740305481,0.7474778648,0.9531995534,0.9753622811,0.924761903,1.072104687,0.3878201784,0.9938435771,3.059383876,0.1304065059,0.1178511302,0.5183302655,0.2749716524,0.0761440227,0.0,0.4373949292,0.0,6.293309103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042193878,0.6354166667,0.1765597879,1.049908141,0.7754285714,3.039081406,4.438390527,0.7710628382,53.04696378,0.0,15.06663885,11.38785599,0.0,20.16532066,0.0,0.0,0.0,5.022633314,12.39368714,11.60093989,7.99598147,5.443398661,0.0,6.807079415,54.46,0.9930555556,0.66,0.3386394558,0.267396542,0.1645408163,0.06655864198,0.07207207207,0.02,0.04199446313,202.0523482,20.78580455,-2.989268504,1.775843866,-1.552496346,0.8454718108,-1.032529073,0.5389920689,-0.8018663157,3.69,5.11,-4.74,0.00607,-4.52,0.00996,7.82e-07
2.478936865,4.51049676,4.544642857,2.716021825,155.9281231,72.47928994,-3.75,11.23717981,89.00980249,-0.4506544149,0.0559105301,-0.1081567679,0.03628957905,-0.1641522989,0.1459875054,1.174937941,0.4944376026,0.824498344,1.115730281,1.015037594,1.115763547,0.9183986976,1.10351367,0.8419023279,0.9742927238,1.022296129,0.9090188918,1.015169566,1.026370863,1.066050342,0.3984551159,0.9878601675,3.513572536,0.08296766566,0.2140761751,0.8666591913,0.2749716524,0.06365387513,0.0,0.4340286995,0.9335681456,6.09654761,0.0,0.0,0.0,3.395337039,0.0,5.218525494,0.0,0.0,1.998196912,0.685483871,0.2114118318,1.02523956,0.7838383838,3.751632789,4.930457026,0.7699826926,52.39923879,15.03763008,4.983978521,30.73633793,15.47944295,33.40918099,5.687386275,0.0,0.0,6.544756406,12.11871007,14.70482,5.138138648,8.185977086,2.517724679,8.797257867,92.53,1.479166667,0.785,0.5723809524,0.5755385488,0.2590230537,0.211882716,0.06349206349,0.01825581395,0.04791896434,95.95407789,28.10094457,-4.03750446,0.417188166,-2.322690933,0.9966921624,-1.764277142,0.3522864681,-1.025139433,2.65,2.77,-4.07,0.035,-3.95,0.0464,8.34e-05
2.553040383,4.346112611,1.6,2.083333333,150.5589706,75.42155009,-15.43478261,10.57459456,74.31829025,-0.1642638889,0.0765193156,0.08772674932,-0.1072791578,-0.1395201278,-0.1654548445,1.110955197,0.4224489796,1.136368367,1.279942479,1.200242718,1.196255201,0.8214472094,0.9975586595,0.9066266955,0.788504403,0.9533465805,1.046094199,0.8944767049,1.097453579,0.9758442718,0.3923182374,0.9879793438,3.042105136,0.08275355392,0.1964185503,0.91913191,0.3957624643,0.130682846,0.0,0.4282555964,0.0,6.800047635,2.189593648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.149158951,0.6442307692,0.2302750424,0.9578564542,0.7615384615,3.320562819,4.534219021,0.9893429349,49.46188487,0.0,14.64975998,11.21062871,0.0,19.74844179,0.0,0.0,0.0,0.0,0.0,10.08266033,6.125179228,5.040464461,3.120409059,11.24058363,43.6,1.756944444,0.7852777778,0.5251247166,0.3107993197,0.1652730537,0.0825,0.06201550388,0.01707125604,0.03488361826,42.82003438,15.03298775,-3.887155129,0.4903875941,-2.350826154,0.5007587419,-1.266561708,0.1970270424,-0.6533995773,3.95,4.89,-4.84,0.00493,-4.57,0.00925,3.71e-06
2.490628178,4.596945263,5.283185841,3.288839725,156.0894821,53.4982699,-4.096116878,10.96459038,112.0055167,-0.42133715,0.002656782564,-0.004140634804,-0.1681219488,-0.1102973051,-0.001131945426,1.141479787,0.4798855102,0.992135392,1.216360967,1.034902597,1.169974392,0.5540216954,0.8073220675,0.8955665018,1.006614275,0.9308129705,0.9646473399,0.9863050698,1.102534166,1.006185222,0.4155125621,0.9113317266,8.001919845,0.06948652881,0.2140761751,0.903371114,0.3587108711,0.07802850942,0.0,0.4333802246,0.7971611038,3.557144293,0.0,0.0,0.0,6.304262458,0.0,0.0,0.0,0.0,1.873974622,0.6796875,0.202022834,1.113798555,0.7889795918,4.159965971,5.154653343,0.5177719991,43.80509402,10.30076712,10.43470392,29.5652852,10.74258,32.46515906,10.07780132,5.817220841,11.85970361,35.01439638,24.53763657,10.24587008,14.2018247,7.274237361,2.180068844,11.54816747,105.02,1.916666667,0.9761111111,0.696462585,0.5599135488,0.377196712,0.3140740741,0.06535947712,0.02033564815,0.04878283571,339.1749571,28.20007841,-4.823220166,1.430265593,-2.45339229,0.4496232249,-1.65007987,0.5045228134,-0.8206579485,2.5,3.17,-4.12,0.0322,-4.35,0.019,5.14e-05
2.468628887,4.132437192,2.727272727,2.488636364,148.118121,25.39669421,-0.2727272727,7.163994932,57.15394241,-0.204644982,-0.1899387022,0.05323580034,-0.02003442341,0.005857914416,-0.07274096386,0.7900676438,0.5326779538,1.1250375,1.096291832,1.02734255,0.8972932888,1.038540125,0.8633390706,0.9146174555,0.881612631,0.819389837,1.046279586,0.9279922672,1.029450452,0.8932934114,0.3934846396,1.734391618,3.059378604,0.1399273102,0.1178511302,0.524377395,0.3027494302,0.09087175382,0.0,0.4346938746,0.0,3.850832861,2.084955541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076258503,0.6428571429,0.1744849237,1.007267419,0.7545454545,2.838071837,3.99121571,1.053178409,48.70332443,0.0,15.06663885,11.21062871,0.0,20.16532066,0.0,0.0,0.0,0.0,6.196843572,0.0,8.421125992,5.511016471,0.0,7.473424937,54.46,1.055555556,0.4413888889,0.2228571429,0.0893920068,0.05265810028,0.0225,0.06734006734,0.01471296296,0.04818046281,188.5240867,13.86810706,-2.2201416,0.2760421436,-1.733820714,0.8240355314,-1.123390431,0.5444440815,-0.6547522796,2.74,3.97,-3.86,0.0374,-3.54,0.0789,1.72e-05
