AATS1i,AATS2i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATS8dv,AATS8s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AETA_beta_s,AETA_eta_F,AETA_eta_L,AMID_C,ATSC0i,ATSC0p,ATSC1d,ATSC1dv,ATSC7d,ATSC8d,ATSC8dv,AXp-0d,AXp-1d,Ali_Log_S,Ali_Solubility_(mg/ml),BCUTc-1h,BCUTd-1l,BCUTs-1h,CIC1,CIC2,ESOL_Log_S,ESOL_Solubility_(mg/ml),EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA9,ETA_dAlpha_B,ETA_dEpsilon_D,ETA_epsilon_5,FPSA3,GATS1d,GATS1dv,GATS1i,GATS1p,GATS1v,GATS2c,GATS2d,GATS2i,GATS2s,GATS2v,GATS3c,GATS3dv,GATS3i,GATS3s,GATS3v,GATS4c,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5dv,GATS5i,GATS5p,GATS6d,GATS6dv,GATS6i,GATS6p,GATS6s,GATS7d,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8dv,GATS8i,GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,IC1,IC2,JGI2,JGI4,JGI5,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,MAXaaCH,MDEC-33,MLOGP,MOMI-Z,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA2,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,RNCG,RNCS,RPCG,RPCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SaaaC,SaasC,SdO,SdS,SddssS,SdssC,Silicos-IT_Log_P,Silicos-IT_Solubility_(mg/ml),SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SpMax_A,SsNH2,SsOH,SssNH,SssO,SssS,SssssC,TopoPSA(NO),VE1_A,VSA_EState3,VSA_EState7,VSA_EState8,VSA_EState9,XLOGP3,Xc-3dv,Xc-5d,Xc-5dv,Xc-6dv,Xch-5d,Xch-7d,ZMIC1,ZMIC2
144.08008180622417,150.6171579,158.80803065954723,154.57813189138093,3.4196747121746194,161.71847622374054,2.0722482738901955,4.048780488,2.760162602,46.94407785647556,0.4954014939803811,0.018285894544302378,0.6666666667,1.008816529,0.1705503255,1.5423394198948965,58.36712249,6.670138466,9.258636184332186,26.32421875,-10.65951688946154,-1.061523438,-16.256125618335187,0.7212309403828762,0.4339923432,-2.82,0.411,0.4025161837,1.734391607,3.05962641,1.9321579683289143,1.075199124,-3.27,0.147,0.0,0.0,0.0,49.92428023932435,-2.311705070431655,12.39368714,0.0,0.023689214131970615,-0.00357932822173955,0.7727272727,0.04752837564,0.5723460552654683,0.4987709497,1.1029175951736065,0.8532366153,0.8891183457282756,0.7192190943508001,1.0962363444535363,1.0560387903000348,1.028766213,0.9234438227,1.0139952290230274,1.1491370314319003,0.9820893794,0.9485281798,0.8775167219,0.9134624341,0.9737894013040498,0.9600997018488024,1.3947138918294866,0.9329507526991859,1.126852886,1.1480170412425628,1.0106441372668278,1.071025181,1.088859256732525,1.118539237,1.082922621,1.036398470458169,0.9369451056,1.037747837,1.031684432682238,0.8500658062759856,0.9472136166248042,1.0493974980186234,0.8725859419,0.8055555556,0.4377777778,0.2277097506,0.1771187642,0.06701152683,0.026875,2.925608112,3.924800876,0.06734006734,0.03297069459475107,0.01683760684,-0.2495754875,-0.1658202617,0.07415431724,-0.06752133943,0.0172003215,0.03554139831,1.965147392,6.238979992,2.7070653303852197,2598.1246124802774,18.1625912,-1.931001647,0.6398500192,-1.096148384,0.4682079224,-1.045147515,0.5708497276,-0.6661725059,0.06353919221168738,0.5988040348213713,-0.02701668739740004,0.0,15.06663885,4.696895186976929,16.119903472335956,22.42125742,0.1748346639789742,38.12266586919886,0.1271728419,208.0356705,1.6790382266940975,25.292318503619985,6.515286816143062,28.076092087623675,0.40348506299791603,1.742872103,3.400490783,8.821869578289304,0.0,0.0,0.0,3.42,4.07e-05,0.0,0.0,25.14929918,10.735611193332687,7.159910960529585,4.977834512835729,2.443940753,0.0,0.0,0.0,0.0,0.1269831966687357,0.0,67.35,4.178208277,7.197510865,5.362040921,0.0,0.11185295952895552,1.79,0.7374641423302939,0.2749716524,0.06587175382,0.0,0.1178511302,0.54401925,48.09388221,29.618204354215628
148.95027640693152,154.9564336,155.03537458767198,159.62161559840237,3.2982132657024796,157.0870654394496,2.6570099641064577,4.033898305,2.642655367,50.2071454025378,0.4889659019514306,0.038027054037448604,0.6693548387,0.9860002839,0.219804709,1.5284208586548933,91.83830858,11.85822227,14.443119828712835,88.0,-9.965976638542925,-3.561728395,-65.15728313296039,0.7153073501329922,0.430390951,-4.54,0.0117,0.3960615043,0.9925253549,3.057290442,1.6265695680995529,1.083876389,-4.6,0.0102,0.0,0.0,6.544756406,31.117652507757462,26.062602460284964,11.34744789,9.967957042,0.023032142297011768,0.013194111080131654,0.7606060606,0.04146533037,0.7177562697003385,0.4638192268,1.3179109904383297,0.9915273299,0.9719108945473355,1.073483822822271,0.9705418571808054,1.0679181479300042,0.7223819476,0.8342492746,1.0950284057184128,1.0539267199135247,1.055806262,1.120536096,1.042052105,1.196503118,1.1148865054238266,0.9895453215781945,0.8219372943985512,1.1438479587473211,0.8658313908,0.9888507773975235,1.0825344909699692,0.9045160161,1.3006158317670005,1.009188059,0.9082556436,1.1622956627219432,1.0505197,1.012285554,1.1110022664293624,1.216119354252536,0.9530638886395156,1.0154809489740702,1.040191426,1.791666667,0.7225,0.6540136054,0.5755385488,0.2902730537,0.291882716,3.703354099,4.671011113,0.07111111111,0.03584983218245303,0.01680232558,-0.5025169592,0.2016279898,-0.1131975417,0.0005662273498,0.03522916934,0.007790212621,2.153620492,10.43192897,1.159090276408412,2393.3575173397567,29.42344251,-3.419458659,1.197715931,-2.414231418,1.131052016,-1.607888217,0.4188119352,-0.7600180486,0.08292899250271604,-0.044703927194147675,0.04899662587101311,10.30076712,4.983978521,8.221414997321782,3.3703682514941953,23.62654039,0.17084922042764156,87.59757275664624,0.09344475674,82.66757944,8.711142583808357,13.298406481836228,0.3963966341288585,33.22737758706489,1.7941169464805338,0.0,7.994668476,-0.20271284020541946,0.0,0.0,0.9490615476,3.76,1.86e-05,10.74258,5.687386275,26.29938345,4.191580451273337,5.678578912147991,4.898127015234348,2.479157266,0.0,0.0,3.467632958,0.0,-0.0989427341394083,0.0,83.3,4.547174271,5.222065127,8.24322367,6.799987372,0.08315767404459276,3.41,0.4192356596593208,0.441638319,0.1469872085,0.0,0.2140761751,0.933003347,51.59183433,29.426754621401425
142.23771596561716,156.9133286,157.97733535359612,157.01707010246264,3.342755976900247,159.17337019063902,3.026306920930753,2.90625,2.304340278,48.027677413206916,0.4884964680378959,0.03700579886177305,0.6857142857,1.04224639,0.2333987871,1.6018112402162652,100.4224909,14.09195414,7.938949024912276,92.22650542,-10.438540237716454,5.06122449,-34.91677856755617,0.70036668176786,0.4292459108,-3.68,0.0986,0.4424941269,0.9779932935,7.008272534,1.7457298321441919,1.168661157,-4.32,0.0222,0.0,12.51406169,5.749511833,57.134651507609846,0.7342425758416713,6.196843572,9.835544762,0.014131918441906859,0.012622718288628425,0.8123809524,0.04001368536,0.6602443134979239,0.4862824265,1.1982255954984118,1.121394396,0.8137597639756333,1.5978277294293277,1.0166259297762892,1.0611756931045961,0.6749311295,0.8483989624,1.1564719920141644,0.9551445748804394,0.8817956871,0.9650771388,0.9219519721,0.847141121,0.8793578155326033,1.1531028472650906,0.9222358944742043,1.0786605110945309,1.03404136,0.8970115999984477,0.9794148752114265,1.230992351,1.071272297847701,0.9898505025,0.9506064234,0.7930767147167451,0.9107292747,1.05066548,1.154912932489799,1.1285797558086452,0.8660305456758461,1.1856943684375123,0.9929475273,2.131944444,1.271388889,0.6679365079,0.4444444444,0.3522297808,0.204382716,3.576391666,4.808618766,0.0701754386,0.048174711379996335,0.02154896422,-0.2751540405,0.0149525344,0.03047550106,-0.07990210193,-0.09930677768,0.02910676718,2.057913278,11.53929686,1.1565146203092616,2572.4956238385266,22.92103684,-5.036230522,0.5193297199,-3.467645881,0.378965901,-1.815896137,-0.01702475692,-0.712726534,-0.420613484595602,0.4113613696679247,-0.11490002404213372,14.53668242,19.44429716,7.261758298907962,43.034201029452575,11.21062871,0.20531759959840193,60.1161007815796,0.09868344179,41.41371798,4.249036963629919,29.76648717645815,4.0614108271964655,7.2617437540138745,1.7594888158569468,1.863045777,5.902849627,1.111594503923036,0.0,0.0,0.02347896387,3.31,2.22e-05,4.736862954,0.0,75.28902055,5.9815212527021675,5.908127304286343,4.84748595589952,2.553610548,0.0,0.0,0.0,5.882335879,0.4394325073660369,0.0,76.38,4.432197729,5.95607603,5.730236915,4.250004265,-0.04724688963758944,2.43,1.0521949523960201,0.5136135945,0.1629577072,0.0,0.1964185503,1.030935911,55.51302955,28.992501417222577
147.84759813896653,153.9753421,158.97088468018592,161.59009589603554,4.114858786806614,162.33795809840936,3.0037341940686026,5.666666667,3.126075571,47.79486354015212,0.48470370443588956,-0.025343373053942738,0.6693548387,1.022102659,0.2165514338,1.5301849073445162,128.7701358,13.12962953,15.22860606380165,53.14073739,-6.447445048281061,-4.259393391,-46.26787957381253,0.6780193823523917,0.4299099009,-5.49,0.00141,0.4070083021,0.9929188504,8.002961739,1.7093222140175657,0.7394656915,-5.17,0.00291,11.63444168,6.544756406,10.69500997,52.13227668943473,9.547304922920285,5.008912524,4.983978521,0.0039069572637871405,0.04780343445170816,0.8404761905,0.04023394184,0.6907438766374033,0.4474048177,1.1690334250003627,0.8367681157,0.857262980083759,1.165930337188777,1.1324224146744488,1.169598577715747,0.5778282529,0.8361368736,0.8539036009729642,0.970607943722575,1.02585155,1.065779493,0.9995091245,1.081111078,1.0478798849484174,1.1714164195955838,0.8084849771546412,0.9836408444840038,1.156148328,1.0871992587064838,0.9007516724652452,1.023757817,0.9355785469139173,0.8122309652,1.076638462,1.009496924283728,1.079192979,0.8524908636,0.8327966422028619,0.8883125577028735,0.7380939919360944,1.1187272422209327,0.8781389542,2.166666667,0.6669444444,0.696462585,0.5130385488,0.3023904006,0.324691358,3.861316321,4.81512316,0.05777777778,0.03677016327407881,0.01551033592,-0.5376742661,0.03598751821,-0.1386815457,-0.09491617076,0.05164021434,0.009572478241,1.934558389,10.56715887,1.8093598194808642,1917.2592650571246,27.48782268,-4.410404488,0.6940619003,-2.541873193,0.5423020925,-1.006514612,0.1203656052,-0.5396658437,-0.21427633472829397,0.514686243802789,0.1401374188750821,5.316788604,4.983978521,4.488514927228653,33.32133340974379,10.57107519,0.19530546036730462,130.69704287184834,0.09759523029,79.1519404,-2.0101645199343876,23.71492813977001,-0.8927966885620899,21.28443563600455,1.529961813966584,0.0,3.154837548,-4.1850283248802,0.0,0.0,0.9154223356,4.67,3e-05,10.74258,13.91238858,21.31540493,0.517866177498508,13.286053430733592,4.77793347274472,2.47919456,0.0,0.0,3.174007937,0.0,0.8277880051844755,0.0,67.51,4.548122311,5.495451352,7.98291635,2.165769906,0.328315866820508,4.07,0.7974287435362207,0.2749716524,0.1146045727,0.0,0.2140761751,0.933003347,52.38439031,28.47846895427493
145.73090579706388,151.8999972,157.78440529729187,155.45152659557806,3.3226530575113156,155.57664321894143,3.496716365439931,4.373737374,2.677141788,48.840121493315635,0.47865013308935483,0.024069271235221894,0.6637931034,0.9457569232,0.2218733688,1.6660271100844086,84.79436911,12.85516249,9.617037977706534,51.29797294,-5.229623039364622,-9.028972386,-39.58329788141317,0.7007662765234418,0.4320955403,-5.28,0.00208,0.3973278676,0.9938424863,3.05728196,1.8566922076095191,1.020726988,-4.85,0.0056,0.0,0.0,0.0,30.437576761186307,19.801587172803835,22.68423376,9.967957042,0.01925743382629282,0.031459556306037514,0.7755555556,0.04288710874,0.6501599990293124,0.5385371777,1.2227890440465339,0.8383316469,0.9125962261128533,1.2352951524445652,1.1591612265752989,1.122587184199697,0.9153877665,0.8623184619,1.0711324888198972,1.0738950715303488,1.041303052,1.044931333,0.9781826456,1.121246232,1.0925938205997998,1.0756624130047598,1.2663560875484061,1.0401931151391959,0.9958392936,0.9931113687176624,1.0461991856512496,1.094129555,0.9778028930979756,0.9524748865,1.090015135,1.1181167676403256,1.231608073,0.998869326,0.9938527977814614,1.0473097552141921,1.123562206075464,1.1557085108787135,0.9772727927,1.416666667,0.6669444444,0.5331972789,0.5130385488,0.2398904006,0.164691358,3.584304619,4.533861863,0.05797101449,0.043681048095202096,0.01626693767,-0.5367914382,0.02063624676,-0.06348175292,-0.1557494756,0.1425932307,0.02832576314,2.100379751,8.195794628,3.5506220542247315,2393.4152212482104,27.64460032,-4.026870123,1.723809373,-2.790862041,1.06425679,-1.106356984,0.2511484296,-0.5864022038,-0.09383490495947797,0.10555487046486822,0.2611171465339437,5.316788604,4.983978521,-1.8767477535580408,23.616031650478398,10.57107519,0.18949265523721234,44.36160910827355,0.1044982807,77.31421802,6.717927117380466,23.81773102077694,3.4160148309968497,33.901995648786546,1.152048226871336,0.0,5.822983486,5.778676720249697,0.0,0.0,1.03385855,3.84,9.21e-05,10.74258,5.13155848,21.31540493,1.4707284317515086,-0.009608943139589599,4.875314270619086,2.478793984,0.0,0.0,3.452896825,0.0,0.48457919004454064,0.0,67.51,4.473770881,6.092148815,8.373354593,2.710479527,-1.4134266982993942,3.87,0.8477580735240828,0.2749716524,0.1146045727,0.0,0.2140761751,0.8209768448,54.57724258,30.20828547886887
146.8720370799011,152.868582,157.46262467640702,150.8421859389959,3.630018262115958,158.37951477222714,2.6297700401966284,3.336805556,2.984889403,46.77427071626514,0.4729627005549246,-0.021473639638938582,0.6517857143,0.9154599937,0.2480447407,1.6253337901692801,87.07591279,18.31808442,7.3053263235222206,40.64373019,-0.0964976400228359,-6.315074694,81.2960049655062,0.6698148582140434,0.4338265007,-6.28,0.000225,0.4236308734,0.9715724923,7.014207891,1.977406650989467,0.516269415,-4.55,0.0123,10.02329115,12.29761001,12.24522612,48.00037242425705,2.81791678444934,11.33678588,0.0,0.018994166459666978,0.025696128576472577,0.8177777778,0.03412516047,0.6661341929205249,0.5942320026,1.2853522284241907,1.004882607,0.9145709620367363,0.9930910562358549,0.9786872552362531,1.1075868489229326,0.5549929326,0.8799382887,1.23637289593518,1.1325358639580987,0.8627145148,1.24442414,0.8872348941,1.379687663,0.9571751975460012,1.0985632873434954,1.0576527295082745,1.0681767356540357,1.113730073,1.0413579581724324,0.8444875756760357,0.984142107,1.1905639705592124,1.047052377,0.9993169796,1.2816815262913768,1.179139566,1.01977527,0.9739227349224234,1.059461298503723,0.7787516051688564,0.7450157248930889,1.033896445,1.826388889,0.6838888889,0.7741950113,0.6180909864,0.377196712,0.3087654321,4.019717246,5.038319437,0.07407407407,0.04711956181176204,0.01709722222,-0.586122949,0.2900007613,-0.1435173172,-0.06774345629,-0.00825629086,0.05612796893,2.064991772,9.398776366,1.738722026929469,3195.4859866992565,31.92182127,-5.022537656,2.999491374,-3.176877805,0.5465229577,-0.7121389858,0.997304713,-0.7572712575,-0.5660276600597388,0.22446946425033493,-0.35527607967475283,4.983978521,0.0,-3.8449795662254145,30.925080704551508,33.71869792,0.24525727385434481,9.739306805416739,0.09732883382,0.0,2.132894269811901,20.752994645935228,2.3713086737628344,7.112363065363255,0.7016394574073421,2.033356859,4.810712649,9.406748919243524,0.0,-3.309492663,0.0,5.4,1.1e-05,4.722094864,0.0,34.10656467,4.953700549352573,2.09615726002081,4.937166305484366,2.484687723,0.0,0.0,2.603917549,0.0,-0.055017270070870615,0.0,100.63,4.465964913,2.777683976,0.5667098363,3.889570084,1.2075668539522595,3.14,1.0118099674084193,0.2749716524,0.1110709264,0.0,0.3319273053,0.7727998196,42.41603426,24.993790810775916
149.86122166389907,150.5716193,155.94317204433773,157.71256950348555,3.3758331681602383,156.85379547513196,1.9740994613910354,5.560747664,3.900830737,48.62711931871029,0.4863226674838915,0.018535069483349046,0.6666666667,1.170587662,0.189290737,1.6212328271444623,74.48233525,10.08164077,9.012509587116268,39.74102079,-7.918904950849707,-4.850661626,-26.639387508820903,0.700413903624819,0.4298292218,-4.4,0.016,0.4933234128,0.9727749776,7.009368063,1.9218590789244105,0.9830278467,-4.14,0.0292,5.907179729,12.3522092,39.70116891,62.70529992530135,3.5004122139654394,48.66141305,15.20739338,0.013461782856517246,-0.03811027429895712,0.8050505051,0.05844367322,0.5925276673395011,0.4916131253,0.9634221786127546,0.8979102989,0.7987554671881791,1.1652263301658783,1.004864222346556,1.0568420902583848,0.5904261633,0.8555152636,0.9612016163888355,1.1921587244345688,1.207620206,0.8802461836,1.007327983,0.9655820482,1.195678638391498,1.0962801085209728,1.0311240278760754,1.1173237915875833,1.002873503,0.8890249499208601,0.9782030375166755,1.179711246,0.9399930654044151,0.9139932815,0.8724568458,0.9546691785397775,0.995130575,0.9475536428,1.164319533412645,0.7814648763814354,0.5067385048387656,1.1982199801693203,0.9634348594,2.361111111,1.288888889,0.6538321995,0.4756944444,0.3908100277,0.2493904321,3.506544483,4.540534109,0.07709750567,0.03044513254494194,0.02742316785,-0.4949766607,0.04521201485,-0.02607332754,-0.1244186777,-0.01119422128,0.2294700291,1.852930653,12.11288487,1.8406798189520472,2132.1714285663147,27.90289226,-3.705846229,0.8242329482,-2.275622193,0.2597373308,-1.70740037,0.331449438,-0.6818815627,-0.2437893580854221,0.27098197811686714,-0.111929419537312,15.20739338,19.6717347,5.321367195378472,30.117999533531357,22.63869376,0.19358707534333797,34.21154948326631,0.0952698347,93.73003835,6.912276011565151,29.769538643299192,1.9747085332416912,18.216898967659297,1.4349146114902163,0.0,4.502003375,9.788585912652449,0.0,0.0,-0.5318461614,3.13,6.96e-05,20.76666028,0.0,27.4645853,9.96937312611947,3.233657499386328,5.035393210293614,2.526633439,5.31165637,0.0,0.0,10.86650503,0.19569100840594106,0.0,112.23,4.574682887,3.172627551,1.636103324,0.1623294823,0.6340981188142456,2.4,0.9941677750104658,0.6297166902,0.1275821809,0.0,0.1964185503,0.8637232909,58.83161689,28.871026107047268
146.24916156144764,152.5405354,158.01430902627393,162.96350635565125,3.6500070994980316,157.53014909906727,3.3294123626669005,3.833333333,2.68132716,49.72050051467896,0.48527619135655586,0.009849525552311514,0.6597222222,1.174417951,0.2050367286,1.4381282329202352,97.66969536,13.86438235,10.83856204017671,95.29427573,-17.109637093862474,-2.948400967,-48.728856873538845,0.6619581739609548,0.4287931716,-5.34,0.00217,0.4155290271,0.9777394418,7.008273069,2.0085469695842026,1.20595939,-5.53,0.0014,0.0,5.907179729,17.06247516,26.802506715264798,14.03114362999247,37.3248314,9.835544762,0.032202699936289256,-0.0038058742268599656,0.7981481481,0.03737352224,0.6456608357498367,0.4383071664,1.0748811345406049,1.005515702,0.8212572851324086,1.1156337394336389,1.0287992001596942,0.9924435624505451,0.6296649041,0.8105015071,1.171516066322927,0.974290882595755,1.022186978,0.8954575719,0.9293953632,1.156377285,1.0987182233630437,0.9980253629973139,1.0897735537328894,1.0809924883861004,0.9947445943,1.186676696046614,0.8127275674775909,0.959038262,1.136396030905027,1.018159063,1.055587651,0.8903111345943108,0.9735691448,0.9235367654,0.7578470623229715,1.0869803781798346,0.8819749477841187,1.033517614369755,0.9385346693,2.381944444,1.111666667,0.8368707483,0.5243055556,0.3275384228,0.279691358,3.517966614,4.724777947,0.06779661017,0.035997347901963676,0.01764550265,-0.3566992165,0.05049341764,0.04760436691,0.03940090273,0.06080921197,-0.02603706995,2.051964949,14.0606891,2.343500413796672,1785.6273949683125,26.52293225,-5.335498201,-0.6879556277,-3.256283525,0.4759143069,-1.995095772,0.2320451249,-0.6498553789,-0.5273003455907562,0.22300202157462568,0.04679945664070484,9.636772685,19.44429716,0.47393393247905724,7.346802450598538,11.21062871,0.1676005390700215,36.39753557153223,0.1045499747,44.06087177,17.48253688930387,25.722447406306358,2.386645118342424,22.51202768322241,-1.3439509912619902,1.880539113,7.153051097,-4.922794290763736,0.0,0.0,-0.04130506027,4.64,2.03e-07,4.736862954,0.0,44.65087521,7.121954504503596,1.9733437707963564,4.991022243729453,2.554864625,0.0,0.0,0.0,6.175691526,0.21434666944286118,0.0,73.14,4.505469282,5.935344461,5.714453295,0.9155404988,1.4648512078604474,4.1,0.6687544815431263,0.6844375989,0.191540908,0.0,0.1964185503,1.006528142,64.43583387,31.262527123817918
147.86687835702693,151.4510451,155.54765083747304,158.20060054376708,3.303600759378713,164.8901496776266,2.883159304631991,4.78,2.96941358,44.26113394477453,0.4868341683188291,0.004604902181978255,0.675,1.023086584,0.2096745819,1.6071855285233012,80.33790092,13.36759567,14.315553258571889,53.31095679,-10.679605739323762,-0.07638888889,62.08812582793718,0.6837225783239047,0.4314657775,-5.62,0.00101,0.4923785496,0.9779936759,7.008272213,2.128585950724752,0.9064536459,-4.77,0.00715,0.0,19.24487844,17.13736782,38.521604383109626,8.19039624812375,12.13273414,14.45770443,0.02534042196453522,0.03407588670114651,0.8052083333,0.04718965172,0.6263406218132853,0.5126343013,1.1102196054657107,0.8746046099,0.8051341738675117,1.33509220639257,0.9945458686555538,1.2658286276038508,0.7036757073,0.8494276874,1.0527181739553713,1.0703701836721438,0.9977120468,0.997261901,0.9891210266,1.213863074,1.0302157595720527,1.0740195107139021,0.9592079313715536,1.1479314334007054,0.9620575943,1.050955770984162,0.9177331835328059,1.056533658,1.0302112059732795,1.137599562,1.181391838,0.929918167942507,1.075158859,0.9783379595,0.8821393883263318,0.912932109801142,0.8382322155415242,1.0513508228081536,0.9397990846,1.763888889,0.7744444444,0.6157823129,0.4748795351,0.3817476064,0.2340740741,3.872862303,4.678508855,0.06944444444,0.046566579866495185,0.01843915344,-0.5423423379,0.0378510845,-0.06615637717,-0.05855874559,-0.02112203811,0.04529252885,1.990367405,11.76179079,2.804572179307562,2966.584586218225,32.99708002,-4.634639296,0.8024933896,-3.022810595,0.2962533188,-1.439853838,0.6692323693,-0.8539439372,-0.1355354950032511,0.21234425733977247,-0.4591907637418793,19.77449303,4.794537184,2.722281366972518,28.6012325169321,12.2386844,0.1722359837401522,25.365837077436236,0.08888261617,52.09327347,6.661368926303773,18.86441259506806,3.0489735135828564,33.059268984127456,1.2924273867850815,0.0,6.913494022,1.2060033520106477,0.0,0.0,-0.1497476129,5.51,3.07e-06,14.79051451,0.0,27.6520576,11.88942551313081,3.9765721434231533,4.825986143247339,2.483893655,0.0,0.0,2.911211787,10.93236962,0.5163194411685653,0.0,89.13,4.469239665,5.718294693,0.0,2.445035208,-0.38030653702617595,3.47,0.9404379019232643,0.3928227826,0.0963266143,0.0,0.3319273053,0.8317253847,49.6914278,30.95323945975413
146.65488878059406,150.6142273,159.34163782122644,154.0469356237482,3.490825873070786,159.73959223575753,2.9219229906020114,4.367088608,2.718706048,51.27039611875239,0.46377606998889,0.03332491353004052,0.6339285714,1.087213094,0.1842839566,1.5631264056952339,74.40034618,10.32970731,12.979335520615946,48.92438563,1.9974618199998986,-1.884688091,18.81805703553558,0.6985886092840404,0.4420487077,-4.13,0.0273,0.4040766798,0.9729522094,7.008271862,1.8394939199553284,0.7670480982,-4.1,0.0294,0.0,12.39012691,5.749511833,38.216461103828976,10.500523585430816,12.39368714,4.736862954,0.02106114772369703,0.034855560862884716,0.7942528736,0.04510615375,0.6056684278808224,0.5009480565,1.0311481748139577,0.9560249657,0.7804443620051599,1.3289199062597319,0.8890930316668898,1.103579656256564,0.7564420335,0.9013067383,0.9492089200969352,0.9853767464318333,0.9832045458,1.340935981,0.9820213868,0.9975985884,1.0977346420355092,0.9460287011220009,0.8450433028226189,1.0472053113257014,0.9552872861,1.0690447793903235,0.9230247472587153,0.9861451049,0.9636796950975346,0.9630119569,1.047841496,0.6455603230625229,0.8848363175,0.8870872404,1.1474402245952586,1.1530395353717555,1.1936133106310796,1.1124749734074655,1.042534085,0.9930555556,0.8613888889,0.4194557823,0.3229520975,0.2262692114,0.112183642,3.5254445,4.756513858,0.06878306878,0.03784500724361014,0.02153472222,-0.269653478,-0.04586740534,-0.1096004394,-0.02482699162,-0.04657048201,0.03008587098,2.016593259,7.238886727,3.071329533091282,2433.524834647098,24.84350472,-3.220402971,1.250028196,-1.744620654,0.290697516,-1.358320487,0.3658094751,-0.713038085,-0.23370385564333282,0.27367983392247686,0.07629993923825634,4.736862954,19.86117603,3.7627075277675086,36.856558390625864,11.38785599,0.15450585502438993,23.317484354568492,0.09015818944,291.0594611,7.739732368527462,24.66564585206726,1.2823948680471093,27.895127123793053,-0.5621055371056098,0.0,6.014776924,11.351452565774359,0.0,0.0,-0.01179028347,4.79,1.26e-06,4.736862954,0.0,32.55544757,15.164466445919953,16.26548231080943,4.849214678678229,2.434987024,0.0,0.0,0.0,5.416356525,-0.048872948818180474,0.0,80.76,4.391028702,7.290200368,5.392220783,1.572168719,0.6306643708130478,2.78,0.9380681487318291,0.2749716524,0.0761440227,0.0,0.1178511302,0.4939224973,51.89864598,33.572963647043736
