upstream,strategy,imputation,mean_pct_gain,median_pct_gain,count,mean_pct_gain_pct
2,LH,Gaussian,-0.1534568897737474,-0.16114939500089048,5,-15.345688977374742
2,LH,Mean,-0.11138037830248677,-0.13131160771361394,5,-11.138037830248678
2,LH,Real,-0.1868597851451165,-0.21402727796869314,5,-18.68597851451165
2,LH,pseudo,-0.18518796509676555,-0.23275675352090933,5,-18.518796509676555
2,LH-E2E,Gaussian,-0.03234113689850032,0.03629285504649011,5,-3.234113689850032
2,LH-E2E,Mean,0.16615672730345282,0.16616083491788022,5,16.61567273034528
2,LH-E2E,Real,0.09689077692028662,0.13613263606087095,5,9.689077692028663
2,LH-E2E,pseudo,0.08072153238787783,0.11070564976030207,5,8.072153238787783
2,MLP,Gaussian,-0.10995557658509592,-0.09568814647026831,5,-10.995557658509592
2,MLP,Mean,0.022829452645743507,0.029551276778657157,5,2.2829452645743507
2,MLP,Real,-0.11489363679593796,-0.12613077181783022,5,-11.489363679593795
2,MLP,pseudo,-0.19793614192962897,-0.24371925678215625,5,-19.793614192962895
2,MLP-E2E,Gaussian,-0.02161089174199557,0.046291440814761414,5,-2.161089174199557
2,MLP-E2E,Mean,0.17562722948630277,0.176704578930014,5,17.562722948630277
2,MLP-E2E,Real,0.08381461907215196,0.12059492057012684,5,8.381461907215195
2,MLP-E2E,pseudo,0.08539512513846273,0.12047366361203538,5,8.539512513846272
3,LH,Gaussian,-0.1483612046067256,-0.11448919072918928,5,-14.83612046067256
3,LH,Mean,-0.026989620742897385,-0.03740937936575985,5,-2.6989620742897387
3,LH,Real,-0.15825986595460254,-0.14071727556238195,5,-15.825986595460254
3,LH,pseudo,-0.22159132414400276,-0.21744144308909077,5,-22.159132414400275
3,LH-E2E,Gaussian,-0.007568852074943941,-0.054790854340857724,5,-0.7568852074943941
3,LH-E2E,Mean,0.09021157984437939,0.0982235327177796,5,9.021157984437938
3,LH-E2E,Real,0.13710344628093596,0.14375532197862548,5,13.710344628093596
3,LH-E2E,pseudo,-0.10854398764684614,-0.01903232666565952,5,-10.854398764684614
3,MLP,Gaussian,-0.14517450756365163,-0.13683756032570282,5,-14.517450756365163
3,MLP,Mean,-0.028158383325007103,-0.039206531653990524,5,-2.8158383325007104
3,MLP,Real,-0.15974679265355304,-0.15709370401995376,5,-15.974679265355304
3,MLP,pseudo,-0.22777829935808844,-0.22842303657616564,5,-22.777829935808843
3,MLP-E2E,Gaussian,-0.09793656311587706,-0.050697433511610906,5,-9.793656311587707
3,MLP-E2E,Mean,0.09293954719983924,0.11625656854997636,5,9.293954719983924
3,MLP-E2E,Real,0.16783114521339942,0.23897867448941698,5,16.783114521339943
3,MLP-E2E,pseudo,-0.11818050443060368,-0.041842161227248556,5,-11.818050443060368
4,LH,Gaussian,-0.24159561444732267,-0.3016611439368203,5,-24.159561444732265
4,LH,Mean,-0.062383468943299956,-0.12150563368704066,5,-6.238346894329996
4,LH,Real,-0.12936943219721025,-0.16723713446440172,5,-12.936943219721025
4,LH,pseudo,-0.1936777946198293,-0.24046621945259444,5,-19.36777946198293
4,LH-E2E,Gaussian,-0.0013082981610423555,0.012523248768042552,5,-0.13082981610423555
4,LH-E2E,Mean,0.10587124498008778,0.07660153442992933,5,10.587124498008778
4,LH-E2E,Real,0.08054744554605663,0.08132171478033814,5,8.054744554605662
4,LH-E2E,pseudo,0.025514148096007206,-0.06630357528505518,5,2.5514148096007205
4,MLP,Gaussian,-0.27446845884613325,-0.2582765392756394,5,-27.446845884613325
4,MLP,Mean,-0.04512046388033071,-0.0822353839549879,5,-4.512046388033071
4,MLP,Real,-0.12400325703756895,-0.17195913856656708,5,-12.400325703756895
4,MLP,pseudo,-0.20491923536307416,-0.256651195727686,5,-20.491923536307414
4,MLP-E2E,Gaussian,-0.19160615142671053,-0.2818256083561315,5,-19.160615142671052
4,MLP-E2E,Mean,0.12596529987906344,0.12624657014239973,5,12.596529987906344
4,MLP-E2E,Real,0.0900604303722109,0.12434332507993448,5,9.00604303722109
4,MLP-E2E,pseudo,0.04404321774304443,-0.012345842299351378,5,4.404321774304442
