sample,strategy,imputation,best,worst,mean,std,mode,median,count
25,FS,unknown,0.8774047328507083,1.0397701453881478,0.9328720064851048,0.05181935725739039,0.912231265797941,0.9184251644953447,10
25,LH,unknown,1.2675667462585367,1.3096828519672632,1.2861600744789474,0.014571033830608654,1.2992788824007693,1.2830897048243641,10
25,LH-E2E,unknown,0.6027399850961137,0.6875715716975405,0.6507732184366849,0.025944332107394174,0.6875715716975405,0.6523080716280932,10
25,MLP,unknown,1.470275839369378,1.5118129456541904,1.4931310111092764,0.012493943468365857,1.4906757723098654,1.4934314574686414,10
25,MLP-E2E,unknown,0.6646198728547617,0.7344850843986119,0.6945083047644459,0.02179053457338826,0.7114182653850695,0.6987226068045533,10
50,FS,unknown,0.9136619023475835,1.9773225849444853,1.5602447603271519,0.28444506284126814,0.9136619023475835,1.5976524374345327,10
50,LH,unknown,0.8512006917112535,0.8792188263659189,0.8623146335471406,0.008844438394106192,0.8512006917112535,0.8646299596436093,10
50,LH-E2E,unknown,0.9424661883676699,1.0791884474061813,1.006392871734543,0.04552410024755305,0.9822022650125037,1.0072405343123043,10
50,MLP,unknown,0.9333422533965935,0.9730031118724948,0.9559144533479758,0.011923279852545817,0.957216235795348,0.9565302797757832,10
50,MLP-E2E,unknown,0.7574870233778863,0.8886753743512492,0.8259259138087698,0.04174432719584368,0.8429766872581135,0.8249299644348967,10
75,FS,unknown,0.21210079573288873,0.5939320223276952,0.33543670968925865,0.10621841513480512,0.3925429127879913,0.30864532409790685,10
75,LH,unknown,0.8173273475756808,0.8416635000921521,0.8290477093087594,0.009249527171234293,0.8398528900129946,0.8276967096647445,10
75,LH-E2E,unknown,0.24082616331687048,0.27951055280688303,0.25326441952162815,0.010642755511761165,0.24969641440651322,0.2526255942398103,10
75,MLP,unknown,0.783171727287389,0.8141169285256331,0.799216762624801,0.010195675274284426,0.7986660688116782,0.8003634897053941,10
75,MLP-E2E,unknown,0.23763268011195027,0.2750446275850396,0.259231360719612,0.012497731486258344,0.2675103370190503,0.26147695557998085,10
100,FS,unknown,0.5484249651164581,0.7566769188368285,0.6582854540362799,0.06251323488919976,0.6679218100837316,0.6681736158806872,10
100,LH,unknown,0.8878118820218297,0.9093402881596138,0.8972048039614627,0.00677339520371557,0.8996951719157573,0.8949483287907902,10
100,LH-E2E,unknown,0.7518623873895246,0.7674270646994225,0.7580506879435613,0.00556324008034382,0.7649586202733074,0.7560466125752467,10
100,MLP,unknown,0.9696356105679464,0.9956854706486016,0.9840600957097788,0.006994046675427235,0.9852538189224579,0.985080766868293,10
100,MLP-E2E,unknown,0.7600511429299703,0.7707236565622438,0.7652499459191581,0.003522708201233931,0.7651325126962373,0.7648264767914987,10
