,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),8.630606013376925,2.0,1.3202074810859195,0.26787036499574624,0.0037391686144126915,0.004470427175798573
C(strategy),348.3791977472694,3.0,35.52727138803367,4.115468791542606e-21,0.15093361463978716,0.1534474585868154
C(upstream):C(strategy),29.182718005536877,6.0,1.4880083959193449,0.17980069608120994,0.012643272451602069,0.01495666080677496
Residual,1921.969239142405,588.0,,,0.832683944294198,
