SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S,AATS8dv,AETA_beta_s,AETA_eta_F,AETA_eta_L,ATSC0i,ATSC0p,ATSC8d,AXp-1d,Ali_Solubility_(mg/ml),BCUTc-1h,BCUTd-1l,BCUTs-1h,ESOL_Log_S,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,FPSA3,GATS1p,GATS3v,GATS4c,GATS5dv,GATS6d,GATS6i,GATS7d,GGI3,GGI5,GGI8,GGI9,IC2,JGI2,JGI5,MATS1c,MATS2s,MATS3s,MDEC-33,Mor06m,Mor08m,Mor11m,Mor16m,Mor23m,PEOE_VSA2,RPCS,SaaaC,SaasC,SdS,Silicos-IT_Log_P,Silicos-IT_Solubility_(mg/ml),SlogP_VSA1,SpMax_A,SsOH,SssNH,SssssC,VE1_A,VSA_EState3,VSA_EState7,XLOGP3,Xc-5d,Xch-5d,Xch-7d,ZMIC1
4.865265677,3.53271028,3.143637227,3.385135135,151.5397617,157.5474193,163.9182458,164.7179547,165.1169809,53.6384,-30.0544,8.5936,-11.4772,46.38335578,0.06624173245,-0.02694792288,-0.06311020323,1.175789659,1.004889248,0.9752887061,0.4694502873,1.080961164,1.054019491,0.8885699107,1.047397192,1.006720808,0.7566673934,1.139452075,1.10068275,0.5823498062,0.9626907703,0.914501734,0.6829368466,0.8474360554,0.9144217359,1.040100864,0.9266635793,0.9385948302,1.083167515,1.097325073,0.9860373438,1.017239667,1.073344015,0.9223260991,1.007875642,0.1391792811,0.07010002312,0.8053607425,0.08374028396,0.0,0.6894086529,0.806811067,0.0,0.0,0.0,0.0,0.0,0.0,1.752997727,0.46359447,0.04838709677,0.03640552995,0.812605042,0.04960693955,3.981147632,1.662708558,0.6081274391,29.32088182,10.30076712,0.0,18.20875424,29.31392667,8.780830095,25.38663948,4.992404733,11.38785599,32.46515906,6.544756406,18.55817888,14.46821637,5.57310453,18.19910121,1.992124129,0.0,1.493241297,81.23,0.7112018141,0.6163548753,0.04241975309,36.58182932,30.56534244,-3.910720297,-1.724644867,-0.1041850566,0.3323877145,-0.1540221275,2853.022347,2.78,0.0196,-4.25,24.24055509816521,1.4635342779569465,-0.04753875111482064,0.7360728831569664,841.6562732289987,60.60346824023107,102.17606438517184,0.5801018597248764,-0.055761307275645475,1.2052128270743423,-0.13233948841671506,-3.5786188241723114,13.527720474303797,104.589544986352,-28.082914639413374,150.97399249454253,122.12049635888883,-129.72467157862837,0.1378104252884642,5.306390264003463,2.0069754329700613,5.361486543738746,-1.5735533560931625,-4.441869361971963,1.470979257885888,-2.1645114742372455,4.479210294757563,1.7591728172793981,1.9856297393122215,3.898725955520077,14.108410198093695,0.08696951113012258,-0.0560023703865959,-4.053938922398784,4.9511691866816205,-0.5976266082850697,-25.047683252921964,3.2179636743743547,-15.981713529160038,10.502186076140655,1.092411502694431,-5.229262124987192,-29.715763983145187,-192.2135702014786,-19.30763030578463,-15.345594078771079,-38.4811684162327,-32.388798278466076,-0.15898080822884406,227.01920583390455,1.608648429938247,-94.163362817408,80.9400207923572,-31.68309493318225,9.302059989062453,-124.9812713884339,73.33522118443067,-26.751800257050313,1.224210981064171,0.6623897979543161,-1.646334090952557,27.120642357761994
4.848604167,3.369369369,2.820304818,2.793756146,145.6756489,152.3692317,156.7243031,158.5660927,159.4311695,59.6336,-1.5408,9.9336,-10.1108,48.00479604,-0.01323283817,-0.06183612388,0.001028379954,1.263143658,0.9479241672,0.89754036,0.4928543905,1.104689293,1.034176102,1.086820551,1.022812614,0.9796886227,0.6667444211,1.146201083,1.127544619,0.6367795801,0.7493841166,0.9985451631,0.6671579862,0.8579165357,0.8542836326,0.9749229542,0.8720432635,1.135496843,1.253901445,1.126765514,1.036446104,1.105811125,1.119860331,1.096381135,0.9783350062,0.1732788131,0.08816961431,0.7585393788,0.06274916425,0.0,0.6841461785,0.0,0.0,0.0,10.9890741,0.0,0.0,0.0,1.993581034,0.4731182796,0.01612903226,0.02688172043,0.7979166667,0.01606182796,3.665365926,1.978490264,0.959483369,31.26935238,14.79051451,5.261891555,6.066367068,29.55874348,9.473725908,14.53505669,0.0,34.77396375,21.327999,6.544756406,18.25485007,5.687386275,40.03047287,0.0,2.72396651,0.0,1.622721684,84.99,0.5723809524,0.5755385488,0.04273901809,148.1751399,28.28848451,-3.062389242,-1.966806931,-0.6798670227,0.7196377646,-0.3665019633,1801.206755,1.56,0.00449,-5.23,19.191555715688068,1.4293039130533922,-0.31645951308530407,0.8213000844382985,720.3522892126134,61.88939164560768,80.31858195323194,0.5913886676555155,-0.05985983983181083,1.3676301905673671,0.1743653532629792,-9.57708595966899,14.360265824258056,87.05010356703757,-32.81331179679666,130.0113300886512,69.08602870581088,-94.85130721559995,0.15845583771486985,5.78239340292032,1.738685861897169,5.17764743035777,-1.5125459983554435,-4.267581800986572,1.836639314016547,-1.7625810593878533,4.021136667666183,1.3426505627382692,1.8243785155766612,3.762382407638337,13.642706409156276,0.050474762008490326,-0.0625267998669653,-4.3202367232592085,4.900889485797368,-0.7389093539403249,-20.86871614743448,1.1106517871245685,-16.57988757269501,9.354120566924346,1.2122453216105205,-4.190712230975528,-42.05446094220314,-390.48996366650573,-23.227403126132415,-1.754229376182022,-44.01708625929088,-30.86293188781804,-0.10531993280352972,249.6884023772629,1.6952357047397704,-89.61938579674505,70.44976020900658,-28.01822672341487,8.524048679951512,-132.47141752904656,65.60940324933198,-26.105366830650674,0.5527186214158704,0.8894830598508857,-1.488881242357544,29.93836995982752
5.000147947,3.865979381,2.356688122,2.087254445,144.0134583,150.126197,156.8461685,153.5723163,156.7137158,67.91639792,-38.35570779,12.73336939,-20.64196863,51.04803271,-0.1398244797,-0.1165371515,-0.1514373106,1.314057055,1.162451852,0.7989429637,0.4318447912,1.122979597,1.142759713,1.240392507,1.226162045,1.006643446,0.5602350279,0.9656629185,1.277430991,0.802777227,1.07024599,1.104286557,1.264429857,0.8150876153,0.8248936248,0.9894774431,0.9625365914,1.045596152,1.098254068,1.20195393,0.9005178782,1.026477864,1.254770926,1.006670644,0.9886050964,0.1910926599,0.08464523789,0.8170731478,0.2038753515,0.0,0.679730678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125990226,0.4928571429,0.01923076923,0.007142857143,0.7879120879,0.0,3.544039244,1.882225511,0.7536365571,27.68479521,0.0,5.098681808,29.8000411,21.92719002,0.0,19.74844179,0.0,22.51475897,19.74844179,12.96557803,6.9237372,0.0,47.37110857,16.82083098,2.883960967,0.0,1.710001269,43.6,0.6131972789,0.4288548753,0.04044973545,9.627587987,20.78246748,-2.909144122,-1.147689069,-0.4462850492,0.3119019792,-0.02368572528,2177.837598,3.15,0.00255,-4.76,9.988977692603282,1.2726523459864012,-0.9729123151045316,0.8733283593929645,749.9015581704649,56.159403476797806,40.73366671561358,0.5643010007940759,0.3033733975207681,1.0451216086789252,0.5580828999075094,-5.457550086777053,11.007157855300045,76.97387496484357,-26.00506679917317,63.10491809734484,-47.14659574965367,-164.63598169432362,0.08618701928976621,5.71560189024315,1.8345390709386937,4.637828326472761,-0.8387711295082201,-3.555942941260791,1.2129509710796946,-0.8103628140798536,4.704693077368415,0.07056690521745979,1.3404623108661107,3.03513138263454,11.931805000189268,0.060425994931772614,-0.06662575717365715,-2.9855021055309963,4.563991845769,-0.3040755113800336,-34.567158280931665,2.450995563587897,-12.729320178667315,8.344281722081096,-0.27743345968849537,-3.389870631514606,-27.845524980731177,-339.8410158858268,-16.874884510444506,-10.44885901554765,-38.578893161486725,-23.175167048018533,-0.05992868424331548,153.77528764031175,1.7893750248217382,-82.36129296098208,57.10034260759752,-27.577343245798655,6.7191032263626145,-137.4132159121743,62.812393390990806,-18.377278479137473,0.39132104745913154,0.58186493384522,-1.0833626661800526,8.18060066715789
4.831551496,3.412371134,2.789948692,2.688571257,146.5993687,154.1669417,159.7211343,160.2334063,157.6714408,75.11964444,26.19964444,11.87,-5.64,51.66154758,-0.1033774514,-0.1345191316,0.08512529267,0.8909175888,1.07023076,0.8003754203,0.4779477044,1.034606877,1.101335129,1.173792156,1.065235378,0.8960468008,0.6650115856,0.9456140351,1.107795261,0.5603797909,0.915101555,1.376825005,1.392880882,0.8749425937,0.8701675144,0.827745925,1.15118977,0.8922866148,1.228012266,1.106504655,0.8681295929,1.058849269,1.006497601,1.038845107,1.050911894,0.1756174026,0.1589936585,0.8298151429,0.1110709264,0.0,0.6971368173,-0.4359976129,0.0,11.85223036,5.145563254,0.0,3.1530174,0.0,2.097914513,0.4942528736,0.0,0.005747126437,0.8053763441,0.03485354097,3.995408502,1.648447688,0.5652932501,29.79848615,15.03763008,0.0,19.41092589,34.57272627,9.531400138,25.25270269,0.0,21.95893118,32.63603612,11.28161936,6.9237372,4.794537184,50.71112305,0.0,4.691401677,0.0,1.431447135,92.79,0.6370068027,0.4930909864,0.03995833333,36.04326419,28.99992128,-5.985861375,-0.7117091594,-0.09575072774,0.2428381953,0.2028940593,2421.485615,1.34,0.00457,-6.95,18.868594737941233,1.4295718358472715,-0.29759038051842457,0.8513235159984898,728.254199905948,73.12923487209177,95.49024681232834,0.6104885321199212,-0.14915369026433106,1.1728419250655975,-0.2558370494511546,-11.05544649387448,14.175211690391995,71.97480837830732,-56.085923736512974,124.9784469269772,105.4800856014108,-95.16435259566983,0.13617417150410072,5.782881088647371,1.5338198319269187,5.4556345615774005,-1.4057206278133312,-4.770839200711798,2.0700696556166323,-2.3171779975909725,5.066131958396591,1.8263816261066812,2.2427377354853433,4.151910483722265,14.721028316472287,0.06119255276878477,-0.06786784776661356,-4.2787027395419965,4.842444625406308,-0.8602085792629239,-19.321434923110747,2.191330606413885,-17.26053595700078,10.207236398444511,1.195397730112626,-4.794765974866066,-31.393330891194566,-529.339754263827,-19.404867113707308,1.7784210717955617,-40.02710516218451,-30.398160525412006,-0.08259324336061442,231.00658637310931,1.6875968997122697,-90.65535860458236,75.79934218296555,-25.7979741874902,9.241119654276451,-116.67691935039672,75.57473670543605,-27.034354724122224,0.7006760428660779,0.8411510588973431,-1.503611906802219,48.50663076132923
4.84872166,3.341463415,2.748106061,2.791894353,150.1287662,155.577371,160.8336168,160.1387595,162.5521344,75.49586777,-2.421487603,11.33190083,-3.483636364,47.59726111,0.02791545152,-0.06188380767,-0.06019558339,0.9983987644,1.185920903,1.1312054,0.4701755915,1.182222662,0.9728418609,0.9583467224,1.052699229,0.9470689873,0.7054229688,1.141330729,1.109865471,0.5704406583,1.312861561,0.6390663656,0.7748292652,0.871503092,0.9051268693,1.094277983,0.9608184825,0.9262473304,1.310822657,1.247799371,0.9763069501,1.056870471,1.169295384,0.8864739701,1.061783366,0.1343410739,0.07858035979,0.8586399347,0.06365387513,0.0,0.6904812668,0.7953104794,0.0,11.33939598,0.0,0.0,0.0,0.0,1.980502618,0.4707070707,0.0303030303,0.02929292929,0.7768518519,0.04335016835,3.765946344,2.01541337,0.9098018185,29.638011,15.61755573,5.425791397,18.20875424,23.62654039,4.794537184,25.38663948,4.992404733,11.38785599,32.20656318,11.33929359,13.08951281,11.37477255,51.71376917,13.26227256,3.918105847,0.0,1.519969228,112.4,0.7356462585,0.5130385488,0.0399537037,33.44055909,31.04069865,-3.435346892,-1.670162037,-0.2684374989,0.3533697405,-0.2098917096,2410.562961,1.49,0.0997,-3.54,24.4929852083621,1.4649753533786805,0.206037642697546,0.7596801311865904,733.236793593134,70.83097407494635,128.44245495921024,0.6103726390773783,-0.22200806926362626,1.0542619594611589,-0.5487465751470872,-13.53874052822309,16.44821509479003,78.46923412931109,-73.588540252708,138.1680287699102,148.27194636921243,-85.83425659349504,0.1555547826520789,5.643531999669969,1.580799254963994,5.106029727062101,-1.530834619023317,-5.082936610721142,1.9072374299507349,-3.080787370210081,5.403359350712797,2.628989672606984,2.4396290416372994,4.438660998575647,15.19718250036872,0.06672813430736055,-0.06250856775628488,-4.451116370396023,5.065371610203603,-1.175836017377707,-19.141332578490534,2.4381733176642846,-18.474469718958332,11.380681990107435,1.0423735257261866,-4.9595769179571585,-23.5409986291698,-523.9705313640461,-22.569304152220678,3.077617130103092,-35.954235359064725,-39.1715779928366,-0.05650521706525891,267.57478699151915,1.6264270085235286,-86.3316931953463,86.98966747586597,-25.066332567209354,10.248575299821132,-93.88156810950221,91.51048253452619,-32.10716597692161,1.0708465413305053,0.5864888192933193,-1.6160349715446398,66.90633436065276
4.850608614,3.7,4.12394412,5.584929757,145.2099007,150.9997198,159.6007726,160.6028503,160.1861851,35.08,-28.30567901,5.32,-6.591111111,47.18135908,-0.05662620013,-0.1550138167,0.1450244576,0.9658537332,0.8583093994,0.7148405057,0.4082961782,0.8446876528,1.115985009,1.218909838,1.20279857,1.410596581,0.6997198007,1.020738204,1.355650685,0.5995147277,0.7924413668,0.9613873454,1.075988583,0.7736881998,0.9814459381,1.054480569,1.092971536,1.281192165,0.891441957,1.17065636,0.9941708864,0.9669628592,0.9082043996,1.068597897,0.9389262985,0.2122845906,0.1526629909,0.7417047715,0.1539444827,0.0,0.6844934983,0.0,0.0,11.36712758,0.0,0.0,1.523836425,0.0,1.621602104,0.4826190476,0.025,0.01738095238,0.8673809524,0.0,3.799581231,1.107309365,0.6,27.16226232,0.0,9.614079702,11.33678588,0.0,9.184952232,14.59805822,0.0,11.25737949,20.88421875,0.0,5.817220841,4.390415048,29.69887896,23.46952001,0.0,0.0,1.460883267,47.26,0.3673015873,0.3359552154,0.04452674897,208.8221789,19.17433041,-3.185761506,-0.8106417495,0.09260569599,0.02337361608,0.06641800929,539.8377532,2.25,0.0436,-4.23,19.89386362203902,1.3186859864818667,-0.4729421923600141,0.73419552397662,812.6105662775304,46.81038053739274,67.11122717389459,0.5363270863551061,0.15185233436150178,1.2846780203269668,0.7644355385915143,1.9952359409262046,11.58922576519778,119.4188434555132,2.4381573617828187,101.19004994006778,13.93246473465812,-166.44681531058163,0.12659973296392868,4.779584706075871,2.2454059792191488,3.899143763010664,-1.1872529870873718,-2.816133715083983,0.40110165334446213,-0.8205300004620939,1.6419228842284235,0.2418128472967861,1.0197346081142535,2.8424520969147213,11.606785923983509,0.07974867237631056,-0.04443945088859324,-3.32361457412666,4.943757274120274,-0.4580670614679716,-36.83809929062185,2.681361673587274,-11.818126241688985,8.561682011698093,1.2269225947125955,-4.173768072546637,-32.09769098626118,90.01930859956802,-20.690457464124965,-21.223462023712127,-32.14213653327471,-25.259274031377608,-0.09145452179968304,182.44591189739103,1.6536023041142713,-81.20613985594305,61.484710819049916,-34.1944445031987,6.900707314912776,-131.6889914520984,51.55371082050895,-20.67187460541286,0.7380871019230106,0.7204824777923208,-1.6314765843908248,-24.85028582085902
4.998950662,3.634782609,2.343209877,2.098566308,144.1851809,150.8419307,157.1409259,157.1307331,156.3895983,84.22907122,-138.755935,15.6122449,-22.40816327,52.07746353,-0.0723920825,-0.1537992578,-0.1695336829,1.291044865,1.145307783,1.07729835,0.4237798681,1.048971596,1.191190135,1.223242147,1.309652846,1.242377808,0.5886792453,1.006451613,1.32173913,0.7820508886,0.977530557,1.294388551,1.169309747,0.9097212439,0.8877379939,1.07607442,1.069253308,1.01391603,1.131625525,1.189452481,0.9769784468,0.9299587479,1.228789108,0.9765857501,0.9516078848,0.1811246968,0.08022885623,0.9048170651,0.2052184453,0.0,0.6807446078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151216564,0.4851851852,0.0,0.01481481481,0.7592592593,0.0,3.34144599,2.273263854,1.066625765,29.28526947,0.0,5.098681808,38.11294267,11.21062871,0.0,19.74844179,0.0,22.51475897,19.74844179,12.96557803,0.0,0.0,41.98488435,22.20705519,5.33564435,0.0,1.785102788,43.6,0.5251247166,0.4453656463,0.03528395062,10.62986842,14.69025353,-4.575509382,-1.338907896,-0.1111993468,0.2818209518,0.04606378681,2086.58422,3.09,0.00274,-4.91,6.292574699225412,1.2305876236693243,-1.1239817540356805,0.9202661228888986,738.4772025795737,61.06785576381048,48.7176618061891,0.5819495777345293,0.3127559632531441,0.9445722017767799,0.6322612200865716,-8.416256865065321,10.681474550607629,59.539790897361065,-39.8805109542825,47.229957077971875,-79.79550334978855,-161.21629064158088,0.07770722311181541,6.094033330231932,1.6725475036699398,3.8788918522262334,-0.43101534130571184,-3.7015772688917243,1.288338217495537,-1.0391747833970397,5.356190171847831,0.20513416015044506,1.3824905748769725,3.071691547516493,11.992995953349887,0.04197614634714278,-0.07149672003741661,-2.6821876417100112,4.645238780877536,-0.3857555734243351,-37.760134481667414,3.5969300749018185,-13.697700409514747,8.74530568370464,-1.3436224287849525,-2.9151223671027777,-23.115961204289732,-435.93657952149863,-18.77804082468382,-4.311436842853342,-37.19481637753088,-23.886552255181716,0.02204123812559438,158.6616670158101,1.765021072426125,-76.24298490940382,60.454864919383006,-26.081804675928147,6.60975851573311,-127.00648627584425,69.34750709438846,-17.43394679553129,0.10675136809694646,0.3162421677410665,-1.2420767781883741,19.39217138256105
4.877473763,3.355555556,3.605429293,3.680365297,151.5257649,157.2635962,163.5218903,164.3794591,161.3458172,49.0,36.77777778,9.346938776,3.859410431,43.49756155,-0.05537400896,-0.06680925073,-0.06967460441,0.9874788557,1.11485472,0.9810562833,0.4052873563,1.012147335,1.090129795,1.027356322,1.054320141,0.9005668399,0.6710431655,1.032374101,1.109802158,0.5953059769,0.9977456833,1.131097181,0.8326726416,0.8267878547,0.8556774354,0.9731562305,1.13426717,0.945896658,1.054130241,1.072343379,1.026409886,1.029778526,0.8093704142,0.8210777852,0.8904870432,0.1524828092,0.1475073878,0.6258641428,0.08765981412,0.0,0.7026070582,-0.4136118403,0.0,12.0483115,0.0,0.0,0.0,0.0,1.686829229,0.4573129252,0.05357142857,0.04268707483,0.8531746032,0.03951247166,3.766037363,1.62628006,0.8337988097,33.15383706,10.63357721,9.780484743,0.0,17.57815784,13.57536728,25.06523039,0.0,11.25737949,32.82722828,0.0,11.63444168,24.95013983,18.19910121,24.12316206,0.0,1.501980667,1.426901074,84.73,0.5968253968,0.3211805556,0.03952020202,14.02949913,16.17687259,-2.922220665,-1.904626993,-0.1552706544,0.3627522401,-0.09845408509,1859.334395,2.75,0.0316,-4.06,27.435376421607522,1.4557884333722344,0.425782261036476,0.6248337327282912,880.9891726784533,56.07953690570337,128.5685211422772,0.5883244031208373,-0.09733094030158908,1.1696735910754315,-0.1641059031824199,-1.076874118188499,13.058994875099826,112.4653404451291,-22.380136969158773,179.1169048439535,164.31650291893675,-123.3467834516588,0.15095619947159825,5.082511460859608,2.0170721434033814,4.45675246117016,-1.1896088963752915,-4.2957498196244535,1.3869579876735214,-2.5892512635658114,4.794302408477682,2.451709122683921,1.9717440000675208,3.8602273990481466,14.15764437943706,0.08133581214099533,-0.047960775250973524,-3.670860365602359,4.907213582670729,-0.6902088905551219,-23.934866873316253,3.8221057202451663,-16.422121628232695,10.794255923682226,0.31609890194875456,-5.524833111681993,-17.152997582700927,-1.0389547894370708,-20.648989598925645,-20.931949584659677,-32.725002826993645,-34.808039228848365,-0.16560329899669327,246.00143288163656,1.5117314284837167,-87.6242090071851,91.55068732945975,-33.2686216624361,9.876835373852668,-101.81026125306775,74.67127299667462,-26.80847063620506,1.2857040098882688,0.2044440434181998,-2.1355340072771316,27.26651172214807
4.853464981,4.1,5.453186535,4.534979424,147.4612651,157.7221058,159.9476082,159.1225334,162.9607215,40.2265075,-81.96755433,3.752066116,-11.12396694,43.86052541,-0.02532760127,-0.2289025083,-0.337053202,1.066337923,0.6916775797,0.8996855229,0.3964611406,0.7824128347,0.8466251836,1.087901579,1.329232471,1.56203012,0.9346405229,0.9322033898,1.175490196,0.3591895554,0.4570906609,0.8341697233,1.049784255,0.7117645346,0.7793836392,0.9520079746,1.339381988,0.9366503436,0.8505278771,0.7492637709,0.5185500431,0.9734528773,0.9434064182,1.424684863,1.45619129,0.1746651557,0.2350145504,0.8991335537,0.1350287976,0.003018408053,0.7040406978,0.0,0.0,0.0,0.0,0.0,2.703659126,0.0,1.810150227,0.4843253968,0.0,0.01567460317,0.903047619,0.02512698413,3.995024711,1.049369409,0.4928685608,36.71808007,4.983978521,13.17124514,6.066367068,21.4210879,13.17124514,19.93591408,0.0,21.95893118,19.93591408,6.176298517,6.9237372,13.17124514,15.91054863,22.67357176,1.792035689,0.0,1.332445565,54.46,0.7413151927,0.5721017574,0.05052380952,31.96666154,30.5186832,-6.198717848,-0.5802035465,-0.309865363,0.155164361,0.1592967637,2275.114305,2.09,0.00251,-6.27,22.286169868324635,1.3887711999759609,-0.4848854738571806,0.759074693222701,890.0133115819391,52.231318905976195,71.27206017258523,0.5492131918391034,0.032010454420291996,1.302155413761108,0.3804993258980399,2.5822732766320033,10.671679364618063,125.96544091754419,-4.712954901901134,124.35888058506472,54.97426365448635,-159.95200329349163,0.12242882056461668,4.914688960989569,2.3671037065457354,5.07007542211832,-1.5215790705297798,-3.6611093180567646,0.8903359529128928,-1.1028633431911308,2.9039028471869113,0.4336333147798813,1.3233515067657042,3.2814431732035354,12.470138429323608,0.08327710983334309,-0.0543722527211823,-3.8182131107208828,5.1239650639747225,-0.33115001086049656,-33.506177043338916,3.998244732675512,-13.508932140386431,9.49049817949512,1.3010878894093836,-4.939740990361118,-42.38434388084005,-9.010882937744341,-19.009024689341587,-24.99338169491053,-38.56531695946263,-25.21096697810134,-0.17976502693634333,198.57814968855845,1.574238966468995,-94.97226171004863,71.47287836076777,-35.66482306006157,7.764584940949865,-148.2076194293583,56.19839597460517,-20.426556088117206,0.9544701586736922,0.7248706231714648,-1.7086731629182363,-5.159095137590043
4.874762888,3.428571429,2.784425451,2.87962963,146.2217091,150.9941239,157.9963401,158.5402442,159.9072869,55.5171088,-23.45905421,9.852748943,-7.83160323,47.91974111,0.03965672389,-0.08469110507,-0.0283177358,1.161434476,1.029803856,0.9587730547,0.4816028966,1.128865679,1.08711971,1.017586478,1.112031134,1.008931429,0.6668742217,1.167654302,1.138392857,0.565111774,0.7913171568,1.048155457,0.6112380475,0.8091796514,0.9053723345,1.04259701,0.945187391,0.956465875,1.182217953,1.209208366,0.9438083753,1.101271972,1.132323358,0.9473387046,1.040676543,0.1627685423,0.07234939331,0.7702072531,0.06541342195,0.0,0.6848636974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004272784,0.478125,0.015625,0.021875,0.7588235294,0.02867647059,3.518533745,2.153891597,0.9798856559,32.01951086,10.30076712,5.261891555,12.13273414,46.29261463,0.0,24.9198926,0.0,28.71445679,24.9198926,6.544756406,18.25485007,5.687386275,50.88435568,0.0,2.468875052,0.0,1.643342141,103.17,0.5731972789,0.6198625283,0.045,26.81160078,31.05677271,-3.032394041,-1.691975118,-0.296404184,0.4181105421,-0.3103246066,2240.776417,0.92,0.00688,-5.11,23.924353465621724,1.4330339969887704,0.15027121255892206,0.7298631776789936,696.107091064657,60.56149775213352,95.7543081068191,0.5939202641273555,-0.08550664104376308,1.1351116236754057,-0.4188227439783052,-10.033352329363955,15.75174289773634,91.70429701169643,-54.55501547319165,143.82272449297116,152.847744987638,-105.58996937917553,0.14872239366810758,5.337353277728723,1.6956865474760972,6.431270381844569,-1.8114665353941306,-4.748736366031118,1.987166546361495,-2.348171061721275,4.907748007030292,2.2179229748134714,2.2079763068047127,4.111240672893522,14.188974397426165,0.0897338391100331,-0.057631617291430494,-4.5758013923027026,4.59261102422347,-0.7631311180812103,-15.94611741553329,0.9773120112956808,-16.359618675449248,9.62049351830826,1.544783956610897,-4.836780882850388,-29.662050111906517,-486.7283082015681,-18.25210762808465,-4.976004424606187,-43.65386384817215,-33.75482727353758,-0.15585836958863458,228.43924664774275,1.7120803069950878,-89.15538259090245,73.91238405993639,-26.035900940300426,9.665674981666557,-111.90458309393252,76.163126180665,-29.93744189122082,1.267274639394209,0.7773814635238105,-1.4744768384764275,54.50903996909877
