SpDiam_A,AATS3d,AATS2s,AATS3v,AATS1i,AATS2i,AATS3i,AATS4i,ATSC8dv,ATSC1d,ATSC8d,ATSC0i,AATSC0c,MATS1c,MATS2s,MATS7s,GATS1c,GATS2c,GATS5c,GATS7c,GATS8c,GATS2dv,GATS5dv,GATS7dv,GATS8dv,GATS1d,GATS3d,GATS5d,GATS6d,GATS7d,GATS8d,GATS2s,GATS6s,GATS6v,GATS3p,GATS5p,GATS1i,GATS6i,BCUTs-1h,BCUTs-1l,BCUTi-1h,BCUTi-1l,RPCG,Xch-6d,Xc-5d,Xc-3dv,Xc-4dv,AXp-1d,SsCH3,SdCH2,SdsCH,SsssCH,SaaNH,SdsN,SsOH,SssO,SdS,SaaS,SddssS,MINaasC,AETA_alpha,AETA_beta_ns_d,ETA_epsilon_5,ETA_dEpsilon_C,IC2,ZMIC2,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,VSA_EState7,AMID_C,TopoPSA(NO),GGI5,GGI7,GGI8,GGI9,JGI3,TSRW10,TASA,Mor02m,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,iLOGP,Silicos-IT_Log_P,AATS5d,AATS6i,AATS7s,AATS8s,AATSC0v,ATSC1dv,ATSC7d,AXp-0d,Ali_Log_S,CIC1,CIC2,ESOL_Solubility_(mg/ml),EState_VSA4,EState_VSA5,ETA_dAlpha_B,ETA_dEpsilon_D,GATS1dv,GATS1v,GATS2d,GATS2i,GATS2v,GATS3c,GATS3dv,GATS3i,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5i,GATS6dv,GATS6p,GATS7i,GATS7p,GATS8i,GGI6,IC1,JGI4,MATS6s,MATS8s,MAXaaCH,MLOGP,MOMI-Z,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,PEOE_VSA4,PEOE_VSA9,RNCG,RNCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SdO,SdssC,SlogP_VSA10,SlogP_VSA4,SsNH2,SssS,VSA_EState8,VSA_EState9,Xc-5dv,Xc-6dv
4.839461542,3.787878788,3.390909091,228.5324078,147.1796749,150.6171579,157.7127406,157.5471253,-4.77734375,5.948242188,-1.061523438,58.36712249,0.01397489853,-0.2495754875,-0.1658202617,0.0172003215,1.182327592,1.246185255,1.133463905,0.9915227988,0.8710952174,0.841361097,1.126852886,1.037747837,1.054312577,0.5734104046,1.230805161,1.083108542,1.071025181,0.9369451056,0.9323746417,1.028766213,1.014141547,1.075745611,0.8922283984,1.00979996,1.072004703,1.118539237,3.05962641,1.43179288,14.69085683,10.96965878,0.1271728419,0.3895195512,0.2749716524,0.3862693728,0.0,0.4339923432,0.0,0.0,0.0,0.0,2.897754472,0.0,0.0,0.0,0.0,0.0,0.0,0.7975373205,0.4761904762,0.0,0.7727272727,-0.08899521531,3.924800876,32.27661356,0.0,15.06663885,4.983978521,6.066367068,36.39820241,0.0,0.0,0.0,25.14929918,0.0,0.0,0.0,0.0,12.39368714,5.362040921,1.614035966,67.35,0.4377777778,0.1771187642,0.06701152683,0.026875,0.02517361111,68.744902,416.4490182,18.1625912,0.5432375962,0.4682079224,1.737758926,0.5708497276,0.06138746374,-0.2431574667,-0.6661725059,1.81,3.42,1.328776910372527,156.6563929040212,5.248509980393658,7.4947478138128965,20.519998900481177,-92.36785640786678,101.64891590667789,0.7121857716301702,10.84690658435177,2.97587618273633,1.3757427296610216,0.7351819971594808,34.34303298503854,-45.743017026397446,0.23261523258625105,0.4795953161738111,1.0320121517043432,0.6964266805167109,0.8879386023903078,1.4788473278696461,1.5055434623484627,-2.744882831089863,0.3629173169163147,0.7340307090521576,-0.7174237601065272,1.1529879582303413,2.5964100269401937,3.926025804424968,0.8006651828916409,-0.290799644887092,1.495611766566276,0.9417295045489864,0.6991253627317322,0.769933745445365,-0.9549936538774451,3.9206579300797566,-0.033246566710814614,0.5941496074928355,1.8921019536336272,0.42621997073288265,-20.366482959415382,-2110.542445743994,-4.439546547446027,-5.2357738309918345,-0.42942675999147334,0.46716050220616845,-4.308821219956678,-5.015609573807683,16.55641844420126,-0.22641424310866634,1024.6971645205124,106.32255431953219,39.58126481371893,28.54941837169959,206.51901592368608,201.82317030952865,-10.88435093078251,-36.39432362607605,-152.73788817468846,57.61845694017898,-0.4560877969705559,-26.354576497073985,1.2870912912863353,0.021027256325531665,-0.029322680742065104
4.848826338,3.495652174,2.954467354,217.3192547,148.4885439,154.9564336,156.9974297,159.1825006,-36.0,14.91975309,-3.561728395,91.83830858,0.01425164682,-0.5025169592,0.2016279898,0.03522916934,1.611680411,1.121534753,1.040639598,1.191607552,1.130587517,0.9092731438,0.8658313908,1.012285554,1.05482794,0.6401190268,1.151004193,0.9995704803,0.9045160161,1.0505197,0.9986234191,0.7223819476,1.089970161,0.9200111328,1.033133869,0.9365699445,1.273040708,1.009188059,3.057290442,1.434148518,14.63947554,10.94639828,0.09344475674,0.5652352563,0.441638319,0.9619196634,0.0,0.430390951,6.223711232,0.0,7.445865085,0.0,3.480510519,4.228406519,0.0,0.0,0.0,0.0,0.0,0.8381679894,0.4774193548,0.01612903226,0.7606060606,-0.06522875817,4.671011113,30.15823057,10.30076712,4.983978521,14.98529578,18.20875424,62.23960296,0.0,27.315968,5.316788604,26.29938345,6.544756406,0.0,0.0,6.544756406,11.34744789,8.24322367,1.607335694,83.3,0.7225,0.5755385488,0.2902730537,0.291882716,0.03732638889,82.90283416,633.9944889,29.42344251,0.8716442058,1.131052016,1.432149594,0.4188119352,-0.2513881744,-0.1137559505,-0.7600180486,0.0,3.76,1.0048518402940108,160.4029251947856,6.353128946395115,9.372480348701803,11.83249771095236,-144.70516540938374,118.98341409791165,0.7235242224706385,11.455591302840535,3.114229115549283,1.5962215917885518,0.8184761531658964,14.556873631022391,-55.94428109307948,0.28106809431783886,0.6173775975130537,1.141737782714948,0.5047222965133129,1.0664197817354821,1.6040254093767687,1.6669587616275723,-3.651914484040277,0.4226291085180591,0.8044673289099874,-1.2641807157614853,1.2161639375069384,3.0998034191182704,4.256248136155463,0.9089979863354103,-0.7091835063161369,1.34073108115279,0.74543244588895,0.2829477747926179,0.6566847686388668,-1.0476791737797844,4.132101498405408,-0.02163621062210281,0.7532749465764909,2.425696983706194,-0.019215221487637546,-26.13179068775113,-1446.9444008927692,-5.5054882502377,-6.804747873281181,-0.9467006010311834,0.6893353547766587,-5.472433619493958,-11.372135124653973,46.90389807577282,-0.38998017038440225,1301.0509974812578,130.33313447876864,31.94123165304987,39.827919197950216,251.5112571451618,247.0986001836317,-12.932237050189785,-37.03423310994386,-161.67808404844544,73.66699287908249,-0.6205701407614648,-31.251571975458166,-2.1957786267508275,-0.060320821213295045,-0.03552972269793221
5.008635141,3.412903226,2.771579431,199.2136073,147.0960267,156.9133286,159.3784206,157.5531245,44.47039557,15.40816327,5.06122449,100.4224909,0.01574823075,-0.2751540405,0.0149525344,-0.09930677768,1.323837456,1.525928202,1.156991004,0.8634870136,0.7638778965,0.9806644077,1.03404136,1.05066548,0.8370136266,0.6308139535,1.166666667,1.081395349,1.230992351,0.9107292747,0.7517199612,0.6749311295,1.164763093,0.9714662444,0.8918131867,0.8462198513,1.403119844,0.9898505025,7.008272534,1.343850104,14.69239096,10.92970797,0.09868344179,0.674685838,0.5136135945,1.009607632,0.0,0.4292459108,2.075821541,0.0,0.0,0.0,0.0,0.0,0.0,5.882335879,0.0,0.0,0.0,0.6479740833,0.4733333333,0.01428571429,0.8123809524,-0.08553201185,4.808618766,32.60149878,14.53668242,19.44429716,0.0,6.066367068,55.78460206,6.606881965,19.38639965,39.83357957,75.28902055,17.76011521,0.0,12.51406169,5.749511833,6.196843572,5.730236915,1.623732213,76.38,1.271388889,0.4444444444,0.3522297808,0.204382716,0.03675766284,87.87697752,664.6460842,22.92103684,1.32652771,0.378965901,1.896691312,-0.01702475692,-0.4200626083,-0.06707575848,-0.712726534,3.66,3.31,-2.075880347967326,130.43767070871132,5.0986575359469715,5.512773870584516,24.573009542637507,-51.782580181858314,141.16132988455348,0.7506516861718997,25.791035443109013,4.563722880993875,1.4907582983157206,1.0979340478978359,65.42414034843509,-98.18412745935343,0.3391202987803771,0.41496143470804414,1.4512915547260345,1.908276518488487,0.8055007192969386,0.37631155449979603,1.3971221573847792,-3.7665634168280855,-1.3935952411680865,0.45260691815676557,-0.8809162172204481,-0.14769892671077867,2.2622476091199513,5.133960124342879,-0.8060551980299993,-0.4397400191104004,2.3881199462778007,1.9020949510312941,2.013123585454171,1.4006450669613453,-2.103971431645514,3.7039680641076638,-0.21600834454585027,1.1637118721159794,1.4796682514305242,0.4094457948996928,-25.515738853423198,-11299.675053328698,2.3324354261896945,-4.694562315240086,-0.1253351119418577,-0.04567863947770018,-6.3742385675794955,21.039681771990455,-119.6738290097492,0.0819281462713489,1308.3870016855346,165.51058169248134,85.52638364079232,-5.157605411306042,333.25850507169423,249.24780746133328,-17.3610623931703,-98.65737090523882,-303.59696104135537,46.99905039078417,-1.5223467916532956,-43.26531748986095,30.69516759812817,0.060280458200188375,-0.029533821754489164
4.84886367,3.656565657,3.62988993,232.6788054,147.8576336,153.9753421,158.8206985,159.1756787,20.05890046,7.349932096,-4.259393391,128.7701358,0.01549032751,-0.5376742661,0.03598751821,0.05164021434,1.543132941,0.9282329246,0.8777650361,1.003565555,0.9305926229,0.8361575094,1.156148328,0.8524908636,0.8295561501,0.7401305247,1.005928527,1.06519121,1.023757817,1.079192979,1.022153181,0.5778282529,0.7262785625,0.9065858464,0.9731639697,1.092928705,0.9748353851,0.8122309652,8.002961739,0.6049847703,17.42581788,10.31162892,0.09759523029,0.5652352563,0.2749716524,0.9822172901,0.0,0.4299099009,1.925263429,0.0,7.237568955,0.0,0.0,4.181762676,0.0,0.0,0.0,1.440856245,0.0,-0.6088775295,0.4775729647,0.04838709677,0.8404761905,-0.1201982331,4.81512316,31.83179984,5.316788604,4.983978521,23.76612587,23.47917305,42.82867707,5.13155848,13.46849361,5.316788604,21.31540493,6.544756406,11.63444168,6.544756406,10.69500997,5.008912524,7.98291635,1.493307708,67.51,0.6669444444,0.5130385488,0.3023904006,0.324691358,0.04609929078,82.88111178,521.4002569,27.48782268,0.02029542686,0.5423020925,1.683786806,0.1203656052,-0.008272208518,-0.451531824,-0.5396658437,0.0,4.67,1.3943214345760948,160.68766874384113,5.752536558781495,8.257682092040081,18.218611051744755,-106.86352812201048,96.0942635368437,0.716807319748258,8.480547736218377,2.910131901070152,1.4729569182634887,0.6748617344391581,20.73450040936432,-46.48237524475421,0.23714905405657793,0.5105103919764027,1.0282712653752395,0.5736089367895503,1.0990481631309184,1.499153385526232,1.5260566145182635,-2.8468186630554655,0.5398256985628687,0.8465839847514915,-0.8940380923580977,1.1632015653094332,2.7558912094388277,3.6682314647481675,0.9524005601440692,-0.443241542191537,1.2582127469235502,0.7795562808671557,0.41359333990575453,0.7417658604785946,-0.7409054517841589,4.088997109496324,-0.009938499477387862,0.6240301832428641,1.978816082405403,0.3362203202780192,-21.275928204125254,-625.7742918060333,-5.174510463697627,-5.900370180061653,-0.8802056752747368,0.6585540691818488,-4.588343659195319,-8.016071397710334,45.41610563535064,-0.29741041275179503,1095.7164030850383,108.93962739723713,29.69212248265975,33.03333168323718,215.32208363320507,204.13885384265606,-10.536431849906295,-30.29830158715661,-128.78993885752266,60.008924738959635,-0.47754796774988373,-25.06808635579596,-1.6316620309819683,-0.0493200543248295,-0.029429247648649726
4.84846034,3.555555556,2.999367842,224.5095143,146.1688725,151.8999972,154.9795386,156.3238166,-37.40058347,9.372566772,-9.028972386,84.79436911,0.01349493528,-0.5367914382,0.02063624676,0.1425932307,1.605557444,1.026886441,1.024601083,1.249043924,0.9545634688,0.9369893347,0.9958392936,0.998869326,1.063139687,0.6449464654,1.023674242,1.141637812,1.094129555,1.231608073,1.16734782,0.9153877665,1.319684022,0.8710982429,0.9762742353,1.110864233,1.134596526,0.9524748865,3.05728196,0.6049850547,14.63943665,10.31162903,0.1044982807,0.5992559472,0.2749716524,0.8562291324,0.0,0.4320955403,1.991639716,0.0,7.557686138,0.0,0.0,4.228838311,0.0,0.0,0.0,1.619959136,0.0,0.8618948413,0.4908045977,0.01724137931,0.7755555556,-0.07265173645,4.533861863,33.13142796,5.316788604,4.983978521,14.98529578,53.8110084,30.69594294,5.13155848,13.46849361,5.316788604,21.31540493,6.544756406,0.0,0.0,0.0,22.68423376,8.373354593,1.590019291,67.51,0.6669444444,0.5130385488,0.2398904006,0.164691358,0.03294573643,80.46990232,611.7259744,27.64460032,0.02180851767,1.06425679,0.742252457,0.2511484296,-0.0101566461,-0.2890510852,-0.5864022038,0.0,3.84,1.3654534907697218,160.7523986611061,5.669604937161955,8.1815862512988,18.508321364808143,-105.73838380467711,96.82802168324817,0.7150408249510652,8.609514080756233,2.9471741346388134,1.4835588301411933,0.6791965883881356,24.066444932310645,-47.82544160337747,0.23634087184950672,0.5083623933220988,1.0367473577797561,0.5825334246560901,1.0986503835875292,1.5039974660753828,1.5281740722889312,-2.8391121366017478,0.542211698771621,0.8379989661040644,-0.8635127541470675,1.15257020205374,2.7597142791309004,3.6661310052048512,0.9574937760782031,-0.4473810648947909,1.2561749822836086,0.788107621165232,0.4242096668015529,0.7520323432909252,-0.765188622972111,4.063946207803013,-0.011488556972085104,0.6217683106678848,1.980066996541005,0.3576395623790658,-21.3083349828458,-683.4877919461453,-5.188532359634101,-5.870604155503235,-0.8552128798836203,0.6627961041777464,-4.566027834827361,-8.042441586273505,45.07259068412736,-0.29428865241721736,1094.5023352096036,108.2000572760804,30.44832171788602,32.9447785317089,215.00305300950265,203.21111742049843,-10.472683362472056,-31.22087272002511,-129.84774323367142,59.7057820080765,-0.4619895058407074,-24.944697721898013,-1.4497670021389215,-0.05250223110749308,-0.029344285394565666
4.832911472,3.277227723,3.503875969,208.1079645,145.2487057,152.868582,159.4887652,159.1539262,-29.56375434,9.655047533,-6.315074694,87.07591279,0.01444978724,-0.586122949,0.2900007613,-0.00825629086,1.614372904,0.9604905337,1.123802496,1.266936745,0.8037005729,0.6900152619,1.113730073,1.01977527,1.024165362,0.8642140921,1.000684215,0.9688840899,0.984142107,1.179139566,1.090948227,0.5549929326,0.867564984,0.9668929306,0.8750426108,0.7973955805,1.235389404,1.047052377,7.014207891,0.2980105395,14.55717173,10.31100078,0.09732883382,0.5997530532,0.2749716524,1.388101507,0.07216878365,0.4338265007,3.775986215,0.0,0.0,0.0,3.2902303,0.0,0.0,0.0,0.0,3.097591329,-3.309492663,0.5573450491,0.505952381,0.0,0.8177777778,-0.1289248763,5.038319437,32.01007426,4.983978521,0.0,28.09182741,12.99010427,25.47729296,0.0,26.81305243,5.752853607,34.10656467,16.56804756,10.02329115,12.29761001,12.24522612,11.33678588,0.5667098363,1.33570882,100.63,0.6838888889,0.6180909864,0.377196712,0.3087654321,0.04565972222,80.42540071,553.5748055,31.92182127,-0.0630462131,0.5465229577,0.3952347066,0.997304713,-0.1030917389,-0.8665326994,-0.7572712575,2.48,5.4,0.48451625720557834,159.25447156437576,6.981741972268428,10.480159095353347,4.6860809630540246,-176.9427045790809,147.71920161050275,0.7304409728229476,16.04452985300608,3.3272941555532514,1.671802459065675,1.019887994815299,15.629579870155318,-67.26073008203174,0.3365638867783024,0.7284532280217498,1.2621669256011414,0.49933095174682657,0.9398984877295566,1.6826951575262399,1.8182816278013587,-4.625889025551845,0.1819221582238162,0.6935653658566656,-1.6697587286318405,1.2469657426617806,3.438323058442408,5.1077023977377785,0.8116631543888255,-1.0162513833667646,1.5421972087596107,0.7732473418747264,0.265831439230519,0.6009961935814541,-1.4661857535872636,4.226022669299281,-0.044681809443528946,0.918474631408022,2.8760058613329655,-0.4306516787074144,-31.64650905455663,-2821.5474637967654,-5.4862939058445725,-7.603537377724862,-0.859294868630739,0.6642305599533006,-6.495369369025017,-12.201041369238258,37.37904974459333,-0.48776257174504967,1529.1226796807973,157.03888515428704,39.76817433812715,45.40267234961173,297.42336313904843,299.02814851893754,-15.971640871202485,-48.785645761996435,-209.59896496908175,87.87068379069163,-0.751049296393221,-39.24020232401635,-1.1532114081829234,-0.05679719721722182,-0.043766259856927524
4.902346148,3.909090909,3.887860082,235.7354696,147.1889596,150.5716193,153.1917434,157.0609274,27.17013233,10.59924386,-4.850661626,74.48233525,0.02916173558,-0.4949766607,0.04521201485,-0.01119422128,1.486387289,1.046260393,0.8945637726,0.9311638669,0.7987170989,0.8517541176,1.002873503,0.9475536428,0.891158381,0.6291793313,1.255180989,1.065315004,1.179711246,0.995130575,0.9114280033,0.5904261633,1.203174491,0.8907468047,1.070056407,0.89836922,1.035286165,0.9139932815,7.009368063,1.401734117,14.69241021,10.94951956,0.0952698347,0.634753638,0.6297166902,0.7090739295,0.0,0.4298292218,0.0,0.0,0.0,0.0,3.172627551,0.0,0.0,10.86650503,0.0,0.0,0.0,0.3604620607,0.4644444444,0.01666666667,0.8050505051,-0.1140752033,4.540534109,33.15744284,15.20739338,19.6717347,4.681802935,6.066367068,54.59730362,11.49902367,0.0,6.792942306,27.4645853,0.0,5.907179729,12.3522092,39.70116891,48.66141305,1.636103324,1.557415785,112.23,1.288888889,0.4756944444,0.3908100277,0.2493904321,0.04722222222,82.10710869,465.1469369,27.90289226,1.42947192,0.2597373308,2.106107968,0.331449438,-0.2853101583,-0.1876807207,-0.6818815627,2.75,3.13,0.6645029826282238,157.16801922187938,9.534216901379803,13.493738539706532,-5.339571009521698,-290.5034037545083,145.73778071535602,0.7618714646005695,10.83504853987783,3.0175883903757343,1.9114770734068118,0.8613218879411724,-93.58480887527594,-65.3009861538459,0.3640262712406387,0.8589899462217452,1.3540289876338027,0.08849309781411807,1.281962698847978,1.548732729949784,1.8361085954446068,-5.4109898366605815,0.33883782868005385,1.1371794752530533,-2.7570867790951095,1.3944896627212784,4.01357113083348,4.846854502114843,0.7787513539279217,-1.22590878778905,1.1544486613160467,0.5576081256227436,-0.35145256428088234,0.3972300352994613,-1.2154696994178407,4.260504967937132,-0.011728242098582455,1.018695837118826,3.37498051015126,-1.0197626257525987,-35.10686177640152,-1217.8897470810832,-6.779095689159003,-9.601585918984501,-2.4639672388501044,1.0276605905925889,-7.62213898502383,-26.596659948100957,74.57898608642964,-0.5273864367192358,1958.4655797029952,187.18730532169556,-7.53659620077455,53.60755089243823,344.8139835778934,332.03792409196456,-17.75898146929411,-30.24590945377098,-177.92605178305737,102.33106011256729,-1.4457953697746166,-42.881462299890906,-10.500150045459034,-0.10094636139666172,-0.03575951281702287
5.014623533,3.65,3.00719246,219.6874826,144.8388578,152.5405354,154.6968957,156.6866838,-58.27895727,17.22037087,-2.948400967,97.66969536,0.01411582004,-0.3566992165,0.05049341764,0.06080921197,1.358289805,1.2642319,0.9526759143,0.8002199202,1.250105082,0.8419966176,0.9947445943,0.9235367654,1.119501509,0.5969404058,1.142888526,1.133757318,0.959038262,0.9735691448,0.8822129467,0.6296649041,0.5089013338,1.063490339,0.9663319512,1.105929266,1.212469863,1.018159063,7.008273069,1.343837143,14.69237363,10.92966136,0.1045499747,0.674685838,0.6844375989,1.030272772,0.0,0.4287931716,3.47790223,0.0,0.0,0.0,0.0,0.0,0.0,6.175691526,0.0,0.0,0.0,0.6198719781,0.4768518519,0.01388888889,0.7981481481,-0.07446040144,4.724777947,34.81406799,9.636772685,19.44429716,0.0,6.066367068,79.06876542,0.0,19.38639965,14.09534397,44.65087521,12.96557803,0.0,5.907179729,17.06247516,37.3248314,5.714453295,1.694984141,73.14,1.111666667,0.5243055556,0.3275384228,0.279691358,0.03904826958,89.06078288,685.2884189,26.52293225,1.678773877,0.4759143069,2.497010411,0.2320451249,-0.316712198,-0.2635333507,-0.6498553789,4.14,4.64,0.13700955650121704,146.2084129085462,5.815550085994419,7.663348866369641,16.787435507710832,-80.87038725874689,128.19356572021306,0.72699466684731,18.42264777790414,3.1402741498613436,1.1637991229121865,0.950606808886453,44.63477950093062,-66.59623185906521,0.3026503810577068,0.4814240758348849,1.148858496745468,1.1449975247081199,0.5691907982398773,0.9588824417025127,1.502977658229678,-3.7953340392034205,-0.5212004119725788,0.5338835707387177,-1.183770657679097,0.8104708828283465,2.5955769113313414,5.129905103540871,0.18463516420752013,-0.6270601817663306,2.0617650922417416,1.3789717948233084,1.3450258981227154,1.0618070646399422,-1.5060919662431367,4.272440245562797,-0.10778735997634953,0.8911073499558332,1.7723423312283237,0.06185334480259708,-23.89559145357924,-5424.045239656759,-1.9475520934093613,-5.013046673904865,-0.2651472225647292,0.13222130952101,-5.5555979325030895,8.328526491563135,-44.26359402547899,-0.1792687733207792,1280.3143412218446,148.330034090571,57.63243838252859,15.255494234606841,285.3189626443833,247.2100012327976,-14.838523768877122,-66.60695172082346,-230.34151246959846,56.895750756031475,-0.7683433199716283,-37.88211100079116,12.68072383465956,0.03685175266894272,-0.03843244809371765
4.832087205,3.595959596,3.33240023,222.4636425,145.4544747,151.4510451,155.7660774,157.7326513,13.27391975,9.715277778,-0.07638888889,80.33790092,0.02566272021,-0.5423423379,0.0378510845,-0.02112203811,1.56315811,1.140932247,0.9032349666,1.186500644,0.8600610875,0.9127178814,0.9620575943,0.9783379595,0.9726777466,0.6637198622,1.130891,1.084782274,1.056533658,1.075158859,1.010149254,0.7036757073,1.045760671,1.019999973,0.9196415132,0.9093535495,1.149692263,1.137599562,7.008272213,0.6101356715,14.55672932,10.31169772,0.08888261617,0.7018151258,0.3928227826,0.7990375584,0.0,0.4314657775,1.952277995,0.0,0.0,0.0,3.348289714,0.0,0.0,10.93236962,0.0,1.534617103,0.0,0.6072428409,0.4811111111,0.0,0.8052083333,-0.1062627033,4.678508855,33.97362214,19.77449303,4.794537184,9.967957042,18.19910121,37.25557254,11.49902367,13.46849361,6.792942306,27.6520576,6.544756406,0.0,19.24487844,17.13736782,12.13273414,0.0,1.544432243,89.13,0.7744444444,0.4748795351,0.3817476064,0.2340740741,0.04008838384,82.76115118,558.7091708,32.99708002,1.143065544,0.2962533188,0.6041077112,0.6692323693,-0.03222247175,-0.5703335731,-0.8539439372,2.78,5.51,0.9146413987259141,159.26109443340042,8.43404506305589,11.447318202776483,3.723884272487389,-201.71183749167844,124.32387433585396,0.7412127193157731,10.298911910351405,2.716199743122962,1.5489906167337604,0.7903193690341204,-41.96664890397141,-63.41885730447711,0.32375805561905946,0.6869429063864756,1.179598804853406,0.39564379523189197,1.0609718690217245,1.2831315134351886,1.6525608488340473,-4.648013826912429,0.21564802829487362,0.9617649504851556,-2.186617679646811,1.2273423162237873,3.482366755906174,4.6526896553571495,0.8730292736564379,-1.0217638583925965,1.2693219703976104,0.7703073344271246,0.15731971154293745,0.664288879917107,-1.0802847875931811,4.3693299146787545,-0.021038038485544433,0.9198950218570245,2.616775356350132,-0.5078759325289917,-29.469314399847697,-790.6231767702222,-5.189059781565172,-7.699718943645629,-1.856717436286199,0.8443151827405395,-6.569145915220485,-12.355893420657932,54.259368167419936,-0.42655123395293526,1699.1439658007419,165.76290059658407,7.6217099560518715,38.8461953452401,320.037796707427,281.8360476939029,-15.224395370211985,-40.5251136970078,-163.97792870856998,80.02471028256669,-1.0009477166336844,-37.0280634080707,-4.538263822667613,-0.1033111009493741,-0.04131713017794532
4.818276879,3.505263158,3.312236287,220.3603927,145.2372638,150.6142273,154.6452864,155.3612222,14.99432892,8.595463138,-1.884688091,74.40034618,0.0170240073,-0.269653478,-0.04586740534,-0.04657048201,1.189782636,1.292450751,0.8964784221,0.8070235967,0.9435662025,0.9801925041,0.9552872861,0.8870872404,0.9321438519,0.6831561296,1.133281192,1.06756993,0.9861451049,0.8848363175,0.9963375232,0.7564420335,0.926549612,1.072108108,0.9509612956,0.9902267429,1.078808284,0.9630119569,7.008271862,1.427567332,14.69084662,10.94877953,0.09015818944,0.4048115028,0.2749716524,0.6362155437,0.0,0.4420487077,1.498885423,0.0,0.0,0.0,2.930680267,0.0,0.0,5.416356525,0.0,0.0,0.0,0.6549790798,0.4738095238,0.01785714286,0.7942528736,-0.08759305211,4.756513858,26.92233453,4.736862954,19.86117603,0.0,6.066367068,61.01812524,5.783244946,6.9237372,6.606881965,32.55544757,4.794537184,0.0,12.39012691,5.749511833,12.39368714,5.392220783,1.640647526,80.76,0.8613888889,0.3229520975,0.2262692114,0.112183642,0.02422086721,76.78218309,562.6658015,24.84350472,1.258085386,0.290697516,1.450149492,0.3658094751,-0.2063855443,-0.1551051709,-0.713038085,2.14,4.79,0.8071457209236121,155.2905861611644,6.528013861388749,9.108804685647542,12.080395874846616,-130.11017367136824,125.28183907758691,0.7247896669760433,14.147153285592317,2.976676195664219,1.3589759741706955,0.8809635279955235,16.467200021768612,-58.26025614586883,0.2964384638951653,0.5781093780559593,1.1241681408610518,0.7072855164450984,0.7698277113766755,1.3355759855011353,1.6012854088467998,-3.9255614022017644,0.044864755091238884,0.7084380596981052,-1.417159081591862,1.1401558885515264,2.977370829264399,4.786424859889224,0.6904383351838062,-0.7024902263384132,1.6411096033211359,0.9905373690171067,0.7163159623889847,0.7754033721169835,-1.2628928531467054,4.179332222892856,-0.05400800545342569,0.8052154904083448,2.246252528636087,-0.08821238628910066,-25.806662304664822,-2866.477601086628,-4.121755714303021,-6.175073683609115,-0.7477961677875938,0.47755754477162027,-5.595964465124271,-3.9652112025109565,9.837084750193025,-0.3113019331163127,1369.6297842051852,143.69015202075923,36.78745074632692,30.42190616572894,276.77178914746105,255.23321286760867,-14.207315114780611,-49.238643323870185,-191.00973635308645,68.8943870200669,-0.685978376231516,-34.905320297541756,2.2919621744812315,0.000247526396514014,-0.038809766659377486
