SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml),GATS1i,GATS2c,AXp-0d,JGI4,PEOE_VSA1,GATS7i,GATS4s,RNCS,AATS7s,GATS5d,ETA_dAlpha_B,GATS3i,SlogP_VSA3,GATS4i,GATS6p,Mor30m,GATS2d,Mor13m,ATSC8dv,EState_VSA5,GATS1v,AETA_beta_ns_d,Mor26m,GATS4dv,Mor03m,MLOGP,IC1,Ali_Log_S,Mor31m,EState_VSA4,GATS8c,Xc-3dv,SpDiam_A,ATSC1dv,SaaS,GATS3c,AMID_C,GGI7,GATS5i,AATS2i,AATSC0v,ETA_epsilon_5,SMR_VSA3,CIC2,CIC1,MATS8s,GATS3s,SdssC,GATS7dv,GATS8dv,ATSC7d,GATS7p,SdO,SMR_VSA4,SssS,AETA_alpha,MAXaaCH,GATS1d,GATS6s,GATS2i,AATS5d,SsNH2,SddssS,PEOE_VSA9,GATS5p
2.597850078,4.101665835,2.572519084,2.630704365,2.312396352,1.525601798,145.0869966,153.5821454,162.0972247,153.8110988,17.62630208,0.01284793601,-0.3860697834,0.01533050976,-0.1134696196,0.007532301879,1.314854586,0.9539838686,0.7070326311,0.4774777405,1.057402812,1.188467447,1.383259482,1.148424734,0.9915261547,1.385646218,0.9949710566,0.5107568841,1.024501253,0.8125377887,1.137579186,1.239652506,0.9040648674,1.02037886,-0.4349781178,0.991510793,6.002808208,1.134637098,0.3013639207,0.1738843431,0.4665289338,0.1020620726,8.853357781,0.0,0.0,0.3910761527,0.0,0.1731802327,0.0,0.0,9.67224571,0.0,0.0,0.0,1.258329554,1.7337363,0.3656509695,0.62,0.2419431816,0.01841025641,0.4166666667,27.20665253,0.0,5.098681808,38.9703128,42.16764743,23.72004194,11.44343983,5.106527395,28.26427081,0.0,19.87099066,12.33872767,38.07697363,0.0,0.0,2.145043462,9.756531676,0.0,7.015426052,18.96324038,50.94,2.833333333,1.989444444,0.8785034014,0.3797004913,0.096875,0.01234567901,0.0826873385,0.3225774031,0.8978706103,20.00470256,-2.468484815,1.191478187,0.9054046876,-0.5149506722,-0.120552008,1852.844609,4.26,0.00493,1.135304618,0.8136231018,0.7106888094,0.05101139601,5.106527395,1.099788169,0.6861882481,119.6945386,2.49173028,1.135710031,0.01866666667,1.234656487,6.544756406,0.9911808129,1.128724974,0.2256407801,1.470557872,-1.014720656,-66.89236111,5.693927995,0.9584479136,0.02,-0.1406615392,1.01343373,-3.396696076,2.84,3.404520514,-4.82,-0.03377800774,34.75344337,0.8559290985,1.799994583,4.993807265,86.00520833,0.0,0.9565816542,1.726902799,0.641510771,0.9233410433,151.630624,52.02985719,0.7602564103,14.76446326,1.186160354,2.180441986,-0.003017361532,0.9459305761,0.0,1.156994298,0.9869634458,-25.73480903,1.233874327,0.0,5.414990469,0.0,0.4813333333,2.023902759,0.7772133273,0.8074267202,1.13458482,3.095238095,0.0,0.0,11.38785599,0.7802471478
2.434934798,4.385913417,2.969387755,2.655838041,2.757309942,1.457857962,148.1880842,156.6762634,161.7812134,163.4394797,11.66666667,0.01537181689,-0.3018627239,-0.005432252056,-0.01504795827,0.09060525831,1.318138821,1.15925914,0.9934224119,0.5347430272,0.9459419758,0.9065277268,1.043252862,1.086335404,0.9013605442,0.914346247,0.7987861163,0.9682289691,1.25345406,0.8280126981,1.035312916,1.050880246,0.8635677563,0.9738365478,-0.5082116703,0.9888932787,3.510694751,1.353642494,0.2107263855,0.09384094428,0.0761440227,0.0,4.105194738,0.0,0.0,0.0,0.0,0.0,0.0,2.136737195,0.0,5.717097266,0.0,0.0,1.012421326,1.765452935,0.2740046838,0.6583333333,0.2046388653,0.01630824373,0.4259259259,27.38642147,4.983978521,5.098681808,6.066367068,56.41145242,48.52540074,5.693927995,4.736862954,39.6521268,4.736862954,57.29619125,0.0,6.420821623,0.0,0.0,5.717097266,1.637248623,4.105194738,16.34728313,23.19568192,79.82,1.118055556,1.015555556,0.4806802721,0.2219860166,0.123433642,0.1230507091,0.06565656566,0.2589018402,0.9156865486,27.98986524,-1.950112645,1.345390583,1.375318711,-0.6005447192,0.1066261733,1445.598246,4.23,0.0351,1.349440014,1.395319278,0.6920312592,0.02417989418,9.636772685,1.180373069,0.9548853842,34.41453474,2.681405896,0.8754464286,0.02555555556,1.098823359,0.0,0.9151619588,0.8298354502,0.1797483726,1.155639098,-1.45999706,-52.92318244,0.0,0.9733430824,0.01666666667,-0.07283733788,0.8894273648,-3.772545192,1.02,3.602395701,-4.02,0.03490374476,46.73771649,1.09421181,0.7927689883,4.818008324,71.20164609,0.0,1.052619076,1.585774287,0.3732993197,1.117219713,157.447872,49.71227209,0.7892473118,30.04920891,0.8363196196,2.152491801,-0.1206179347,0.9951802862,0.0,0.9987624319,1.185193382,-6.777777778,1.107115173,0.0,0.0,0.0,0.4744444444,2.033650872,0.664160401,1.1672429,1.016702299,2.941666667,0.0,0.0,17.99473795,1.019209046
2.482821465,4.350846645,3.089108911,2.855638284,2.593325999,1.447267104,147.4070993,159.4282346,159.5753832,159.0692396,10.13852422,0.02597623644,-0.5775844303,-0.07837074117,-0.1041934066,0.144789106,1.605467593,1.088203779,0.6876452399,0.4761126836,1.092965953,1.044678273,1.121040945,0.9491930844,0.976001165,1.175777925,0.7504039609,0.5531366355,0.8723137687,0.9073389021,0.9437998209,1.157068894,1.053284437,1.045629855,-0.4868779013,0.9728907128,7.008275244,0.6101363001,0.1701557516,0.08657956477,0.07931626887,0.0,1.969884762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90706604,0.0,0.0,0.9703602135,1.90468281,0.3479381443,0.6666666667,0.2488892211,0.05543209877,0.4042553191,29.48648364,9.967957042,0.0,0.0,37.96448165,29.4790855,16.52595619,14.26826309,33.45795484,15.20739338,27.6520576,6.9237372,30.78079736,0.0,0.0,10.90706604,2.211360909,0.0,7.716486024,19.69235798,103.12,1.576388889,1.438333333,0.6630839002,0.2734158478,0.230632716,0.1267258443,0.06349206349,0.3354667202,0.7728724866,26.29075162,-2.316018587,0.293582343,0.5926671147,-0.5834331711,0.300244724,2049.650148,5.19,0.0627,1.19593613,0.9582387431,0.6963983015,0.03887387387,20.19137191,1.000439657,0.8253175845,150.6484075,2.864839262,1.115711009,0.02098765432,0.9711994556,11.21535881,1.092032903,1.122823551,0.192549338,1.028260792,-1.162419945,-42.65816609,0.0,0.8817586209,0.0,-0.1803428473,0.9435584961,-2.452086792,0.86,3.94574861,-4.92,-0.01326356245,64.23875221,0.9241214459,0.7480065221,4.830954496,68.15426789,1.571779222,0.8874448683,1.477254645,0.3680909864,1.011004441,153.302771,49.99421855,0.7988888889,14.95193556,0.7555271278,1.608840241,-0.07615033233,1.181186102,-0.2690337063,1.011483187,1.021146207,-13.25124491,1.218030133,10.90400864,5.733667477,0.0,0.4790123457,2.013860394,0.7107492355,0.9372870967,1.144987996,3.28,5.207753169,0.0,5.693927995,0.8533178341
2.474740486,4.498005413,3.053030303,2.901475694,2.850331675,1.466463745,146.2371118,159.6814892,158.7182556,159.3119219,9.108418367,0.01211140675,-0.3160717297,0.05832555545,-0.1226103676,0.004947148333,1.347610444,1.123100306,0.8847044885,0.5041466608,1.14537887,1.080805755,1.117525098,1.034377907,1.181147746,1.088706772,0.6420414758,0.8310504904,0.7585689396,0.9474767049,0.9165954269,1.059053412,1.001831439,1.063932438,-0.4324510555,0.9929796051,7.00214461,1.269246097,0.1550874149,0.0711208106,0.07129411522,0.0,1.961369464,0.0,0.0,-0.9337611023,1.655222388,0.0,3.000267704,0.0,0.0,0.0,0.0,0.0,0.9802223593,1.685472104,0.311440678,0.6515151515,0.2002335208,0.01458704694,0.5535714286,35.89326767,5.106527395,5.098681808,30.33183534,48.8853911,48.5008745,5.693927995,5.106527395,22.51475897,5.316788604,30.96032148,6.9237372,12.11474962,5.687386275,6.227901171,1.826510299,2.447681743,0.0,19.80125865,28.71285941,88.42,1.722222222,2.033888889,0.7152380952,0.2885015117,0.348757716,0.1809019488,0.05664488017,0.3636252832,0.8843739382,32.70441676,-2.367162953,0.7868557918,1.976594455,-0.8427190641,0.1301393751,3569.713311,3.93,0.00473,1.204648552,1.239673076,0.6855377302,0.04327423168,5.316788604,1.041737724,1.066551785,37.38141913,2.656565657,1.160180626,0.02323232323,0.9581220502,11.6512838,1.024675149,1.000488963,0.6365435664,1.118386167,-1.818028877,37.42538265,0.0,0.8866416214,0.01515151515,-0.2273746791,1.069161422,-3.570069368,2.01,3.50616757,-4.75,-0.3243835265,44.92947468,0.7910534362,0.7824687534,4.874326233,62.71045918,0.0,1.288417043,1.64766217,0.535643424,1.072727349,152.6262586,49.48358974,0.781372549,24.73242031,1.157297059,2.301187352,0.1446873928,1.213182463,0.0,0.9665357195,0.8929164739,-8.136479592,1.06799778,0.0,0.0,0.0,0.4767676768,2.018874087,0.7544668588,1.286803606,1.265557454,3.275590551,0.0,0.0,16.72732943,1.005459544
2.497208695,4.513463657,3.254901961,2.360414178,1.979451674,1.517425653,143.3032368,157.175487,160.3100729,153.0315294,10.44612476,0.01029213076,-0.5247115456,-0.06716653569,-0.1415036022,-0.1207308503,1.558769959,1.397056959,1.089542371,0.5126350962,0.9278198238,1.215894993,1.421821589,0.9633559584,0.9247572816,1.422643282,0.8710554987,0.7823306164,1.006664352,0.9241295955,0.9099142368,1.15947854,0.8876316398,1.036562165,-0.3637164681,0.993844579,3.040427984,0.6094207479,0.2027589878,0.09974522888,0.1433457877,0.0,2.039433738,0.0,0.0,0.5457821817,2.259257465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165891204,1.902736045,0.3391959799,0.6538461538,0.2839350358,0.01785375119,0.5434782609,34.25414256,14.95193556,0.0,25.32883194,31.89811458,22.5553483,16.52595619,0.0,21.95893118,0.0,19.93591408,6.9237372,49.54034665,0.0,0.0,1.206097884,2.039433738,0.0,9.695575596,21.78580178,54.46,1.388888889,1.354444444,0.5275283447,0.2693609851,0.136257716,0.05163350679,0.06718346253,0.3210047396,0.9150418702,26.5061711,-2.465995537,0.6331751419,0.3223980589,-0.8807086271,0.5787999279,2317.872662,7.34,0.000369,1.082230238,0.9903985699,0.6734561893,0.03564327485,4.983978521,1.073914654,1.024557424,25.11076209,2.279354609,1.163956311,0.0,0.9803026254,0.0,0.9940132253,1.057571989,-0.0314787995,1.025553616,-0.9849102367,-73.20541903,42.36747952,0.830745017,0.0,-0.01769872362,0.9760024301,-4.661800971,2.64,3.566344024,-7.6,0.4252448771,33.4305129,0.5431522426,0.9179788245,4.845890206,62.35034657,3.351777586,0.966493219,1.627168473,0.3281604308,0.9348806598,149.0690585,54.58797248,0.7641975309,19.93591408,1.119216162,1.957217932,-0.1365893687,0.9236895788,0.0,1.266030042,1.055001651,-18.62381853,1.159266704,0.0,0.0,0.0,0.5102564103,2.217388353,0.6699029126,1.290616726,1.158600771,3.46,0.0,0.0,21.4210879,0.7630825257
2.480066464,4.664261695,3.318965517,3.265015015,3.180041152,1.624156942,148.5354983,157.6605555,159.3045716,161.8383904,11.5496,0.01734393257,-0.4667300645,0.06772113045,-0.1465676907,0.02792896134,1.511438313,1.22740737,1.113552969,0.4306389723,1.037544554,1.048704955,1.048683819,1.145639159,1.148442072,0.9165394121,0.4992319944,0.4735693428,0.6742873691,0.8600512025,0.9362959552,0.9482935911,1.068880855,0.9584468995,-0.3996313397,0.9108416499,6.028466039,1.421355598,0.1458524996,0.08555061277,0.09973826696,0.0,1.939560434,0.0,7.207536416,0.0,0.0,0.0,3.22022555,1.696399817,0.0,0.0,0.0,0.0,0.8948460956,1.621552915,0.3461538462,0.6742424242,0.1982620778,0.02909090909,0.56,31.07264911,14.98529578,15.94957451,18.20875424,37.26522558,17.46698741,24.30138249,0.0,23.52629862,10.74258,26.29938345,35.75173855,28.33916347,5.687386275,0.0,0.0,2.266889106,0.0,13.25552767,27.86004267,130.88,2.166666667,2.068888889,0.614829932,0.4011558327,0.309382716,0.2275257627,0.07264957265,0.451816328,0.899975212,30.1106621,-2.266704577,0.5975371706,1.971512741,-0.6792424211,0.1330264511,2901.74754,2.79,0.0244,1.185388865,1.11891662,0.6904812668,0.0405664488,10.30076712,0.8785512067,0.8807610642,72.0162771,3.149664751,1.087049013,0.02727272727,0.9845619692,6.544756406,1.120972479,0.9839214629,0.3238176103,1.121452548,-1.651850126,10.9632,6.338535363,0.7959195943,0.01515151515,-0.3752113636,1.056813392,-3.196139206,0.74,3.932180011,-4.77,-0.3737663731,34.51459212,0.9677159958,0.7967487627,4.849748974,60.1616,0.0,1.02709462,1.526742394,0.5538548753,1.110305199,153.216661,45.03289764,0.78,25.38663948,0.73509775,1.711676179,0.04053133966,0.6725258219,0.8592572972,1.032929481,0.9281851296,-2.4416,0.9145750776,0.0,4.992404733,0.0,0.4727272727,1.951795121,0.6177041575,1.008314452,1.118106437,3.464285714,0.0,0.0,40.44082965,1.10514222
2.494860584,4.585936561,3.6125,2.977213839,3.025265576,1.687868017,145.7653998,151.5107178,155.851185,153.1581378,8.653061224,0.02980478062,-0.5685004066,-0.09227384407,0.06234065606,0.1342905211,1.562381458,0.8950641294,0.6867823244,0.5305959149,1.083992231,0.9556283104,0.8959249672,1.246991979,0.8794688458,1.228044332,0.7717873141,0.6261114289,0.9030999491,0.8214741451,1.041559954,1.11766699,0.9322902463,0.9818215117,-0.4868774002,0.9730025181,7.008275784,0.6101848837,0.1656905879,0.0906617452,0.1175920237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90563433,0.0,0.0,0.9184778912,1.684027965,0.3722084367,0.6785714286,0.1994588156,0.05311059908,0.5952380952,34.18958283,9.967957042,0.0,12.13273414,30.33183534,28.26726082,16.52595619,14.26826309,44.84581083,15.20739338,27.6520576,0.0,10.35798868,0.0,5.907179729,10.90563433,0.2207955615,0.0,8.982056596,24.8194172,103.12,1.381944444,1.500555556,0.506122449,0.3442066641,0.208441358,0.1067258443,0.07729468599,0.4205560062,0.7315065138,26.52607008,-2.25801377,0.8550668442,1.422660723,-0.8652572053,0.5217735195,1950.192093,4.68,0.0178,1.027655157,1.009996236,0.681686114,0.03572751323,20.19137191,0.9553631287,1.040645675,155.2141981,3.520100309,0.9627961799,0.02023809524,1.168137123,0.0,1.186064889,1.021747823,0.2622126408,1.079775799,-1.208820013,-5.16654069,11.33678588,0.7189459597,0.0,-0.4237602066,1.061384358,-3.649593437,1.4,3.828255888,-5.22,-0.2184857505,33.2718945,0.8998738635,0.7380107335,4.843471961,32.2436382,1.5144495,0.7682071345,1.525774316,0.314271542,0.8723614663,149.0046466,46.53961842,0.7956989247,14.95193556,0.8191993323,1.564061535,-0.07385391958,0.8985827776,-0.4624829717,0.9001592193,0.9759425146,-5.224489796,1.268949845,11.31020987,5.733667477,0.0,0.4797619048,1.956449172,0.6380928854,0.4749570351,1.011847177,3.5,5.324205886,0.0,5.693927995,0.7809001463
2.478903901,4.498947703,3.207207207,3.069444444,3.049622438,1.505878609,149.7946163,161.4990051,161.8595455,162.5143437,8.715277778,0.01703470662,-0.5083152447,0.1013058521,-0.04823469523,-0.09620798389,1.569670841,1.206257633,1.234580138,0.4573961938,1.149855545,0.8360432694,1.005098816,1.054281988,1.056209518,0.9874856487,0.5925677984,0.5971022839,0.4847016895,0.9079924669,0.9777729186,0.9613096148,1.010743696,0.8714015927,-0.383282185,0.9929414619,8.001919186,1.434202656,0.1582343463,0.09254182119,0.06365387513,0.0,1.956358544,0.0,7.288968252,0.0,0.0,0.0,3.260132958,1.71617439,0.0,0.0,0.0,0.0,0.9220051186,1.421955869,0.3478701826,0.6833333333,0.2081978856,0.0331547619,0.5833333333,27.78001276,19.37571083,5.425791397,12.14238718,49.39795972,23.15437369,17.9801607,4.390415048,11.38785599,10.74258,26.29938345,18.90673365,17.21226049,10.07780132,0.0,13.13701162,2.41074126,0.0,11.91630315,24.29046293,83.3,1.479166667,1.797777778,0.5723809524,0.2590230537,0.211882716,0.2026303438,0.06481481481,0.4187898409,0.8205171341,29.50962124,-2.376581412,0.97251529,1.900150409,-0.9082457213,0.07949335836,2067.529251,3.13,0.0278,1.13746691,1.091810975,0.6833808251,0.04384823848,10.30076712,0.8484502005,0.88655128,29.33742736,2.900900901,1.127836545,0.03047619048,0.9919341038,6.544756406,0.9827923899,0.9252014647,0.3105030578,1.138893766,-1.604705764,1.444444444,18.4712695,0.8399818365,0.03333333333,-0.08271355636,1.032161977,-3.441106871,2.4,3.773554151,-3.89,-0.1225400545,46.02638289,0.8246481343,0.7362386076,4.84857093,58.44444444,0.0,1.044145865,1.540603776,0.5755385488,0.9274227522,155.2232052,46.83435575,0.7973214286,25.38663948,0.7350877607,1.81140835,0.1321316009,1.024889257,0.8986928777,1.098849715,0.9023583163,-7.932291667,0.8995278689,0.0,4.992404733,0.0,0.4695238095,1.971569693,0.6960964409,0.6890348644,1.141041115,3.485436893,0.0,0.0,23.62654039,1.022434879
2.479015615,4.520309251,3.263636364,2.712488129,2.687435099,1.684515081,146.6826228,154.393322,155.5741658,157.7762571,12.51557093,0.01766001006,-0.4714963471,0.0651694672,-0.1501957655,0.1629870373,1.500129729,1.240473746,0.9991037037,0.5229137409,1.06957477,1.013566451,0.9973562045,1.079307537,1.063418059,0.9804396712,0.8498054809,0.9918576159,0.8015408946,0.7856842935,0.9803638036,1.033646687,1.296434957,1.002171379,-0.5293500557,0.9878600702,3.513570969,0.604984461,0.2021691202,0.08992630494,0.1146045727,0.0,3.658412682,0.0,7.526216895,0.0,0.0,0.0,3.448656463,1.769695302,0.0,5.323047129,0.0,0.0,1.12070892,1.937293656,0.3252212389,0.6693548387,0.221985203,0.01596102151,0.5490196078,29.67113157,14.98529578,5.425791397,35.61190719,42.82867707,24.01174382,17.78197519,4.736862954,17.13736782,15.47944295,28.42520247,13.08951281,16.13452668,5.13155848,0.0,5.323047129,2.630863047,1.673333891,11.86652881,23.88832352,76.74,1.729166667,1.837777778,0.614829932,0.2711404006,0.269382716,0.1695724926,0.0589569161,0.3795420362,0.8849481583,26.31220509,-2.576392418,0.7529964995,1.601448951,-0.642422667,0.2769624433,2255.370748,3.89,0.00508,1.192605992,1.155817556,0.6841461785,0.04176767677,10.05365156,1.052586754,1.074946268,93.20293578,2.663720539,1.11391129,0.01397849462,1.062812281,6.544756406,1.204271321,1.120102997,0.2178203274,1.047267025,-1.402391916,-11.05181768,0.0,0.850069437,0.03225806452,-0.2032945298,1.004756209,-4.327802208,2.51,3.763837885,-5.44,0.1727316283,50.14233313,0.8955140178,0.9242705142,4.848683342,65.71322995,1.598662578,1.064137455,1.551421144,0.5130385488,1.068172202,153.8360163,49.79497264,0.7947916667,20.40266096,0.8242960788,1.908587457,0.05250883048,1.059829494,1.016885622,0.8810241423,0.9608684688,-4.321799308,1.269722735,0.0,4.992404733,0.0,0.4860215054,2.061213084,0.6231671554,1.188152911,1.032417708,3.409090909,0.0,0.0,17.68087273,1.08191062
2.478903901,4.498947703,3.295238095,2.768715524,2.624514991,1.685800705,146.0676287,153.7663145,156.8715096,156.1013165,11.5904,0.0126470027,-0.5396822277,0.1496285497,-0.1430123923,0.1327928165,1.61799717,1.396014269,1.410917667,0.5158019987,1.038130701,0.9759848525,1.0794906,1.001602564,0.9299089069,1.047207447,0.8760093448,0.8517694067,0.8283418253,0.8173616901,1.033535669,1.073842488,1.256064283,0.9825877972,-0.3836346575,0.9929414619,3.057284777,0.6049846518,0.1672712213,0.1034121956,0.1146045727,0.0,4.08824229,0.0,7.567211275,0.0,0.0,0.0,3.472360166,1.779671963,0.0,0.0,0.0,0.0,1.256107699,1.993612103,0.3325791855,0.6583333333,0.2262521845,0.01577060932,0.56,30.79327908,14.98529578,5.425791397,53.30809282,37.61968013,24.01174382,12.03246336,0.0,11.38785599,10.74258,21.31540493,20.01325001,21.69797817,5.13155848,0.0,0.0,4.806526545,0.0,11.96691268,24.04739053,67.51,1.479166667,1.797777778,0.5723809524,0.2590230537,0.211882716,0.2026303438,0.06481481481,0.3938420199,0.8993123238,26.91080039,-2.528190752,0.0126608859,0.8678933804,-0.5827358211,0.4171241241,1988.806325,4.35,0.00291,1.147939062,1.01518339,0.6833808251,0.04384823848,5.316788604,1.079143488,1.108050052,32.10077698,2.648736038,1.140671228,0.008888888889,1.086848239,6.544756406,1.159854055,1.154267523,0.1068285155,1.124945981,-1.018908046,-29.84355556,11.12690298,0.8363240628,0.01666666667,-0.185667362,0.9479312891,-4.505178157,3.04,3.657096983,-5.66,0.1817040922,45.37412621,0.979863159,1.022895799,4.84857093,65.80248889,1.623109857,1.097586149,1.598916169,0.5755385488,1.048086695,152.4625167,50.78250783,0.7731182796,20.40266096,1.000782,1.986759206,0.06403548674,1.067511624,1.034437062,0.9614940538,1.039285302,-8.112,1.314795328,0.0,4.992404733,0.0,0.4911111111,2.137416788,0.6543803419,1.309504804,1.051961615,3.451923077,0.0,0.0,10.57107519,1.049949576
2.470650007,4.448351521,2.972222222,2.906944444,2.988034188,1.599325309,147.6171479,155.8783496,159.9053234,159.694862,11.92899408,0.01385282434,-0.4756778122,-0.07999421271,-0.01507080647,0.06524310794,1.487265207,0.6854341935,1.038003544,0.4051535598,1.074382299,1.062608247,0.9896091205,1.171409214,1.091540404,1.067283951,0.5771254188,0.6097928954,0.7911671924,0.7432727622,0.9723505488,1.212423211,0.9327323038,0.8110440485,-0.4341307323,0.9777466642,7.008279439,1.402655014,0.1768194001,0.152548227,0.1070226459,0.0,3.639324927,0.0,0.0,0.0,1.267636369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217876937,1.532993756,0.3794117647,0.6770833333,0.1834707535,0.0,0.5384615385,25.55637877,14.64975998,5.098681808,12.13273414,37.25557254,18.30505147,0.0,0.0,17.07524226,5.559266895,24.31554143,6.9237372,5.693927995,0.0,0.0,3.250529415,1.942534874,1.696790052,8.650847419,18.22527406,65.6,1.493055556,1.54,0.4978684807,0.2093726379,0.14125,0.07846138149,0.08547008547,0.3428917292,0.860381884,22.80247245,-1.795611318,0.6760388797,1.186857777,-0.6509966146,0.2852378323,1056.630333,2.43,0.0638,1.316092926,1.06170059,0.6950597415,0.04277777778,4.567099648,1.149836576,1.620917289,8.831937724,3.205246914,1.041252635,0.02777777778,1.156535955,7.047671983,1.047356852,0.9421268391,0.2223530618,1.126945786,-1.131299479,26.83760684,10.89441972,0.8914149604,0.02083333333,-0.341715056,1.235639991,-2.599284483,2.42,3.549746207,-3.19,-0.2338748827,22.76917026,0.762996429,0.696179025,4.91132348,65.55621302,0.0,1.185919722,1.55963102,0.3550524376,1.066554967,155.6861186,47.61865735,0.8152777778,24.31554143,0.7477246015,1.735656012,0.1378686051,0.92274555,0.0,0.9302728013,0.8800651466,-6.473372781,1.25004145,12.33781422,7.047671983,0.0,0.4722222222,1.947605453,0.5989858907,0.8289372171,1.025895994,3.329268293,0.0,0.0,29.12101657,1.052639392
2.483449667,4.396690103,3.037383178,2.667882529,2.712459058,1.550402108,145.95912,158.1291007,161.5068162,157.5506205,11.95460225,0.01543810314,-0.5939157582,-0.1039876937,-0.06706319997,0.03600271282,1.642630444,1.194228185,1.251338282,0.4854496698,1.033679297,1.235129057,1.047069995,0.8794630872,0.9321453367,0.9885702664,0.6653921038,0.6004542713,1.027963121,0.8474136424,0.9734071245,0.9455494357,0.8866068905,0.9606062444,-0.3635928517,0.9778532218,7.008271331,0.6094207478,0.1570550408,0.09909604183,0.1110709264,0.0,6.036563504,0.0,0.0,0.32606449,2.112255684,0.0,2.946834215,0.0,0.0,0.0,0.0,0.0,1.034129635,1.849391341,0.3571428571,0.6517857143,0.2529558684,0.03452380952,0.387755102,30.62271913,14.95193556,0.0,19.91384147,24.97437738,23.05826388,16.52595619,4.794537184,21.95893118,5.316788604,25.84309381,12.84164325,31.78662852,0.0,0.0,1.125143988,6.403341818,0.0,4.153180513,17.53684317,83.56,1.826388889,1.598333333,0.7186394558,0.3162399219,0.3053240741,0.1651872258,0.06565656566,0.3546420502,0.8614739669,27.7310987,-2.286426813,-0.1440437261,0.6469772845,-0.8196187315,0.5575327574,2139.026326,6.7,0.0069,1.180993179,0.9960191106,0.7026070582,0.03995833333,10.30076712,1.058395386,1.102386117,34.73372418,2.526627181,1.025226597,0.0,0.928320093,11.33929359,1.008179781,1.123942051,-0.01673350296,1.126249906,-0.7674638588,-60.41043084,0.0,0.8616067874,0.0,-0.1386031077,0.9466079767,-4.535935842,1.33,3.932620367,-6.35,0.1456041877,43.69388431,1.08975456,1.26856555,4.831606468,73.44782267,3.185318782,1.04307903,1.476391006,0.4930909864,1.01729339,152.7713388,52.69456373,0.7833333333,25.25270269,0.6738683675,1.682089477,-0.02121582353,1.236843448,0.03303016486,1.028685282,1.14907881,-8.279050396,0.8742418683,12.01005065,5.917906046,0.0,0.5,2.116668084,0.7437274135,0.9430164822,1.139518625,3.381443299,0.0,0.0,27.96584431,0.8215712051
