SpDiam_A,AATS5d,AATS7s,AATS8s,AATS1i,AATS2i,AATS3i,AATS4i,AATS6i,ATSC1dv,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,MATS6s,MATS7s,MATS8s,GATS2c,GATS3c,GATS8c,GATS1dv,GATS3dv,GATS4dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS2s,GATS3s,GATS4s,GATS6s,GATS1v,GATS2v,GATS5p,GATS6p,GATS7p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS7i,GATS8i,RNCG,RPCG,Xc-3dv,Xc-5dv,Xc-6dv,AXp-0d,SdssC,SsNH2,SdO,SssO,SssS,SaaS,SddssS,MAXaaCH,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_epsilon_5,ETA_dEpsilon_D,IC1,CIC1,CIC2,ZMIC2,PEOE_VSA1,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA10,EState_VSA4,EState_VSA5,VSA_EState8,VSA_EState9,AMID_C,TopoPSA(NO),GGI6,GGI7,JGI4,RNCS,Mor02m,Mor03m,Mor13m,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,ESOL_Solubility_(mg/ml),Ali_Log_S|Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS8dv|AATS8s|AATS2i|ATSC1dv|ATSC8d|ATSC0p|ATSC0i|MATS1c|MATS2s|MATS3s|MATS6s|MATS7s|MATS8s|GATS4c|GATS1dv|GATS5dv|GATS7dv|GATS6d|GATS7d|GATS2s|GATS3s|GATS2v|GATS3v|GATS1p|GATS6p|GATS3i|GATS6i|GATS8i|BCUTc-1h|BCUTd-1l|BCUTs-1h|RPCG|Xch-5d|Xch-7d|Xc-5d|Xc-5dv|Xc-6dv|AXp-1d|SdssC|SaasC|SaaaC|SssssC|SsNH2|SssNH|SsOH|SssO|SdS|SddssS|MAXaaCH|AETA_beta_s|AETA_eta_L|AETA_eta_F|ETA_epsilon_5|IC1|IC2|CIC2|ZMIC1|PEOE_VSA1|PEOE_VSA2|PEOE_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA10|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|EState_VSA9|VSA_EState3|VSA_EState7|VSA_EState8|MDEC-33|TopoPSA(NO)|GGI3|GGI5|GGI6|GGI7|GGI8|GGI9|JGI2|JGI5|FPSA3|RPCS|Mor02m|Mor03m|Mor06m|Mor08m|Mor11m|Mor13m|Mor16m|Mor23m|XLOGP3|Silicos-IT_Log_P|ESOL_Log_S|ESOL_Solubility_(mg/ml)|Ali_Log_S|Ali_Solubility_(mg/ml)|Silicos-IT_Solubility_(mg/ml)|pIC50|Molecule|SMILES|Formula_x|SpMax_A|VE1_A|AATS8dv|AATS8s|AATS2i|ATSC1dv|ATSC8d|ATSC0p|ATSC0i|MATS1c|MATS2s|MATS3s|MATS6s|MATS7s|MATS8s|GATS4c|GATS1dv|GATS5dv|GATS7dv|GATS6d|GATS7d|GATS2s|GATS3s|GATS2v|GATS3v|GATS1p|GATS6p|GATS3i|GATS6i|GATS8i|BCUTc-1h|BCUTd-1l|BCUTs-1h|RPCG|Xch-5d|Xch-7d|Xc-5d|Xc-5dv|Xc-6dv|AXp-1d|SdssC|SaasC|SaaaC|SssssC|SsNH2|SssNH|SsOH|SssO|SdS|SddssS|MAXaaCH|AETA_beta_s|AETA_eta_L|AETA_eta_F|ETA_epsilon_5|IC1|IC2|CIC2|ZMIC1|PEOE_VSA1|PEOE_VSA2|PEOE_VSA9|SlogP_VSA1|SlogP_VSA2|SlogP_VSA10|EState_VSA1|EState_VSA2|EState_VSA3|EState_VSA6|EState_VSA9|VSA_EState3|VSA_EState7|VSA_EState8|MDEC-33|TopoPSA(NO)|GGI3|GGI5|GGI6|GGI7|GGI8|GGI9|JGI2|JGI5|FPSA3|RPCS|Mor02m|Mor03m|Mor06m|Mor08m|Mor11m|Mor13m|Mor16m|Mor23m|XLOGP3|Silicos-IT_Log_P|ESOL_Log_S|ESOL_Solubility_(mg/ml)|Ali_Log_S|Ali_Solubility_(mg/ml)|Silicos-IT_Solubility_(mg/ml)|pIC50
4.876664293,3.446428571,2.713833492,2.589976983,145.560325,150.7520497,156.5390026,155.8494569,157.8136342,56.75805391,0.8027613412,9.136094675,-6.461538462,50.40263578,-0.03525356625,0.09928470844,-0.0421398553,1.307613246,1.182502241,1.179218062,0.5338529013,1.102882377,1.046089306,1.07260214,1.033053036,0.9775824878,0.7010103383,1.131203008,1.113827538,0.8845624423,1.21797018,0.9211550059,1.058993957,0.8105966151,0.8869107625,1.108727882,0.9473605507,0.9889785624,1.106744432,1.255474299,0.9948518972,1.041741393,1.142098622,0.9807791387,1.024371889,0.1626234389,0.0779721243,0.915641771,0.07129411522,0.0,0.6848636974,0.6790551438,0.0,0.0,0.0,0.0,0.0,0.0,2.03988502,0.4916666667,0.015625,0.008333333333,0.7686868687,0.01464646465,3.475031166,2.225408552,1.169396833,36.57587505,5.316788604,5.098681808,42.54970879,23.27208584,0.0,24.73242031,0.0,22.51475897,29.72092241,6.544756406,6.9237372,5.687386275,44.92947468,0.0,2.431664893,0.0,1.63637924,68.52,0.7413151927,0.474029195,0.0381678487,21.57365644,28.00048187,-3.436424346,-1.251029408,-0.348939037,0.5026020939,-0.3174309568,3201.186331,2.13,0.00305,-5.59|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.500016345479442|4.469039850931511|3.1067658840796444|2.776372456932472|151.09935313101033|42.24102665484903|5.574378988091213|10.277591394484242|95.58460979565898|-0.22531873086052193|-0.15502616823031784|-0.06505266530795827|-0.07493487162150912|-0.06410857952225148|0.17144897119847285|1.3122784466361586|0.5290127879709144|0.9515299949674771|1.0269345185657284|0.8636575884133241|0.9499906619773075|0.7636514129377874|1.1236039975587513|0.8699351151498376|0.8092926379552445|0.867687216031062|1.114004166110161|1.0266284128837149|0.7697801775431566|1.088010442936682|0.3903526495821552|1.1183917759159483|3.5900204271132448|0.030472122561265524|0.19495458313542713|0.9402913680011697|0.42335633387998156|0.1916159567265102|0.004098577690137839|0.4352941472982279|-0.43501422409716095|6.489235848702903|1.231473269710955|-0.27902697940842547|-2.677987243855894|2.538313599398494|7.142612949578967|13.454725298000774|2.6846505927621758|-0.2103971769613632|1.976744506733141|0.6611160376453035|0.19253517536680304|1.0150611944310914|0.7899955549781701|3.5961817257413067|5.091937900421483|1.1173130766576616|62.441224233409834|14.07555345604107|18.900848640020193|22.259229994703393|4.353245838728551|24.629714300999385|9.12225043652478|-1.1914946031243643|0.1356446237900677|13.331321144880487|29.218585609507812|5.964344286562208|6.373541532614519|4.535917973849555|7.996228609647541|9.505260691689807|88.70317203770253|2.728265774852405|0.8859974758462876|0.611959771093432|0.34522573206983387|0.3220115936428766|0.1234788879801402|0.07080496149424216|0.027549810064082744|0.03345314180415716|148.0915747895234|18.325989531300866|-4.895232300482222|1.07761748578165|-2.048240291951708|0.8196944033332734|-2.0571004899030836|0.24508178383871065|-0.9567688776696969|3.8195144426668075|6.914526996433215|-4.190940228628582|0.0334864059287754|-4.743707690940477|-0.03933131602883404|-0.025322820356338954|5.897466468569775|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.500016345479442|4.469039850931511|3.1067658840796444|2.776372456932472|151.09935313101033|42.24102665484903|5.574378988091213|10.277591394484242|95.58460979565898|-0.22531873086052193|-0.15502616823031784|-0.06505266530795827|-0.07493487162150912|-0.06410857952225148|0.17144897119847285|1.3122784466361586|0.5290127879709144|0.9515299949674771|1.0269345185657284|0.8636575884133241|0.9499906619773075|0.7636514129377874|1.1236039975587513|0.8699351151498376|0.8092926379552445|0.867687216031062|1.114004166110161|1.0266284128837149|0.7697801775431566|1.088010442936682|0.3903526495821552|1.1183917759159483|3.5900204271132448|0.030472122561265524|0.19495458313542713|0.9402913680011697|0.42335633387998156|0.1916159567265102|0.004098577690137839|0.4352941472982279|-0.43501422409716095|6.489235848702903|1.231473269710955|-0.27902697940842547|-2.677987243855894|2.538313599398494|7.142612949578967|13.454725298000774|2.6846505927621758|-0.2103971769613632|1.976744506733141|0.6611160376453035|0.19253517536680304|1.0150611944310914|0.7899955549781701|3.5961817257413067|5.091937900421483|1.1173130766576616|62.441224233409834|14.07555345604107|18.900848640020193|22.259229994703393|4.353245838728551|24.629714300999385|9.12225043652478|-1.1914946031243643|0.1356446237900677|13.331321144880487|29.218585609507812|5.964344286562208|6.373541532614519|4.535917973849555|7.996228609647541|9.505260691689807|88.70317203770253|2.728265774852405|0.8859974758462876|0.611959771093432|0.34522573206983387|0.3220115936428766|0.1234788879801402|0.07080496149424216|0.027549810064082744|0.03345314180415716|148.0915747895234|18.325989531300866|-4.895232300482222|1.07761748578165|-2.048240291951708|0.8196944033332734|-2.0571004899030836|0.24508178383871065|-0.9567688776696969|3.8195144426668075|6.914526996433215|-4.190940228628582|0.0334864059287754|-4.743707690940477|-0.03933131602883404|-0.025322820356338954|5.897466468569775
4.903407469,3.638554217,2.775983348,2.513594118,143.9205754,148.497033,155.7072841,157.6903983,156.1471078,47.5648778,-49.07432603,8.611111111,-11.11111111,49.36971113,-0.3256048181,0.007166955336,-0.2231714005,0.928830155,1.359112878,0.8892957006,0.4925806497,1.046212291,1.096330246,1.262825586,1.087030257,1.06378838,0.6357555488,1.046116046,1.09849187,0.806176138,1.059650804,1.134986036,1.36756626,0.7586816813,0.8736319481,0.9087220074,0.7062011674,0.9363242298,1.097914098,1.162316982,1.069299139,1.153244123,1.001694662,0.9636005185,0.945521376,0.1884334693,0.1109721935,0.7609291239,0.09332482137,0.0,0.6747025075,0.6099706843,0.0,0.0,0.0,0.0,1.623420283,0.0,2.091736636,0.4938271605,0.01851851852,0.006172839506,0.7666666667,0.01728395062,3.421298286,1.971019137,1.017358475,31.3110809,5.316788604,0.0,24.26546827,21.41454618,0.0,15.28474565,4.992404733,0.0,15.80357683,0.0,13.08951281,11.37477255,44.70847628,0.0,1.966259719,0.0,1.645994822,64.27,0.4734240363,0.3871527778,0.03834795322,20.66219208,30.25372769,-4.349804826,-1.364894195,-0.2638964467,0.3145197949,-0.1177401881,2341.143937,2.83,0.00211,-5.7|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5090689385533915|4.3347086137182425|4.1969290193859266|2.8356395872961078|147.17796879752913|3.686583827654168|3.280920081150316|10.749909757051665|105.0023970231326|-0.5614864775734768|-0.01839990117004943|0.12177458495439328|-0.1476058889850091|0.06303468368759824|0.11341783270885601|1.0713953812581658|0.5127736816619798|1.0215067940560625|0.9532309085955311|1.297673167052158|1.0698809004915821|0.704596015286821|1.1267656741397831|0.938467988407625|1.2032741353153031|0.7320945149905866|0.8968030263442665|1.0728741721871693|0.9944415730408525|1.1042581422614484|0.4990986090302123|0.8077958875309981|7.764142872347393|0.11019775006134885|0.3175109355039725|0.9671060038819008|0.47841667562402784|0.20392834417246863|0.017098715827182275|0.4240475909672391|-0.19151920827653343|7.375741013833487|0.19611356963470583|-0.31196772932625094|-3.126812170482954|0.19610702745897046|1.417831771637707|4.319451240485946|2.12148791397357|0.0462643950706709|1.8443268444770107|0.6617633558710763|0.15827624211199087|0.9448176580238166|0.7936586332201914|3.4813723205582154|4.286106095317994|0.8286506889728705|54.27175958367755|11.261498854156315|20.459679861132678|34.01573653442664|6.373479214201073|32.757445389966065|12.307141020017003|-4.069993164261037|3.5601433311823305|23.2289739554868|12.047750435133617|6.0962205337690465|21.245496201172884|5.141909027231647|-1.4052557745238543|12.242441337725177|99.24901138756364|1.8167815887894339|0.8137108394187846|0.15857785549980696|0.5839699210074647|0.16263320988368007|0.1770559324215034|0.0722348941019589|0.021541926593345573|0.03695578012972042|92.13103426948655|32.89115694061485|-4.220986226449092|2.9630533189846293|-1.796289834707907|0.8746945910112719|-0.7094813434669959|0.3614385793905787|-0.7194638636094418|2.5590755116863964|5.08981783416208|-3.726861930799427|0.008647028177114947|-4.804233509411931|-0.08819981183334409|0.030435320863524847|6.459790224909291|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5090689385533915|4.3347086137182425|4.1969290193859266|2.8356395872961078|147.17796879752913|3.686583827654168|3.280920081150316|10.749909757051665|105.0023970231326|-0.5614864775734768|-0.01839990117004943|0.12177458495439328|-0.1476058889850091|0.06303468368759824|0.11341783270885601|1.0713953812581658|0.5127736816619798|1.0215067940560625|0.9532309085955311|1.297673167052158|1.0698809004915821|0.704596015286821|1.1267656741397831|0.938467988407625|1.2032741353153031|0.7320945149905866|0.8968030263442665|1.0728741721871693|0.9944415730408525|1.1042581422614484|0.4990986090302123|0.8077958875309981|7.764142872347393|0.11019775006134885|0.3175109355039725|0.9671060038819008|0.47841667562402784|0.20392834417246863|0.017098715827182275|0.4240475909672391|-0.19151920827653343|7.375741013833487|0.19611356963470583|-0.31196772932625094|-3.126812170482954|0.19610702745897046|1.417831771637707|4.319451240485946|2.12148791397357|0.0462643950706709|1.8443268444770107|0.6617633558710763|0.15827624211199087|0.9448176580238166|0.7936586332201914|3.4813723205582154|4.286106095317994|0.8286506889728705|54.27175958367755|11.261498854156315|20.459679861132678|34.01573653442664|6.373479214201073|32.757445389966065|12.307141020017003|-4.069993164261037|3.5601433311823305|23.2289739554868|12.047750435133617|6.0962205337690465|21.245496201172884|5.141909027231647|-1.4052557745238543|12.242441337725177|99.24901138756364|1.8167815887894339|0.8137108394187846|0.15857785549980696|0.5839699210074647|0.16263320988368007|0.1770559324215034|0.0722348941019589|0.021541926593345573|0.03695578012972042|92.13103426948655|32.89115694061485|-4.220986226449092|2.9630533189846293|-1.796289834707907|0.8746945910112719|-0.7094813434669959|0.3614385793905787|-0.7194638636094418|2.5590755116863964|5.08981783416208|-3.726861930799427|0.008647028177114947|-4.804233509411931|-0.08819981183334409|0.030435320863524847|6.459790224909291
4.853464981,4.1,5.453186535,4.534979424,147.4612651,157.7221058,159.9476082,159.1225334,162.9607215,40.2265075,-81.96755433,3.752066116,-11.12396694,43.86052541,-0.02532760127,-0.2289025083,-0.337053202,1.066337923,0.6916775797,0.8996855229,0.3964611406,0.7824128347,0.8466251836,1.087901579,1.329232471,1.56203012,0.9346405229,0.9322033898,1.175490196,0.3591895554,0.4570906609,0.8341697233,1.049784255,0.7117645346,0.7793836392,0.9520079746,1.339381988,0.9366503436,0.8505278771,0.7492637709,0.5185500431,0.9734528773,0.9434064182,1.424684863,1.45619129,0.1746651557,0.2350145504,0.8991335537,0.1350287976,0.003018408053,0.7040406978,0.0,0.0,0.0,0.0,0.0,2.703659126,0.0,1.810150227,0.4843253968,0.0,0.01567460317,0.903047619,0.02512698413,3.995024711,1.049369409,0.4928685608,36.71808007,4.983978521,13.17124514,6.066367068,21.4210879,13.17124514,19.93591408,0.0,21.95893118,19.93591408,6.176298517,6.9237372,13.17124514,15.91054863,22.67357176,1.792035689,0.0,1.332445565,54.46,0.7413151927,0.5721017574,0.05052380952,31.96666154,30.5186832,-6.198717848,-0.5802035465,-0.309865363,0.155164361,0.1592967637,2275.114305,2.09,0.00251,-6.27|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.558628613835365|4.6350754040444775|4.001711341245793|2.966467646760552|153.61792725245058|85.35110405970443|-5.512879581982652|16.884654076842345|90.92976345580098|-0.4258504800730226|0.04187695149731271|0.012858445432604781|-0.02782181658315356|-0.014254125757083165|-0.02626162223207259|0.9658059092751795|0.5155798583593592|1.012419407783243|1.120655982403728|1.0537229205186978|1.0304623395020973|0.8406046495640622|0.8085608830433741|0.8846371450912237|0.9458488846290443|1.25070446688763|0.9813551281698593|1.0767725436475952|1.0611722374908794|0.8993769615758447|0.3613748032743268|1.281086044490423|8.244117053761391|0.08084454965902847|0.23771982809469283|1.2968581565885824|0.45642190117662107|0.009926015583390305|-0.020969646051402554|0.4330531179150702|0.7347913498884121|4.759921882175759|0.09065391961472646|-2.6827898000021855|1.0516309651404179|2.3773297964396525|-1.31944771573263|1.7209229394436385|-2.0504086434409388|0.4844612916503472|1.9041070869148455|0.6483120803789065|0.24198708249523285|1.047453120915588|0.7832795371017671|4.0027934630451085|5.163262127826235|0.947572925214923|48.94024206640308|10.769015299840028|8.337132007659205|27.963184767607387|0.9179662431329048|42.373996886493146|-0.7543146625178485|7.7450761295991235|0.3811424531080956|6.338135540490387|20.8461468243864|17.81190810446383|12.91522485117476|7.691055691340619|0.7434073210189016|12.661143311182347|47.2129869560174|2.507236117292431|1.0695214210886188|0.6832316084262873|0.3163459611402895|0.17694854466382312|0.15323694095932466|0.0628594152852541|0.01862204066713792|0.04132529546379621|100.94182222485556|32.72128653389009|-3.9967840939955113|0.7973454381351344|-1.4701592548718643|0.9375451479636926|-1.4728655018443204|0.24299652156156853|-0.9054773933193131|3.4911319765703497|4.311428574862961|-3.642049671897238|0.0011663923103802827|-5.328281014058575|0.11479304331841063|0.012822398517685263|4.035494880756316|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.558628613835365|4.6350754040444775|4.001711341245793|2.966467646760552|153.61792725245058|85.35110405970443|-5.512879581982652|16.884654076842345|90.92976345580098|-0.4258504800730226|0.04187695149731271|0.012858445432604781|-0.02782181658315356|-0.014254125757083165|-0.02626162223207259|0.9658059092751795|0.5155798583593592|1.012419407783243|1.120655982403728|1.0537229205186978|1.0304623395020973|0.8406046495640622|0.8085608830433741|0.8846371450912237|0.9458488846290443|1.25070446688763|0.9813551281698593|1.0767725436475952|1.0611722374908794|0.8993769615758447|0.3613748032743268|1.281086044490423|8.244117053761391|0.08084454965902847|0.23771982809469283|1.2968581565885824|0.45642190117662107|0.009926015583390305|-0.020969646051402554|0.4330531179150702|0.7347913498884121|4.759921882175759|0.09065391961472646|-2.6827898000021855|1.0516309651404179|2.3773297964396525|-1.31944771573263|1.7209229394436385|-2.0504086434409388|0.4844612916503472|1.9041070869148455|0.6483120803789065|0.24198708249523285|1.047453120915588|0.7832795371017671|4.0027934630451085|5.163262127826235|0.947572925214923|48.94024206640308|10.769015299840028|8.337132007659205|27.963184767607387|0.9179662431329048|42.373996886493146|-0.7543146625178485|7.7450761295991235|0.3811424531080956|6.338135540490387|20.8461468243864|17.81190810446383|12.91522485117476|7.691055691340619|0.7434073210189016|12.661143311182347|47.2129869560174|2.507236117292431|1.0695214210886188|0.6832316084262873|0.3163459611402895|0.17694854466382312|0.15323694095932466|0.0628594152852541|0.01862204066713792|0.04132529546379621|100.94182222485556|32.72128653389009|-3.9967840939955113|0.7973454381351344|-1.4701592548718643|0.9375451479636926|-1.4728655018443204|0.24299652156156853|-0.9054773933193131|3.4911319765703497|4.311428574862961|-3.642049671897238|0.0011663923103802827|-5.328281014058575|0.11479304331841063|0.012822398517685263|4.035494880756316
5.000147947,3.865979381,2.356688122,2.087254445,144.0134583,150.126197,156.8461685,153.5723163,156.7137158,67.91639792,-38.35570779,12.73336939,-20.64196863,51.04803271,-0.1398244797,-0.1165371515,-0.1514373106,1.314057055,1.162451852,0.7989429637,0.4318447912,1.122979597,1.142759713,1.240392507,1.226162045,1.006643446,0.5602350279,0.9656629185,1.277430991,0.802777227,1.07024599,1.104286557,1.264429857,0.8150876153,0.8248936248,0.9894774431,0.9625365914,1.045596152,1.098254068,1.20195393,0.9005178782,1.026477864,1.254770926,1.006670644,0.9886050964,0.1910926599,0.08464523789,0.8170731478,0.2038753515,0.0,0.679730678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125990226,0.4928571429,0.01923076923,0.007142857143,0.7879120879,0.0,3.544039244,1.882225511,0.7536365571,27.68479521,0.0,5.098681808,29.8000411,21.92719002,0.0,19.74844179,0.0,22.51475897,19.74844179,12.96557803,6.9237372,0.0,47.37110857,16.82083098,2.883960967,0.0,1.710001269,43.6,0.6131972789,0.4288548753,0.04044973545,9.627587987,20.78246748,-2.909144122,-1.147689069,-0.4462850492,0.3119019792,-0.02368572528,2177.837598,3.15,0.00255,-4.76|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5489754728114296|4.04548345630431|3.88433216081483|4.310666272678664|153.02958432761488|73.44876080001637|-1.5807365210025321|10.19468318573673|70.46215310547193|-0.34691311758931265|0.10816045657820754|0.1405029248091449|0.1678902320627253|-0.1360139365750544|0.06593565964423208|0.9692498022031761|0.45421649546465714|1.0033464086146562|1.143659159444349|0.9286751451588815|1.16801674534221|0.4027277857690628|1.1491097182254435|0.8685290508696448|1.0388279309917479|0.7050142951047305|0.9840968996490844|1.0053417779237213|0.9727528823911872|1.017351558475736|0.3313563565524954|1.052284623537943|3.8326761715289352|0.08097421878632495|0.11889138974109427|1.053297784841724|0.38313007042273783|0.27223200012297183|-0.01096002410642581|0.4299252770608415|-0.13907382100545876|7.141036446221439|1.2328633842506833|-0.6133833218304849|1.2043001126613841|0.4949445520248068|0.3091717903410006|-1.4292100794209128|-0.09861386559995755|-0.02980906383367031|2.04975480083867|0.6701836734473849|0.15467876457585705|1.1509424289740573|0.801499237896243|3.44177705675865|4.915662409076184|1.170874782738753|49.14786785022283|13.098545685255264|3.360301897395776|14.12651727643216|13.047464394495362|30.278187912507146|3.3013010298300394|0.6175526279172079|13.502465176411647|0.2634911425651225|1.6663001108594777|18.916041726163968|13.25676335788678|3.0405090283391503|2.509831022690434|6.146663395400205|67.31214757123185|2.282636426812579|1.3606766636088234|0.5848838647838687|0.426346337385279|0.3850986644555761|0.19782314460081488|0.06189668571238708|0.02724302157173656|0.04257916069027793|64.29016044646724|22.622519931317356|-1.4392781998882054|2.909286126833095|-2.691082515033056|0.4009232001487475|-1.7976400710659093|0.3704554757649911|-1.6227285129809363|3.3513835515618813|3.1750425608794903|-4.882474478031875|0.02335685563693044|-5.9742539292038925|0.09005862168005299|-0.009354470641141728|6.683969573799807|10_a15|C1CCC(CC1)CCOc1ccc(cc1)c1nccc(c1)c1c[nH]nc1c1ccccn1|C19H19N5OS2|2.5489754728114296|4.04548345630431|3.88433216081483|4.310666272678664|153.02958432761488|73.44876080001637|-1.5807365210025321|10.19468318573673|70.46215310547193|-0.34691311758931265|0.10816045657820754|0.1405029248091449|0.1678902320627253|-0.1360139365750544|0.06593565964423208|0.9692498022031761|0.45421649546465714|1.0033464086146562|1.143659159444349|0.9286751451588815|1.16801674534221|0.4027277857690628|1.1491097182254435|0.8685290508696448|1.0388279309917479|0.7050142951047305|0.9840968996490844|1.0053417779237213|0.9727528823911872|1.017351558475736|0.3313563565524954|1.052284623537943|3.8326761715289352|0.08097421878632495|0.11889138974109427|1.053297784841724|0.38313007042273783|0.27223200012297183|-0.01096002410642581|0.4299252770608415|-0.13907382100545876|7.141036446221439|1.2328633842506833|-0.6133833218304849|1.2043001126613841|0.4949445520248068|0.3091717903410006|-1.4292100794209128|-0.09861386559995755|-0.02980906383367031|2.04975480083867|0.6701836734473849|0.15467876457585705|1.1509424289740573|0.801499237896243|3.44177705675865|4.915662409076184|1.170874782738753|49.14786785022283|13.098545685255264|3.360301897395776|14.12651727643216|13.047464394495362|30.278187912507146|3.3013010298300394|0.6175526279172079|13.502465176411647|0.2634911425651225|1.6663001108594777|18.916041726163968|13.25676335788678|3.0405090283391503|2.509831022690434|6.146663395400205|67.31214757123185|2.282636426812579|1.3606766636088234|0.5848838647838687|0.426346337385279|0.3850986644555761|0.19782314460081488|0.06189668571238708|0.02724302157173656|0.04257916069027793|64.29016044646724|22.622519931317356|-1.4392781998882054|2.909286126833095|-2.691082515033056|0.4009232001487475|-1.7976400710659093|0.3704554757649911|-1.6227285129809363|3.3513835515618813|3.1750425608794903|-4.882474478031875|0.02335685563693044|-5.9742539292038925|0.09005862168005299|-0.009354470641141728|6.683969573799807
