,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),80.0417074707514,2.0,29.22948647792498,7.904771139965812e-13,0.032383478703069825,0.09042951741941778
C(strategy),1556.8421539259343,3.0,379.0165412873053,5.947256957192921e-137,0.6298711800235484,0.6591402404508061
C(upstream):C(strategy),29.71316259826265,6.0,3.616866388895519,0.0015656878046440188,0.012021427310921613,0.035593169888288964
Residual,805.0863984276019,588.0,,,0.3257239139624602,
