,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),46.634305080057246,2.0,9.635745941288768,7.627163973637549e-05,0.01703473260941743,0.03173455717941702
C(strategy),1101.3366101703562,3.0,151.70805773737806,8.206800525217463e-73,0.40229986562482706,0.43630872038048163
C(upstream):C(strategy),166.75286444497118,6.0,11.485023267853492,3.6051740262206633e-12,0.06091203573845617,0.10490040486866913
Residual,1422.8774582762683,588.0,,,0.5197533660272993,
