sample,strategy,imputation,best,worst,mean,std,mode,median,count
5,FS,Not Used,1.0456780109285848,1.4218819650205068,1.1500025100011704,0.11515656625729723,1.157146810596241,1.1057216957817362,10
5,LH,Gaussian,1.2225241656605697,1.3412968720226455,1.272770232653476,0.03888137338274713,1.3077061644154497,1.268356771341797,10
5,LH-E2E,Gaussian,1.075706306590019,1.1460738691684262,1.1023358778265289,0.01950436315774349,1.1003006244318552,1.1003103697868606,10
5,MLP,Gaussian,1.2286681016424659,1.2849557967484084,1.2576648084908655,0.02046795413927132,1.244430872725561,1.2569417604244006,10
5,MLP-E2E,Gaussian,1.0666776008523717,1.1007313210611702,1.0838431746960446,0.010763899312778385,1.0768639932464605,1.0828358783601577,10
10,FS,Not Used,0.8932024527827345,1.1262114853241751,1.03618630834002,0.06378626883755185,1.0901972091686623,1.0461214504812015,10
10,LH,Gaussian,1.2161498661892574,1.266119134736654,1.2348483223801472,0.015260897538338643,1.246889223096586,1.2337493932088037,10
10,LH-E2E,Gaussian,0.9556953521420463,1.5749502127966744,1.396551793083035,0.2296584359490486,1.2060502191479316,1.551864521929915,10
10,MLP,Gaussian,1.202778044946978,1.229592270580968,1.2150863321405831,0.009423677083942702,1.2246369909316714,1.2136833666670133,10
10,MLP-E2E,Gaussian,1.2015562076228028,1.5609324479434405,1.4816309109040737,0.1007522546684708,1.533868018390018,1.5018168059893453,10
20,FS,Not Used,0.6158566003093066,0.7740450498946253,0.6837533132252933,0.04895337632116931,0.6833885814382928,0.6806807190845805,10
20,LH,Gaussian,0.8503040777988568,0.8755031680514276,0.8608985950473537,0.008176245203382341,0.859690091162569,0.8604686510321404,10
20,LH-E2E,Gaussian,0.8541990376885785,0.8802697247311735,0.8668258274806007,0.008273581718682322,0.8802697247311735,0.8659447230825861,10
20,MLP,Gaussian,0.8605265792264924,0.8941018162737944,0.8832286510436566,0.009639424655727214,0.8794990161144378,0.8826898584860183,10
20,MLP-E2E,Gaussian,0.8007013817827866,0.8138551563267179,0.8074758796563997,0.004635015674899865,0.801278452511166,0.8079232334587192,10
50,FS,Not Used,1.0615959410776583,1.1764031737299359,1.1201409802555795,0.03221955364041383,1.142176731397559,1.1252447069840938,10
50,LH,Gaussian,1.0928588332720042,1.1078823645288873,1.0970988567710491,0.005313470339445106,1.0928588332720042,1.094510499840312,10
50,LH-E2E,Gaussian,0.9608720831015546,1.1054493891762167,0.9811140483091458,0.04407382999418004,0.9783010986518303,0.9663562995190105,10
50,MLP,Gaussian,1.1130635096814494,1.12648728467305,1.1181639955961113,0.004289497441495404,1.1209225645012308,1.117850994699737,10
50,MLP-E2E,Gaussian,0.913648312441716,0.9419776926895348,0.9280364389791671,0.00939652058425971,0.913648312441716,0.9270710328430753,10
75,FS,Not Used,0.8670390973056858,1.0158941907129846,0.9465149695852734,0.045277117719515085,0.9146570471926042,0.9495514709958421,10
75,LH,Gaussian,1.0633235399860321,1.0809848276280516,1.0705905914218965,0.006540350513386117,1.0656431559796897,1.070069231942883,10
75,LH-E2E,Gaussian,0.9447895406783515,0.9685336541579578,0.9551749322085188,0.00753417445931906,0.961362501034452,0.9543110353235873,10
75,MLP,Gaussian,1.08506843780423,1.103396505576179,1.0941882167225605,0.006588952583679362,1.0891535330221578,1.0930494853045643,10
75,MLP-E2E,Gaussian,0.9253025920814495,0.9413805035341617,0.9321575444439862,0.006572845362578734,0.9330044009314161,0.9310813856452848,10
