sample,strategy,imputation,best,worst,mean,std,mode,median,count
5,FS,Not Used,1.0748194674650613,1.2133484919459139,1.1504731190558868,0.05378497594771911,1.1841786183639882,1.1660399487599107,10
5,LH,Gaussian,1.2181247651982794,1.2904985611497883,1.2509546984568467,0.023295771068490224,1.2904985611497883,1.2574232248243384,10
5,LH-E2E,Gaussian,1.0666860994104546,1.110134985869567,1.0875405174276946,0.01625419014698905,1.10814147121398,1.0836482074118814,10
5,MLP,Gaussian,1.1951911345234645,1.2688113922310351,1.2295894736061388,0.02522709100708233,1.2056749362366672,1.2285668738446898,10
5,MLP-E2E,Gaussian,1.0838301739283975,1.1167294840589883,1.1010234341452347,0.010918071149996078,1.1167294840589883,1.09908879910988,10
10,FS,Not Used,0.9015058871428208,1.1188536300513576,1.0453974058189943,0.06369146308903682,1.0519307600828534,1.0596816904015012,10
10,LH,Gaussian,1.2220388290242756,1.2640576984099312,1.239605131183324,0.012494521390361129,1.246889223096586,1.2374383074306081,10
10,LH-E2E,Gaussian,0.9634466027068537,1.577750117802963,1.408473672278218,0.24839123984701425,1.5140777898047721,1.5471875199498382,10
10,MLP,Gaussian,1.21208320274083,1.2318845017089983,1.2214324075378071,0.007103036212114354,1.22749455616808,1.222257981812445,10
10,MLP-E2E,Gaussian,1.4811681950347788,1.6774504296966781,1.528962526338315,0.07394281737868773,1.6774504296966781,1.4974030630788855,10
20,FS,Not Used,0.6256443989019655,0.8330655293983866,0.708602485163411,0.06880770171498815,0.7484240849440037,0.6942786384962081,10
20,LH,Gaussian,0.8490221319491424,0.8604493935591924,0.8533753176690745,0.004218591297505428,0.8496325933799358,0.8518810575164932,10
20,LH-E2E,Gaussian,0.8595442036411547,0.892919839456437,0.8685061528026028,0.010737328274350732,0.892919839456437,0.8643058471813521,10
20,MLP,Gaussian,0.8493122790795198,0.8921781584485174,0.8616917437441284,0.014014755673281483,0.8493122790795198,0.855884719252823,10
20,MLP-E2E,Gaussian,0.7996733736059775,0.8149901504691286,0.808410599153078,0.004789462595217022,0.8149901504691286,0.8091731952530575,10
50,FS,Not Used,1.0735121717081406,1.1964178764509645,1.1362290272831075,0.038304975944967054,1.1298933202314208,1.1318190869153586,10
50,LH,Gaussian,1.0917869982745114,1.102103405436321,1.0956589899068114,0.00377295707150271,1.0917869982745114,1.0938135301237975,10
50,LH-E2E,Gaussian,0.9567450819445231,0.975097581360825,0.9672089500747374,0.005825840046299555,0.975097581360825,0.9682231781203856,10
50,MLP,Gaussian,1.109111961840916,1.1205323725274192,1.1132033530756933,0.003278645517032255,1.1158117697999352,1.1125963273126813,10
50,MLP-E2E,Gaussian,0.9141232554041536,0.9384532521245038,0.9265289350372274,0.007744428680764221,0.9141232554041536,0.9271400439981266,10
75,FS,Not Used,0.8766711269639862,1.013511169033529,0.9524744046404849,0.041776762077831556,0.9335862191550497,0.9495207546841967,10
75,LH,Gaussian,1.0577182824069402,1.0737050977590257,1.065987063868439,0.004759979284259981,1.0577182824069402,1.065895165476208,10
75,LH-E2E,Gaussian,0.9342739981699905,0.9574730180276616,0.9455626058701354,0.008166886058923638,0.9551643150684014,0.9456662090825364,10
75,MLP,Gaussian,1.067974362025575,1.0865240637568272,1.0765447049023331,0.005482562948177496,1.067974362025575,1.075741956686798,10
75,MLP-E2E,Gaussian,0.9204610195277464,0.9413188861276226,0.9262293261800295,0.006242373595989894,0.9235177420588324,0.9239928113909472,10
