upstream,strategy,imputation,mean_pct_gain,median_pct_gain,count,mean_pct_gain_pct
2,LH,Gaussian,-2.493693849446021,-2.4155835860238497,50,-249.3693849446021
2,LH,Mean,-0.838209089631643,-0.7959187481462462,50,-83.8209089631643
2,LH,PseudoFeature,-1.567630427530685,-1.4408640743855836,50,-156.7630427530685
2,LH,RealValue,-0.4745366872057425,-0.43065899023232723,50,-47.45366872057425
2,LH-E2E,Gaussian,-0.46155939026295356,-0.37774791002322816,50,-46.15593902629536
2,LH-E2E,Mean,-0.4536393904827214,-0.40795685222386924,50,-45.36393904827214
2,LH-E2E,PseudoFeature,-0.06737815476366577,-0.10211377443678224,50,-6.737815476366577
2,LH-E2E,RealValue,-0.11371746577306746,-0.04530734354868597,50,-11.371746577306746
2,MLP,Gaussian,-3.3310660564929835,-3.3473043171472128,50,-333.10660564929833
2,MLP,Mean,-3.17132178253961,-3.1281843981973,50,-317.132178253961
2,MLP,PseudoFeature,-2.698560518872691,-2.589647162038144,50,-269.85605188726913
2,MLP,RealValue,-1.3638061070757133,-1.2706464704076048,50,-136.38061070757132
2,MLP-E2E,Gaussian,-0.6352891748541252,-0.5914622488815369,50,-63.52891748541252
2,MLP-E2E,Mean,-0.6624135253226321,-0.5962790074193651,50,-66.2413525322632
2,MLP-E2E,PseudoFeature,-0.06992990097388203,-0.09429821674464406,50,-6.992990097388203
2,MLP-E2E,RealValue,-0.1524431562335055,-0.0739804282345754,50,-15.244315623350548
3,LH,Gaussian,-2.4313185179618135,-2.362156968178021,50,-243.13185179618137
3,LH,Mean,-0.7569864368985334,-0.7368290040824652,50,-75.69864368985334
3,LH,PseudoFeature,-0.6813763842838267,-0.766580277063319,50,-68.13763842838267
3,LH,RealValue,-1.5324205067054049,-1.4748516963992286,50,-153.2420506705405
3,LH-E2E,Gaussian,-0.560797251983175,-0.6654948660589337,50,-56.0797251983175
3,LH-E2E,Mean,-0.4478168283767127,-0.5339920910198901,50,-44.78168283767127
3,LH-E2E,PseudoFeature,-0.7279277262555972,-0.7828612239977939,50,-72.79277262555972
3,LH-E2E,RealValue,-0.3865445366366236,-0.4193941197069069,50,-38.65445366366236
3,MLP,Gaussian,-3.734645737462417,-3.6922884871915125,50,-373.4645737462417
3,MLP,Mean,-2.338991629390466,-2.3526975540187314,50,-233.8991629390466
3,MLP,PseudoFeature,-1.14537918244471,-1.1658380783479196,50,-114.53791824447099
3,MLP,RealValue,-2.836798932472453,-2.8410874378824342,50,-283.6798932472453
3,MLP-E2E,Gaussian,-0.7350489643085587,-0.7297123535760647,50,-73.50489643085587
3,MLP-E2E,Mean,-0.5858244469706589,-0.6612580087132303,50,-58.582444697065895
3,MLP-E2E,PseudoFeature,-0.5342370649163262,-0.589056195844277,50,-53.423706491632615
3,MLP-E2E,RealValue,-0.4197057588026838,-0.454171771703844,50,-41.97057588026838
4,LH,Gaussian,-2.122048047549317,-2.0747802812532683,50,-212.20480475493167
4,LH,Mean,-1.3025026484597368,-1.2645420962127796,50,-130.25026484597367
4,LH,PseudoFeature,0.11897245153625052,0.10973037733985083,50,11.897245153625052
4,LH,RealValue,-0.22417051455355064,-0.22734251659715896,50,-22.417051455355065
4,LH-E2E,Gaussian,-0.6551142955799132,-0.7612302709368148,50,-65.51142955799132
4,LH-E2E,Mean,-0.523325726496517,-0.5427059598015398,50,-52.332572649651695
4,LH-E2E,PseudoFeature,0.11939333549052254,0.08518739528538136,50,11.939333549052254
4,LH-E2E,RealValue,0.0942590782243513,0.11908671853151676,50,9.42590782243513
4,MLP,Gaussian,-3.8194349079870644,-3.735887975403785,50,-381.9434907987064
4,MLP,Mean,-2.9387164948362323,-2.8123868888460715,50,-293.87164948362323
4,MLP,PseudoFeature,-0.025507714109179416,-0.022072653271161626,50,-2.5507714109179416
4,MLP,RealValue,-1.8005431745129823,-1.7695704634035494,50,-180.05431745129823
4,MLP-E2E,Gaussian,-0.8672508708878985,-0.9514139559143413,50,-86.72508708878985
4,MLP-E2E,Mean,-0.6311538012777194,-0.6397809964968719,50,-63.115380127771935
4,MLP-E2E,PseudoFeature,0.09361312961405524,0.048547050728824884,50,9.361312961405524
4,MLP-E2E,RealValue,0.09641258777312453,0.11059442264934287,50,9.641258777312453
