pIC50,AATS2s,AATS3d,AATS3v,AATSC0c,ATSC0i,ATSC8d,AXp-1d,BCUTi-1h,BCUTi-1l,BCUTs-1h,BCUTs-1l,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,ETA_dEpsilon_C,GATS1c,GATS2dv,GATS3d,GATS3p,GATS5c,GATS5dv,GATS6d,GATS6i,GATS6v,GATS7c,GATS7d,GATS8d,GGI5,GGI8,GGI9,IC2,JGI3,MATS1c,MATS2s,MINaasC,Mor10m,Mor11m,Mor12m,Mor16m,Mor21m,Mor22m,Mor23m,PEOE_VSA11,PEOE_VSA2,PEOE_VSA3,PEOE_VSA7,SMR_VSA5,SMR_VSA6,SaaNH,SdCH2,SdS,SdsCH,SdsN,Silicos-IT_Log_P,SsCH3,SsOH,SsssCH,TASA,TSRW10,VSA_EState7,Xc-4dv,Xc-5d,Xch-6d,iLOGP
8.11463878,3.388583639,3.543859649,215.250435,0.01893057271,112.0055167,-4.096116878,0.4333802246,17.42477404,10.95429182,8.001919845,1.29704352,5.817220841,11.85970361,35.01439638,24.53763657,-0.1099825548,1.482583345,0.8525847347,1.009586225,0.9948737171,0.9638973294,0.992135392,1.034902597,1.102534166,0.9766797919,1.154289488,1.169974392,1.011297066,0.9761111111,0.377196712,0.3140740741,5.154653343,0.03833333333,-0.42133715,0.002656782564,-0.4281232025,1.07618617,0.4496232249,2.030228997,0.5045228134,-0.3731814094,-0.1434614479,-0.8206579485,11.98299645,10.43470392,19.35077682,43.33159265,19.63426922,5.316788604,3.235947106,0.0,0.0,7.382088777,4.299381155,3.17,1.818946474,0.0,-0.1078514162,597.0268175,84.02368511,7.274237361,0.0,0.3587108711,0.5652352563,2.34
7.229147988,3.192007797,3.842857143,233.0067995,0.0115294807,57.15394241,-0.2727272727,0.4346938746,14.69083825,10.9303125,3.059378604,1.390175303,0.0,0.0,0.0,6.196843572,-0.06539753639,1.135785536,0.8701601081,1.311213518,0.8938867092,1.271784898,1.1250375,1.02734255,1.029450452,1.068959304,1.091682146,0.8972932888,0.7956989247,0.4413888889,0.05265810028,0.0225,3.99121571,0.03198653199,-0.204644982,-0.1899387022,0.8536602419,0.8748819942,0.8240355314,1.485429159,0.5444440815,-0.13598389,-0.1573035277,-0.6547522796,0.0,15.06663885,0.0,29.82891977,0.0,0.0,2.949609552,0.0,0.0,0.0,0.0,3.97,0.0,0.0,0.0,446.4373822,68.81216977,5.511016471,0.0,0.3027494302,0.3895195512,1.88
7.013228266,2.630864198,3.324786325,207.5145942,0.01284793601,72.82102943,-13.83767361,0.423750376,14.69232671,10.94631314,6.002808208,1.134637098,0.0,11.1645023,5.917906046,12.13273414,-0.05451690821,1.314854586,0.8847973532,1.148424734,1.150831186,0.6729304952,1.188467447,1.385646218,1.149255504,1.143076472,0.7070326311,1.169289244,0.8874152169,1.278611111,0.3797004913,0.096875,4.398802147,0.06589147287,-0.3860697834,0.1572707599,0.2742339459,1.191478187,0.340268665,0.9054046876,0.006746752774,-0.3004308819,-0.0459279456,-0.5149506722,0.0,9.665781456,0.0,42.16764743,40.15761125,0.0,0.0,0.0,0.0,0.0,0.0,4.26,8.853357781,9.67224571,0.3910761527,515.4299341,76.99683853,0.0,0.2041241452,0.7194749337,0.6498253634,3.12
7.958607315,2.926315789,3.191304348,200.9186153,0.01537181689,88.06951334,-4.111111111,0.4455609072,14.69088296,10.96129392,3.510694751,1.353642494,0.0,0.0,12.4868703,18.59053071,-0.08018207283,1.318138821,1.012323869,1.086335404,1.066502754,1.040674161,0.9065277268,0.914346247,0.8165905929,0.8716455424,0.9934224119,1.158892128,1.006203008,0.7502777778,0.2219860166,0.123433642,4.918567883,0.02600129199,-0.3018627239,0.02515173546,0.6258643784,1.345390583,0.702617998,1.375318711,0.4733523916,-0.1047896115,-0.1964929453,-0.6005447192,0.0,15.06663885,4.983978521,56.41145242,6.420821623,27.24698234,2.950959457,0.0,0.0,0.0,0.0,4.23,4.105194738,0.0,0.0,649.9626292,78.97935641,8.199316713,0.0,0.2749716524,0.4048115028,3.04
6.958607315,3.167671548,3.207920792,197.3837476,0.02597623644,76.92880526,-8.293798099,0.4365785596,14.55664535,10.31169877,7.008275244,0.6101363001,0.0,12.70012204,6.420821623,11.33678588,-0.1185730994,1.605467593,0.8604871055,0.9491930844,0.8437065499,0.8749939525,1.044678273,1.175777925,1.036956268,1.020714307,0.6876452399,1.219222152,1.031020074,0.6216666667,0.2734158478,0.230632716,4.799061724,0.04260510511,-0.5775844303,0.1653705879,0.7281273358,0.293582343,0.7507917064,0.5926671147,0.5537179162,0.2168814506,-0.2864938012,-0.5834331711,11.49902367,4.794537184,9.967957042,37.96448165,32.60702369,6.792942306,3.42813681,0.0,0.0,0.0,0.0,5.19,1.969884762,0.0,0.0,497.101531,79.0240269,2.734028905,0.0,0.2749716524,0.5997530532,2.51
7.086186148,3.169166667,3.338582677,204.867374,0.01211140675,93.06384547,0.649872449,0.4365675589,14.69238118,10.94643739,7.00214461,1.269246097,6.227901171,0.0,12.96557803,12.39368714,-0.07316727717,1.347610444,0.9316630292,1.034377907,0.8860998359,1.011778492,1.080805755,1.088706772,1.043730812,1.003128649,0.8847044885,1.129682997,0.9405995957,0.7469444444,0.2885015117,0.348757716,4.650057863,0.03444444444,-0.3160717297,0.01210087823,0.7781554104,0.7868557918,0.9378620259,1.976594455,0.1733570419,-0.4303888701,-0.03084345695,-0.8427190641,6.227901171,19.6337385,5.106527395,48.8853911,26.1172164,5.316788604,0.0,0.0,0.0,0.0,0.0,3.93,1.961369464,0.0,-0.9337611023,605.7342775,83.14784874,4.805975597,0.0,0.2749716524,0.5159226139,-3.24
7.920818754,2.350811486,3.230088496,194.8398753,0.01029213076,80.55490752,-11.96786389,0.4258663194,14.55686836,10.31100268,3.040427984,0.6094207479,0.0,0.0,5.917906046,22.67357176,-0.07523809524,1.558769959,0.7717731209,0.9633559584,0.7989960318,1.575108087,1.215894993,1.422643282,1.007401647,0.9824547113,1.089542371,1.27248715,1.048609289,0.8822222222,0.2693609851,0.136257716,4.404345794,0.03561253561,-0.5247115456,0.1311527979,0.9930914588,0.6331751419,0.7796556122,0.3223980589,0.8060284647,0.07245000987,-0.1504666428,-0.8807086271,0.0,0.0,14.95193556,31.89811458,44.94575136,0.0,3.672194822,0.0,0.0,0.0,0.0,7.34,2.039433738,0.0,0.5457821817,579.0173304,78.29249809,6.427993635,0.0,0.3583049857,0.6893292996,3.57
7.677780705,3.370689655,3.738317757,234.1056799,0.01734393257,93.58964786,-1.7008,0.4366629633,14.63956324,10.9478512,6.028466039,1.421355598,0.0,0.0,29.18345016,23.20801373,-0.1020038785,1.511438313,0.7928186807,1.145639159,0.9329104667,1.009802515,1.048704955,0.9165394121,1.019232201,1.000737785,1.113552969,1.035186967,1.003769256,0.9030555556,0.4011558327,0.309382716,4.90875844,0.04088050314,-0.4667300645,0.006346952584,0.3092478234,0.5975371706,0.9508689612,1.971512741,0.2320885383,-0.3725031495,-0.110131697,-0.6792424211,0.0,4.983978521,14.98529578,37.26522558,13.46849361,5.316788604,3.372678729,0.0,0.0,7.207536416,4.196344312,2.79,1.939560434,0.0,0.0,629.7020606,85.16785714,7.95088263,0.0,0.4110544159,0.5652352563,0.0
5.958607315,3.708667,3.964705882,241.5864044,0.02980478062,72.50901465,-2.244897959,0.4277085371,14.55664569,10.31170939,7.008275784,0.6101848837,5.907179729,6.792942306,17.13736782,18.32957771,-0.1175741077,1.562381458,0.895462449,1.246991979,1.019614939,0.8585615565,0.9556283104,1.228044332,0.9779253842,0.9221051488,0.6867823244,0.9070667614,0.8911865751,1.038333333,0.3442066641,0.208441358,4.57311809,0.03213824289,-0.5685004066,0.08152655303,0.4504143285,0.8550668442,0.5501311811,1.422660723,0.9302140494,0.04381050465,-0.3287081243,-0.8652572053,11.49902367,4.794537184,9.967957042,30.33183534,0.0,6.792942306,3.385525321,0.0,0.0,0.0,0.0,4.68,0.0,0.0,0.0,454.7627687,80.51765286,1.749436657,0.0,0.5249716524,0.5680413817,2.51
7.769551079,3.44869281,3.563106796,215.7708229,0.01703470662,105.8936756,-5.696180556,0.4309705789,17.42477342,10.96052849,8.001919186,1.434202656,0.0,5.817220841,6.544756406,17.14164666,-0.09478407771,1.569670841,0.8423264808,1.054281988,0.9513981032,0.886925126,0.8360432694,0.9874856487,0.9140232855,0.9519358309,1.234580138,1.12238806,1.062454717,0.7225,0.2590230537,0.211882716,4.84987474,0.03287037037,-0.5083152447,0.04917585201,-0.2665311897,0.97251529,0.9270940329,1.900150409,0.416880813,-0.1012228338,-0.05060193695,-0.9082457213,0.0,4.983978521,19.37571083,49.39795972,13.46849361,5.316788604,3.391821224,0.0,0.0,7.288968252,4.194665424,3.13,1.956358544,0.0,0.0,546.2251503,81.67285009,8.055372164,0.0,0.2749716524,0.5805272079,0.0
7.943095149,3.04324417,3.625,229.7647223,0.01766001006,89.71233885,-5.429065744,0.4340286995,14.63944045,10.31162844,3.513570969,0.604984461,0.0,0.0,6.544756406,29.79403131,-0.08358624609,1.500129729,0.9906627022,1.079307537,0.98105361,0.8729447065,1.013566451,0.9804396712,1.017029955,0.9507651383,0.9991037037,1.059384164,1.089086524,0.7294444444,0.2711404006,0.269382716,4.848129263,0.03679078014,-0.4714963471,0.005501978195,0.8285308012,0.7529964995,0.5784417399,1.601448951,0.4888090538,-0.2574913828,-0.3171875818,-0.642422667,5.13155848,4.983978521,14.98529578,42.82867707,13.46849361,12.42658615,0.0,0.0,0.0,7.526216895,4.232704122,3.89,3.658412682,0.0,0.0,628.1286033,82.7928273,8.331651359,0.0,0.2749716524,0.5805272079,0.0
8.057991947,2.909522819,3.514285714,225.7116946,0.0126470027,88.63630452,-7.512,0.4309705789,14.63943751,10.31162861,3.057284777,0.6049846518,0.0,0.0,0.0,22.68423376,-0.0693448111,1.61799717,0.9472188384,1.001602564,1.023957086,1.007491452,0.9759848525,1.047207447,1.048958227,0.9393001847,1.410917667,1.105769231,1.121794872,0.7225,0.2590230537,0.211882716,4.643074189,0.03287037037,-0.5396822277,0.08951957786,0.863489229,0.0126608859,1.055772919,0.8678933804,0.3388759581,-0.09654031183,-0.3247782995,-0.5827358211,5.13155848,4.983978521,14.98529578,37.61968013,20.39223081,5.316788604,0.0,0.0,0.0,7.567211275,4.234983436,4.35,4.08824229,0.0,0.0,621.3855175,81.67285009,8.383151436,0.0,0.2749716524,0.5805272079,0.0
7.886056648,3.301127214,3.743902439,232.3031029,0.01385282434,66.93814597,1.153846154,0.4307788997,14.69249502,10.93783218,7.008279439,1.402655014,0.0,5.559266895,10.90292493,17.92631849,-0.09702911468,1.487265207,0.8150545249,1.171409214,1.032233527,1.001757417,1.062608247,1.067283951,0.8382244229,0.9719267492,1.038003544,1.058813443,0.8561728395,0.7013888889,0.2093726379,0.14125,4.537677617,0.03732638889,-0.4756778122,0.03647737234,0.7446167695,0.6760388797,0.2474763463,1.186857777,-0.05705847771,-0.3382249138,-0.1360324474,-0.6509966146,5.817862778,4.794537184,14.64975998,37.25557254,6.9237372,0.0,0.0,0.0,0.0,0.0,0.0,2.43,3.639324927,0.0,0.0,472.4146538,72.62033852,3.26007142,0.0,0.4743298844,0.3430130341,3.06
8.259637311,2.7278402,3.152380952,204.1126693,0.01543810314,86.6028529,-5.87755102,0.4352001174,14.55718057,10.31100266,7.008271331,0.6094207478,0.0,5.907179729,18.88348407,22.67357176,-0.1021729683,1.642630444,0.8271140441,0.8794630872,0.8371283297,1.400304452,1.235129057,0.9885702664,1.090807648,1.002545277,1.251338282,1.135946811,1.006711409,0.6216666667,0.3162399219,0.3053240741,4.940841477,0.04683048433,-0.5939157582,0.09171240073,0.721630291,-0.1440437261,0.3857845696,0.6469772845,0.4994260875,0.06708317731,-0.2257993279,-0.8196187315,0.0,4.794537184,14.95193556,24.97437738,33.73678963,0.0,3.396444161,0.0,0.0,0.0,0.0,6.7,6.036563504,0.0,0.32606449,598.1652639,80.24536951,0.5080783922,0.0,0.2749716524,0.5997530532,3.51
5.324221658,2.986882716,3.835294118,229.1120281,0.01187001286,67.74146102,-8.44312952,0.4217736817,14.69236486,10.94501743,3.043383126,1.397986833,0.0,0.0,0.0,6.196843572,-0.06886792453,1.306920982,0.8897694524,1.195616821,0.9702222597,0.9617247027,1.056329954,0.9770078859,0.9664765945,1.010168497,0.7505159706,0.9641156418,1.10714814,0.6916666667,0.1962947216,0.08969907407,4.608315758,0.05092592593,-0.2468319871,-0.03973342556,0.8925164819,0.7550408104,0.5250201482,1.143461259,0.7347790704,0.2098865427,-0.1981510339,-0.8656018826,0.0,9.665781456,4.983978521,35.90493987,6.544756406,0.0,0.0,0.0,0.0,4.268576153,0.0,2.59,2.008618565,0.0,0.0,505.8829155,76.44289613,7.91916294,0.0,0.446626588,0.7556189312,2.45
6.882728704,3.283751493,3.572649573,225.5246954,0.01294858835,87.14913321,-4.071555714,0.4323245357,14.69236057,10.93106273,7.00827661,1.416541753,5.907179729,0.0,12.1082079,18.32957771,-0.06778746368,1.445812892,0.9099568702,1.040859365,1.030225475,1.035125703,1.068966915,1.031697878,0.9251496395,0.9249794467,0.7553100092,1.142917764,0.9502165128,0.9519444444,0.3754251701,0.353125,4.675572577,0.03989651416,-0.4467305868,0.1401240263,0.4837806403,1.134617224,0.5606407804,1.577229734,0.3451169527,-0.4113194426,-0.0856904552,-0.9679928285,0.0,19.44429716,0.0,60.51520966,13.46849361,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.969434432,0.0,0.0,607.3314381,82.20630352,3.815631016,0.0,0.441638319,0.4971938746,3.07
6.619788758,2.467700258,3.336448598,200.4627048,0.01293144357,81.74365716,-9.842469136,0.4258663194,14.55712416,10.3110027,3.040434968,0.6094207528,0.0,0.0,5.917906046,22.67357176,-0.08658008658,1.536527047,0.8538240929,1.000252589,0.785154202,1.229107467,1.160124318,1.433397683,1.036662603,0.9991498164,0.9884551855,1.241554054,1.004912596,0.8822222222,0.2693609851,0.136257716,4.791635874,0.03561253561,-0.4835805216,0.04996448418,0.9726832955,0.4014269516,0.5479085695,0.4079647642,0.8109263232,0.07230048039,-0.2008226145,-0.8389962404,0.0,0.0,14.95193556,44.98762739,25.68328649,13.08951281,3.644417045,0.0,0.0,0.0,0.0,6.39,2.031169275,0.0,0.4832821817,552.7084339,78.29249809,2.244384606,0.0,0.3583049857,0.6893292996,3.06
6.022276395,3.461583924,3.477876106,209.8225333,0.02483359852,85.77805657,0.8045567818,0.4348055467,14.55867658,10.95957635,7.008273483,1.433689841,0.0,19.36881322,23.01735616,0.0,-0.09539052497,1.656320795,0.9285434642,1.095978492,0.9864930996,0.9118621836,1.01479526,1.051254521,0.8891218375,0.9225786779,0.934503928,1.126529536,0.9375632911,0.6947222222,0.2915485639,0.3365740741,4.580587713,0.03812056738,-0.6058913888,0.09867989841,0.6739192993,2.064262432,0.4744740958,1.791436649,0.8097048744,-0.2069594072,-0.2082692969,-0.9609658835,17.32342816,4.567099648,14.76249423,43.32193961,13.46849361,12.10973091,0.0,0.0,0.0,0.0,0.0,3.05,1.938233913,0.0,0.0,577.6923305,83.84266416,1.888570484,0.0,0.2749716524,0.5992559472,3.76
8.142667504,3.227207977,3.511627907,220.5443336,0.02374474647,80.06494255,-4.0,0.4378453864,14.55713954,10.31100271,7.008273656,0.6094207635,6.093240071,6.606881965,12.3691609,11.33678588,-0.131308642,1.75056619,0.8139644089,0.9904761905,0.7537635575,0.9959922486,1.098262314,1.038095238,1.110603655,1.025042945,1.224027729,1.161067504,1.00430839,0.6216666667,0.2849899219,0.2253240741,4.998871107,0.04148391813,-0.6908796473,0.1728244911,0.5726922714,0.1974802041,0.3801247142,0.9838493295,1.171608117,0.170582757,-0.3414678236,-0.935126368,6.606881965,0.0,19.74647275,25.98020854,20.45435636,6.544756406,3.294952523,0.0,0.0,0.0,0.0,5.64,3.791212276,0.0,0.0,536.7090252,79.05597908,-0.4646550203,0.0,0.2749716524,0.5997530532,3.12
4.606775884,3.652412281,3.967741935,240.4694872,0.02486893947,70.99946306,-1.886425095,0.4315610527,14.69241559,10.94671402,7.008281684,1.400028722,0.0,12.3522092,45.26462041,42.59504598,-0.1072629176,1.3788412,0.8697796116,1.256335341,1.048447036,1.102723031,1.05762211,1.265309165,0.8907326628,0.8846892227,0.8270946931,1.012132772,0.8598554865,1.313055556,0.3283100277,0.1693904321,4.514188454,0.04398148148,-0.412963751,-0.04390532768,0.4781108539,1.179422552,0.5922709573,1.737297385,0.225132652,-0.3657135742,-0.4256189467,-0.4795100704,11.49902367,14.87719751,4.681802935,54.09438804,0.0,6.792942306,3.173022251,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,499.2304824,80.91504133,1.676712492,0.0,0.4630500236,0.634753638,3.06
7.346787486,2.813922356,3.288659794,205.3733744,0.01716509848,82.81560826,-11.71030246,0.4384066114,14.55718178,10.31100269,7.008271333,0.6094207568,0.0,5.907179729,18.0630889,11.33678588,-0.1077857143,1.655945169,0.6850894971,0.8743203012,0.7536931235,1.54387478,1.102380514,1.295218685,1.071984845,0.9084451721,1.557350358,1.302945265,1.131028876,0.8994444444,0.2988394432,0.1753240741,4.952591032,0.04042022792,-0.5913930955,0.09199943117,0.3132941232,0.5079986835,0.5429455944,0.7970417317,0.7047105363,0.08082974027,-0.3737842231,-1.034096218,5.824404498,4.794537184,14.95193556,25.47729296,26.68911765,6.544756406,3.217128449,0.0,0.0,0.0,0.0,6.49,4.045336169,0.0,0.0,565.3645783,79.10762827,1.974278969,0.0,0.3928227826,0.587267227,3.67
8.15490196,3.021978022,3.458715596,218.1750679,0.01757093037,80.95689489,1.309718761,0.4434958058,14.54957145,10.95972828,3.514126327,1.435688978,0.0,0.0,11.49902367,13.30664111,-0.05896934116,1.389697027,0.9614054201,1.219011799,0.9932752108,1.335393011,1.125665171,1.192188852,0.9878742594,0.9883062333,0.7163086915,1.004666083,0.8935915333,0.9236111111,0.2947845805,0.176875,4.345199464,0.03856382979,-0.3911565367,0.05913805087,0.6724459877,1.019966261,0.8020970047,1.911103468,-0.08561899905,-0.3870079245,-0.3273656222,-0.7858473616,5.749511833,4.983978521,4.983978521,61.87549537,13.8474744,12.42658615,0.0,0.0,0.0,0.0,0.0,5.32,5.672929043,0.0,0.0,655.1201754,65.61059055,1.757710861,0.0,0.3860827635,0.3242842948,3.64
8.154281982,3.313959542,3.606060606,228.5941599,0.01444276483,107.0934377,-6.646446356,0.4309705789,17.42477319,10.31162898,8.001919132,0.6049849127,0.0,5.817220841,6.544756406,11.07527959,-0.09644241937,1.581313348,0.8764858641,1.013559936,0.9746834354,0.9467202577,1.076305354,1.056333682,0.8653919547,0.8877416038,1.120064557,1.1506354,1.09021573,0.6669444444,0.2711404006,0.244691358,4.761307734,0.03842592593,-0.5477254325,0.03365632384,-0.2500812332,0.2944533067,0.9787200843,1.813198141,0.5678756608,0.07535588781,-0.2349227632,-0.585039628,5.13155848,4.983978521,19.37571083,42.82867707,13.46849361,5.316788604,0.0,0.0,0.0,7.397627547,4.205300494,4.25,1.958451573,0.0,0.0,553.0040644,81.67719759,8.178135472,0.0,0.2749716524,0.5805272079,0.0
8.5,3.771519204,3.806818182,235.6568397,0.01993550183,93.97687081,5.219954649,0.4375123208,17.42477307,10.95005721,8.001919628,1.304328602,5.817220841,6.031114512,38.68818678,30.59278835,-0.1451007326,1.569890389,0.7421291996,1.126226292,0.9356508578,0.8272567308,1.15235137,1.049580336,1.020939688,1.139678493,1.018159849,0.8358710759,0.8591332414,0.7986111111,0.2380794911,0.24125,4.653756708,0.04619565217,-0.5404631453,0.01128590817,-0.4184770474,0.2342358519,1.105106427,1.57792771,-0.1227245037,0.1637811328,-0.5450665582,-0.6873477765,0.0,9.967957042,9.184952232,36.39820241,0.0,12.36446059,0.0,0.0,0.0,0.0,0.0,2.78,1.521821937,0.0,0.0,498.7532824,77.55900808,4.681348312,0.0,0.4169635037,0.3985685897,3.32
7.055517328,2.750295508,3.634782609,210.6018657,0.01224376414,79.21107982,-10.6688,0.4299484842,14.69234725,10.92992762,3.510570586,1.343863662,0.0,0.0,6.606881965,0.0,-0.06461074561,1.222994644,0.8169511491,1.161540241,0.737080216,0.8871855097,1.05447993,1.043021965,1.024990966,1.019750394,0.7403840651,1.123645947,1.014667102,0.9241666667,0.2867220962,0.177191358,4.860631001,0.04050925926,-0.2416839159,0.08587895363,0.8276955444,1.564951289,0.3271301768,1.751890485,0.1927953281,-0.5032145752,-0.2116158954,-0.7743182072,0.0,9.665781456,4.983978521,56.51803741,33.23387405,6.606881965,0.0,0.0,0.0,0.0,0.0,4.93,3.9719429,0.0,0.0,600.9051358,79.90901175,4.056231838,0.0,0.5136135945,0.5726237653,3.38
6.261219442,2.479091995,3.35042735,208.7907901,0.006701377923,76.31959106,-15.77675968,0.423750376,14.69234339,10.96200942,3.042073608,1.134637089,0.0,5.414990469,5.917906046,0.0,-0.05168263326,1.217148304,0.9293431792,1.159317422,1.122227601,1.172571334,1.201633404,1.442613336,1.129497106,1.119324869,1.062233389,1.306897684,0.902675569,1.198611111,0.3038548753,0.0625,4.315755957,0.06879844961,-0.1691533402,0.2863211845,0.9410846561,1.030150518,0.4001970177,0.8763296799,0.02673924933,-0.2826185736,0.06119216147,-0.4940274022,0.0,14.64975998,0.0,49.09138463,47.08134845,0.0,0.0,0.0,0.0,0.0,0.0,4.69,11.00297337,0.0,0.4324357521,550.8738532,77.00130056,1.881884448,0.2041241452,0.7194749337,0.6498253634,3.03
4.642827742,4.195555556,3.755102041,233.3896732,0.01920828775,114.0499102,0.722107438,0.4360124218,17.42581533,10.94343488,8.002963604,1.394802091,23.10088831,16.82083098,16.81428926,30.33183534,-0.1155698854,1.50297978,0.6875129778,1.17371594,1.050198625,1.281491642,1.052315782,1.256477961,0.8472390291,0.9125069311,0.675819152,1.013834762,0.7517919093,1.615555556,0.4142258755,0.290625,4.100921675,0.0518707483,-0.5373378531,0.04325583401,-0.5061684737,1.255668883,0.7273665935,2.084039715,-0.02584798514,-0.347891962,-0.2122951718,-0.5608146339,0.0,14.68775618,13.46263303,54.09438804,0.0,0.0,2.939511291,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0,426.390893,79.08823421,0.0,0.0,0.6301225756,0.4646501836,2.85
7.769551079,3.045482295,3.47706422,213.7000079,0.01512289503,88.13276405,-4.997308727,0.4309705789,14.63947466,10.95354213,3.057287549,1.434202526,0.0,0.0,6.544756406,11.34744789,-0.06815129021,1.600987535,0.9039825011,1.043017464,1.015545731,0.9759244608,0.9063867099,0.9838084421,1.017568554,0.9237879483,1.234855012,1.086864479,1.067713248,0.7225,0.2590230537,0.211882716,4.769697891,0.03287037037,-0.5002492977,0.1579474895,0.8357114512,0.8571832799,1.088131584,1.177150037,0.2279725905,-0.1297720571,0.08531162185,-0.8421257782,0.0,4.983978521,14.98529578,44.18896278,20.39223081,5.316788604,3.465895298,0.0,0.0,7.434471211,4.221332091,3.24,4.066000909,0.0,0.0,568.0393507,81.67285009,8.231487368,0.0,0.2749716524,0.5805272079,0.0
6.41453927,3.381666667,3.459016393,210.8721048,0.02531805969,89.5251863,-11.08418367,0.4351807591,14.55693382,10.95129637,7.008276949,1.424213939,5.907179729,6.792942306,17.85771973,12.13273414,-0.09143154143,1.612944642,0.8728492885,1.134493685,0.9707760193,0.8069963204,0.8840556274,1.010031649,1.051811488,0.957952584,1.147745334,1.126911884,1.139939767,0.9655555556,0.3084057697,0.221882716,4.879244771,0.03390522876,-0.5648609039,0.1274250473,0.4655644264,1.166248501,0.4815872699,1.913257985,0.2084749497,-0.4071217437,-0.0133878033,-0.890832582,11.49902367,9.778515705,4.983978521,61.01812524,19.88931523,12.10973091,3.433158672,0.0,0.0,0.0,0.0,4.55,2.080033024,0.0,0.0,583.9382002,85.087787,0.8442910175,0.0,0.441638319,0.5805272079,2.35
6.63638802,3.046085859,3.594594595,228.7155844,0.008293624389,83.54265275,-4.4856,0.4340286995,14.69236318,10.93106272,6.027276355,1.417033027,0.0,0.0,12.1082079,6.196843572,-0.05983193277,1.119614768,0.921630094,1.027146811,1.024195413,1.232926331,1.108677643,1.102169349,0.9311478557,0.9050908808,0.8846832365,1.221381373,0.9828732415,0.8894444444,0.3441751701,0.273125,4.56836744,0.0389739229,-0.1779764776,0.00772005772,0.6458176774,0.630870347,0.492261304,1.708844506,0.4139617502,-0.3552913487,-0.2250286011,-1.048251297,0.0,14.64975998,0.0,60.51520966,13.46849361,0.0,0.0,0.0,0.0,0.0,0.0,5.33,1.981398874,0.0,0.0,653.2505591,81.01835435,3.854580846,0.0,0.2749716524,0.4971938746,3.41
5.647817482,3.177971576,3.635514019,227.6120529,0.0119572228,84.94540225,-7.869221158,0.4340286995,14.5641941,10.94884838,6.027276489,1.401259818,0.0,0.0,11.98427311,12.26321064,-0.07501316945,1.422910132,0.8340016038,0.9867521659,0.942156619,1.397651138,1.068965517,1.088888889,0.9755322518,0.8865123682,0.9086790903,1.224006488,1.041200324,0.8894444444,0.3441751701,0.273125,4.562393052,0.0389739229,-0.4564159634,0.02859190825,0.6329164428,0.6173880409,0.6800026809,1.951043149,0.3952594706,-0.2209754068,-0.3226089673,-0.9122324535,0.0,9.967957042,9.967957042,61.01812524,13.34455882,0.0,3.445659565,0.0,0.0,0.0,0.0,5.8,1.966057321,0.0,0.0,634.5082917,81.01835435,2.330615952,0.0,0.2749716524,0.4971938746,2.98
7.638272164,3.12590464,3.828571429,251.6315891,0.01492122814,60.55942475,-2.706747405,0.4309042284,14.55238003,10.31163036,4.005274654,0.6050198846,0.0,0.0,10.15419179,6.196843572,-0.09880952381,1.621491961,0.8890049662,1.035227037,1.035900174,0.8392854912,1.068253418,0.9951620706,1.185605669,1.108519692,1.261908157,1.037478346,1.060026837,0.74,0.1352985639,0.0725,4.263933429,0.0356867284,-0.6333730612,-0.05345755507,0.5120681637,-0.112705499,0.6872236128,1.063136673,0.2422176014,0.0454113313,-0.5191742915,-0.5631071972,5.13155848,4.983978521,9.967957042,36.39820241,0.0,5.733667477,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,475.4315538,71.62716261,1.757452657,0.0,0.2749716524,0.4420442044,2.65
7.53165267,3.540867172,3.686868687,234.4540703,0.01595587589,128.7701358,-5.918967859,0.430872001,17.42586338,10.31162892,8.003004566,0.6049847752,11.63444168,12.1082079,10.82548647,11.07527959,-0.1201982331,1.529575001,0.779341486,1.078939469,0.9766353131,1.011420273,1.094296231,0.9884558235,0.8117000099,0.8818959346,1.081710314,1.079192979,1.070827142,0.7780555556,0.3699058327,0.284691358,4.81512316,0.04166666667,-0.5088455435,-0.008068502838,-0.8704516036,0.7429403579,1.175768706,1.892927879,0.4027773184,0.002380574062,-0.4007967607,-0.6130626846,16.76600016,4.983978521,23.76612587,31.19885851,13.46849361,5.316788604,0.0,0.0,0.0,7.206416412,4.17802951,4.67,1.919539727,0.0,0.0,541.0610467,82.9374568,7.945697676,0.0,0.5072794607,0.5652352563,0.0
