sample,strategy,imputation,best,worst,mean,std,mode,median,count
5,FS,Not Used,1.0182541997291927,1.2884902517989594,1.139071281363139,0.09514617858109423,1.2441590447781172,1.11845189889863,10
5,LH,Gaussian,1.2180353490292841,1.347330451525597,1.2874559970104913,0.0393981104470795,1.3051296168048478,1.294956074890628,10
5,LH-E2E,Gaussian,1.0825520601471723,1.1417253378252443,1.1037891150385446,0.018478565219279403,1.1114173134236398,1.1003698529196981,10
5,MLP,Gaussian,1.2791746251136151,1.3148764217786808,1.2899097097649141,0.011940314612868295,1.3148764217786808,1.2855806012414284,10
5,MLP-E2E,Gaussian,1.0643954533186741,1.0936527467049213,1.0762164485654628,0.00799011784402101,1.0734205575765206,1.0752283870348318,10
10,FS,Not Used,0.8729110669115718,1.1981293956638182,1.0525956144570927,0.11027087671822562,1.1433778065190074,1.068549585274635,10
10,LH,Gaussian,1.212966512247696,1.2653383642125249,1.2338136188532343,0.016296046074256734,1.2359177092539149,1.232165611539885,10
10,LH-E2E,Gaussian,1.1741492737902661,1.5790560607832904,1.4194366808819179,0.18956996955785171,1.2193646790587747,1.5590772556955557,10
10,MLP,Gaussian,1.1946713032366416,1.2278358775142038,1.2113719223167994,0.010814394036999216,1.2278358775142038,1.210278416820202,10
10,MLP-E2E,Gaussian,1.1942389604392671,1.5302058639845444,1.4227269072802482,0.11601498201188039,1.5302058639845444,1.4962559211442916,10
20,FS,Not Used,0.6302375087333795,0.7970345097193832,0.7039191839614274,0.06398321225991015,0.6811350557339021,0.6787553307059133,10
20,LH,Gaussian,0.8625350525993686,0.8905445068491641,0.8740262666821165,0.008723771089042381,0.873865912529098,0.8747903369283299,10
20,LH-E2E,Gaussian,0.8439367491763843,0.8807864398077612,0.8627686861731757,0.011402391008784376,0.8766697850604879,0.8618810054959316,10
20,MLP,Gaussian,0.8837012912888005,0.9411891784918041,0.9202088924866331,0.01701602430274241,0.9213871211750433,0.9228739091619547,10
20,MLP-E2E,Gaussian,0.7982480775756831,0.8147493762207235,0.80580041983947,0.004355107704961019,0.807013969669828,0.8055697464230114,10
50,FS,Not Used,1.0374832800991602,1.174023553576079,1.1060776032836288,0.040931594762058224,1.1353360661208383,1.111698664255506,10
50,LH,Gaussian,1.0923114165689387,1.1086886059034158,1.0987982226380866,0.005946477806356309,1.0923114165689387,1.0973218906485696,10
50,LH-E2E,Gaussian,0.9585304091308197,1.1305926492833416,0.9976973668994814,0.06459666449001825,0.973687676649475,0.9682512775599732,10
50,MLP,Gaussian,1.1224160864313315,1.1326980530112885,1.127593811244958,0.0034972795459182007,1.1301691698387604,1.127966638353863,10
50,MLP-E2E,Gaussian,0.9180298889179885,1.131937406390224,0.9714765788767131,0.08477340559748091,1.131937406390224,0.9335219314465506,10
75,FS,Not Used,0.8566598678575363,1.0236797851397446,0.9519046158494792,0.04839267214990197,0.9164934902188192,0.9670417565970597,10
75,LH,Gaussian,1.0664301774384273,1.0900850479003064,1.078807036318361,0.007691388438072361,1.0683838247671877,1.0809533257579067,10
75,LH-E2E,Gaussian,0.9504133903073999,0.9701927174060255,0.9586457318698735,0.006737118040397638,0.9701927174060255,0.9568384585037397,10
75,MLP,Gaussian,1.1046928155118743,1.133704279890556,1.1162417496652899,0.01050144573125644,1.1046928155118743,1.1129888969273187,10
75,MLP-E2E,Gaussian,0.9289901212768306,0.9543276764780679,0.9374326266403473,0.0074738794316025,0.9543276764780679,0.9362540637699241,10
