SpMax_A,VE1_A,AATS7d,AATS6s,AATS8s,AATS3p,AATS1i,AATS3i,AATS4i,AATS6i,ATSC1d,AATSC0c,MATS1c,MATS5s,MATS6s,MATS7s,GATS1c,GATS6c,GATS7c,GATS1dv,GATS3dv,GATS5dv,GATS6dv,GATS3d,GATS4d,GATS6d,GATS1s,GATS2s,GATS8s,GATS2v,GATS3v,GATS7v,GATS4p,GATS8i,BCUTc-1l,BCUTd-1l,BCUTs-1h,BCUTs-1l,RNCG,RPCG,Xc-5dv,Xc-6dv,SsCH3,SdCH2,SdsCH,SsssCH,SaaaC,SssssC,SssNH,SsssN,SsOH,SssO,SdS,SsCl,MAXaasC,MINaaCH,ETA_shape_y,AETA_beta_s,AETA_eta_L,ETA_dEpsilon_D,fMF,ZMIC2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA10,SMR_VSA1,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA4,SlogP_VSA5,SlogP_VSA10,EState_VSA1,VSA_EState1,VSA_EState8,VSA_EState9,MDEC-22,MDEC-23,TopoPSA(NO),GGI3,GGI4,GGI6,GGI8,GGI9,GGI10,JGI2,FNSA1,RASA,Mor02m,Mor08m,Mor10m,Mor12m,Mor23m,Mor24m,MOMI-Z,Silicos-IT_Log_P,ESOL_Solubility_(mg/ml)|Molecule|SMILES|Formula_x|SpDiam_A|AATS5d|AATS7s|AATS8s|AATS1i|AATS2i|AATS3i|AATS4i|AATS6i|ATSC1dv|ATSC8dv|ATSC1d|ATSC7d|AATSC0v|MATS6s|MATS7s|MATS8s|GATS2c|GATS3c|GATS8c|GATS1dv|GATS3dv|GATS4dv|GATS6dv|GATS7dv|GATS8dv|GATS1d|GATS2d|GATS5d|GATS2s|GATS3s|GATS4s|GATS6s|GATS1v|GATS2v|GATS5p|GATS6p|GATS7p|GATS1i|GATS2i|GATS3i|GATS4i|GATS5i|GATS7i|GATS8i|RNCG|RPCG|Xc-3dv|Xc-5dv|Xc-6dv|AXp-0d|SdssC|SsNH2|SdO|SssO|SssS|SaaS|SddssS|MAXaaCH|AETA_alpha|AETA_beta_ns_d|ETA_dAlpha_B|ETA_epsilon_5|ETA_dEpsilon_D|IC1|CIC1|CIC2|ZMIC2|PEOE_VSA1|PEOE_VSA4|PEOE_VSA6|PEOE_VSA9|SMR_VSA1|SMR_VSA3|SMR_VSA4|SMR_VSA9|SlogP_VSA2|SlogP_VSA3|SlogP_VSA4|SlogP_VSA10|EState_VSA4|EState_VSA5|VSA_EState8|VSA_EState9|AMID_C|TopoPSA(NO)|GGI6|GGI7|JGI4|RNCS|Mor02m|Mor03m|Mor13m|Mor26m|Mor30m|Mor31m|MOMI-Z|MLOGP|ESOL_Solubility_(mg/ml)|Ali_Log_S|pIC50|Molecule|SMILES|Formula_x|SpDiam_A|AATS5d|AATS7s|AATS8s|AATS1i|AATS2i|AATS3i|AATS4i|AATS6i|ATSC1dv|ATSC8dv|ATSC1d|ATSC7d|AATSC0v|MATS6s|MATS7s|MATS8s|GATS2c|GATS3c|GATS8c|GATS1dv|GATS3dv|GATS4dv|GATS6dv|GATS7dv|GATS8dv|GATS1d|GATS2d|GATS5d|GATS2s|GATS3s|GATS4s|GATS6s|GATS1v|GATS2v|GATS5p|GATS6p|GATS7p|GATS1i|GATS2i|GATS3i|GATS4i|GATS5i|GATS7i|GATS8i|RNCG|RPCG|Xc-3dv|Xc-5dv|Xc-6dv|AXp-0d|SdssC|SsNH2|SdO|SssO|SssS|SaaS|SddssS|MAXaaCH|AETA_alpha|AETA_beta_ns_d|ETA_dAlpha_B|ETA_epsilon_5|ETA_dEpsilon_D|IC1|CIC1|CIC2|ZMIC2|PEOE_VSA1|PEOE_VSA4|PEOE_VSA6|PEOE_VSA9|SMR_VSA1|SMR_VSA3|SMR_VSA4|SMR_VSA9|SlogP_VSA2|SlogP_VSA3|SlogP_VSA4|SlogP_VSA10|EState_VSA4|EState_VSA5|VSA_EState8|VSA_EState9|AMID_C|TopoPSA(NO)|GGI6|GGI7|JGI4|RNCS|Mor02m|Mor03m|Mor13m|Mor26m|Mor30m|Mor31m|MOMI-Z|MLOGP|ESOL_Solubility_(mg/ml)|Ali_Log_S|pIC50
2.443940753,4.178208277,2.941176471,2.863984674,2.760162602,1.593661858,147.1796749,157.7127406,157.5471253,159.3377075,5.948242188,0.01397489853,-0.2495754875,-0.1489715073,-0.06752133943,0.0172003215,1.182327592,1.129314406,0.9915227988,0.4987709497,1.039106145,1.126852886,1.048661144,1.230805161,1.258317277,1.071025181,0.7844495892,1.028766213,0.9733404636,0.9234438227,0.8775167219,1.011986906,0.9952632364,0.8725859419,-0.3951118671,1.734391607,3.05962641,1.43179288,0.1909963421,0.1271728419,0.06587175382,0.0,0.0,0.0,0.0,0.0,1.742872103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300491308,1.75548947,0.3,0.6666666667,0.1705503255,0.02251082251,0.65625,32.27661356,4.983978521,5.098681808,6.066367068,36.39820241,24.15398221,5.693927995,0.0,22.64523548,0.0,25.14929918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2543515,17.20232731,67.35,0.8055555556,1.006666667,0.2277097506,0.06701152683,0.026875,0.01632486481,0.06734006734,0.3655091099,0.8861928707,18.1625912,-1.096148384,0.5432375962,1.737758926,-0.6661725059,0.1547938535,1055.345577,3.42,0.147|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.805658287867306|3.2590738275485807|2.9627005078819963|2.9046008644991206|146.19574940527144|153.63980151134703|157.48313142826487|158.28125038857863|157.057994049143|55.58576160312218|-7.3124886985039925|15.256949790234593|-3.1133379073004663|48.871271447403885|-0.18228994870279847|0.13317814683773033|-0.06759927778088175|1.2516436287902915|1.461188945316118|0.6306351609325753|0.4799818289571855|1.1533144221384029|0.9743611824776465|0.9431042373391607|1.1567091825980094|0.8438551582985013|0.7097097423394237|0.9505483034710851|1.07034849967529|0.8176437711738337|1.1586162714189294|1.2556260069452299|1.3179481693599229|0.9256261739961078|0.8644171243287679|0.9909467321922714|1.0210465386564744|1.140861458882505|1.1271718479369712|1.059624425295927|0.986964096283766|0.9543753761773051|0.9207876265670899|0.752504149691652|0.9706075431555756|0.13971487431812424|0.12108693857393765|0.41324027793794976|0.03586180608423119|-0.007945871386369678|0.6832583326864191|-0.1656675422442229|0.19045313234159644|3.2064129111603683|7.958683533219848|-0.005000412732408255|-0.4075383460840127|-0.2381610605535151|1.990805435138759|0.489214950057107|0.027930793846690588|0.0188745510328712|0.7602166024672551|0.028126326472442096|3.6456417120815314|2.055068964319675|0.9170442902943383|30.31794480800356|14.634082554564934|3.080885669468512|22.592892278079383|-4.610210849646112|-0.8137317494376974|25.70462972483176|0.09349176942414283|32.082628851598066|25.772802263856054|9.315873623367265|1.9330737637352868|0.26492855191479503|64.90994245969678|15.14338558699686|2.0792481743521574|0.5601069396116867|1.6066683361921732|87.50120987667252|0.5014596081266346|0.3683684323777143|0.027158381604282626|84.44538763878585|20.7304126323893|-3.9343792105921143|-1.3888663744871739|-0.39328113998203584|0.635255188981894|-0.13392642557860704|2109.542854428557|2.2772632516322306|0.06817775454817533|-5.683442568728615|7.8920580437291035|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.805658287867306|3.2590738275485807|2.9627005078819963|2.9046008644991206|146.19574940527144|153.63980151134703|157.48313142826487|158.28125038857863|157.057994049143|55.58576160312218|-7.3124886985039925|15.256949790234593|-3.1133379073004663|48.871271447403885|-0.18228994870279847|0.13317814683773033|-0.06759927778088175|1.2516436287902915|1.461188945316118|0.6306351609325753|0.4799818289571855|1.1533144221384029|0.9743611824776465|0.9431042373391607|1.1567091825980094|0.8438551582985013|0.7097097423394237|0.9505483034710851|1.07034849967529|0.8176437711738337|1.1586162714189294|1.2556260069452299|1.3179481693599229|0.9256261739961078|0.8644171243287679|0.9909467321922714|1.0210465386564744|1.140861458882505|1.1271718479369712|1.059624425295927|0.986964096283766|0.9543753761773051|0.9207876265670899|0.752504149691652|0.9706075431555756|0.13971487431812424|0.12108693857393765|0.41324027793794976|0.03586180608423119|-0.007945871386369678|0.6832583326864191|-0.1656675422442229|0.19045313234159644|3.2064129111603683|7.958683533219848|-0.005000412732408255|-0.4075383460840127|-0.2381610605535151|1.990805435138759|0.489214950057107|0.027930793846690588|0.0188745510328712|0.7602166024672551|0.028126326472442096|3.6456417120815314|2.055068964319675|0.9170442902943383|30.31794480800356|14.634082554564934|3.080885669468512|22.592892278079383|-4.610210849646112|-0.8137317494376974|25.70462972483176|0.09349176942414283|32.082628851598066|25.772802263856054|9.315873623367265|1.9330737637352868|0.26492855191479503|64.90994245969678|15.14338558699686|2.0792481743521574|0.5601069396116867|1.6066683361921732|87.50120987667252|0.5014596081266346|0.3683684323777143|0.027158381604282626|84.44538763878585|20.7304126323893|-3.9343792105921143|-1.3888663744871739|-0.39328113998203584|0.635255188981894|-0.13392642557860704|2109.542854428557|2.2772632516322306|0.06817775454817533|-5.683442568728615|7.8920580437291035
2.479157266,4.547174271,3.071428571,2.793582375,2.642655367,1.559693289,148.4885439,156.9974297,159.1825006,162.2429162,14.91975309,0.01425164682,-0.5025169592,0.1832141975,0.0005662273498,0.03522916934,1.611680411,1.423719337,1.191607552,0.4638192268,1.159156785,0.8658313908,0.964559387,1.151004193,0.9995704803,0.9045160161,0.9224042748,0.7223819476,0.9892888929,0.8342492746,1.042052105,0.9176672295,1.145912559,1.040191426,-0.3832819307,0.9925253549,3.057290442,1.434148518,0.1597759284,0.09344475674,0.1469872085,0.0,6.223711232,0.0,7.445865085,0.0,0.0,0.0,3.467632958,1.754432169,0.0,0.0,0.0,0.0,1.279765107,1.989285604,0.3648648649,0.6693548387,0.219804709,0.02971652004,0.5185185185,30.15823057,14.98529578,5.425791397,18.20875424,62.23960296,23.15437369,12.16293986,0.0,11.38785599,10.74258,26.29938345,26.93698721,28.33916347,5.687386275,0.0,0.0,6.799987372,0.0,10.00791679,24.46744655,83.3,1.791666667,1.988888889,0.6540136054,0.2902730537,0.291882716,0.2356881951,0.07111111111,0.360995578,0.8960762815,29.42344251,-2.414231418,0.8716442058,1.432149594,-0.7600180486,0.1129777564,2149.026985,3.76,0.0102|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.9278697877005735|3.72330124041023|3.279885374177157|3.870842974890932|149.8797981518424|156.35437623394597|155.25989699133686|155.4350884459861|160.44604366114814|66.13054965350433|-81.14708284948816|9.258834006138702|-15.328817709034688|49.96220818100551|-0.041590431268690005|-0.20702930506161446|0.09110786978328117|0.7620797774297341|1.1176090592576249|0.6380995741995654|0.4363808446032924|1.0855186658222375|0.9732743041408672|0.8642387739237158|0.9258748906327516|1.0427469523157484|0.6797696682367799|1.0817474945879588|1.2388327315142815|0.6052440860092261|0.9273398694916638|0.9147188434712956|0.8941219297518073|0.7691866237275597|0.8298156968803907|1.078271283020282|1.0989558534792327|1.0973028123637147|1.2790967097806731|1.1913086490398301|1.093391881006595|1.1588128365053638|0.9199273278802755|0.8100817064809696|0.9948494223628453|0.15179400513649716|0.060872067870096684|0.720165846962139|0.00713336456794722|-0.0019724077370780286|0.6821804422263725|0.4364211546851926|1.465326488059776|15.072432154689462|3.8145889379487175|-0.7745446805980362|0.26671564876044235|0.3726198627734172|2.024732882442075|0.4526134986958377|0.03404383672164879|0.009107485598446654|0.7785304688426689|0.023378956359463538|3.6143076567783994|1.6705610632377013|0.995631446903509|34.0581068909353|8.368089314508113|4.947092823674037|33.9802877471727|22.001992826591685|8.826089764151218|15.922579052215848|1.5520935054150828|21.330326747012407|44.020153232174394|8.62741142946897|0.12984957546238896|8.859820051904736|34.009564747457105|-2.3725902603778897|3.2977415655100106|-1.0005679195843746|1.5235615976480767|81.31449962804831|0.3574103090927839|0.26125092764506114|0.03571093958580495|92.96902783922945|18.900205783373757|-2.7461246208288856|-0.9213794076689246|-0.10671688052992642|0.29486157017726256|0.20970149351666278|1563.389567793341|1.6489949123314822|-0.011036006079185406|-4.819458247589179|6.685425827309057|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.9278697877005735|3.72330124041023|3.279885374177157|3.870842974890932|149.8797981518424|156.35437623394597|155.25989699133686|155.4350884459861|160.44604366114814|66.13054965350433|-81.14708284948816|9.258834006138702|-15.328817709034688|49.96220818100551|-0.041590431268690005|-0.20702930506161446|0.09110786978328117|0.7620797774297341|1.1176090592576249|0.6380995741995654|0.4363808446032924|1.0855186658222375|0.9732743041408672|0.8642387739237158|0.9258748906327516|1.0427469523157484|0.6797696682367799|1.0817474945879588|1.2388327315142815|0.6052440860092261|0.9273398694916638|0.9147188434712956|0.8941219297518073|0.7691866237275597|0.8298156968803907|1.078271283020282|1.0989558534792327|1.0973028123637147|1.2790967097806731|1.1913086490398301|1.093391881006595|1.1588128365053638|0.9199273278802755|0.8100817064809696|0.9948494223628453|0.15179400513649716|0.060872067870096684|0.720165846962139|0.00713336456794722|-0.0019724077370780286|0.6821804422263725|0.4364211546851926|1.465326488059776|15.072432154689462|3.8145889379487175|-0.7745446805980362|0.26671564876044235|0.3726198627734172|2.024732882442075|0.4526134986958377|0.03404383672164879|0.009107485598446654|0.7785304688426689|0.023378956359463538|3.6143076567783994|1.6705610632377013|0.995631446903509|34.0581068909353|8.368089314508113|4.947092823674037|33.9802877471727|22.001992826591685|8.826089764151218|15.922579052215848|1.5520935054150828|21.330326747012407|44.020153232174394|8.62741142946897|0.12984957546238896|8.859820051904736|34.009564747457105|-2.3725902603778897|3.2977415655100106|-1.0005679195843746|1.5235615976480767|81.31449962804831|0.3574103090927839|0.26125092764506114|0.03571093958580495|92.96902783922945|18.900205783373757|-2.7461246208288856|-0.9213794076689246|-0.10671688052992642|0.29486157017726256|0.20970149351666278|1563.389567793341|1.6489949123314822|-0.011036006079185406|-4.819458247589179|6.685425827309057
2.553610548,4.432197729,2.898089172,2.901766004,2.304340278,1.434364884,147.0960267,159.3784206,157.5531245,158.8478566,15.40816327,0.01574823075,-0.2751540405,-0.01091529971,-0.07990210193,-0.09930677768,1.323837456,1.292941829,0.8634870136,0.4862824265,1.05437614,1.03404136,1.276869149,1.166666667,1.003033367,1.230992351,0.5579710145,0.6749311295,0.6579408213,0.8483989624,0.9219519721,1.230163811,1.065670079,0.9929475273,-0.5138731373,0.9779932935,7.008272534,1.343850104,0.1835222894,0.09868344179,0.1629577072,0.0,2.075821541,0.0,0.0,0.0,1.863045777,0.0,0.0,4.101026672,0.0,5.882335879,0.0,0.0,1.246530291,1.806829999,0.3440643863,0.6857142857,0.2333987871,0.0,0.5238095238,32.60149878,0.0,5.098681808,6.066367068,55.78460206,67.82743994,11.44343983,9.531400138,28.26427081,4.736862954,75.28902055,0.0,12.11474962,0.0,0.0,8.000447108,4.250004265,2.075821541,21.96773029,32.49749527,76.38,2.131944444,2.01,0.6679365079,0.3522297808,0.204382716,0.1396816651,0.0701754386,0.2608416274,0.8845708178,22.92103684,-3.467645881,1.32652771,1.896691312,-0.712726534,0.2370313316,2724.205579,3.31,0.0222|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.872295953400614|2.9811869973269634|3.0828966695916846|3.3914836854407158|143.3252379708648|151.2137453390691|156.46288371245092|150.9723003588708|157.3212705477311|48.77901399510959|11.188547611516988|14.543271910549064|-10.867682343180025|49.24481068152457|-0.1436421276208077|0.019442217052543335|-0.2849816325467851|1.0476682511396473|0.9181471358431419|0.7639955519534165|0.4318808826303782|1.0830089729279981|0.854761417201624|1.0907531795478476|1.0452791469721867|1.174962412439361|0.6097094472391066|1.2708786872839852|1.0522633963681791|0.40018683212561396|1.0960873057114495|0.6732016574405568|0.9389700125886544|0.8109588845652098|0.8339693411286435|0.9957597192768518|0.9840551151671526|1.2320090492392908|1.1012101621049246|1.0810499804285298|1.0993824931782294|1.076880787116938|1.1158924823666492|0.8762016613011665|1.0078862035045602|0.27547155089722397|0.14117299387412946|0.4418901266846542|0.13662480032600227|0.010219953896845319|0.691911659766496|0.12860296759158127|4.787570770446972|5.831677041267895|7.605858284996613|0.3837405636303981|-0.6453795165873923|-0.4549472187196907|2.079823348421229|0.47513443481608425|0.011761514170090338|0.021090753991729855|0.7678312609586299|0.020061346595028843|3.625703513936874|1.900019437149887|0.753187480157619|30.362807078170224|0.525473534839545|9.481329780992532|7.596911033913196|33.45623333424327|11.034205848293137|21.839720604752873|-1.0965681068084305|34.16823475780845|17.441466295012326|2.403340597902689|24.047786062561503|-1.1725132129585072|44.48315993734953|1.8239635483692211|5.665550536191685|-0.39078347868124225|1.6099756273640975|83.16055573793274|0.6045309363366209|0.33113910678547465|0.03455345979331292|71.97342904398768|23.38288295653316|-4.232356027687327|-1.820597482264167|-0.25776247884062653|0.14121897185513274|-0.3360488044202221|2321.212463500873|2.216782113748932|0.019773663728152265|-4.501609938057191|7.45978550055361|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.872295953400614|2.9811869973269634|3.0828966695916846|3.3914836854407158|143.3252379708648|151.2137453390691|156.46288371245092|150.9723003588708|157.3212705477311|48.77901399510959|11.188547611516988|14.543271910549064|-10.867682343180025|49.24481068152457|-0.1436421276208077|0.019442217052543335|-0.2849816325467851|1.0476682511396473|0.9181471358431419|0.7639955519534165|0.4318808826303782|1.0830089729279981|0.854761417201624|1.0907531795478476|1.0452791469721867|1.174962412439361|0.6097094472391066|1.2708786872839852|1.0522633963681791|0.40018683212561396|1.0960873057114495|0.6732016574405568|0.9389700125886544|0.8109588845652098|0.8339693411286435|0.9957597192768518|0.9840551151671526|1.2320090492392908|1.1012101621049246|1.0810499804285298|1.0993824931782294|1.076880787116938|1.1158924823666492|0.8762016613011665|1.0078862035045602|0.27547155089722397|0.14117299387412946|0.4418901266846542|0.13662480032600227|0.010219953896845319|0.691911659766496|0.12860296759158127|4.787570770446972|5.831677041267895|7.605858284996613|0.3837405636303981|-0.6453795165873923|-0.4549472187196907|2.079823348421229|0.47513443481608425|0.011761514170090338|0.021090753991729855|0.7678312609586299|0.020061346595028843|3.625703513936874|1.900019437149887|0.753187480157619|30.362807078170224|0.525473534839545|9.481329780992532|7.596911033913196|33.45623333424327|11.034205848293137|21.839720604752873|-1.0965681068084305|34.16823475780845|17.441466295012326|2.403340597902689|24.047786062561503|-1.1725132129585072|44.48315993734953|1.8239635483692211|5.665550536191685|-0.39078347868124225|1.6099756273640975|83.16055573793274|0.6045309363366209|0.33113910678547465|0.03455345979331292|71.97342904398768|23.38288295653316|-4.232356027687327|-1.820597482264167|-0.25776247884062653|0.14121897185513274|-0.3360488044202221|2321.212463500873|2.216782113748932|0.019773663728152265|-4.501609938057191|7.45978550055361
2.47919456,4.548122311,3.5625,3.154388821,3.126075571,1.662757373,147.8576336,158.8206985,159.1756787,159.3611707,7.349932096,0.01549032751,-0.5376742661,-0.08282610616,-0.09491617076,0.05164021434,1.543132941,1.451303718,1.003565555,0.4474048177,1.054996823,1.156148328,1.012158678,1.005928527,1.094448329,1.023757817,0.537076783,0.5778282529,0.5528812127,0.8361368736,0.9995091245,1.170841337,1.26868805,0.8781389542,-0.3836349988,0.9929188504,8.002961739,0.6049847703,0.1578605564,0.09759523029,0.1146045727,0.0,1.925263429,0.0,7.237568955,0.0,0.0,0.0,3.174007937,1.699533457,0.0,0.0,0.0,0.0,0.905947027,0.8539603229,0.3647475072,0.6693548387,0.2165514338,0.01743471582,0.5957446809,31.83179984,23.76612587,5.425791397,23.47917305,42.82867707,30.07811089,23.66690504,8.780830095,11.38785599,10.74258,21.31540493,24.72395449,16.13452668,13.91238858,11.63444168,27.00228176,2.165769906,0.0,9.781768621,24.43877474,67.51,2.166666667,1.988888889,0.696462585,0.3023904006,0.324691358,0.2026303438,0.05777777778,0.4585695509,0.7625616717,27.48782268,-2.541873193,0.02029542686,1.683786806,-0.5396658437,0.318773892,2190.410097,4.67,0.00291|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.7983965068569185|3.7375607689269352|3.0101092046666076|2.7381473837267905|148.27324544416848|153.98961319810525|161.56550772033685|157.28073333746107|158.65029951583855|76.03682163118248|7.335998223391911|4.005115902787901|-18.77767349953743|47.64200848673978|-0.07511287743401326|-0.0352499951069875|-0.07389448485258662|0.8362138367102432|1.1955439609997411|0.8381361423624614|0.43111805047255203|0.9987730600239993|1.0696672293914036|0.9843489443943362|0.8826248368139239|1.128817999508019|0.6142407346720231|1.2674853141462918|1.0296897397307005|0.7030291665252726|1.0336489315541062|1.0097711515966834|0.7636662238897213|0.7816696217930329|0.9007469643247316|0.965001746463645|1.1376215104338638|1.0768647500948567|0.9663921034542691|1.1534467888205384|0.9052727959261527|1.0596164125992316|1.289461653978557|0.9309899040327475|1.0388165379852774|0.1754398549046353|0.12712095638816256|0.9651557922090981|0.19760524903034843|0.011190112295992415|0.6864718651865159|-0.001345338791365308|-0.1422333023079122|6.042425205278462|-4.741145883605712|0.4153029976418226|1.2140997120216492|0.4939165683888762|2.1482017866006333|0.48453450068923676|0.0258375712637513|0.011214204595840426|0.8071190090608729|0.032600403658142915|3.5169010214001464|1.8995879864644243|0.6833719466226282|30.44312514614711|2.8633090717778105|4.953022047685884|39.6292705263883|10.439462830303077|7.054863266007954|12.078290277190195|0.9845362830929045|38.709185095320755|31.980752781583277|6.762527587444795|17.325195471466163|11.95130170816806|53.211561928984864|10.744661311427436|0.002118380459390501|0.674950961474722|1.710296645191483|57.67586959441101|0.5598891708111701|0.3503718514714147|0.02764436335974715|-16.002740013688268|19.05283690296882|-2.9480607812222557|-1.8082428325171445|-0.23338831846132702|0.3650251354071806|0.08958776583196087|2482.3064419892876|2.0483787163737768|0.009422118244295612|-4.182684995177438|7.123705434341949|10_a1|C=Cc1cccc(c1)NCc1nc(c([nH]1)c1cccc(n1)C)C1=CN2[C](C=C1)N=C[N]2|C24H19N5O2|4.7983965068569185|3.7375607689269352|3.0101092046666076|2.7381473837267905|148.27324544416848|153.98961319810525|161.56550772033685|157.28073333746107|158.65029951583855|76.03682163118248|7.335998223391911|4.005115902787901|-18.77767349953743|47.64200848673978|-0.07511287743401326|-0.0352499951069875|-0.07389448485258662|0.8362138367102432|1.1955439609997411|0.8381361423624614|0.43111805047255203|0.9987730600239993|1.0696672293914036|0.9843489443943362|0.8826248368139239|1.128817999508019|0.6142407346720231|1.2674853141462918|1.0296897397307005|0.7030291665252726|1.0336489315541062|1.0097711515966834|0.7636662238897213|0.7816696217930329|0.9007469643247316|0.965001746463645|1.1376215104338638|1.0768647500948567|0.9663921034542691|1.1534467888205384|0.9052727959261527|1.0596164125992316|1.289461653978557|0.9309899040327475|1.0388165379852774|0.1754398549046353|0.12712095638816256|0.9651557922090981|0.19760524903034843|0.011190112295992415|0.6864718651865159|-0.001345338791365308|-0.1422333023079122|6.042425205278462|-4.741145883605712|0.4153029976418226|1.2140997120216492|0.4939165683888762|2.1482017866006333|0.48453450068923676|0.0258375712637513|0.011214204595840426|0.8071190090608729|0.032600403658142915|3.5169010214001464|1.8995879864644243|0.6833719466226282|30.44312514614711|2.8633090717778105|4.953022047685884|39.6292705263883|10.439462830303077|7.054863266007954|12.078290277190195|0.9845362830929045|38.709185095320755|31.980752781583277|6.762527587444795|17.325195471466163|11.95130170816806|53.211561928984864|10.744661311427436|0.002118380459390501|0.674950961474722|1.710296645191483|57.67586959441101|0.5598891708111701|0.3503718514714147|0.02764436335974715|-16.002740013688268|19.05283690296882|-2.9480607812222557|-1.8082428325171445|-0.23338831846132702|0.3650251354071806|0.08958776583196087|2482.3064419892876|2.0483787163737768|0.009422118244295612|-4.182684995177438|7.123705434341949
