,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),302.81857624080294,2.0,1063.1724216958632,0.0,0.0648678315377418,0.06878181809006559
C(strategy),217.79317971761074,3.0,509.76992051082857,8.4e-323,0.04665424250841408,0.05044345205961909
C(upstream):C(strategy),47.85008620562906,6.0,55.99930785965619,4.0427721525956477e-69,0.010250135145556283,0.01153673585593253
Residual,4099.7777006456345,28788.0,,,0.8782277908082878,
