,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),250.38253548217352,2.0,1619.7644958953833,0.0,0.2446807600635908,0.3106708208954524
C(strategy),91.48454553779746,3.0,394.55206277302824,2.959007155613594e-237,0.0894012359654141,0.1413885331280843
C(upstream):C(strategy),125.87678096515387,6.0,271.43898072112466,3.7644923016e-314,0.12301028257262306,0.1847228665377561
Residual,555.5590549140252,7188.0,,,0.542907721398372,
