,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),237.9341368145471,2.0,2790.459153802003,0.0,0.4224821819629645,0.43707056252999277
C(strategy),12.906419018304694,3.0,100.90981640156893,5.555500443627369e-64,0.022916980897245906,0.04041388108561946
C(upstream):C(strategy),5.891245101023636,6.0,23.030573417684735,4.496104340438922e-27,0.010460651498271765,0.01886158620354753
Residual,306.4496703154962,7188.0,,,0.5441401856415178,
